qualification_name,qualification_code,subject_name,subject_code,size,grade_structure,prior_attainment_band,grade,count,percentage
VRQ Level 3,253,Social Science,4710,0.5,"A,B,C,D,E",All,D,936,24.14%
VRQ Level 3,253,Social Science,4710,0.5,"A,B,C,D,E",All,E,611,15.76%
VRQ Level 3,253,Social Science,4710,0.5,"A,B,C,D,E",All,U,905,23.34%
VRQ Level 3,253,Social Science,4710,0.5,"A,B,C,D,E",Unknown prior,A,6,7.79%
VRQ Level 3,253,Social Science,4710,0.5,"A,B,C,D,E",Unknown prior,B,11,14.29%
VRQ Level 3,253,Social Science,4710,0.5,"A,B,C,D,E",Unknown prior,C,14,18.18%
VRQ Level 3,253,Social Science,4710,0.5,"A,B,C,D,E",Unknown prior,D,14,18.18%
VRQ Level 3,253,Social Science,4710,0.5,"A,B,C,D,E",Unknown prior,E,9,11.69%
VRQ Level 3,253,Social Science,4710,0.5,"A,B,C,D,E",Unknown prior,U,23,29.87%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",1-<2,*,2,66.67%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",1-<2,U,1,33.33%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",2-<3,A,1,1.37%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",2-<3,B,5,6.85%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",2-<3,C,9,12.33%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",2-<3,D,22,30.14%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",2-<3,E,18,24.66%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",2-<3,U,18,24.66%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",3-<4,A,7,0.46%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",3-<4,B,79,5.16%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",3-<4,C,334,21.8%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",3-<4,D,619,40.4%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",3-<4,E,283,18.47%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",3-<4,U,210,13.71%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",4-<5,*,15,0.22%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",4-<5,A,98,1.47%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",4-<5,B,908,13.59%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",4-<5,C,2401,35.93%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",4-<5,D,2360,35.31%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",4-<5,E,556,8.32%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",4-<5,U,345,5.16%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",5-<6,*,125,1.45%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",5-<6,A,649,7.55%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",5-<6,B,2713,31.56%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",5-<6,C,3363,39.12%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",5-<6,D,1451,16.88%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",5-<6,E,172,2%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",5-<6,U,123,1.43%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",6-<7,*,287,6.09%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",6-<7,A,1094,23.23%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",6-<7,B,1996,42.38%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",6-<7,C,1053,22.36%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",6-<7,D,245,5.2%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",6-<7,E,14,0.3%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",6-<7,U,21,0.45%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",7-<8,*,244,18.5%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",7-<8,A,551,41.77%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",7-<8,B,413,31.31%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",7-<8,C,96,7.28%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",7-<8,D,14,1.06%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",7-<8,U,1,0.08%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",8-<9,*,87,46.03%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",8-<9,A,76,40.21%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",8-<9,B,23,12.17%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",8-<9,C,3,1.59%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",9>=,*,1,20%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",9>=,A,3,60%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",9>=,C,1,20%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",All,*,768,3.3%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",All,A,2495,10.72%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",All,B,6184,26.57%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",All,C,7312,31.41%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",All,D,4744,20.38%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",All,E,1046,4.49%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",All,U,727,3.12%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",Unknown prior,*,7,4.22%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",Unknown prior,A,16,9.64%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",Unknown prior,B,47,28.31%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",Unknown prior,C,52,31.33%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",Unknown prior,D,33,19.88%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",Unknown prior,E,3,1.81%
VRQ Level 3,253,Social Science,4710,1,"*,A,B,C,D,E",Unknown prior,U,8,4.82%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",1-<2,C,1,25%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",1-<2,E,1,25%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",1-<2,U,2,50%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",2-<3,B,1,3.33%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",2-<3,C,4,13.33%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",2-<3,D,6,20%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",2-<3,E,2,6.67%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",2-<3,U,17,56.67%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",3-<4,A,3,1.06%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",3-<4,B,4,1.41%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",3-<4,C,44,15.55%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",3-<4,D,76,26.86%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",3-<4,E,37,13.07%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",3-<4,U,119,42.05%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",4-<5,A,9,1.23%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",4-<5,B,86,11.75%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",4-<5,C,222,30.33%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",4-<5,D,195,26.64%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",4-<5,E,53,7.24%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",4-<5,U,167,22.81%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",5-<6,*,1,0.11%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",5-<6,A,49,5.36%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",5-<6,B,255,27.87%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",5-<6,C,349,38.14%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",5-<6,D,148,16.17%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",5-<6,E,30,3.28%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",5-<6,U,83,9.07%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",6-<7,*,6,0.8%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",6-<7,A,114,15.26%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",6-<7,B,298,39.89%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",6-<7,C,248,33.2%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",6-<7,D,62,8.3%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",6-<7,E,5,0.67%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",6-<7,U,14,1.87%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",7-<8,*,25,4.66%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",7-<8,A,202,37.62%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",7-<8,B,219,40.78%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",7-<8,C,66,12.29%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",7-<8,D,17,3.17%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",7-<8,U,8,1.49%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",8-<9,*,41,20.4%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",8-<9,A,124,61.69%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",8-<9,B,31,15.42%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",8-<9,C,3,1.49%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",8-<9,D,1,0.5%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",8-<9,U,1,0.5%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",9>=,*,4,50%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",9>=,A,4,50%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",All,*,77,2.19%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",All,A,514,14.63%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",All,B,910,25.9%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",All,C,952,27.1%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",All,D,512,14.57%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",All,E,129,3.67%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",All,U,419,11.93%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",Unknown prior,A,9,16.07%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",Unknown prior,B,16,28.57%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",Unknown prior,C,15,26.79%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",Unknown prior,D,7,12.5%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",Unknown prior,E,1,1.79%
VRQ Level 3,253,Finance / Accounting (General),AK1,0.5,"*,A,B,C,D,E",Unknown prior,U,8,14.29%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",2-<3,A,1,3.85%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",2-<3,B,5,19.23%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",2-<3,C,8,30.77%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",2-<3,D,9,34.62%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",2-<3,E,1,3.85%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",2-<3,U,2,7.69%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",3-<4,A,10,2.38%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",3-<4,B,74,17.58%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",3-<4,C,196,46.56%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",3-<4,D,107,25.42%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",3-<4,E,5,1.19%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",3-<4,U,29,6.89%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",4-<5,*,2,0.14%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",4-<5,A,81,5.78%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",4-<5,B,493,35.16%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",4-<5,C,626,44.65%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",4-<5,D,150,10.7%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",4-<5,E,3,0.21%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",4-<5,U,47,3.35%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",5-<6,*,3,0.25%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",5-<6,A,275,22.69%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",5-<6,B,575,47.44%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",5-<6,C,305,25.17%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",5-<6,D,42,3.47%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",5-<6,E,1,0.08%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",5-<6,U,11,0.91%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",6-<7,*,15,2.62%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",6-<7,A,260,45.38%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",6-<7,B,232,40.49%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",6-<7,C,57,9.95%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",6-<7,D,5,0.87%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",6-<7,U,4,0.7%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",7-<8,*,20,9.71%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",7-<8,A,137,66.5%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",7-<8,B,42,20.39%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",7-<8,C,5,2.43%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",7-<8,U,2,0.97%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",8-<9,*,17,43.59%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",8-<9,A,20,51.28%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",8-<9,C,2,5.13%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",9>=,*,3,100%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",All,*,62,1.57%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",All,A,805,20.44%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",All,B,1437,36.49%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",All,C,1208,30.68%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",All,D,319,8.1%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",All,E,10,0.25%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",All,U,97,2.46%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",Unknown prior,*,2,3.57%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",Unknown prior,A,21,37.5%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",Unknown prior,B,16,28.57%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",Unknown prior,C,9,16.07%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",Unknown prior,D,6,10.71%
VRQ Level 3,253,Finance / Accounting (General),AK1,1,"*,A,B,C,D,E",Unknown prior,U,2,3.57%
VRQ Level 3,253,Accounting,AK6,1,"D,M,P",4-<5,M,3,60%
VRQ Level 3,253,Accounting,AK6,1,"D,M,P",4-<5,P,2,40%
VRQ Level 3,253,Accounting,AK6,1,"D,M,P",5-<6,M,3,75%
VRQ Level 3,253,Accounting,AK6,1,"D,M,P",5-<6,P,1,25%
VRQ Level 3,253,Accounting,AK6,1,"D,M,P",6-<7,M,3,50%
VRQ Level 3,253,Accounting,AK6,1,"D,M,P",6-<7,P,3,50%
VRQ Level 3,253,Accounting,AK6,1,"D,M,P",7-<8,D,1,14.29%
VRQ Level 3,253,Accounting,AK6,1,"D,M,P",7-<8,M,6,85.71%
VRQ Level 3,253,Accounting,AK6,1,"D,M,P",8-<9,D,1,16.67%
VRQ Level 3,253,Accounting,AK6,1,"D,M,P",8-<9,M,5,83.33%
VRQ Level 3,253,Accounting,AK6,1,"D,M,P",9>=,D,1,100%
VRQ Level 3,253,Accounting,AK6,1,"D,M,P",All,D,3,9.68%
VRQ Level 3,253,Accounting,AK6,1,"D,M,P",All,M,21,67.74%
VRQ Level 3,253,Accounting,AK6,1,"D,M,P",All,P,7,22.58%
VRQ Level 3,253,Accounting,AK6,1,"D,M,P",Unknown prior,M,1,50%
VRQ Level 3,253,Accounting,AK6,1,"D,M,P",Unknown prior,P,1,50%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,1.5,"D,HM,M,HP,P",2-<3,P,1,100%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,1.5,"D,HM,M,HP,P",3-<4,HP,1,20%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,1.5,"D,HM,M,HP,P",3-<4,P,4,80%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,1.5,"D,HM,M,HP,P",4-<5,HP,5,38.46%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,1.5,"D,HM,M,HP,P",4-<5,M,1,7.69%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,1.5,"D,HM,M,HP,P",4-<5,P,7,53.85%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,1.5,"D,HM,M,HP,P",5-<6,HP,5,100%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,1.5,"D,HM,M,HP,P",6-<7,D,1,16.67%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,1.5,"D,HM,M,HP,P",6-<7,HP,1,16.67%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,1.5,"D,HM,M,HP,P",6-<7,M,1,16.67%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,1.5,"D,HM,M,HP,P",6-<7,P,3,50%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,1.5,"D,HM,M,HP,P",8-<9,M,1,100%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,1.5,"D,HM,M,HP,P",All,D,1,3.23%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,1.5,"D,HM,M,HP,P",All,HP,12,38.71%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,1.5,"D,HM,M,HP,P",All,M,3,9.68%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,1.5,"D,HM,M,HP,P",All,P,15,48.39%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",2-<3,HP,1,20%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",2-<3,M,1,20%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",2-<3,P,3,60%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",3-<4,HM,1,4%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",3-<4,HP,9,36%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",3-<4,M,1,4%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",3-<4,P,14,56%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",4-<5,HM,7,10.61%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",4-<5,HP,23,34.85%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",4-<5,M,15,22.73%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",4-<5,P,21,31.82%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",5-<6,D,1,1.56%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",5-<6,HM,7,10.94%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",5-<6,HP,15,23.44%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",5-<6,M,23,35.94%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",5-<6,P,18,28.12%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",6-<7,D,6,17.14%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",6-<7,HM,4,11.43%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",6-<7,HP,5,14.29%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",6-<7,M,16,45.71%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",6-<7,P,4,11.43%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",7-<8,D,2,25%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",7-<8,HM,2,25%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",7-<8,M,4,50%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",8-<9,D,2,66.67%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",8-<9,HM,1,33.33%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",All,D,12,5.71%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",All,HM,25,11.9%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",All,HP,53,25.24%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",All,M,60,28.57%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",All,P,60,28.57%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",Unknown prior,D,1,25%
VRQ Level 3,253,Computing and IT Advanced Technician,CM4,3,"D,HM,M,HP,P",Unknown prior,HM,3,75%
VRQ Level 3,253,Beauty Therapy,HL12,1,"*,D,M,P",2-<3,P,1,100%
VRQ Level 3,253,Beauty Therapy,HL12,1,"*,D,M,P",3-<4,D,3,33.33%
VRQ Level 3,253,Beauty Therapy,HL12,1,"*,D,M,P",3-<4,M,4,44.44%
VRQ Level 3,253,Beauty Therapy,HL12,1,"*,D,M,P",3-<4,P,2,22.22%
VRQ Level 3,253,Beauty Therapy,HL12,1,"*,D,M,P",4-<5,D,8,44.44%
VRQ Level 3,253,Beauty Therapy,HL12,1,"*,D,M,P",4-<5,M,6,33.33%
VRQ Level 3,253,Beauty Therapy,HL12,1,"*,D,M,P",4-<5,P,4,22.22%
VRQ Level 3,253,Beauty Therapy,HL12,1,"*,D,M,P",5-<6,D,2,28.57%
VRQ Level 3,253,Beauty Therapy,HL12,1,"*,D,M,P",5-<6,M,4,57.14%
VRQ Level 3,253,Beauty Therapy,HL12,1,"*,D,M,P",5-<6,P,1,14.29%
VRQ Level 3,253,Beauty Therapy,HL12,1,"*,D,M,P",6-<7,M,3,100%
VRQ Level 3,253,Beauty Therapy,HL12,1,"*,D,M,P",All,D,13,34.21%
VRQ Level 3,253,Beauty Therapy,HL12,1,"*,D,M,P",All,M,17,44.74%
