LA,ESTAB,URN,PERCTOT,PPERSABS10
851,2665,116192,3.6,5.7
851,2666,144193,6.1,15.4
851,2670,142602,7,20.2
851,2673,116195,6.9,18.7
851,2674,144191,6,14.1
851,2677,143315,5.8,12.5
851,2679,144189,5.8,14.4
851,2680,116200,6.8,20.9
851,2689,148709,8.1,25.1
851,2690,141728,5.7,16.6
851,2694,144845,5.3,10
851,2697,145659,4.8,8.7
851,2698,146888,6.5,19.5
851,2700,144846,5.3,10.3
851,2707,141530,6.4,20
851,2709,144582,7.1,21.2
851,2714,116221,6.7,19.8
851,2715,144581,5.1,11.5
851,2716,116223,6.9,20.2
851,2719,116226,6.5,17.6
851,2720,141531,6,16.1
851,2765,116258,7.3,26.2
851,3212,116344,6.2,17.7
851,3214,116346,7.7,24.6
851,3422,116385,4.6,9.3
851,3423,116386,4.7,6.9
851,4002,139714,11.3,37.9
851,4003,140605,12.8,36.8
851,4004,141175,10.7,30.7
851,4005,141875,9.8,25.9
851,4006,143430,5.2,13.8
851,4301,144192,9.3,26.3
851,4302,145372,10.7,35.1
851,4303,116463,10.8,33.9
851,4320,140697,10.6,31.5
851,5207,116487,5.3,15.8
851,5413,116505,6.4,14.7
851,6905,135965,11.7,33.5
851,7000,139967,10.1,32
851,7001,143828,13.4,39.6
851,7471,140325,9.8,32.8
851,7472,147720,33.9,84.1
852,2000,131839,6.9,20.3
852,2001,132025,7.9,23.1
852,2002,145222,10.5,37
852,2003,133704,7.6,24.5
852,2004,133943,5.6,14
852,2005,139632,5.9,17.9
852,2006,139947,10.4,31.1
852,2007,142076,6.9,24.8
852,2008,144751,7.6,24
852,2009,145068,8,25.9
852,2010,146029,6.9,14.8
852,2011,148004,8.4,29.2
852,2401,131272,8.3,31.5
852,2404,140263,4.5,10.7
852,2405,116088,6.7,19.2
852,2406,116089,6.3,20.4
852,2407,116090,4.6,8.5
852,2409,116092,7.2,24.7
852,2410,116093,7.9,28.7
852,2418,139027,5.7,16.6
852,2419,138625,6.4,19.5
852,2421,138626,6.1,18.9
852,2423,116102,5.2,15.2
852,2424,116103,7.9,27.6
852,2425,138910,5,10.4
852,2426,138903,4.9,8.1
852,2428,116106,6,19
852,2429,145456,7.1,21.8
852,2430,145457,6.1,18.8
852,2431,116109,6.2,16.4
852,2432,148113,5.3,12.1
852,2437,140516,6.6,16
852,2440,116116,6.8,20.4
852,2441,116117,7.5,26
852,2448,116123,5.5,16.2
852,2452,141494,6.3,17.2
852,2455,116127,5.2,13.6
852,2458,138898,4.8,7.3
852,2460,139619,7.1,23.5
852,2461,140478,8.6,28.8
852,2463,116134,7.9,27.3
852,2471,116138,4.6,9.5
852,2754,116251,7.3,23.9
852,2757,116253,9,30.6
852,2769,116261,6.1,15.4
852,2770,116262,8.1,27.4
852,2771,116263,9.9,39.3
852,3200,116339,6.3,15.5
852,3202,136641,8.5,31.4
852,3203,116342,6.5,18.8
852,3205,116343,7,22.8
852,3655,116395,5.5,12.3
852,3656,137293,4.8,8.6
852,3657,116397,5.7,10.9
852,3658,116398,6.3,16.4
852,3659,139747,7.3,21.7
852,4003,146284,11.5,33.1
852,4004,147676,11.8,36.7
852,4262,116450,9.2,25.8
852,4270,116453,13.3,41.6
852,4275,137037,8.1,23.9
852,4278,116458,10,28.4
852,4306,116465,13.8,38.9
852,4311,116469,7.2,18.3
852,5415,116507,6.3,16.8
852,5417,138476,7.8,24.2
852,6905,135628,9.7,29.2
852,6906,135629,12.1,38
852,7035,116620,9.8,35.5
852,7036,144205,9.2,29.5
852,7037,116622,13.3,48.2
852,7039,116624,23.3,70.8
852,7040,116625,13.4,52.9
852,7050,139265,17.7,55.8
855,2000,140696,5.6,11.5
855,2001,119903,4.9,10.5
855,2002,138346,6.5,15.5
855,2003,132226,5.7,13.8
855,2004,139340,6,14.9
855,2005,138999,4.8,8.9
855,2006,143608,6.6,19.2
855,2007,119906,5.9,15.3
855,2008,139005,7.5,26.4
855,2009,140253,6.8,22.4
855,2010,139194,6.3,17
855,2011,139200,4.9,16.7
855,2012,140608,5.4,14
855,2013,140850,6,15.2
855,2014,140851,6,18.3
855,2016,141279,7.1,21.5
855,2017,119910,4.7,13.9
855,2018,139342,5.3,6.6
855,2019,119912,5.3,7.8
855,2020,119913,7.3,24.9
855,2021,141222,7.1,17.7
855,2023,119914,6.5,17.2
855,2024,119915,5.2,12.9
855,2025,119916,6.2,15.8
855,2026,119917,5.9,14.2
855,2027,142410,5.5,13.1
855,2028,119918,5.2,12.4
855,2029,138528,5.1,12.4
855,2030,144749,6.5,13.2
855,2032,119921,5.7,13.6
855,2033,145084,5.4,9.2
855,2034,144108,6,14.1
855,2035,145083,6.3,15.6
855,2036,119923,7.4,18.1
855,2037,138807,4.5,6.6
855,2038,145488,6.2,17.5
855,2039,147089,4.2,10.2
855,2040,148390,5.8,16.4
855,2042,119925,5.7,15
855,2043,119926,3.8,5
855,2044,144911,6.5,19
855,2045,119928,5.9,18.4
855,2046,119929,5.6,14.9
855,2049,119930,6.5,13.9
855,2051,119931,5.5,13.5
855,2053,119932,5.1,15.6
855,2055,140315,5.7,13.3
855,2056,119934,6.6,21.7
855,2062,138908,6.5,19.3
855,2068,119936,5.8,13.3
855,2069,139441,5.3,8.5
855,2070,140251,5.8,19.2
855,2072,140702,6.7,18.9
855,2073,141469,7.6,26.4
855,2076,141903,5.7,13.7
855,2078,119942,6.4,16.6
855,2079,143253,5.5,12
855,2082,119944,5.5,17.5
855,2083,143611,8.5,34
855,2085,139284,5.9,13.8
855,2088,143249,4.5,8.2
855,2090,119949,5.2,8.5
855,2092,143250,3.9,4
855,2094,140754,6.4,10.5
855,2096,119952,3.3,SUPP
855,2097,119953,4.9,12.2
855,2104,119954,6.8,15.9
855,2110,138929,5.2,11.9
855,2115,119956,4,4.9
855,2116,119957,7.2,22.1
855,2120,119958,7.1,24.5
855,2123,119959,3.9,2.2
855,2137,119961,5.7,12.3
855,2138,139855,4.5,8.7
855,2141,140316,6.5,19.8
855,2142,119964,6.3,15
855,2146,138154,5.4,11.9
855,2149,143248,6,13.2
855,2157,138806,5.5,12.1
855,2158,137933,5.1,12.6
855,2161,138818,4.7,8.6
855,2162,139737,5.2,12.6
855,2164,139767,4.3,8.1
855,2165,119973,4,6.7
855,2166,144111,8.4,25.2
855,2167,143251,4.7,9.9
855,2168,138805,5.9,16.7
855,2169,139038,5.3,9.9
855,2170,119978,3.5,4.4
855,2173,138321,5.6,11.2
855,2176,138345,5.7,11.2
855,2177,119981,8.4,34.6
855,2178,119982,5.7,13.6
855,2179,138347,7,13.9
855,2180,119984,6.2,16.5
855,2181,144538,6.2,16.9
855,2183,119986,5.6,10.8
855,2185,139341,6.6,18.6
855,2187,139845,5.4,8.7
855,2189,145619,5,10.2
855,2190,138173,5.8,14.8
855,2192,140476,5.9,17.2
855,2193,119993,6.6,21.9
855,2194,139034,6.1,14.4
855,2321,138804,4.9,8.8
855,2322,137932,5.4,13.4
855,2326,140101,5.8,13.2
855,2330,144837,4.9,10.2
855,2331,138906,4.6,6.9
855,2333,139739,5.9,13.9
855,2334,120061,9.2,25.4
855,2338,139859,6.7,21.3
855,2345,120070,4.9,10.8
855,2351,143795,5.4,9.7
855,2354,120079,5.7,13.1
855,2355,138348,6.4,16.2
855,2357,139751,5,11.5
855,2358,139344,6.8,17.4
855,2360,138891,6,18.9
855,2367,140725,5.7,11
855,2368,140746,6,16.1
855,2369,142261,6.1,17.6
855,2373,120096,8,26.2
855,2374,139366,8.3,25.4
855,2375,120098,5.9,18.2
855,2376,138809,4.9,8.9
855,2380,139620,4.5,7.8
855,2382,139287,6.1,13.6
855,2383,143609,5.8,12
855,2384,145620,4.1,6.9
855,3000,146602,6.7,14.3
855,3006,138838,5.2,10
855,3008,140230,5.6,13.6
855,3009,138965,5.9,16.5
855,3010,120114,4.3,4.3
855,3011,120115,4.6,6.8
855,3014,138905,7.3,23.2
855,3016,120119,6.2,16
855,3017,120120,5.7,15.7
855,3018,120121,5.3,10.2
855,3021,120122,4.5,5.8
855,3022,120123,5,8.5
855,3024,120124,3,4.4
855,3027,146621,5.9,17.2
855,3028,140317,4.3,10.2
855,3029,120127,6.2,18.6
855,3034,120129,5.6,13.5
855,3035,139744,3.9,6.2
855,3037,120131,4,9.6
855,3039,120132,6.7,22.2
855,3041,141468,4.2,7.6
855,3042,120134,5.7,15.6
855,3043,120135,5.7,6.3
855,3044,145974,5.2,8.4
855,3046,143252,5.4,10.4
855,3047,120138,6.6,15.2
855,3048,138358,5.5,13.3
855,3052,144115,9,23.1
855,3053,120141,7.9,26.9
855,3054,120142,4.3,9.1
855,3056,139864,6.1,15.1
855,3058,141151,5.9,14.5
855,3059,138359,6.5,12.7
855,3060,139097,6.5,19.1
855,3066,120149,6.4,18.8
855,3067,140095,5.9,12.5
855,3068,120151,5.9,13.3
855,3069,138931,5,9.3
855,3070,120153,4.7,7.6
855,3072,140910,3.6,10.1
855,3074,139874,4.5,7.1
855,3077,120156,4.1,6.1
855,3078,144110,5.9,14.8
855,3080,120158,5.2,8.2
855,3082,120159,5.5,12.9
855,3085,144117,6.2,12.9
855,3087,146618,6.5,16.7
855,3089,144310,6,8.8
855,3090,120163,3.4,6.1
855,3093,138926,5.4,11.7
855,3094,138930,5.4,11.8
855,3095,144109,5,11.9
855,3097,140912,7.1,16.7
855,3098,144114,6.6,18.3
855,3100,140913,4.6,7.2
855,3101,120171,7.2,20.7
855,3102,120172,3.6,6.7
855,3103,120173,3.3,4.4
855,3104,120174,3.8,10.6
855,3106,120175,4.3,4.8
855,3107,120176,6.3,15.4
855,3209,146611,5.1,12.5
855,3212,120190,6.4,20.6
855,3213,141630,5.2,13.6
855,3300,120192,4.5,7
855,3302,144116,6.9,15.1
855,3305,143610,5.9,14.1
855,3307,120195,6.7,19.7
855,3310,143254,8.1,30
855,3312,138902,5.3,15.4
855,3314,144113,8.7,30.7
855,3316,120199,4,SUPP
855,3319,144112,5.1,6.6
855,3320,120201,6,15.5
855,3321,146603,6.5,17.9
855,3325,139854,5.3,8.6
855,3329,144118,7.3,22.7
855,3330,145972,5.5,12.8
855,3331,145973,8.2,34.5
855,3332,145203,5.4,11.7
855,3333,140909,5.6,21.9
855,3334,139098,5.6,14
855,3335,146133,4.2,7.8
855,3336,142724,5.4,11.2
855,3338,146105,6.5,21.1
855,3339,138299,6.1,19.6
855,3340,138297,5.9,13.3
855,3341,138294,3.4,4.7
855,3342,146180,5.5,11.5
855,3343,138090,5.9,15.6
855,3345,120218,6.2,15.8
855,3347,138080,5.4,15.1
855,3348,138296,7.1,20.7
855,3432,139349,6.4,19
855,3433,138295,4.7,8.8
855,3434,140911,6.1,16.1
855,4000,137799,9.2,26.6
855,4003,137161,6.9,17.6
855,4004,137317,28.1,74.1
855,4007,138301,11.9,40.1
855,4011,138327,12,36.1
855,4012,138721,9.4,30.8
855,4014,137367,9.1,27.5
855,4015,137115,7.1,18.5
855,4016,138108,7.4,22.6
855,4017,137170,7.7,18.2
855,4018,139442,7.4,19.5
855,4021,141874,10.1,30.8
855,4022,138079,7.5,21.9
855,4023,143844,13,41.1
855,4026,140103,6.9,19.4
855,4027,147902,10.8,29.7
855,4028,138350,8.4,23.6
855,4029,140787,8.6,26.2
855,4031,138820,9.3,25.4
855,4032,137828,9.5,27.8
855,4035,138478,11.3,34.6
855,4036,138819,7.3,17.1
855,4040,148417,11.5,34.6
855,4041,138155,5.9,14.9
855,4042,148549,12.3,37.4
855,4043,137120,5.3,12
855,4044,137617,11.4,36.9
855,4045,139624,7.9,23.7
855,4048,137969,8.5,26.1
855,4049,137983,8.5,25.4
855,4051,138323,8.8,27.2
855,4053,137968,9,27.8
855,4055,137540,10.2,31.7
855,4056,120274,8.8,26.6
855,4057,138527,9.4,29.3
855,4268,137401,7.6,17.9
855,4503,138150,8.7,23.8
855,4505,137640,9.5,27.8
855,4506,138521,9.1,26.6
855,4601,138298,6.8,18.7
855,4602,138290,6.1,13.1
855,5400,138628,9,28
855,5402,137931,10.1,31.3
855,5403,137984,7.1,21.5
855,7000,147858,16.2,38.8
855,7002,120348,9,25.1
855,7003,148029,14.2,34
855,7005,138935,11.5,39.2
855,7006,120352,11.2,31.6
855,7008,137905,14.3,42.8
855,7215,134640,10.1,30.2
855,7216,138156,10.5,32.7
856,2000,132211,5.6,14.3
856,2001,136930,5.9,18.3
856,2002,138553,6,16.6
856,2003,141011,6.7,22
856,2004,141137,5.2,12.3
856,2005,141221,6.8,24.9
856,2006,142631,7.1,21
856,2007,142787,5.2,14.1
856,2008,143607,7.7,25.2
856,2009,148391,6.9,20.9
856,2071,146844,5.9,16
856,2210,119999,5,13
856,2213,120002,7.2,26.7
856,2214,120003,5,14.8
856,2222,120005,6.1,15.4
856,2228,120006,6.7,18.2
856,2229,146852,6.7,20.5
856,2231,120009,5.3,14.7
856,2237,139983,6.2,17.3
856,2238,120014,6.4,18.8
856,2239,120015,6.1,15.8
856,2240,120016,4.5,8.9
856,2241,120017,6.9,23
856,2250,120018,5.5,13.4
856,2262,145617,6.7,18.1
856,2263,145618,6.5,17.8
856,2264,120023,6.5,20.4
856,2265,143244,6.8,19.9
856,2267,120025,5.4,15.5
856,2268,120026,6,19
856,2282,120028,5.5,13.6
856,2283,120029,6.3,14.7
856,2287,147410,9.1,32.6
856,2297,120034,5.5,15.4
856,2299,146853,5.8,16.2
856,2303,120037,5.6,16.7
856,2304,120038,6.3,19.5
856,2305,120039,8.1,30.9
856,2306,120040,7.6,25.9
856,2317,120047,6.1,16.9
856,2320,120050,5.9,14.3
856,2323,143246,6.8,22.6
856,2324,144107,5.9,17.2
856,2327,142857,5.6,18.6
856,2328,142967,8.1,31.7
856,2337,147148,4.6,10.6
856,2339,120065,5.3,13.9
856,2340,142848,6.1,18.1
856,2343,120068,6.8,20.2
856,2344,120069,6.7,19.4
856,2346,120071,6.2,19.3
856,2347,120072,6.4,18.9
856,2348,120073,5.3,14.6
856,2352,120077,6.9,22.3
856,2356,120081,5.6,14.4
856,2359,120084,5.5,15.4
856,2361,120086,6.8,24.1
856,2363,120087,5.7,15
856,2364,120088,5.5,16.5
856,2366,145357,6.7,21.4
856,2370,146857,6.9,21.5
856,2371,120095,7.3,24.7
856,2377,120100,5.1,14
856,2378,120101,5.5,18.9
856,2379,131513,5.7,13.3
856,2381,147411,6.8,20
856,2385,120107,5.3,13.6
856,2386,120108,8.1,29.5
856,2387,130927,4.5,11.8
856,2388,134305,7.9,26.9
856,3201,148905,7.9,22.9
856,3208,120187,7,24.9
856,3420,146158,3.8,5.6
856,3422,138081,7.5,24.6
856,3423,146147,6.2,17
856,3424,138115,6.1,18.2
856,3425,146224,6.7,19.4
856,3426,138185,5,9.8
856,3431,120230,5.1,12.7
856,3432,145970,4.5,7.9
856,3434,143245,6.2,17.9
856,3435,131002,6.3,17.2
856,4000,138869,5.5,14.4
856,4001,143679,5.9,16.2
856,4002,143857,8.7,29.7
856,4004,144479,9.5,31.5
856,4005,131945,9,24.8
856,4006,144629,9.2,27
856,4007,145558,8,27.8
856,4009,147068,7.9,21.7
856,4012,148546,7.1,24.1
856,4205,120277,6.2,17.9
856,4232,146108,8.9,26.5
856,4242,120281,10.6,32
856,4244,141916,5.8,15.4
856,4250,120286,5.5,12.9
856,4267,120292,7.5,20.4
856,4270,143247,9.3,26.8
856,4273,120297,6.6,17.4
856,4274,120298,10.8,33.7
856,4721,146196,6.6,17.2
856,4723,146232,7.6,24.3
856,4724,129645,4.8,12.2
856,7003,138094,26.8,74.3
856,7213,120361,13.2,50
856,7215,148165,17.8,48
856,7217,130353,7.9,25
856,7218,130371,7.4,23.3
856,7220,148171,34.7,69
856,7221,131099,12.3,33.6
857,2000,141234,4.8,9.2
857,2001,142401,5.3,15.2
857,2312,142544,5.1,12.2
857,2313,138113,3.7,5.6
857,2316,137358,5.2,10.2
857,3111,146425,5.4,13.4
857,3112,144847,4.9,13.4
857,3113,141453,5.5,16.9
857,3114,139858,5,7.5
857,3115,120181,4.5,11.9
857,3117,141454,5.5,10.1
857,3119,146428,7.4,13.8
857,3120,146397,5.5,14.3
857,3428,141452,5.7,14
857,3429,139611,5.1,8.7
857,3430,120229,5.5,11.8
857,5200,139481,7.8,20.5
857,5404,136629,8.2,24.3
857,5405,137340,8.1,24.4
857,5406,136530,6.3,16.7
860,2000,148720,5.4,11.1
860,2001,138982,7.7,29.2
860,2002,139602,6.6,18.9
860,2003,139719,6.6,19.7
860,2005,140195,6.9,24.1
860,2006,140381,6.5,18
860,2007,140400,6.8,18.4
860,2008,140402,8.6,29.2
860,2009,140489,5.8,16.3
860,2010,140490,5.9,15.8
860,2011,140858,8.8,28.1
860,2012,140995,7,20.9
860,2013,140996,8.6,27.6
860,2014,141186,7.5,22.9
860,2016,141203,5.4,11.5
860,2017,141344,7.6,27.4
860,2018,142014,6.6,16.8
860,2019,142078,7.6,26.8
860,2020,142769,6.6,19.9
860,2021,147438,6.4,18.3
860,2022,143547,5.7,12.6
860,2023,143663,5.7,13.9
860,2025,143829,4.9,10.6
860,2026,143952,5.3,8.1
860,2027,144498,6.7,20.9
860,2028,144604,6.3,14.6
860,2029,144989,6,14
860,2030,145053,6.6,20.9
860,2031,145414,6.3,18.1
860,2033,146085,6.2,14.3
860,2034,146266,6.2,17.3
860,2035,146513,6.8,23.4
860,2036,146636,5.3,13.4
860,2037,147082,7.5,19.7
860,2038,147085,5.1,SUPP
860,2039,147299,8,32.5
860,2040,147449,9.4,27.6
860,2041,148061,6.7,20.5
860,2123,124034,6.6,20
860,2124,145377,9.1,38.6
860,2126,145794,5.3,10.4
860,2128,142799,8.3,27.5
860,2132,124040,8.9,38.9
860,2138,147569,7.3,22.9
860,2140,124046,6,18.3
860,2141,136762,6,15.4
860,2145,142792,8,28.6
860,2150,148506,3.6,3
860,2152,138899,5.3,8.8
860,2153,124054,4.9,11
860,2157,124056,6.8,18.3
860,2158,124057,6.2,17.6
860,2160,142748,5.6,8.3
860,2161,146904,4.2,7.1
860,2163,146873,4.5,9.6
860,2164,124061,3.8,4.8
860,2166,124062,9,24
860,2167,145218,6,15.7
860,2177,124067,9.6,36.9
860,2178,124068,6.4,20
860,2179,145684,6.1,18.1
860,2180,124070,4.9,12.2
860,2184,124072,7.1,21.8
860,2185,124073,8.2,28.8
860,2189,145685,8.5,29.7
860,2190,148507,5.9,13.9
860,2191,124076,5.7,16.8
860,2195,144935,4.9,7.4
860,2198,124079,5.6,13.9
860,2200,142095,5.6,9.8
860,2203,124081,5.9,15
860,2204,141278,5.8,13.7
860,2207,124084,4.9,16.2
860,2208,124085,7.1,25.3
860,2216,124087,5.9,20.4
860,2217,143898,6.5,20.2
860,2218,124089,6.7,19.9
860,2219,146943,4.3,5.8
860,2220,141732,7.2,23
860,2222,124093,6,21.4
860,2223,146609,5.6,13.6
860,2224,146605,5.2,11.4
860,2226,124097,5.5,11
860,2228,146590,5.2,14
860,2229,146623,6.2,17.4
860,2234,145538,5.8,16.3
860,2236,145098,6.4,20.5
860,2238,146910,6.9,14.7
860,2239,124104,9,37.3
860,2240,124105,2.6,SUPP
860,2241,142194,5.9,15.2
860,2242,138043,5.9,13.6
860,2247,143349,7.3,29.5
860,2250,144207,4.5,9.5
860,2251,124110,6.1,13.1
860,2252,142843,5.1,11.9
860,2256,124115,4.9,7.4
860,2263,124119,5.1,11.1
860,2264,141848,5.1,12
860,2276,148316,5.8,11.4
860,2277,148285,5.5,10.6
860,2293,124130,5.8,10.9
860,2294,146918,7.5,27.4
860,2296,145097,5,9.7
860,2297,147826,5.9,11.9
860,2298,140522,6.7,19.7
860,2299,140523,5.8,14
860,2305,145048,6.6,20
860,2306,124139,6.8,20.1
860,2309,124140,5.6,12.7
860,2315,124141,6.1,19.1
860,2320,143350,5.7,13.1
860,2321,124146,4.2,6.7
860,2322,124147,6.7,21.6
860,2323,145378,5,8.9
860,2325,146874,3.6,3
860,2326,124150,2.3,1.2
860,2327,124151,5.3,10.8
860,2328,147421,5.2,15.2
860,2332,124155,4.9,12.8
860,2334,147570,6.5,15
860,2335,147571,6.1,14.7
860,2336,147228,6.1,14.5
860,2337,143483,6.7,18.5
860,2340,124161,4.9,11.3
860,2342,124162,5.3,12.8
860,2344,124163,5.7,13
860,2345,124164,4.7,10.5
860,2346,124165,8,34.6
860,2348,124166,6.8,23.3
860,2352,142981,6.4,14.3
860,2355,124168,6.5,14.4
860,2358,143345,6.5,20.6
860,2360,124171,5.4,12.4
860,2361,145686,6.5,18.4
860,2362,145379,5.4,11.8
860,2368,124174,6,18
860,2369,124175,6.4,19.2
860,2370,124176,9.6,37.5
860,2372,124177,5.2,9.9
860,2373,141450,6.1,15.8
860,2374,145834,7.4,21.8
860,2386,124183,6.4,17.6
860,2387,143353,5.2,13.6
860,2388,145680,9,33.3
860,2392,142984,4.1,7.4
860,2393,124189,5.7,14.9
860,2394,124190,6.7,18.5
860,2395,124191,7.6,27
860,2396,124192,7,22.5
860,2397,124193,4.6,9.9
860,2399,124195,5.1,12.3
860,2400,124196,4.7,10.4
860,2401,143355,5.1,10.4
860,2403,124199,7,22
860,2404,124200,7.9,25.1
860,2406,124202,6.9,21.7
860,2407,148122,4.6,10.4
860,2409,124205,6.4,18.6
860,2410,143900,7.8,23.6
860,2411,124207,8.5,31.8
860,2413,124209,6.4,14.8
860,2415,148718,4.9,9
860,2416,124212,6.2,14.5
860,2418,124214,6.1,15
860,2421,141493,7.2,22.2
860,2422,145100,5.9,13.2
860,2423,146130,5.4,14.8
860,2424,124220,8.5,31.4
860,3000,132260,5.5,13.3
860,3025,124231,6.1,11.9
860,3026,124232,6.5,16.4
860,3027,124233,4.4,9.7
860,3028,124234,5.9,12
860,3029,124235,6.3,22.7
860,3030,145380,5.5,8.5
860,3034,147279,6,13.6
860,3035,124238,6.5,16.1
860,3040,124240,7.1,19.7
860,3042,143805,5.1,9.7
860,3043,124242,3.7,5.6
860,3044,142986,5.2,9.2
860,3045,142422,5.3,7.3
860,3046,147422,8.1,25
860,3048,145681,5.4,13.8
860,3049,145682,5.9,18.9
860,3050,147423,6.5,23.2
860,3051,124249,5.8,15.2
860,3053,145833,5.4,10.8
860,3063,145683,6,12.8
860,3067,146126,4.1,SUPP
860,3069,124254,3.8,9.4
860,3072,144591,7.6,25.9
860,3075,143959,5.4,12.5
860,3076,124257,3.5,4.6
860,3079,124258,5,7.8
860,3080,124259,5.2,12.6
860,3081,143347,5.6,10.2
860,3082,124261,10,42.9
860,3084,124262,5.8,11.8
860,3091,124265,5.5,12.2
860,3092,141486,5.7,15.9
860,3093,124267,8.7,28.9
860,3094,124268,4.9,8.8
860,3098,124269,5.1,9.1
860,3100,146295,5.6,9.2
860,3102,144386,5.6,14
860,3103,146594,5.8,11.4
860,3110,124274,5.6,9.1
860,3112,124275,5.5,17.6
860,3113,142439,4.2,4.9
860,3114,142982,5.8,19.7
860,3116,124278,5.2,13.8
860,3117,124279,4.8,8.5
860,3118,146807,5.4,10.3
860,3119,145459,6.2,17
860,3120,143896,5.4,10.6
860,3128,147572,6.4,15.8
860,3130,146427,5.8,20.3
860,3132,142809,4.2,5.8
860,3134,147103,6.8,22.4
860,3136,124289,6.4,17.8
860,3137,124290,5.8,12.3
860,3139,124291,6.5,17.4
860,3141,147424,5.9,16.2
860,3142,142421,7.2,25
860,3144,124294,5.6,12.3
860,3145,141822,5.8,13.5
860,3146,143351,4.2,7.2
860,3147,143348,5.9,16.4
860,3148,142442,5.5,12.3
860,3149,124299,6.5,21.1
860,3150,141856,5.9,20.6
860,3151,141783,4,3.1
860,3152,124302,5.1,11.3
860,3153,141779,4.5,6.1
860,3154,142447,4.7,10
860,3155,142275,5.3,7.1
860,3156,143622,5.1,9
860,3300,138722,5.6,11.9
860,3420,124326,5.5,12.2
860,3426,145679,5.7,7.8
860,3430,124331,5.1,13.2
860,3432,143983,6.4,9.8
860,3433,147425,7.5,26.4
860,3434,142097,6.5,16.4
860,3436,141770,5.6,15.6
860,3438,124337,6,14.9
860,3440,142096,5.1,10.4
860,3441,141837,5.5,11.2
860,3442,146589,4.8,10.2
860,3443,146612,4,6.9
860,3446,124342,4.5,5.9
860,3447,124343,4.7,8.9
860,3449,124344,5.8,14.6
860,3450,124345,4.1,2.8
860,3455,142214,6.4,15.5
860,3456,124349,6.5,21.3
860,3457,138723,5,9.1
860,3458,124351,5.5,11.2
860,3459,138724,5.3,13.9
860,3460,142213,7.1,13
860,3461,124354,6,13.3
860,3462,140146,7.1,23.8
860,3463,138725,6.3,21.1
860,3464,124357,4.5,11.4
860,3465,140803,5,11.9
860,3466,143352,4,5.4
860,3467,124360,4,8.4
860,3468,142209,7.1,21.3
860,3469,142216,6.7,20.7
860,3470,142210,4.8,9.3
860,3473,138726,3.5,5.4
860,3474,138727,5.7,13.3
860,3476,145687,5.1,10.3
860,3477,140129,5.8,17.6
860,3478,124369,4.7,10.8
860,3479,142192,6.5,23.3
860,3480,142208,6.4,18.2
860,3481,124372,7,18.1
860,3482,124373,5.7,13.5
860,3483,148318,5.5,12.4
860,3484,124375,5.7,18.8
860,3485,124376,6.1,14
860,3486,146294,5.4,8
860,3488,146863,6.1,11
860,3489,148401,6,13.7
860,3490,124381,3.8,18.2
860,3492,134353,4.5,6.9
860,3493,146814,7.5,24.2
860,3494,134666,6.9,20.7
860,3496,144439,4.9,9.1
860,3497,131073,5.6,15.3
860,3498,142985,3.9,3.7
860,3499,148517,5.5,15.3
860,3500,135281,7.6,25.6
860,3501,145099,6.2,18.2
860,4002,137100,10.5,34.8
860,4004,137146,9.8,28.4
860,4005,137164,11.5,38.3
860,4006,138435,10.7,35.4
860,4007,138351,14.5,50.6
860,4009,141342,9,28.9
860,4010,141343,11.5,38.4
860,4012,148402,10.5,36.1
860,4013,142015,10.5,34.7
860,4015,144988,10.2,33.9
860,4016,145176,6.7,18.4
860,4017,145889,7.3,23.5
860,4019,146635,9.6,32.9
860,4051,147574,8.9,30
860,4055,124392,9.7,33.8
860,4060,145047,10.5,31.8
860,4061,136323,6.2,15.9
860,4066,124395,12.1,37.4
860,4067,124396,9.4,29.2
860,4070,142313,6.5,17.5
860,4072,148508,9.3,32.5
860,4075,124400,8.7,26.5
860,4077,148002,9.3,30.7
860,4085,142711,13.4,41.1
860,4086,142755,11.1,36.8
860,4087,124408,8.8,27.2
860,4089,146493,9.7,27.9
860,4090,140154,6.7,15.7
860,4093,140470,9.4,32.1
860,4094,142278,9.8,32.1
860,4096,142277,9.6,29.6
860,4100,145381,8.9,25.7
860,4111,142987,8.5,28.7
860,4112,140123,10,32.2
860,4123,138936,9.3,30.7
860,4126,146907,6.6,15.9
860,4128,144206,5.4,12.3
860,4133,142980,6.1,16.3
860,4140,146443,8.7,30.7
860,4142,124426,7,19.7
860,4143,137356,10.4,32.2
860,4144,146914,7.9,27.6
860,4145,145376,6.2,14.3
860,4146,144002,9.9,26.2
