qualification_name,qualification_code,subject_name,subject_code,size,grade_structure,prior_attainment_band,grade,count,percentage
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",4-<5,U,23,8.42%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",5-<6,*,3,1.41%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",5-<6,D,44,20.66%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",5-<6,M,88,41.31%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",5-<6,P,66,30.99%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",5-<6,U,12,5.63%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",6-<7,*,4,3.88%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",6-<7,D,34,33.01%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",6-<7,M,52,50.49%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",6-<7,P,9,8.74%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",6-<7,U,4,3.88%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",7-<8,*,4,20%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",7-<8,D,10,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",7-<8,M,4,20%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",7-<8,P,1,5%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",7-<8,U,1,5%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",8-<9,*,2,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",8-<9,D,1,25%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",8-<9,M,1,25%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",<1,D,1,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",<1,P,1,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",1-<2,M,2,15.38%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",1-<2,P,4,30.77%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",1-<2,U,7,53.85%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",2-<3,*,1,0.75%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",2-<3,D,9,6.77%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",2-<3,M,38,28.57%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",2-<3,P,55,41.35%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",2-<3,U,30,22.56%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",3-<4,*,5,1.13%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",3-<4,D,41,9.3%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",3-<4,M,113,25.62%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",3-<4,P,226,51.25%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",3-<4,U,56,12.7%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",4-<5,*,7,1.29%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",4-<5,D,89,16.36%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",4-<5,M,214,39.34%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",4-<5,P,199,36.58%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",4-<5,U,35,6.43%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",5-<6,*,19,5.11%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",5-<6,D,122,32.8%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",5-<6,M,127,34.14%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",5-<6,P,94,25.27%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",5-<6,U,10,2.69%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",6-<7,*,19,14.62%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",6-<7,D,61,46.92%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",6-<7,M,31,23.85%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",6-<7,P,19,14.62%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",7-<8,*,14,34.15%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",7-<8,D,14,34.15%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",7-<8,M,11,26.83%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",7-<8,P,2,4.88%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",8-<9,*,2,22.22%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",8-<9,D,4,44.44%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",8-<9,M,3,33.33%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",9>=,M,1,100%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",2-<3,M,2,33.33%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",2-<3,U,4,66.67%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",3-<4,M,7,13.46%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",3-<4,P,20,38.46%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",3-<4,U,25,48.08%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",4-<5,*,4,2.72%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",4-<5,D,8,5.44%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",4-<5,M,48,32.65%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",4-<5,P,47,31.97%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",4-<5,U,40,27.21%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",5-<6,*,8,6.35%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",5-<6,D,14,11.11%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",5-<6,M,49,38.89%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",5-<6,P,32,25.4%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",5-<6,U,23,18.25%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",6-<7,*,2,4.26%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",6-<7,D,6,12.77%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",6-<7,M,25,53.19%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",6-<7,P,10,21.28%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",6-<7,U,4,8.51%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",7-<8,*,4,36.36%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",7-<8,D,1,9.09%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",7-<8,M,5,45.45%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",7-<8,P,1,9.09%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",8-<9,*,2,66.67%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",8-<9,D,1,33.33%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",1-<2,P,3,75%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",1-<2,U,1,25%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",2-<3,M,5,20%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",2-<3,P,10,40%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",2-<3,U,10,40%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",3-<4,*,1,0.93%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",3-<4,D,3,2.78%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",3-<4,M,19,17.59%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",3-<4,P,51,47.22%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",3-<4,U,34,31.48%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",4-<5,*,6,3.21%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",4-<5,D,15,8.02%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",4-<5,M,77,41.18%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",4-<5,P,62,33.16%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",4-<5,U,27,14.44%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",5-<6,*,7,4.79%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",5-<6,D,20,13.7%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",5-<6,M,75,51.37%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",5-<6,P,38,26.03%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",5-<6,U,6,4.11%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",6-<7,*,3,3.61%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",6-<7,D,24,28.92%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",6-<7,M,44,53.01%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",6-<7,P,10,12.05%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",6-<7,U,2,2.41%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",7-<8,*,1,7.69%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",7-<8,D,2,15.38%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",7-<8,M,6,46.15%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",7-<8,P,4,30.77%
BTEC Level 3 National Certificate (Band D),465,Business Studies,20101,0.5,"*,D,M,P",8-<9,M,1,100%
BTEC Level 3 National Certificate (Band D),465,Small Business Management,20111,0.5,"*,D,M,P",2-<3,D,1,50%
BTEC Level 3 National Certificate (Band D),465,Small Business Management,20111,0.5,"*,D,M,P",2-<3,U,1,50%
BTEC Level 3 National Certificate (Band D),465,Small Business Management,20111,0.5,"*,D,M,P",3-<4,M,2,100%
BTEC Level 3 National Certificate (Band D),465,Small Business Management,20111,0.5,"*,D,M,P",4-<5,D,1,7.69%
BTEC Level 3 National Certificate (Band D),465,Small Business Management,20111,0.5,"*,D,M,P",4-<5,M,5,38.46%
BTEC Level 3 National Certificate (Band D),465,Small Business Management,20111,0.5,"*,D,M,P",4-<5,P,5,38.46%
BTEC Level 3 National Certificate (Band D),465,Small Business Management,20111,0.5,"*,D,M,P",4-<5,U,2,15.38%
BTEC Level 3 National Certificate (Band D),465,Small Business Management,20111,0.5,"*,D,M,P",5-<6,M,5,71.43%
BTEC Level 3 National Certificate (Band D),465,Small Business Management,20111,0.5,"*,D,M,P",5-<6,P,2,28.57%
BTEC Level 3 National Certificate (Band D),465,Small Business Management,20111,0.5,"*,D,M,P",6-<7,D,1,16.67%
BTEC Level 3 National Certificate (Band D),465,Small Business Management,20111,0.5,"*,D,M,P",6-<7,M,2,33.33%
BTEC Level 3 National Certificate (Band D),465,Small Business Management,20111,0.5,"*,D,M,P",6-<7,P,3,50%
BTEC Level 3 National Certificate (Band D),465,Small Business Management,20111,0.5,"*,D,M,P",7-<8,M,2,100%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",1-<2,U,1,100%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",2-<3,P,1,20%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",2-<3,U,4,80%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",3-<4,M,4,21.05%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",3-<4,P,12,63.16%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",3-<4,U,3,15.79%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",4-<5,*,1,2.38%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",4-<5,D,2,4.76%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",4-<5,M,16,38.1%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",4-<5,P,20,47.62%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",4-<5,U,3,7.14%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",5-<6,*,1,3.33%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",5-<6,D,7,23.33%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",5-<6,M,11,36.67%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",5-<6,P,11,36.67%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",6-<7,*,1,3.33%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",6-<7,D,6,20%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",6-<7,M,15,50%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",6-<7,P,8,26.67%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",7-<8,*,3,27.27%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",7-<8,D,3,27.27%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",7-<8,M,5,45.45%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",8-<9,*,1,25%
BTEC Level 3 National Certificate (Band D),465,Computing and IT Advanced Technician,20184,0.5,"*,D,M,P",8-<9,M,3,75%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",1-<2,P,2,100%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",2-<3,M,4,44.44%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",2-<3,P,3,33.33%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",2-<3,U,2,22.22%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",3-<4,*,8,10.26%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",3-<4,D,4,5.13%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",3-<4,M,17,21.79%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",3-<4,P,22,28.21%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",3-<4,U,27,34.62%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",4-<5,*,25,12.82%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",4-<5,D,16,8.21%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",4-<5,M,67,34.36%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",4-<5,P,53,27.18%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",4-<5,U,34,17.44%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",5-<6,*,33,22.45%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",5-<6,D,11,7.48%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",5-<6,M,52,35.37%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",5-<6,P,32,21.77%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",5-<6,U,19,12.93%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",6-<7,*,24,40%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",6-<7,D,7,11.67%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",6-<7,M,19,31.67%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",6-<7,P,5,8.33%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",6-<7,U,5,8.33%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",7-<8,*,7,38.89%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",7-<8,D,4,22.22%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",7-<8,M,5,27.78%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",7-<8,P,2,11.11%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",8-<9,*,1,50%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",8-<9,M,1,50%
BTEC Level 3 National Certificate (Band D),465,Law / Legal Studies,20200,0.5,"*,D,M,P",9>=,*,1,100%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",2-<3,M,1,14.29%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",2-<3,P,4,57.14%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",2-<3,U,2,28.57%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",3-<4,M,1,6.67%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",3-<4,P,8,53.33%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",3-<4,U,6,40%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",4-<5,M,6,42.86%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",4-<5,P,4,28.57%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",4-<5,U,4,28.57%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",5-<6,*,1,12.5%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",5-<6,D,1,12.5%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",5-<6,M,1,12.5%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",5-<6,P,5,62.5%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",6-<7,D,3,60%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",6-<7,M,1,20%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",6-<7,P,1,20%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",7-<8,*,1,50%
BTEC Level 3 National Certificate (Band D),465,Art and Design,20322,0.5,"*,D,M,P",7-<8,M,1,50%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",2-<3,D,1,50%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",2-<3,P,1,50%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",3-<4,M,2,100%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",4-<5,*,1,12.5%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",4-<5,M,4,50%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",4-<5,P,3,37.5%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",5-<6,D,1,6.67%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",5-<6,M,7,46.67%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",5-<6,P,5,33.33%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",5-<6,U,2,13.33%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",6-<7,D,1,10%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",6-<7,M,6,60%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",6-<7,P,3,30%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",7-<8,*,1,11.11%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",7-<8,D,3,33.33%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",7-<8,M,4,44.44%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",7-<8,P,1,11.11%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",8-<9,D,1,33.33%
BTEC Level 3 National Certificate (Band D),465,Speech and Drama,20400,0.5,"*,D,M,P",8-<9,M,2,66.67%
BTEC Level 3 National Certificate (Band D),465,Music performance (Group),20451,0.5,"*,D,M,P",3-<4,P,2,66.67%
BTEC Level 3 National Certificate (Band D),465,Music performance (Group),20451,0.5,"*,D,M,P",3-<4,U,1,33.33%
BTEC Level 3 National Certificate (Band D),465,Music performance (Group),20451,0.5,"*,D,M,P",4-<5,*,1,9.09%
BTEC Level 3 National Certificate (Band D),465,Music performance (Group),20451,0.5,"*,D,M,P",4-<5,M,4,36.36%
BTEC Level 3 National Certificate (Band D),465,Music performance (Group),20451,0.5,"*,D,M,P",4-<5,P,5,45.45%
BTEC Level 3 National Certificate (Band D),465,Music performance (Group),20451,0.5,"*,D,M,P",4-<5,U,1,9.09%
BTEC Level 3 National Certificate (Band D),465,Music performance (Group),20451,0.5,"*,D,M,P",5-<6,D,1,8.33%
BTEC Level 3 National Certificate (Band D),465,Music performance (Group),20451,0.5,"*,D,M,P",5-<6,M,7,58.33%
BTEC Level 3 National Certificate (Band D),465,Music performance (Group),20451,0.5,"*,D,M,P",5-<6,P,3,25%
BTEC Level 3 National Certificate (Band D),465,Music performance (Group),20451,0.5,"*,D,M,P",5-<6,U,1,8.33%
BTEC Level 3 National Certificate (Band D),465,Music performance (Group),20451,0.5,"*,D,M,P",6-<7,*,1,12.5%
