"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2016","Higher tariff","20","Not EU","Male","All","All","3870","1660","0.428"
"2017","Higher tariff","20","Not EU","Male","All","All","3660","1640","0.449"
"2018","Higher tariff","20","Not EU","Male","All","All","3500","1440","0.41100000000000003"
"2019","Higher tariff","20","Not EU","Male","All","All","3545","1550","0.436"
"2020","Higher tariff","20","Not EU","Male","All","All","4150","1985","0.47900000000000004"
"2021","Higher tariff","20","Not EU","Male","All","All","4500","2130","0.47400000000000003"
"2022","Higher tariff","20","Not EU","Male","All","All","4760","2195","0.461"
"2023","Higher tariff","20","Not EU","Male","All","All","4875","2095","0.43"
"2006","Medium tariff","20","Not EU","Male","All","All","2095","735","0.35100000000000003"
"2007","Medium tariff","20","Not EU","Male","All","All","2225","820","0.369"
"2008","Medium tariff","20","Not EU","Male","All","All","2440","890","0.364"
"2009","Medium tariff","20","Not EU","Male","All","All","2580","935","0.363"
"2010","Medium tariff","20","Not EU","Male","All","All","2905","1120","0.386"
"2011","Medium tariff","20","Not EU","Male","All","All","2765","930","0.336"
"2012","Medium tariff","20","Not EU","Male","All","All","2770","885","0.319"
"2013","Medium tariff","20","Not EU","Male","All","All","2855","865","0.303"
"2014","Medium tariff","20","Not EU","Male","All","All","2850","860","0.301"
"2015","Medium tariff","20","Not EU","Male","All","All","2795","770","0.276"
"2016","Medium tariff","20","Not EU","Male","All","All","2540","735","0.289"
"2017","Medium tariff","20","Not EU","Male","All","All","2545","795","0.311"
"2018","Medium tariff","20","Not EU","Male","All","All","2385","770","0.323"
"2019","Medium tariff","20","Not EU","Male","All","All","2405","745","0.31"
"2020","Medium tariff","20","Not EU","Male","All","All","2485","775","0.312"
"2021","Medium tariff","20","Not EU","Male","All","All","2600","825","0.317"
"2022","Medium tariff","20","Not EU","Male","All","All","2955","935","0.316"
"2023","Medium tariff","20","Not EU","Male","All","All","3265","975","0.298"
"2006","Lower tariff","21 - 24","Not EU","Male","All","All","3220","1385","0.43"
"2007","Lower tariff","21 - 24","Not EU","Male","All","All","3080","1335","0.433"
"2008","Lower tariff","21 - 24","Not EU","Male","All","All","2960","1265","0.427"
"2009","Lower tariff","21 - 24","Not EU","Male","All","All","3085","1415","0.459"
"2010","Lower tariff","21 - 24","Not EU","Male","All","All","3240","1515","0.467"
"2011","Lower tariff","21 - 24","Not EU","Male","All","All","2735","960","0.35100000000000003"
"2012","Lower tariff","21 - 24","Not EU","Male","All","All","2705","855","0.315"
"2013","Lower tariff","21 - 24","Not EU","Male","All","All","2375","830","0.35000000000000003"
"2014","Lower tariff","21 - 24","Not EU","Male","All","All","2410","900","0.373"
"2015","Lower tariff","21 - 24","Not EU","Male","All","All","2215","760","0.342"
"2016","Lower tariff","21 - 24","Not EU","Male","All","All","2130","720","0.338"
"2017","Lower tariff","21 - 24","Not EU","Male","All","All","1855","605","0.326"
"2018","Lower tariff","21 - 24","Not EU","Male","All","All","1955","635","0.325"
"2019","Lower tariff","21 - 24","Not EU","Male","All","All","1850","615","0.332"
"2020","Lower tariff","21 - 24","Not EU","Male","All","All","2215","960","0.433"
"2021","Lower tariff","21 - 24","Not EU","Male","All","All","2680","1270","0.47300000000000003"
"2022","Lower tariff","21 - 24","Not EU","Male","All","All","4040","2025","0.502"
"2023","Lower tariff","21 - 24","Not EU","Male","All","All","4925","2400","0.488"
"2006","Higher tariff","21 - 24","Not EU","Male","All","All","3165","960","0.303"
"2007","Higher tariff","21 - 24","Not EU","Male","All","All","3050","970","0.318"
"2008","Higher tariff","21 - 24","Not EU","Male","All","All","3340","1115","0.335"
"2009","Higher tariff","21 - 24","Not EU","Male","All","All","3690","1315","0.356"
"2010","Higher tariff","21 - 24","Not EU","Male","All","All","3835","1325","0.34600000000000003"
"2011","Higher tariff","21 - 24","Not EU","Male","All","All","3930","1405","0.357"
"2012","Higher tariff","21 - 24","Not EU","Male","All","All","4060","1415","0.34800000000000003"
"2013","Higher tariff","21 - 24","Not EU","Male","All","All","4000","1440","0.36"
"2014","Higher tariff","21 - 24","Not EU","Male","All","All","3830","1305","0.34"
"2015","Higher tariff","21 - 24","Not EU","Male","All","All","3820","1365","0.357"
"2016","Higher tariff","21 - 24","Not EU","Male","All","All","3465","1230","0.355"
"2017","Higher tariff","21 - 24","Not EU","Male","All","All","3210","1120","0.35000000000000003"
"2018","Higher tariff","21 - 24","Not EU","Male","All","All","3225","1090","0.338"
"2019","Higher tariff","21 - 24","Not EU","Male","All","All","3150","1135","0.36"
"2020","Higher tariff","21 - 24","Not EU","Male","All","All","3155","1255","0.397"
"2021","Higher tariff","21 - 24","Not EU","Male","All","All","3370","1345","0.399"
"2022","Higher tariff","21 - 24","Not EU","Male","All","All","4055","1500","0.37"
"2023","Higher tariff","21 - 24","Not EU","Male","All","All","4390","1455","0.332"
"2006","Medium tariff","21 - 24","Not EU","Male","All","All","3495","1270","0.363"
"2007","Medium tariff","21 - 24","Not EU","Male","All","All","3525","1400","0.398"
"2008","Medium tariff","21 - 24","Not EU","Male","All","All","3620","1480","0.40900000000000003"
"2009","Medium tariff","21 - 24","Not EU","Male","All","All","3730","1490","0.399"
"2010","Medium tariff","21 - 24","Not EU","Male","All","All","4640","2185","0.47100000000000003"
"2011","Medium tariff","21 - 24","Not EU","Male","All","All","4220","1630","0.386"
"2012","Medium tariff","21 - 24","Not EU","Male","All","All","4055","1395","0.34400000000000003"
"2013","Medium tariff","21 - 24","Not EU","Male","All","All","3720","1215","0.327"
"2014","Medium tariff","21 - 24","Not EU","Male","All","All","3535","1085","0.307"
"2015","Medium tariff","21 - 24","Not EU","Male","All","All","3430","970","0.28300000000000003"
"2016","Medium tariff","21 - 24","Not EU","Male","All","All","3055","885","0.29"
"2017","Medium tariff","21 - 24","Not EU","Male","All","All","2950","1030","0.34900000000000003"
"2018","Medium tariff","21 - 24","Not EU","Male","All","All","2945","965","0.327"
"2019","Medium tariff","21 - 24","Not EU","Male","All","All","2855","905","0.317"
"2020","Medium tariff","21 - 24","Not EU","Male","All","All","2865","1025","0.357"
"2021","Medium tariff","21 - 24","Not EU","Male","All","All","3170","1135","0.358"
"2022","Medium tariff","21 - 24","Not EU","Male","All","All","4150","1355","0.326"
"2023","Medium tariff","21 - 24","Not EU","Male","All","All","4900","1635","0.334"
"2006","Lower tariff","25 - 29","Not EU","Male","All","All","1665","780","0.46900000000000003"
"2007","Lower tariff","25 - 29","Not EU","Male","All","All","1470","650","0.441"
"2008","Lower tariff","25 - 29","Not EU","Male","All","All","1380","560","0.406"
"2009","Lower tariff","25 - 29","Not EU","Male","All","All","1290","545","0.422"
"2010","Lower tariff","25 - 29","Not EU","Male","All","All","1300","540","0.41600000000000004"
"2011","Lower tariff","25 - 29","Not EU","Male","All","All","910","300","0.332"
"2012","Lower tariff","25 - 29","Not EU","Male","All","All","805","220","0.27"
"2013","Lower tariff","25 - 29","Not EU","Male","All","All","790","230","0.292"
"2014","Lower tariff","25 - 29","Not EU","Male","All","All","690","220","0.318"
"2015","Lower tariff","25 - 29","Not EU","Male","All","All","690","210","0.302"
"2016","Lower tariff","25 - 29","Not EU","Male","All","All","615","170","0.275"
"2017","Lower tariff","25 - 29","Not EU","Male","All","All","605","215","0.353"
"2018","Lower tariff","25 - 29","Not EU","Male","All","All","555","150","0.269"
"2019","Lower tariff","25 - 29","Not EU","Male","All","All","595","175","0.291"
"2020","Lower tariff","25 - 29","Not EU","Male","All","All","670","230","0.341"
"2021","Lower tariff","25 - 29","Not EU","Male","All","All","850","285","0.334"
"2022","Lower tariff","25 - 29","Not EU","Male","All","All","1590","680","0.429"
"2023","Lower tariff","25 - 29","Not EU","Male","All","All","1530","520","0.34"
"2006","Higher tariff","25 - 29","Not EU","Male","All","All","1140","240","0.21"
"2007","Higher tariff","25 - 29","Not EU","Male","All","All","1045","235","0.225"
"2008","Higher tariff","25 - 29","Not EU","Male","All","All","1100","250","0.226"
"2009","Higher tariff","25 - 29","Not EU","Male","All","All","1045","245","0.233"
"2010","Higher tariff","25 - 29","Not EU","Male","All","All","890","170","0.19"
"2011","Higher tariff","25 - 29","Not EU","Male","All","All","845","175","0.20600000000000002"
"2012","Higher tariff","25 - 29","Not EU","Male","All","All","825","170","0.203"
"2013","Higher tariff","25 - 29","Not EU","Male","All","All","815","155","0.193"
"2014","Higher tariff","25 - 29","Not EU","Male","All","All","750","165","0.222"
"2015","Higher tariff","25 - 29","Not EU","Male","All","All","720","130","0.179"
"2016","Higher tariff","25 - 29","Not EU","Male","All","All","715","150","0.213"
"2017","Higher tariff","25 - 29","Not EU","Male","All","All","665","160","0.24"
"2018","Higher tariff","25 - 29","Not EU","Male","All","All","585","130","0.226"
"2019","Higher tariff","25 - 29","Not EU","Male","All","All","600","145","0.23900000000000002"
"2020","Higher tariff","25 - 29","Not EU","Male","All","All","625","160","0.257"
"2021","Higher tariff","25 - 29","Not EU","Male","All","All","665","150","0.225"
"2022","Higher tariff","25 - 29","Not EU","Male","All","All","805","150","0.186"
"2023","Higher tariff","25 - 29","Not EU","Male","All","All","915","165","0.178"
"2006","Medium tariff","25 - 29","Not EU","Male","All","All","1400","425","0.303"
"2007","Medium tariff","25 - 29","Not EU","Male","All","All","1295","455","0.352"
"2008","Medium tariff","25 - 29","Not EU","Male","All","All","1235","390","0.315"
"2009","Medium tariff","25 - 29","Not EU","Male","All","All","1075","315","0.295"
"2010","Medium tariff","25 - 29","Not EU","Male","All","All","1210","425","0.35100000000000003"
"2011","Medium tariff","25 - 29","Not EU","Male","All","All","995","275","0.278"
"2012","Medium tariff","25 - 29","Not EU","Male","All","All","945","270","0.28400000000000003"
"2013","Medium tariff","25 - 29","Not EU","Male","All","All","900","220","0.242"
"2014","Medium tariff","25 - 29","Not EU","Male","All","All","800","200","0.251"
"2015","Medium tariff","25 - 29","Not EU","Male","All","All","805","220","0.273"
"2016","Medium tariff","25 - 29","Not EU","Male","All","All","725","175","0.242"
"2017","Medium tariff","25 - 29","Not EU","Male","All","All","725","205","0.28200000000000003"
"2018","Medium tariff","25 - 29","Not EU","Male","All","All","705","190","0.27"
"2019","Medium tariff","25 - 29","Not EU","Male","All","All","705","180","0.253"
"2020","Medium tariff","25 - 29","Not EU","Male","All","All","720","230","0.317"
"2021","Medium tariff","25 - 29","Not EU","Male","All","All","930","260","0.28"
"2022","Medium tariff","25 - 29","Not EU","Male","All","All","1240","290","0.23500000000000001"
"2023","Medium tariff","25 - 29","Not EU","Male","All","All","1345","295","0.221"
"2006","Lower tariff","30 - 34","Not EU","Male","All","All","600","275","0.461"
"2007","Lower tariff","30 - 34","Not EU","Male","All","All","550","270","0.493"
"2008","Lower tariff","30 - 34","Not EU","Male","All","All","480","225","0.47200000000000003"
"2009","Lower tariff","30 - 34","Not EU","Male","All","All","475","205","0.429"
"2010","Lower tariff","30 - 34","Not EU","Male","All","All","455","170","0.375"
"2011","Lower tariff","30 - 34","Not EU","Male","All","All","360","115","0.32"
"2012","Lower tariff","30 - 34","Not EU","Male","All","All","310","90","0.28400000000000003"
"2013","Lower tariff","30 - 34","Not EU","Male","All","All","270","75","0.274"
"2014","Lower tariff","30 - 34","Not EU","Male","All","All","255","80","0.316"
"2015","Lower tariff","30 - 34","Not EU","Male","All","All","235","65","0.277"
"2016","Lower tariff","30 - 34","Not EU","Male","All","All","225","45","0.211"
"2017","Lower tariff","30 - 34","Not EU","Male","All","All","230","65","0.28500000000000003"
"2018","Lower tariff","30 - 34","Not EU","Male","All","All","200","45","0.228"
"2019","Lower tariff","30 - 34","Not EU","Male","All","All","215","50","0.224"
"2020","Lower tariff","30 - 34","Not EU","Male","All","All","270","95","0.359"
"2021","Lower tariff","30 - 34","Not EU","Male","All","All","380","120","0.318"
"2022","Lower tariff","30 - 34","Not EU","Male","All","All","860","450","0.527"
"2023","Lower tariff","30 - 34","Not EU","Male","All","All","745","285","0.381"
"2006","Higher tariff","30 - 34","Not EU","Male","All","All","395","75","0.192"
"2007","Higher tariff","30 - 34","Not EU","Male","All","All","365","55","0.157"
"2008","Higher tariff","30 - 34","Not EU","Male","All","All","335","50","0.149"
"2009","Higher tariff","30 - 34","Not EU","Male","All","All","280","50","0.171"
"2010","Higher tariff","30 - 34","Not EU","Male","All","All","300","60","0.20800000000000002"
"2011","Higher tariff","30 - 34","Not EU","Male","All","All","240","35","0.154"
"2012","Higher tariff","30 - 34","Not EU","Male","All","All","265","35","0.129"
"2013","Higher tariff","30 - 34","Not EU","Male","All","All","215","35","0.157"
"2014","Higher tariff","30 - 34","Not EU","Male","All","All","240","45","0.178"
"2015","Higher tariff","30 - 34","Not EU","Male","All","All","220","25","0.11800000000000001"
"2016","Higher tariff","30 - 34","Not EU","Male","All","All","195","30","0.152"
"2017","Higher tariff","30 - 34","Not EU","Male","All","All","180","20","0.107"
"2018","Higher tariff","30 - 34","Not EU","Male","All","All","170","30","0.176"
"2019","Higher tariff","30 - 34","Not EU","Male","All","All","185","30","0.155"
"2020","Higher tariff","30 - 34","Not EU","Male","All","All","180","25","0.134"
"2021","Higher tariff","30 - 34","Not EU","Male","All","All","220","30","0.145"
"2022","Higher tariff","30 - 34","Not EU","Male","All","All","270","35","0.125"
"2023","Higher tariff","30 - 34","Not EU","Male","All","All","305","35","0.108"
"2006","Medium tariff","30 - 34","Not EU","Male","All","All","485","155","0.315"
"2007","Medium tariff","30 - 34","Not EU","Male","All","All","440","135","0.304"
"2008","Medium tariff","30 - 34","Not EU","Male","All","All","380","120","0.311"
"2009","Medium tariff","30 - 34","Not EU","Male","All","All","350","100","0.28700000000000003"
"2010","Medium tariff","30 - 34","Not EU","Male","All","All","425","170","0.399"
"2011","Medium tariff","30 - 34","Not EU","Male","All","All","350","90","0.264"
"2012","Medium tariff","30 - 34","Not EU","Male","All","All","295","60","0.209"
"2013","Medium tariff","30 - 34","Not EU","Male","All","All","275","55","0.20800000000000002"
"2014","Medium tariff","30 - 34","Not EU","Male","All","All","290","75","0.251"
"2015","Medium tariff","30 - 34","Not EU","Male","All","All","265","60","0.224"
"2016","Medium tariff","30 - 34","Not EU","Male","All","All","220","50","0.231"
"2017","Medium tariff","30 - 34","Not EU","Male","All","All","210","40","0.19"
"2018","Medium tariff","30 - 34","Not EU","Male","All","All","215","70","0.327"
"2019","Medium tariff","30 - 34","Not EU","Male","All","All","235","60","0.247"
"2020","Medium tariff","30 - 34","Not EU","Male","All","All","260","85","0.326"
"2021","Medium tariff","30 - 34","Not EU","Male","All","All","345","80","0.231"
"2022","Medium tariff","30 - 34","Not EU","Male","All","All","485","95","0.198"
"2023","Medium tariff","30 - 34","Not EU","Male","All","All","530","105","0.202"
"2006","Lower tariff","35 and over","Not EU","Male","All","All","365","200","0.541"
"2007","Lower tariff","35 and over","Not EU","Male","All","All","320","175","0.548"
"2008","Lower tariff","35 and over","Not EU","Male","All","All","295","110","0.38"
"2009","Lower tariff","35 and over","Not EU","Male","All","All","330","165","0.505"
"2010","Lower tariff","35 and over","Not EU","Male","All","All","260","100","0.385"
"2011","Lower tariff","35 and over","Not EU","Male","All","All","195","65","0.338"
"2012","Lower tariff","35 and over","Not EU","Male","All","All","215","60","0.272"
"2013","Lower tariff","35 and over","Not EU","Male","All","All","170","60","0.34700000000000003"
"2014","Lower tariff","35 and over","Not EU","Male","All","All","175","60","0.34700000000000003"
"2015","Lower tariff","35 and over","Not EU","Male","All","All","160","35","0.21"
"2016","Lower tariff","35 and over","Not EU","Male","All","All","190","70","0.37"
"2017","Lower tariff","35 and over","Not EU","Male","All","All","210","110","0.514"
"2018","Lower tariff","35 and over","Not EU","Male","All","All","180","55","0.298"
"2019","Lower tariff","35 and over","Not EU","Male","All","All","200","55","0.279"
"2020","Lower tariff","35 and over","Not EU","Male","All","All","305","130","0.431"
"2021","Lower tariff","35 and over","Not EU","Male","All","All","425","160","0.37"
"2022","Lower tariff","35 and over","Not EU","Male","All","All","1155","730","0.632"
"2023","Lower tariff","35 and over","Not EU","Male","All","All","815","400","0.493"
"2006","Higher tariff","35 and over","Not EU","Male","All","All","220","35","0.151"
"2007","Higher tariff","35 and over","Not EU","Male","All","All","205","35","0.18"
"2008","Higher tariff","35 and over","Not EU","Male","All","All","215","45","0.20800000000000002"
"2009","Higher tariff","35 and over","Not EU","Male","All","All","215","40","0.195"
"2010","Higher tariff","35 and over","Not EU","Male","All","All","200","30","0.152"
"2011","Higher tariff","35 and over","Not EU","Male","All","All","155","15","0.109"
"2012","Higher tariff","35 and over","Not EU","Male","All","All","175","25","0.14300000000000002"
"2013","Higher tariff","35 and over","Not EU","Male","All","All","155","25","0.156"
"2014","Higher tariff","35 and over","Not EU","Male","All","All","165","20","0.128"
"2015","Higher tariff","35 and over","Not EU","Male","All","All","135","20","0.153"
"2016","Higher tariff","35 and over","Not EU","Male","All","All","125","20","0.14200000000000002"
"2017","Higher tariff","35 and over","Not EU","Male","All","All","135","15","0.126"
"2018","Higher tariff","35 and over","Not EU","Male","All","All","130","20","0.14100000000000001"
"2019","Higher tariff","35 and over","Not EU","Male","All","All","145","25","0.164"
"2020","Higher tariff","35 and over","Not EU","Male","All","All","150","30","0.189"
"2021","Higher tariff","35 and over","Not EU","Male","All","All","175","25","0.133"
"2022","Higher tariff","35 and over","Not EU","Male","All","All","250","25","0.10400000000000001"
"2023","Higher tariff","35 and over","Not EU","Male","All","All","250","30","0.117"
"2006","Medium tariff","35 and over","Not EU","Male","All","All","265","80","0.293"
"2007","Medium tariff","35 and over","Not EU","Male","All","All","245","85","0.342"
"2008","Medium tariff","35 and over","Not EU","Male","All","All","245","85","0.34600000000000003"
"2009","Medium tariff","35 and over","Not EU","Male","All","All","215","55","0.26"
"2010","Medium tariff","35 and over","Not EU","Male","All","All","295","120","0.41500000000000004"
"2011","Medium tariff","35 and over","Not EU","Male","All","All","200","45","0.224"
"2012","Medium tariff","35 and over","Not EU","Male","All","All","200","50","0.259"
"2013","Medium tariff","35 and over","Not EU","Male","All","All","170","30","0.164"
"2014","Medium tariff","35 and over","Not EU","Male","All","All","165","35","0.222"
"2015","Medium tariff","35 and over","Not EU","Male","All","All","155","35","0.223"
"2016","Medium tariff","35 and over","Not EU","Male","All","All","145","30","0.20700000000000002"
"2017","Medium tariff","35 and over","Not EU","Male","All","All","150","35","0.23600000000000002"
"2018","Medium tariff","35 and over","Not EU","Male","All","All","155","35","0.217"
"2019","Medium tariff","35 and over","Not EU","Male","All","All","190","45","0.241"
"2020","Medium tariff","35 and over","Not EU","Male","All","All","215","60","0.273"
"2021","Medium tariff","35 and over","Not EU","Male","All","All","310","75","0.245"
"2022","Medium tariff","35 and over","Not EU","Male","All","All","470","100","0.212"
"2023","Medium tariff","35 and over","Not EU","Male","All","All","435","55","0.124"
"2006","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","430","100","0.229"
"2007","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","410","135","0.327"
"2008","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","305","100","0.325"
"2009","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","355","105","0.298"
"2010","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","370","100","0.274"
"2011","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","430","125","0.294"
"2012","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","340","95","0.278"
"2013","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","340","115","0.343"
"2014","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","365","125","0.341"
"2015","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","430","140","0.322"
"2016","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","415","130","0.319"
"2017","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","425","155","0.363"
"2018","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","480","165","0.339"
"2019","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","485","175","0.362"
"2020","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","485","165","0.341"
"2021","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","320","90","0.281"
"2022","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","270","75","0.279"
"2023","Lower tariff","17 and under","EU (excluding UK)","Male","All","All","240","50","0.213"
"2006","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","670","265","0.391"
"2007","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","725","270","0.37"
"2008","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","655","225","0.34500000000000003"
"2009","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","765","295","0.389"
"2010","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","810","250","0.311"
"2011","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","915","280","0.303"
"2012","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","870","285","0.331"
"2013","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","985","360","0.364"
"2014","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","1045","430","0.41300000000000003"
"2015","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","1245","465","0.375"
"2016","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","1335","525","0.394"
"2017","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","1350","545","0.403"
"2018","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","1415","550","0.388"
"2019","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","1455","580","0.401"
"2020","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","1450","625","0.431"
"2021","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","1090","315","0.291"
"2022","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","845","255","0.305"
"2023","Higher tariff","17 and under","EU (excluding UK)","Male","All","All","835","255","0.307"
"2006","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","580","160","0.275"
"2007","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","625","180","0.29"
"2008","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","505","155","0.311"
"2009","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","590","150","0.257"
"2010","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","620","165","0.267"
"2011","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","685","170","0.246"
"2012","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","640","165","0.256"
"2013","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","720","175","0.246"
"2014","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","700","175","0.248"
"2015","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","840","230","0.277"
"2016","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","850","235","0.276"
"2017","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","905","250","0.276"
"2018","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","905","265","0.293"
"2019","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","945","265","0.278"
"2020","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","940","280","0.3"
"2021","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","670","155","0.229"
"2022","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","500","115","0.226"
"2023","Medium tariff","17 and under","EU (excluding UK)","Male","All","All","500","110","0.218"
"2006","Lower tariff","18","EU (excluding UK)","Male","All","All","1305","415","0.317"
"2007","Lower tariff","18","EU (excluding UK)","Male","All","All","1400","465","0.331"
"2008","Lower tariff","18","EU (excluding UK)","Male","All","All","1310","450","0.343"
"2009","Lower tariff","18","EU (excluding UK)","Male","All","All","1595","560","0.352"
"2010","Lower tariff","18","EU (excluding UK)","Male","All","All","2050","720","0.35000000000000003"
"2011","Lower tariff","18","EU (excluding UK)","Male","All","All","2145","710","0.331"
"2012","Lower tariff","18","EU (excluding UK)","Male","All","All","1875","615","0.328"
"2013","Lower tariff","18","EU (excluding UK)","Male","All","All","1895","695","0.366"
"2014","Lower tariff","18","EU (excluding UK)","Male","All","All","2030","785","0.388"
"2015","Lower tariff","18","EU (excluding UK)","Male","All","All","2290","840","0.366"
"2016","Lower tariff","18","EU (excluding UK)","Male","All","All","2485","885","0.356"
"2017","Lower tariff","18","EU (excluding UK)","Male","All","All","2340","890","0.381"
"2018","Lower tariff","18","EU (excluding UK)","Male","All","All","2505","995","0.398"
"2019","Lower tariff","18","EU (excluding UK)","Male","All","All","2375","895","0.377"
"2020","Lower tariff","18","EU (excluding UK)","Male","All","All","2390","885","0.37"
"2021","Lower tariff","18","EU (excluding UK)","Male","All","All","1430","415","0.291"
"2022","Lower tariff","18","EU (excluding UK)","Male","All","All","1335","415","0.311"
"2023","Lower tariff","18","EU (excluding UK)","Male","All","All","1320","375","0.28400000000000003"
"2006","Higher tariff","18","EU (excluding UK)","Male","All","All","2310","905","0.392"
"2007","Higher tariff","18","EU (excluding UK)","Male","All","All","2565","1015","0.395"
"2008","Higher tariff","18","EU (excluding UK)","Male","All","All","2730","1110","0.406"
"2009","Higher tariff","18","EU (excluding UK)","Male","All","All","3240","1225","0.378"
"2010","Higher tariff","18","EU (excluding UK)","Male","All","All","3795","1265","0.334"
"2011","Higher tariff","18","EU (excluding UK)","Male","All","All","4105","1385","0.338"
"2012","Higher tariff","18","EU (excluding UK)","Male","All","All","4125","1565","0.38"
"2013","Higher tariff","18","EU (excluding UK)","Male","All","All","4295","1620","0.377"
"2014","Higher tariff","18","EU (excluding UK)","Male","All","All","4600","1790","0.389"
"2015","Higher tariff","18","EU (excluding UK)","Male","All","All","5210","2075","0.398"
"2016","Higher tariff","18","EU (excluding UK)","Male","All","All","5505","2215","0.402"
"2017","Higher tariff","18","EU (excluding UK)","Male","All","All","5495","2230","0.406"
"2018","Higher tariff","18","EU (excluding UK)","Male","All","All","5585","2310","0.41400000000000003"
"2019","Higher tariff","18","EU (excluding UK)","Male","All","All","5685","2235","0.393"
"2020","Higher tariff","18","EU (excluding UK)","Male","All","All","5770","2500","0.433"
"2021","Higher tariff","18","EU (excluding UK)","Male","All","All","3955","1230","0.311"
"2022","Higher tariff","18","EU (excluding UK)","Male","All","All","3355","1125","0.335"
"2023","Higher tariff","18","EU (excluding UK)","Male","All","All","3195","1065","0.333"
"2006","Medium tariff","18","EU (excluding UK)","Male","All","All","1890","575","0.303"
"2007","Medium tariff","18","EU (excluding UK)","Male","All","All","2130","615","0.28800000000000003"
"2008","Medium tariff","18","EU (excluding UK)","Male","All","All","2170","705","0.325"
"2009","Medium tariff","18","EU (excluding UK)","Male","All","All","2470","755","0.306"
"2010","Medium tariff","18","EU (excluding UK)","Male","All","All","3205","900","0.28200000000000003"
"2011","Medium tariff","18","EU (excluding UK)","Male","All","All","3360","875","0.26"
"2012","Medium tariff","18","EU (excluding UK)","Male","All","All","3230","900","0.279"
"2013","Medium tariff","18","EU (excluding UK)","Male","All","All","3235","900","0.278"
"2014","Medium tariff","18","EU (excluding UK)","Male","All","All","3550","935","0.263"
"2015","Medium tariff","18","EU (excluding UK)","Male","All","All","3880","1125","0.29"
"2016","Medium tariff","18","EU (excluding UK)","Male","All","All","4170","1245","0.298"
"2017","Medium tariff","18","EU (excluding UK)","Male","All","All","4120","1235","0.3"
"2018","Medium tariff","18","EU (excluding UK)","Male","All","All","4095","1205","0.294"
"2019","Medium tariff","18","EU (excluding UK)","Male","All","All","4105","1300","0.317"
"2020","Medium tariff","18","EU (excluding UK)","Male","All","All","4155","1350","0.325"
"2021","Medium tariff","18","EU (excluding UK)","Male","All","All","2530","665","0.262"
"2022","Medium tariff","18","EU (excluding UK)","Male","All","All","2225","580","0.26"
"2023","Medium tariff","18","EU (excluding UK)","Male","All","All","2250","575","0.255"
"2006","Lower tariff","19","EU (excluding UK)","Male","All","All","1245","505","0.404"
