"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2019","All","All","EU (excluding UK)","All","Main scheme applicant","All","235","85","0.365"
"2020","All","All","EU (excluding UK)","All","Main scheme applicant","All","270","110","0.40900000000000003"
"2021","All","All","EU (excluding UK)","All","Main scheme applicant","All","180","40","0.209"
"2022","All","All","EU (excluding UK)","All","Main scheme applicant","All","115","30","0.263"
"2023","All","All","EU (excluding UK)","All","Main scheme applicant","All","85","25","0.318"
"2019","Lower tariff","21 - 24","All","All","Not main scheme applicant","All","5","5"," "
"2020","Lower tariff","21 - 24","All","All","Not main scheme applicant","All","5","5"," "
"2021","Lower tariff","21 - 24","All","All","Not main scheme applicant","All","5","0"," "
"2022","Lower tariff","21 - 24","All","All","Not main scheme applicant","All","35","30","0.8290000000000001"
"2023","Lower tariff","21 - 24","All","All","Not main scheme applicant","All","40","30","0.789"
"2019","Higher tariff","21 - 24","All","All","Not main scheme applicant","All","20","15","0.842"
"2020","Higher tariff","21 - 24","All","All","Not main scheme applicant","All","35","25","0.771"
"2021","Higher tariff","21 - 24","All","All","Not main scheme applicant","All","20","20","0.857"
"2022","Higher tariff","21 - 24","All","All","Not main scheme applicant","All","25","15","0.708"
"2023","Higher tariff","21 - 24","All","All","Not main scheme applicant","All","25","20","0.731"
"2019","Medium tariff","21 - 24","All","All","Not main scheme applicant","All","5","5"," "
"2020","Medium tariff","21 - 24","All","All","Not main scheme applicant","All","5","5"," "
"2021","Medium tariff","21 - 24","All","All","Not main scheme applicant","All","5","0"," "
"2022","Medium tariff","21 - 24","All","All","Not main scheme applicant","All","30","25","0.781"
"2023","Medium tariff","21 - 24","All","All","Not main scheme applicant","All","45","40","0.891"
"2019","Lower tariff","25 - 29","All","All","Not main scheme applicant","All","5","5"," "
"2020","Lower tariff","25 - 29","All","All","Not main scheme applicant","All","15","10","0.769"
"2021","Lower tariff","25 - 29","All","All","Not main scheme applicant","All","5","5"," "
"2022","Lower tariff","25 - 29","All","All","Not main scheme applicant","All","25","20","0.875"
"2023","Lower tariff","25 - 29","All","All","Not main scheme applicant","All","20","15","0.833"
"2019","Higher tariff","25 - 29","All","All","Not main scheme applicant","All","30","25","0.8"
"2020","Higher tariff","25 - 29","All","All","Not main scheme applicant","All","50","40","0.837"
"2021","Higher tariff","25 - 29","All","All","Not main scheme applicant","All","15","10","0.714"
"2022","Higher tariff","25 - 29","All","All","Not main scheme applicant","All","20","15","0.727"
"2023","Higher tariff","25 - 29","All","All","Not main scheme applicant","All","25","20","0.875"
"2020","Medium tariff","25 - 29","All","All","Not main scheme applicant","All","5","5"," "
"2022","Medium tariff","25 - 29","All","All","Not main scheme applicant","All","25","15","0.625"
"2023","Medium tariff","25 - 29","All","All","Not main scheme applicant","All","15","15","0.8130000000000001"
"2020","Lower tariff","30 - 34","All","All","Not main scheme applicant","All","5","5"," "
"2021","Lower tariff","30 - 34","All","All","Not main scheme applicant","All","5","5"," "
"2022","Lower tariff","30 - 34","All","All","Not main scheme applicant","All","5","5"," "
"2023","Lower tariff","30 - 34","All","All","Not main scheme applicant","All","5","5"," "
"2019","Higher tariff","30 - 34","All","All","Not main scheme applicant","All","10","5"," "
"2020","Higher tariff","30 - 34","All","All","Not main scheme applicant","All","10","5"," "
"2021","Higher tariff","30 - 34","All","All","Not main scheme applicant","All","5","5"," "
"2022","Higher tariff","30 - 34","All","All","Not main scheme applicant","All","10","5"," "
"2023","Higher tariff","30 - 34","All","All","Not main scheme applicant","All","15","10","0.786"
"2020","Medium tariff","30 - 34","All","All","Not main scheme applicant","All","5","5"," "
"2021","Medium tariff","30 - 34","All","All","Not main scheme applicant","All","5","0"," "
"2022","Medium tariff","30 - 34","All","All","Not main scheme applicant","All","5","5"," "
"2023","Medium tariff","30 - 34","All","All","Not main scheme applicant","All","10","10","1"
"2019","Lower tariff","35 and over","All","All","Not main scheme applicant","All","10","10"," "
"2020","Lower tariff","35 and over","All","All","Not main scheme applicant","All","10","10","0.917"
"2021","Lower tariff","35 and over","All","All","Not main scheme applicant","All","10","10"," "
"2022","Lower tariff","35 and over","All","All","Not main scheme applicant","All","20","15","0.778"
"2023","Lower tariff","35 and over","All","All","Not main scheme applicant","All","15","15","0.867"
"2019","Higher tariff","35 and over","All","All","Not main scheme applicant","All","20","10","0.55"
"2020","Higher tariff","35 and over","All","All","Not main scheme applicant","All","35","25","0.727"
"2021","Higher tariff","35 and over","All","All","Not main scheme applicant","All","20","15","0.778"
"2022","Higher tariff","35 and over","All","All","Not main scheme applicant","All","25","15","0.708"
"2023","Higher tariff","35 and over","All","All","Not main scheme applicant","All","30","25","0.871"
"2019","Medium tariff","35 and over","All","All","Not main scheme applicant","All","5","5"," "
"2020","Medium tariff","35 and over","All","All","Not main scheme applicant","All","10","5"," "
"2021","Medium tariff","35 and over","All","All","Not main scheme applicant","All","5","0"," "
"2022","Medium tariff","35 and over","All","All","Not main scheme applicant","All","10","10"," "
"2023","Medium tariff","35 and over","All","All","Not main scheme applicant","All","15","10","0.706"
"2022","Higher tariff","17 and under","All","All","Main scheme applicant","All","5","0"," "
"2020","Lower tariff","18","All","All","Main scheme applicant","All","5","0"," "
"2022","Lower tariff","18","All","All","Main scheme applicant","All","10","0"," "
"2023","Lower tariff","18","All","All","Main scheme applicant","All","5","0"," "
"2019","Higher tariff","18","All","All","Main scheme applicant","All","15","0"," "
"2020","Higher tariff","18","All","All","Main scheme applicant","All","20","0"," "
"2021","Higher tariff","18","All","All","Main scheme applicant","All","25","0"," "
"2022","Higher tariff","18","All","All","Main scheme applicant","All","20","0"," "
"2023","Higher tariff","18","All","All","Main scheme applicant","All","20","0"," "
"2019","Medium tariff","18","All","All","Main scheme applicant","All","5","0"," "
"2020","Medium tariff","18","All","All","Main scheme applicant","All","10","0"," "
"2021","Medium tariff","18","All","All","Main scheme applicant","All","5","0"," "
"2022","Medium tariff","18","All","All","Main scheme applicant","All","20","0"," "
"2023","Medium tariff","18","All","All","Main scheme applicant","All","15","0"," "
"2023","Lower tariff","19","All","All","Main scheme applicant","All","5","0"," "
"2019","Higher tariff","19","All","All","Main scheme applicant","All","5","0"," "
"2020","Higher tariff","19","All","All","Main scheme applicant","All","5","0"," "
"2021","Higher tariff","19","All","All","Main scheme applicant","All","5","0"," "
"2022","Higher tariff","19","All","All","Main scheme applicant","All","10","0"," "
"2023","Higher tariff","19","All","All","Main scheme applicant","All","10","0"," "
"2019","Medium tariff","19","All","All","Main scheme applicant","All","5","0"," "
"2021","Medium tariff","19","All","All","Main scheme applicant","All","5","0"," "
"2022","Medium tariff","19","All","All","Main scheme applicant","All","5","0"," "
"2023","Medium tariff","19","All","All","Main scheme applicant","All","5","0"," "
"2023","Lower tariff","20","All","All","Main scheme applicant","All","5","0"," "
"2019","Higher tariff","20","All","All","Main scheme applicant","All","10","0"," "
"2020","Higher tariff","20","All","All","Main scheme applicant","All","10","0"," "
"2021","Higher tariff","20","All","All","Main scheme applicant","All","15","0"," "
"2022","Higher tariff","20","All","All","Main scheme applicant","All","10","0"," "
"2023","Higher tariff","20","All","All","Main scheme applicant","All","5","0"," "
"2020","Medium tariff","20","All","All","Main scheme applicant","All","5","0"," "
"2021","Medium tariff","20","All","All","Main scheme applicant","All","5","0"," "
"2022","Medium tariff","20","All","All","Main scheme applicant","All","5","0"," "
"2023","Medium tariff","20","All","All","Main scheme applicant","All","10","0"," "
"2019","Lower tariff","21 - 24","All","All","Main scheme applicant","All","15","10"," "
"2020","Lower tariff","21 - 24","All","All","Main scheme applicant","All","10","5"," "
"2021","Lower tariff","21 - 24","All","All","Main scheme applicant","All","10","5"," "
"2022","Lower tariff","21 - 24","All","All","Main scheme applicant","All","680","390","0.578"
"2023","Lower tariff","21 - 24","All","All","Main scheme applicant","All","605","345","0.5680000000000001"
"2019","Higher tariff","21 - 24","All","All","Main scheme applicant","All","1800","810","0.449"
"2020","Higher tariff","21 - 24","All","All","Main scheme applicant","All","1895","885","0.466"
"2021","Higher tariff","21 - 24","All","All","Main scheme applicant","All","2325","855","0.367"
"2022","Higher tariff","21 - 24","All","All","Main scheme applicant","All","1675","740","0.444"
"2023","Higher tariff","21 - 24","All","All","Main scheme applicant","All","1410","695","0.493"
"2019","Medium tariff","21 - 24","All","All","Main scheme applicant","All","955","105","0.108"
"2020","Medium tariff","21 - 24","All","All","Main scheme applicant","All","1010","100","0.101"
"2021","Medium tariff","21 - 24","All","All","Main scheme applicant","All","1290","110","0.08600000000000001"
"2022","Medium tariff","21 - 24","All","All","Main scheme applicant","All","1340","240","0.177"
"2023","Medium tariff","21 - 24","All","All","Main scheme applicant","All","1185","235","0.198"
"2019","Lower tariff","25 - 29","All","All","Main scheme applicant","All","5","0"," "
"2020","Lower tariff","25 - 29","All","All","Main scheme applicant","All","10","5"," "
"2021","Lower tariff","25 - 29","All","All","Main scheme applicant","All","15","5"," "
"2022","Lower tariff","25 - 29","All","All","Main scheme applicant","All","230","135","0.578"
"2023","Lower tariff","25 - 29","All","All","Main scheme applicant","All","210","130","0.626"
"2019","Higher tariff","25 - 29","All","All","Main scheme applicant","All","1395","635","0.457"
"2020","Higher tariff","25 - 29","All","All","Main scheme applicant","All","1410","640","0.455"
"2021","Higher tariff","25 - 29","All","All","Main scheme applicant","All","1760","645","0.367"
"2022","Higher tariff","25 - 29","All","All","Main scheme applicant","All","1210","545","0.449"
"2023","Higher tariff","25 - 29","All","All","Main scheme applicant","All","880","415","0.47100000000000003"
"2019","Medium tariff","25 - 29","All","All","Main scheme applicant","All","860","125","0.14400000000000002"
"2020","Medium tariff","25 - 29","All","All","Main scheme applicant","All","845","125","0.147"
"2021","Medium tariff","25 - 29","All","All","Main scheme applicant","All","1070","145","0.135"
"2022","Medium tariff","25 - 29","All","All","Main scheme applicant","All","875","145","0.163"
"2023","Medium tariff","25 - 29","All","All","Main scheme applicant","All","685","115","0.166"
"2019","Lower tariff","30 - 34","All","All","Main scheme applicant","All","10","5"," "
"2020","Lower tariff","30 - 34","All","All","Main scheme applicant","All","10","5"," "
"2021","Lower tariff","30 - 34","All","All","Main scheme applicant","All","5","0"," "
"2022","Lower tariff","30 - 34","All","All","Main scheme applicant","All","90","55","0.636"
"2023","Lower tariff","30 - 34","All","All","Main scheme applicant","All","80","45","0.5730000000000001"
"2019","Higher tariff","30 - 34","All","All","Main scheme applicant","All","610","250","0.40800000000000003"
"2020","Higher tariff","30 - 34","All","All","Main scheme applicant","All","640","290","0.453"
"2021","Higher tariff","30 - 34","All","All","Main scheme applicant","All","730","240","0.327"
"2022","Higher tariff","30 - 34","All","All","Main scheme applicant","All","525","230","0.439"
"2023","Higher tariff","30 - 34","All","All","Main scheme applicant","All","385","165","0.426"
"2019","Medium tariff","30 - 34","All","All","Main scheme applicant","All","370","60","0.162"
"2020","Medium tariff","30 - 34","All","All","Main scheme applicant","All","390","70","0.17400000000000002"
"2021","Medium tariff","30 - 34","All","All","Main scheme applicant","All","430","65","0.152"
"2022","Medium tariff","30 - 34","All","All","Main scheme applicant","All","370","75","0.20500000000000002"
"2023","Medium tariff","30 - 34","All","All","Main scheme applicant","All","300","65","0.215"
"2019","Lower tariff","35 and over","All","All","Main scheme applicant","All","10","5"," "
"2020","Lower tariff","35 and over","All","All","Main scheme applicant","All","15","5"," "
"2021","Lower tariff","35 and over","All","All","Main scheme applicant","All","15","10","0.714"
"2022","Lower tariff","35 and over","All","All","Main scheme applicant","All","130","65","0.489"
"2023","Lower tariff","35 and over","All","All","Main scheme applicant","All","85","40","0.453"
"2019","Higher tariff","35 and over","All","All","Main scheme applicant","All","1025","395","0.383"
"2020","Higher tariff","35 and over","All","All","Main scheme applicant","All","1040","415","0.402"
"2021","Higher tariff","35 and over","All","All","Main scheme applicant","All","1145","375","0.327"
"2022","Higher tariff","35 and over","All","All","Main scheme applicant","All","795","325","0.40900000000000003"
"2023","Higher tariff","35 and over","All","All","Main scheme applicant","All","650","285","0.436"
"2019","Medium tariff","35 and over","All","All","Main scheme applicant","All","620","110","0.17500000000000002"
"2020","Medium tariff","35 and over","All","All","Main scheme applicant","All","660","135","0.20400000000000001"
"2021","Medium tariff","35 and over","All","All","Main scheme applicant","All","690","105","0.155"
"2022","Medium tariff","35 and over","All","All","Main scheme applicant","All","540","125","0.229"
"2023","Medium tariff","35 and over","All","All","Main scheme applicant","All","465","120","0.261"
"2019","All","21 - 24","All","All","Not main scheme applicant","All","25","25","0.885"
"2020","All","21 - 24","All","All","Not main scheme applicant","All","50","35","0.75"
"2021","All","21 - 24","All","All","Not main scheme applicant","All","30","20","0.75"
"2022","All","21 - 24","All","All","Not main scheme applicant","All","90","70","0.78"
"2023","All","21 - 24","All","All","Not main scheme applicant","All","110","90","0.8180000000000001"
"2019","All","25 - 29","All","All","Not main scheme applicant","All","35","30","0.8290000000000001"
"2020","All","25 - 29","All","All","Not main scheme applicant","All","70","55","0.797"
"2021","All","25 - 29","All","All","Not main scheme applicant","All","20","15","0.684"
"2022","All","25 - 29","All","All","Not main scheme applicant","All","70","50","0.743"
"2023","All","25 - 29","All","All","Not main scheme applicant","All","60","50","0.845"
"2019","All","30 - 34","All","All","Not main scheme applicant","All","10","5"," "
"2020","All","30 - 34","All","All","Not main scheme applicant","All","20","15","0.81"
"2021","All","30 - 34","All","All","Not main scheme applicant","All","15","10","0.769"
"2022","All","30 - 34","All","All","Not main scheme applicant","All","25","15","0.609"
"2023","All","30 - 34","All","All","Not main scheme applicant","All","30","25","0.862"
"2019","All","35 and over","All","All","Not main scheme applicant","All","35","20","0.667"
"2020","All","35 and over","All","All","Not main scheme applicant","All","55","40","0.722"
"2021","All","35 and over","All","All","Not main scheme applicant","All","30","25","0.742"
"2022","All","35 and over","All","All","Not main scheme applicant","All","55","40","0.741"
"2023","All","35 and over","All","All","Not main scheme applicant","All","65","50","0.8250000000000001"
"2022","All","17 and under","All","All","Main scheme applicant","All","5","0"," "
"2019","All","18","All","All","Main scheme applicant","All","15","0"," "
"2020","All","18","All","All","Main scheme applicant","All","30","0"," "
"2021","All","18","All","All","Main scheme applicant","All","25","0"," "
"2022","All","18","All","All","Main scheme applicant","All","50","0"," "
"2023","All","18","All","All","Main scheme applicant","All","40","0"," "
"2019","All","19","All","All","Main scheme applicant","All","10","0"," "
"2020","All","19","All","All","Main scheme applicant","All","10","0"," "
"2021","All","19","All","All","Main scheme applicant","All","5","0"," "
"2022","All","19","All","All","Main scheme applicant","All","15","0"," "
"2023","All","19","All","All","Main scheme applicant","All","15","0"," "
"2019","All","20","All","All","Main scheme applicant","All","10","0"," "
"2020","All","20","All","All","Main scheme applicant","All","15","0"," "
"2021","All","20","All","All","Main scheme applicant","All","15","0"," "
"2022","All","20","All","All","Main scheme applicant","All","15","0"," "
"2023","All","20","All","All","Main scheme applicant","All","15","0"," "
"2019","All","21 - 24","All","All","Main scheme applicant","All","1845","920","0.5"
"2020","All","21 - 24","All","All","Main scheme applicant","All","1950","990","0.508"
"2021","All","21 - 24","All","All","Main scheme applicant","All","2380","970","0.40800000000000003"
"2022","All","21 - 24","All","All","Main scheme applicant","All","2445","1370","0.561"
"2023","All","21 - 24","All","All","Main scheme applicant","All","2130","1275","0.598"
"2019","All","25 - 29","All","All","Main scheme applicant","All","1460","765","0.522"
"2020","All","25 - 29","All","All","Main scheme applicant","All","1485","770","0.52"
"2021","All","25 - 29","All","All","Main scheme applicant","All","1810","795","0.439"
"2022","All","25 - 29","All","All","Main scheme applicant","All","1485","820","0.552"
"2023","All","25 - 29","All","All","Main scheme applicant","All","1150","660","0.5760000000000001"
"2019","All","30 - 34","All","All","Main scheme applicant","All","670","315","0.468"
"2020","All","30 - 34","All","All","Main scheme applicant","All","700","360","0.519"
"2021","All","30 - 34","All","All","Main scheme applicant","All","775","305","0.396"
"2022","All","30 - 34","All","All","Main scheme applicant","All","655","365","0.553"
"2023","All","30 - 34","All","All","Main scheme applicant","All","505","275","0.549"
"2019","All","35 and over","All","All","Main scheme applicant","All","1145","510","0.445"
"2020","All","35 and over","All","All","Main scheme applicant","All","1190","555","0.466"
"2021","All","35 and over","All","All","Main scheme applicant","All","1285","490","0.383"
"2022","All","35 and over","All","All","Main scheme applicant","All","1030","515","0.499"
"2023","All","35 and over","All","All","Main scheme applicant","All","830","445","0.533"
"2019","Lower tariff","All","All","All","Not main scheme applicant","All","15","15","1"
"2020","Lower tariff","All","All","All","Not main scheme applicant","All","35","30","0.865"
"2021","Lower tariff","All","All","All","Not main scheme applicant","All","20","15","0.85"
"2022","Lower tariff","All","All","All","Not main scheme applicant","All","85","70","0.8310000000000001"
"2023","Lower tariff","All","All","All","Not main scheme applicant","All","75","60","0.8160000000000001"
"2019","Higher tariff","All","All","All","Not main scheme applicant","All","75","55","0.727"
"2020","Higher tariff","All","All","All","Not main scheme applicant","All","125","100","0.78"
"2021","Higher tariff","All","All","All","Not main scheme applicant","All","55","45","0.789"
"2022","Higher tariff","All","All","All","Not main scheme applicant","All","80","55","0.679"
"2023","Higher tariff","All","All","All","Not main scheme applicant","All","95","80","0.8210000000000001"
"2019","Medium tariff","All","All","All","Not main scheme applicant","All","10","10"," "
"2020","Medium tariff","All","All","All","Not main scheme applicant","All","30","15","0.5710000000000001"
"2021","Medium tariff","All","All","All","Not main scheme applicant","All","15","5"," "
"2022","Medium tariff","All","All","All","Not main scheme applicant","All","75","55","0.716"
"2023","Medium tariff","All","All","All","Not main scheme applicant","All","90","75","0.854"
"2019","Lower tariff","All","All","All","Main scheme applicant","All","45","25","0.535"
"2020","Lower tariff","All","All","All","Main scheme applicant","All","55","20","0.34"
"2021","Lower tariff","All","All","All","Main scheme applicant","All","45","25","0.5680000000000001"
"2022","Lower tariff","All","All","All","Main scheme applicant","All","1140","645","0.5660000000000001"
"2023","Lower tariff","All","All","All","Main scheme applicant","All","995","565","0.5660000000000001"
"2019","Higher tariff","All","All","All","Main scheme applicant","All","4860","2090","0.43"
"2020","Higher tariff","All","All","All","Main scheme applicant","All","5025","2235","0.445"
"2021","Higher tariff","All","All","All","Main scheme applicant","All","6005","2115","0.352"
"2022","Higher tariff","All","All","All","Main scheme applicant","All","4250","1845","0.434"
"2023","Higher tariff","All","All","All","Main scheme applicant","All","3365","1560","0.464"
"2019","Medium tariff","All","All","All","Main scheme applicant","All","2820","395","0.14"
"2020","Medium tariff","All","All","All","Main scheme applicant","All","2915","430","0.147"
"2021","Medium tariff","All","All","All","Main scheme applicant","All","3490","425","0.122"
"2022","Medium tariff","All","All","All","Main scheme applicant","All","3160","580","0.184"
"2023","Medium tariff","All","All","All","Main scheme applicant","All","2660","535","0.201"
"2019","All","All","All","All","Not main scheme applicant","All","105","80","0.779"
"2020","All","All","All","All","Not main scheme applicant","All","190","145","0.766"
"2021","All","All","All","All","Not main scheme applicant","All","90","65","0.736"
"2022","All","All","All","All","Not main scheme applicant","All","240","175","0.744"
"2023","All","All","All","All","Not main scheme applicant","All","260","215","0.8310000000000001"
"2019","All","All","All","All","Main scheme applicant","All","5155","2510","0.487"
"2020","All","All","All","All","Main scheme applicant","All","5380","2680","0.498"
"2021","All","All","All","All","Main scheme applicant","All","6300","2565","0.40700000000000003"
"2022","All","All","All","All","Main scheme applicant","All","5700","3070","0.539"
"2023","All","All","All","All","Main scheme applicant","All","4685","2655","0.5670000000000001"
"2023","Lower tariff","21 - 24","Northern Ireland","Female","All","All","5","0"," "
"2019","Higher tariff","21 - 24","Northern Ireland","Female","All","All","45","10","0.222"
"2020","Higher tariff","21 - 24","Northern Ireland","Female","All","All","35","10"," "
"2021","Higher tariff","21 - 24","Northern Ireland","Female","All","All","45","15","0.289"
"2022","Higher tariff","21 - 24","Northern Ireland","Female","All","All","30","10"," "
"2023","Higher tariff","21 - 24","Northern Ireland","Female","All","All","20","5"," "
"2019","Medium tariff","21 - 24","Northern Ireland","Female","All","All","10","0"," "
"2020","Medium tariff","21 - 24","Northern Ireland","Female","All","All","10","0"," "
"2021","Medium tariff","21 - 24","Northern Ireland","Female","All","All","15","0"," "
"2022","Medium tariff","21 - 24","Northern Ireland","Female","All","All","15","0"," "
"2023","Medium tariff","21 - 24","Northern Ireland","Female","All","All","5","0"," "
"2022","Lower tariff","25 - 29","Northern Ireland","Female","All","All","5","0"," "
"2019","Higher tariff","25 - 29","Northern Ireland","Female","All","All","15","10"," "
"2020","Higher tariff","25 - 29","Northern Ireland","Female","All","All","15","5"," "
"2021","Higher tariff","25 - 29","Northern Ireland","Female","All","All","15","5"," "
"2022","Higher tariff","25 - 29","Northern Ireland","Female","All","All","10","5"," "
"2023","Higher tariff","25 - 29","Northern Ireland","Female","All","All","10","5"," "
"2019","Medium tariff","25 - 29","Northern Ireland","Female","All","All","5","0"," "
"2020","Medium tariff","25 - 29","Northern Ireland","Female","All","All","5","0"," "
"2021","Medium tariff","25 - 29","Northern Ireland","Female","All","All","5","0"," "
"2022","Medium tariff","25 - 29","Northern Ireland","Female","All","All","5","0"," "
"2023","Medium tariff","25 - 29","Northern Ireland","Female","All","All","5","0"," "
"2021","Higher tariff","30 - 34","Northern Ireland","Female","All","All","5","0"," "
"2022","Higher tariff","30 - 34","Northern Ireland","Female","All","All","5","0"," "
"2019","Higher tariff","35 and over","Northern Ireland","Female","All","All","5","0"," "
"2022","Lower tariff","18","England","Female","All","All","5","0"," "
"2019","Lower tariff","21 - 24","England","Female","All","All","15","10"," "
"2020","Lower tariff","21 - 24","England","Female","All","All","15","10"," "
"2021","Lower tariff","21 - 24","England","Female","All","All","10","5"," "
"2022","Lower tariff","21 - 24","England","Female","All","All","65","30","0.455"
"2023","Lower tariff","21 - 24","England","Female","All","All","55","25","0.418"
"2019","Higher tariff","21 - 24","England","Female","All","All","40","20","0.45"
"2020","Higher tariff","21 - 24","England","Female","All","All","25","10"," "
"2021","Higher tariff","21 - 24","England","Female","All","All","60","15","0.254"
"2022","Higher tariff","21 - 24","England","Female","All","All","35","10"," "
"2023","Higher tariff","21 - 24","England","Female","All","All","25","5"," "
"2019","Medium tariff","21 - 24","England","Female","All","All","15","0"," "
"2020","Medium tariff","21 - 24","England","Female","All","All","10","0"," "
"2021","Medium tariff","21 - 24","England","Female","All","All","15","0"," "
"2022","Medium tariff","21 - 24","England","Female","All","All","40","15","0.436"
"2023","Medium tariff","21 - 24","England","Female","All","All","40","15","0.405"
"2019","Lower tariff","25 - 29","England","Female","All","All","10","5"," "
"2020","Lower tariff","25 - 29","England","Female","All","All","15","10","0.706"
"2021","Lower tariff","25 - 29","England","Female","All","All","10","5"," "
"2022","Lower tariff","25 - 29","England","Female","All","All","10","0"," "
"2023","Lower tariff","25 - 29","England","Female","All","All","15","15","1"
"2019","Higher tariff","25 - 29","England","Female","All","All","10","0"," "
"2020","Higher tariff","25 - 29","England","Female","All","All","15","10"," "
"2021","Higher tariff","25 - 29","England","Female","All","All","30","10","0.367"
"2022","Higher tariff","25 - 29","England","Female","All","All","20","5"," "
"2023","Higher tariff","25 - 29","England","Female","All","All","10","0"," "
"2019","Medium tariff","25 - 29","England","Female","All","All","5","0"," "
"2020","Medium tariff","25 - 29","England","Female","All","All","10","0"," "
"2021","Medium tariff","25 - 29","England","Female","All","All","15","0"," "
"2022","Medium tariff","25 - 29","England","Female","All","All","10","0"," "
"2023","Medium tariff","25 - 29","England","Female","All","All","5","0"," "
"2019","Lower tariff","30 - 34","England","Female","All","All","5","5"," "
"2020","Lower tariff","30 - 34","England","Female","All","All","10","5"," "
"2021","Lower tariff","30 - 34","England","Female","All","All","5","5"," "
"2022","Lower tariff","30 - 34","England","Female","All","All","5","5"," "
"2023","Lower tariff","30 - 34","England","Female","All","All","5","5"," "
"2019","Higher tariff","30 - 34","England","Female","All","All","5","0"," "
"2020","Higher tariff","30 - 34","England","Female","All","All","5","5"," "
"2021","Higher tariff","30 - 34","England","Female","All","All","10","0"," "
"2022","Higher tariff","30 - 34","England","Female","All","All","10","0"," "
"2019","Medium tariff","30 - 34","England","Female","All","All","5","0"," "
"2021","Medium tariff","30 - 34","England","Female","All","All","5","0"," "
"2022","Medium tariff","30 - 34","England","Female","All","All","5","0"," "
"2019","Lower tariff","35 and over","England","Female","All","All","20","15","0.722"
"2020","Lower tariff","35 and over","England","Female","All","All","25","15","0.5650000000000001"
"2021","Lower tariff","35 and over","England","Female","All","All","15","15","0.875"
"2022","Lower tariff","35 and over","England","Female","All","All","10","5"," "
"2023","Lower tariff","35 and over","England","Female","All","All","15","10","0.714"
"2019","Higher tariff","35 and over","England","Female","All","All","5","0"," "
"2021","Higher tariff","35 and over","England","Female","All","All","5","5"," "
"2022","Higher tariff","35 and over","England","Female","All","All","5","0"," "
"2019","Medium tariff","35 and over","England","Female","All","All","5","0"," "
"2021","Medium tariff","35 and over","England","Female","All","All","5","0"," "
"2019","Higher tariff","18","Scotland","Female","All","All","10","0"," "
"2020","Higher tariff","18","Scotland","Female","All","All","15","0"," "
"2021","Higher tariff","18","Scotland","Female","All","All","15","0"," "
"2022","Higher tariff","18","Scotland","Female","All","All","15","0"," "
"2023","Higher tariff","18","Scotland","Female","All","All","15","0"," "
"2019","Medium tariff","18","Scotland","Female","All","All","5","0"," "
"2020","Medium tariff","18","Scotland","Female","All","All","5","0"," "
"2021","Medium tariff","18","Scotland","Female","All","All","5","0"," "
"2022","Medium tariff","18","Scotland","Female","All","All","5","0"," "
"2023","Medium tariff","18","Scotland","Female","All","All","5","0"," "
"2019","Higher tariff","19","Scotland","Female","All","All","5","0"," "
"2021","Higher tariff","19","Scotland","Female","All","All","5","0"," "
"2022","Higher tariff","19","Scotland","Female","All","All","10","0"," "
"2023","Higher tariff","19","Scotland","Female","All","All","5","0"," "
"2019","Medium tariff","19","Scotland","Female","All","All","5","0"," "
"2021","Medium tariff","19","Scotland","Female","All","All","5","0"," "
"2019","Higher tariff","20","Scotland","Female","All","All","5","0"," "
"2020","Higher tariff","20","Scotland","Female","All","All","5","0"," "
"2021","Higher tariff","20","Scotland","Female","All","All","10","0"," "
"2022","Higher tariff","20","Scotland","Female","All","All","5","0"," "
"2023","Higher tariff","20","Scotland","Female","All","All","5","0"," "
"2021","Medium tariff","20","Scotland","Female","All","All","5","0"," "
"2022","Medium tariff","20","Scotland","Female","All","All","5","0"," "
"2022","Lower tariff","21 - 24","Scotland","Female","All","All","5","0"," "
"2023","Lower tariff","21 - 24","Scotland","Female","All","All","5","0"," "
"2019","Higher tariff","21 - 24","Scotland","Female","All","All","1135","580","0.511"
"2020","Higher tariff","21 - 24","Scotland","Female","All","All","1260","640","0.509"
"2021","Higher tariff","21 - 24","Scotland","Female","All","All","1560","630","0.404"
"2022","Higher tariff","21 - 24","Scotland","Female","All","All","1115","575","0.513"
"2023","Higher tariff","21 - 24","Scotland","Female","All","All","965","530","0.549"
"2019","Medium tariff","21 - 24","Scotland","Female","All","All","640","75","0.11900000000000001"
"2020","Medium tariff","21 - 24","Scotland","Female","All","All","725","80","0.113"
"2021","Medium tariff","21 - 24","Scotland","Female","All","All","920","85","0.094"
"2022","Medium tariff","21 - 24","Scotland","Female","All","All","645","75","0.11900000000000001"
"2023","Medium tariff","21 - 24","Scotland","Female","All","All","545","65","0.122"
"2023","Lower tariff","25 - 29","Scotland","Female","All","All","5","0"," "
"2019","Higher tariff","25 - 29","Scotland","Female","All","All","920","460","0.499"
"2020","Higher tariff","25 - 29","Scotland","Female","All","All","875","430","0.495"
"2021","Higher tariff","25 - 29","Scotland","Female","All","All","1125","445","0.397"
"2022","Higher tariff","25 - 29","Scotland","Female","All","All","760","380","0.499"
"2023","Higher tariff","25 - 29","Scotland","Female","All","All","550","280","0.513"
"2019","Medium tariff","25 - 29","Scotland","Female","All","All","595","95","0.156"
"2020","Medium tariff","25 - 29","Scotland","Female","All","All","560","85","0.155"
