"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2020","Medium tariff","25 - 29","England","Female","All","Not main scheme application","10","10","0.833"
"2021","Medium tariff","25 - 29","England","Female","All","Not main scheme application","5","0"," "
"2022","Medium tariff","25 - 29","England","Female","All","Not main scheme application","15","10"," "
"2023","Medium tariff","25 - 29","England","Female","All","Not main scheme application","20","20","0.9"
"2019","Lower tariff","30 - 34","England","Female","All","Not main scheme application","45","30","0.6980000000000001"
"2020","Lower tariff","30 - 34","England","Female","All","Not main scheme application","25","20","0.6920000000000001"
"2021","Lower tariff","30 - 34","England","Female","All","Not main scheme application","25","15","0.481"
"2022","Lower tariff","30 - 34","England","Female","All","Not main scheme application","45","25","0.581"
"2023","Lower tariff","30 - 34","England","Female","All","Not main scheme application","50","40","0.776"
"2021","Higher tariff","30 - 34","England","Female","All","Not main scheme application","5","0"," "
"2019","Medium tariff","30 - 34","England","Female","All","Not main scheme application","10","5"," "
"2020","Medium tariff","30 - 34","England","Female","All","Not main scheme application","5","5"," "
"2021","Medium tariff","30 - 34","England","Female","All","Not main scheme application","5","5"," "
"2022","Medium tariff","30 - 34","England","Female","All","Not main scheme application","10","5"," "
"2023","Medium tariff","30 - 34","England","Female","All","Not main scheme application","15","10"," "
"2019","Lower tariff","35 and over","England","Female","All","Not main scheme application","45","30","0.659"
"2020","Lower tariff","35 and over","England","Female","All","Not main scheme application","45","30","0.667"
"2021","Lower tariff","35 and over","England","Female","All","Not main scheme application","30","15","0.419"
"2022","Lower tariff","35 and over","England","Female","All","Not main scheme application","45","25","0.5650000000000001"
"2023","Lower tariff","35 and over","England","Female","All","Not main scheme application","95","65","0.663"
"2022","Higher tariff","35 and over","England","Female","All","Not main scheme application","5","0"," "
"2019","Medium tariff","35 and over","England","Female","All","Not main scheme application","5","5"," "
"2020","Medium tariff","35 and over","England","Female","All","Not main scheme application","10","10"," "
"2021","Medium tariff","35 and over","England","Female","All","Not main scheme application","5","5"," "
"2022","Medium tariff","35 and over","England","Female","All","Not main scheme application","10","5"," "
"2023","Medium tariff","35 and over","England","Female","All","Not main scheme application","10","10","0.909"
"2020","Medium tariff","17 and under","Scotland","Female","All","Not main scheme application","5","0"," "
"2022","Medium tariff","17 and under","Scotland","Female","All","Not main scheme application","5","0"," "
"2019","Medium tariff","18","Scotland","Female","All","Not main scheme application","10","5"," "
"2020","Medium tariff","18","Scotland","Female","All","Not main scheme application","10","10"," "
"2021","Medium tariff","18","Scotland","Female","All","Not main scheme application","10","0"," "
"2022","Medium tariff","18","Scotland","Female","All","Not main scheme application","5","0"," "
"2019","Medium tariff","19","Scotland","Female","All","Not main scheme application","5","0"," "
"2021","Medium tariff","19","Scotland","Female","All","Not main scheme application","5","0"," "
"2022","Medium tariff","19","Scotland","Female","All","Not main scheme application","10","0"," "
"2021","Medium tariff","20","Scotland","Female","All","Not main scheme application","5","0"," "
"2019","Medium tariff","21 - 24","Scotland","Female","All","Not main scheme application","10","5"," "
"2020","Medium tariff","21 - 24","Scotland","Female","All","Not main scheme application","10","0"," "
"2021","Medium tariff","21 - 24","Scotland","Female","All","Not main scheme application","5","0"," "
"2022","Medium tariff","21 - 24","Scotland","Female","All","Not main scheme application","5","5"," "
"2023","Medium tariff","21 - 24","Scotland","Female","All","Not main scheme application","5","0"," "
"2019","Medium tariff","25 - 29","Scotland","Female","All","Not main scheme application","5","0"," "
"2020","Medium tariff","25 - 29","Scotland","Female","All","Not main scheme application","10","5"," "
"2021","Medium tariff","25 - 29","Scotland","Female","All","Not main scheme application","10","0"," "
"2022","Medium tariff","25 - 29","Scotland","Female","All","Not main scheme application","5","0"," "
"2023","Medium tariff","25 - 29","Scotland","Female","All","Not main scheme application","5","0"," "
"2020","Medium tariff","30 - 34","Scotland","Female","All","Not main scheme application","5","0"," "
"2022","Medium tariff","30 - 34","Scotland","Female","All","Not main scheme application","5","5"," "
"2023","Medium tariff","30 - 34","Scotland","Female","All","Not main scheme application","5","0"," "
"2020","Medium tariff","35 and over","Scotland","Female","All","Not main scheme application","5","5"," "
"2021","Medium tariff","35 and over","Scotland","Female","All","Not main scheme application","5","5"," "
"2022","Medium tariff","35 and over","Scotland","Female","All","Not main scheme application","10","0"," "
"2023","Medium tariff","35 and over","Scotland","Female","All","Not main scheme application","5","0"," "
"2021","Lower tariff","18","Wales","Female","All","Not main scheme application","5","5"," "
"2022","Lower tariff","18","Wales","Female","All","Not main scheme application","5","0"," "
"2023","Lower tariff","18","Wales","Female","All","Not main scheme application","5","0"," "
"2020","Higher tariff","18","Wales","Female","All","Not main scheme application","5","5"," "
"2019","Medium tariff","18","Wales","Female","All","Not main scheme application","5","0"," "
"2020","Medium tariff","18","Wales","Female","All","Not main scheme application","5","0"," "
"2022","Medium tariff","18","Wales","Female","All","Not main scheme application","10","5"," "
"2023","Medium tariff","18","Wales","Female","All","Not main scheme application","10","10"," "
"2021","Lower tariff","19","Wales","Female","All","Not main scheme application","5","5"," "
"2022","Higher tariff","19","Wales","Female","All","Not main scheme application","5","0"," "
"2022","Medium tariff","19","Wales","Female","All","Not main scheme application","5","0"," "
"2022","Medium tariff","20","Wales","Female","All","Not main scheme application","5","0"," "
"2019","Lower tariff","21 - 24","Wales","Female","All","Not main scheme application","5","5"," "
"2023","Lower tariff","21 - 24","Wales","Female","All","Not main scheme application","5","0"," "
"2022","Higher tariff","21 - 24","Wales","Female","All","Not main scheme application","5","0"," "
"2019","Medium tariff","21 - 24","Wales","Female","All","Not main scheme application","5","5"," "
"2020","Medium tariff","21 - 24","Wales","Female","All","Not main scheme application","5","5"," "
"2022","Medium tariff","21 - 24","Wales","Female","All","Not main scheme application","5","5"," "
"2023","Medium tariff","21 - 24","Wales","Female","All","Not main scheme application","5","5"," "
"2022","Higher tariff","25 - 29","Wales","Female","All","Not main scheme application","5","5"," "
"2019","Medium tariff","25 - 29","Wales","Female","All","Not main scheme application","5","5"," "
"2021","Medium tariff","25 - 29","Wales","Female","All","Not main scheme application","5","5"," "
"2023","Medium tariff","25 - 29","Wales","Female","All","Not main scheme application","5","5"," "
"2019","Medium tariff","30 - 34","Wales","Female","All","Not main scheme application","5","5"," "
"2020","Medium tariff","30 - 34","Wales","Female","All","Not main scheme application","5","5"," "
"2023","Medium tariff","30 - 34","Wales","Female","All","Not main scheme application","5","5"," "
"2020","Lower tariff","35 and over","Wales","Female","All","Not main scheme application","5","5"," "
"2021","Lower tariff","35 and over","Wales","Female","All","Not main scheme application","5","0"," "
"2023","Medium tariff","35 and over","Wales","Female","All","Not main scheme application","5","0"," "
"2019","Lower tariff","18","EU (excluding UK)","Female","All","Not main scheme application","5","0"," "
"2021","Lower tariff","18","EU (excluding UK)","Female","All","Not main scheme application","5","0"," "
"2022","Lower tariff","18","EU (excluding UK)","Female","All","Not main scheme application","5","0"," "
"2023","Medium tariff","18","EU (excluding UK)","Female","All","Not main scheme application","5","0"," "
"2019","Lower tariff","19","EU (excluding UK)","Female","All","Not main scheme application","5","0"," "
"2022","Medium tariff","20","EU (excluding UK)","Female","All","Not main scheme application","5","0"," "
"2021","Medium tariff","17 and under","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2019","Lower tariff","18","Northern Ireland","Female","All","Main scheme application","75","5"," "
"2020","Lower tariff","18","Northern Ireland","Female","All","Main scheme application","75","10"," "
"2021","Lower tariff","18","Northern Ireland","Female","All","Main scheme application","105","0"," "
"2022","Lower tariff","18","Northern Ireland","Female","All","Main scheme application","100","5"," "
"2023","Lower tariff","18","Northern Ireland","Female","All","Main scheme application","70","0"," "
"2019","Higher tariff","18","Northern Ireland","Female","All","Main scheme application","30","5"," "
"2020","Higher tariff","18","Northern Ireland","Female","All","Main scheme application","35","5"," "
"2021","Higher tariff","18","Northern Ireland","Female","All","Main scheme application","55","5"," "
"2022","Higher tariff","18","Northern Ireland","Female","All","Main scheme application","55","5"," "
"2023","Higher tariff","18","Northern Ireland","Female","All","Main scheme application","35","0"," "
"2019","Medium tariff","18","Northern Ireland","Female","All","Main scheme application","165","10","0.067"
"2020","Medium tariff","18","Northern Ireland","Female","All","Main scheme application","190","20","0.115"
"2021","Medium tariff","18","Northern Ireland","Female","All","Main scheme application","250","25","0.095"
"2022","Medium tariff","18","Northern Ireland","Female","All","Main scheme application","280","35","0.129"
"2023","Medium tariff","18","Northern Ireland","Female","All","Main scheme application","255","25","0.107"
"2019","Lower tariff","19","Northern Ireland","Female","All","Main scheme application","25","0"," "
"2020","Lower tariff","19","Northern Ireland","Female","All","Main scheme application","20","0"," "
"2021","Lower tariff","19","Northern Ireland","Female","All","Main scheme application","30","0"," "
"2022","Lower tariff","19","Northern Ireland","Female","All","Main scheme application","20","5"," "
"2023","Lower tariff","19","Northern Ireland","Female","All","Main scheme application","15","0"," "
"2019","Higher tariff","19","Northern Ireland","Female","All","Main scheme application","15","5"," "
"2020","Higher tariff","19","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2021","Higher tariff","19","Northern Ireland","Female","All","Main scheme application","15","0"," "
"2022","Higher tariff","19","Northern Ireland","Female","All","Main scheme application","10","0"," "
"2023","Higher tariff","19","Northern Ireland","Female","All","Main scheme application","10","0"," "
"2019","Medium tariff","19","Northern Ireland","Female","All","Main scheme application","60","10"," "
"2020","Medium tariff","19","Northern Ireland","Female","All","Main scheme application","65","10"," "
"2021","Medium tariff","19","Northern Ireland","Female","All","Main scheme application","80","5"," "
"2022","Medium tariff","19","Northern Ireland","Female","All","Main scheme application","80","10"," "
"2023","Medium tariff","19","Northern Ireland","Female","All","Main scheme application","70","5"," "
"2019","Lower tariff","20","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2020","Lower tariff","20","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2021","Lower tariff","20","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2022","Lower tariff","20","Northern Ireland","Female","All","Main scheme application","10","0"," "
"2023","Lower tariff","20","Northern Ireland","Female","All","Main scheme application","10","0"," "
"2019","Higher tariff","20","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2020","Higher tariff","20","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2022","Higher tariff","20","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2023","Higher tariff","20","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2019","Medium tariff","20","Northern Ireland","Female","All","Main scheme application","30","0"," "
"2020","Medium tariff","20","Northern Ireland","Female","All","Main scheme application","25","0"," "
"2021","Medium tariff","20","Northern Ireland","Female","All","Main scheme application","30","0"," "
"2022","Medium tariff","20","Northern Ireland","Female","All","Main scheme application","35","0"," "
"2023","Medium tariff","20","Northern Ireland","Female","All","Main scheme application","35","5"," "
"2019","Lower tariff","21 - 24","Northern Ireland","Female","All","Main scheme application","10","0"," "
"2020","Lower tariff","21 - 24","Northern Ireland","Female","All","Main scheme application","10","0"," "
"2021","Lower tariff","21 - 24","Northern Ireland","Female","All","Main scheme application","10","0"," "
"2022","Lower tariff","21 - 24","Northern Ireland","Female","All","Main scheme application","15","0"," "
"2023","Lower tariff","21 - 24","Northern Ireland","Female","All","Main scheme application","10","0"," "
"2019","Higher tariff","21 - 24","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2020","Higher tariff","21 - 24","Northern Ireland","Female","All","Main scheme application","10","0"," "
"2021","Higher tariff","21 - 24","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2022","Higher tariff","21 - 24","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2023","Higher tariff","21 - 24","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2019","Medium tariff","21 - 24","Northern Ireland","Female","All","Main scheme application","65","5"," "
"2020","Medium tariff","21 - 24","Northern Ireland","Female","All","Main scheme application","70","15","0.191"
"2021","Medium tariff","21 - 24","Northern Ireland","Female","All","Main scheme application","105","15","0.125"
"2022","Medium tariff","21 - 24","Northern Ireland","Female","All","Main scheme application","70","5"," "
"2023","Medium tariff","21 - 24","Northern Ireland","Female","All","Main scheme application","65","5"," "
"2019","Lower tariff","25 - 29","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2020","Lower tariff","25 - 29","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2021","Lower tariff","25 - 29","Northern Ireland","Female","All","Main scheme application","5","0"," "
"2019","Higher tariff","25 - 29","Northern Ireland","Female","All","Main scheme application","10","0"," "
"2019","Medium tariff","25 - 29","Northern Ireland","Female","All","Main scheme application","80","10","0.154"
"2020","Medium tariff","25 - 29","Northern Ireland","Female","All","Main scheme application","70","15","0.20600000000000002"
"2021","Medium tariff","25 - 29","Northern Ireland","Female","All","Main scheme application","90","15","0.159"
"2022","Medium tariff","25 - 29","Northern Ireland","Female","All","Main scheme application","60","10","0.203"
"2023","Medium tariff","25 - 29","Northern Ireland","Female","All","Main scheme application","45","5"," "
"2019","Medium tariff","30 - 34","Northern Ireland","Female","All","Main scheme application","50","5"," "
"2020","Medium tariff","30 - 34","Northern Ireland","Female","All","Main scheme application","50","10"," "
"2021","Medium tariff","30 - 34","Northern Ireland","Female","All","Main scheme application","70","20","0.265"
"2022","Medium tariff","30 - 34","Northern Ireland","Female","All","Main scheme application","65","15","0.219"
"2023","Medium tariff","30 - 34","Northern Ireland","Female","All","Main scheme application","60","10","0.183"
"2019","Medium tariff","35 and over","Northern Ireland","Female","All","Main scheme application","75","15","0.184"
"2020","Medium tariff","35 and over","Northern Ireland","Female","All","Main scheme application","40","10","0.268"
"2021","Medium tariff","35 and over","Northern Ireland","Female","All","Main scheme application","65","10","0.169"
"2022","Medium tariff","35 and over","Northern Ireland","Female","All","Main scheme application","70","15","0.203"
"2023","Medium tariff","35 and over","Northern Ireland","Female","All","Main scheme application","55","5"," "
"2020","Lower tariff","17 and under","England","Female","All","Main scheme application","5","0"," "
"2021","Lower tariff","17 and under","England","Female","All","Main scheme application","5","0"," "
"2022","Lower tariff","17 and under","England","Female","All","Main scheme application","5","0"," "
"2023","Lower tariff","17 and under","England","Female","All","Main scheme application","5","0"," "
"2022","Higher tariff","17 and under","England","Female","All","Main scheme application","5","0"," "
"2023","Higher tariff","17 and under","England","Female","All","Main scheme application","5","0"," "
"2022","Medium tariff","17 and under","England","Female","All","Main scheme application","5","0"," "
"2023","Medium tariff","17 and under","England","Female","All","Main scheme application","5","0"," "
"2019","Lower tariff","18","England","Female","All","Main scheme application","1820","385","0.21"
"2020","Lower tariff","18","England","Female","All","Main scheme application","1925","530","0.276"
"2021","Lower tariff","18","England","Female","All","Main scheme application","2355","520","0.221"
"2022","Lower tariff","18","England","Female","All","Main scheme application","2425","435","0.18"
"2023","Lower tariff","18","England","Female","All","Main scheme application","2030","490","0.242"
"2019","Higher tariff","18","England","Female","All","Main scheme application","1200","130","0.109"
"2020","Higher tariff","18","England","Female","All","Main scheme application","1325","155","0.116"
"2021","Higher tariff","18","England","Female","All","Main scheme application","1665","155","0.093"
"2022","Higher tariff","18","England","Female","All","Main scheme application","1780","210","0.11800000000000001"
"2023","Higher tariff","18","England","Female","All","Main scheme application","1530","220","0.145"
"2019","Medium tariff","18","England","Female","All","Main scheme application","1380","190","0.138"
"2020","Medium tariff","18","England","Female","All","Main scheme application","1525","240","0.157"
"2021","Medium tariff","18","England","Female","All","Main scheme application","1815","250","0.138"
"2022","Medium tariff","18","England","Female","All","Main scheme application","1960","225","0.116"
"2023","Medium tariff","18","England","Female","All","Main scheme application","1685","280","0.165"
"2019","Lower tariff","19","England","Female","All","Main scheme application","740","165","0.226"
"2020","Lower tariff","19","England","Female","All","Main scheme application","725","170","0.232"
"2021","Lower tariff","19","England","Female","All","Main scheme application","895","195","0.217"
"2022","Lower tariff","19","England","Female","All","Main scheme application","855","145","0.17200000000000001"
"2023","Lower tariff","19","England","Female","All","Main scheme application","640","155","0.23900000000000002"
"2019","Higher tariff","19","England","Female","All","Main scheme application","425","45","0.10400000000000001"
"2020","Higher tariff","19","England","Female","All","Main scheme application","420","50","0.116"
"2021","Higher tariff","19","England","Female","All","Main scheme application","535","20","0.039"
"2022","Higher tariff","19","England","Female","All","Main scheme application","490","30","0.061"
"2023","Higher tariff","19","England","Female","All","Main scheme application","390","45","0.121"
"2019","Medium tariff","19","England","Female","All","Main scheme application","535","115","0.215"
"2020","Medium tariff","19","England","Female","All","Main scheme application","545","100","0.183"
"2021","Medium tariff","19","England","Female","All","Main scheme application","620","100","0.161"
"2022","Medium tariff","19","England","Female","All","Main scheme application","630","70","0.111"
"2023","Medium tariff","19","England","Female","All","Main scheme application","485","75","0.157"
"2019","Lower tariff","20","England","Female","All","Main scheme application","420","100","0.23800000000000002"
"2020","Lower tariff","20","England","Female","All","Main scheme application","425","130","0.304"
"2021","Lower tariff","20","England","Female","All","Main scheme application","480","85","0.181"
"2022","Lower tariff","20","England","Female","All","Main scheme application","475","85","0.181"
"2023","Lower tariff","20","England","Female","All","Main scheme application","410","105","0.251"
"2019","Higher tariff","20","England","Female","All","Main scheme application","255","25","0.095"
"2020","Higher tariff","20","England","Female","All","Main scheme application","225","25","0.10300000000000001"
"2021","Higher tariff","20","England","Female","All","Main scheme application","285","15","0.049"
"2022","Higher tariff","20","England","Female","All","Main scheme application","250","20","0.084"
"2023","Higher tariff","20","England","Female","All","Main scheme application","220","30","0.131"
"2019","Medium tariff","20","England","Female","All","Main scheme application","305","45","0.15"
"2020","Medium tariff","20","England","Female","All","Main scheme application","285","45","0.151"
"2021","Medium tariff","20","England","Female","All","Main scheme application","355","60","0.167"
"2022","Medium tariff","20","England","Female","All","Main scheme application","355","40","0.112"
"2023","Medium tariff","20","England","Female","All","Main scheme application","275","40","0.149"
"2019","Lower tariff","21 - 24","England","Female","All","Main scheme application","975","260","0.268"
"2020","Lower tariff","21 - 24","England","Female","All","Main scheme application","985","320","0.327"
"2021","Lower tariff","21 - 24","England","Female","All","Main scheme application","1240","315","0.256"
"2022","Lower tariff","21 - 24","England","Female","All","Main scheme application","1020","250","0.247"
"2023","Lower tariff","21 - 24","England","Female","All","Main scheme application","715","210","0.291"
"2019","Higher tariff","21 - 24","England","Female","All","Main scheme application","520","70","0.136"
"2020","Higher tariff","21 - 24","England","Female","All","Main scheme application","480","70","0.146"
"2021","Higher tariff","21 - 24","England","Female","All","Main scheme application","680","70","0.10400000000000001"
"2022","Higher tariff","21 - 24","England","Female","All","Main scheme application","545","45","0.081"
"2023","Higher tariff","21 - 24","England","Female","All","Main scheme application","370","30","0.076"
"2019","Medium tariff","21 - 24","England","Female","All","Main scheme application","620","130","0.20800000000000002"
"2020","Medium tariff","21 - 24","England","Female","All","Main scheme application","650","140","0.216"
"2021","Medium tariff","21 - 24","England","Female","All","Main scheme application","810","120","0.15"
"2022","Medium tariff","21 - 24","England","Female","All","Main scheme application","685","80","0.11800000000000001"
"2023","Medium tariff","21 - 24","England","Female","All","Main scheme application","505","95","0.191"
"2019","Lower tariff","25 - 29","England","Female","All","Main scheme application","895","285","0.32"
"2020","Lower tariff","25 - 29","England","Female","All","Main scheme application","890","355","0.399"
"2021","Lower tariff","25 - 29","England","Female","All","Main scheme application","1195","390","0.324"
"2022","Lower tariff","25 - 29","England","Female","All","Main scheme application","975","300","0.306"
"2023","Lower tariff","25 - 29","England","Female","All","Main scheme application","705","265","0.374"
"2019","Higher tariff","25 - 29","England","Female","All","Main scheme application","385","50","0.125"
"2020","Higher tariff","25 - 29","England","Female","All","Main scheme application","385","60","0.162"
"2021","Higher tariff","25 - 29","England","Female","All","Main scheme application","585","55","0.092"
"2022","Higher tariff","25 - 29","England","Female","All","Main scheme application","485","70","0.14"
"2023","Higher tariff","25 - 29","England","Female","All","Main scheme application","255","25","0.097"
"2019","Medium tariff","25 - 29","England","Female","All","Main scheme application","545","130","0.23900000000000002"
"2020","Medium tariff","25 - 29","England","Female","All","Main scheme application","570","135","0.23900000000000002"
"2021","Medium tariff","25 - 29","England","Female","All","Main scheme application","760","145","0.188"
"2022","Medium tariff","25 - 29","England","Female","All","Main scheme application","665","135","0.20400000000000001"
"2023","Medium tariff","25 - 29","England","Female","All","Main scheme application","365","80","0.223"
"2019","Lower tariff","30 - 34","England","Female","All","Main scheme application","540","190","0.35000000000000003"
"2020","Lower tariff","30 - 34","England","Female","All","Main scheme application","630","265","0.41600000000000004"
"2021","Lower tariff","30 - 34","England","Female","All","Main scheme application","945","335","0.356"
"2022","Lower tariff","30 - 34","England","Female","All","Main scheme application","805","285","0.355"
"2023","Lower tariff","30 - 34","England","Female","All","Main scheme application","595","245","0.41400000000000003"
"2019","Higher tariff","30 - 34","England","Female","All","Main scheme application","230","25","0.105"
"2020","Higher tariff","30 - 34","England","Female","All","Main scheme application","235","25","0.111"
"2021","Higher tariff","30 - 34","England","Female","All","Main scheme application","380","45","0.113"
"2022","Higher tariff","30 - 34","England","Female","All","Main scheme application","345","30","0.08700000000000001"
"2023","Higher tariff","30 - 34","England","Female","All","Main scheme application","225","15","0.075"
"2019","Medium tariff","30 - 34","England","Female","All","Main scheme application","335","95","0.276"
"2020","Medium tariff","30 - 34","England","Female","All","Main scheme application","400","95","0.241"
"2021","Medium tariff","30 - 34","England","Female","All","Main scheme application","540","115","0.216"
"2022","Medium tariff","30 - 34","England","Female","All","Main scheme application","505","125","0.251"
"2023","Medium tariff","30 - 34","England","Female","All","Main scheme application","355","80","0.224"
"2019","Lower tariff","35 and over","England","Female","All","Main scheme application","615","205","0.336"
"2020","Lower tariff","35 and over","England","Female","All","Main scheme application","740","260","0.354"
"2021","Lower tariff","35 and over","England","Female","All","Main scheme application","965","290","0.303"
"2022","Lower tariff","35 and over","England","Female","All","Main scheme application","835","285","0.341"
"2023","Lower tariff","35 and over","England","Female","All","Main scheme application","790","305","0.384"
"2019","Higher tariff","35 and over","England","Female","All","Main scheme application","220","30","0.126"
"2020","Higher tariff","35 and over","England","Female","All","Main scheme application","235","25","0.097"
"2021","Higher tariff","35 and over","England","Female","All","Main scheme application","375","35","0.093"
"2022","Higher tariff","35 and over","England","Female","All","Main scheme application","300","30","0.093"
"2023","Higher tariff","35 and over","England","Female","All","Main scheme application","220","25","0.113"
"2019","Medium tariff","35 and over","England","Female","All","Main scheme application","355","75","0.20600000000000002"
"2020","Medium tariff","35 and over","England","Female","All","Main scheme application","445","115","0.262"
"2021","Medium tariff","35 and over","England","Female","All","Main scheme application","585","130","0.22"
"2022","Medium tariff","35 and over","England","Female","All","Main scheme application","510","105","0.20400000000000001"
"2023","Medium tariff","35 and over","England","Female","All","Main scheme application","410","100","0.23900000000000002"
"2019","Medium tariff","17 and under","Scotland","Female","All","Main scheme application","10","0"," "
"2020","Medium tariff","17 and under","Scotland","Female","All","Main scheme application","20","0"," "
"2021","Medium tariff","17 and under","Scotland","Female","All","Main scheme application","15","5"," "
"2022","Medium tariff","17 and under","Scotland","Female","All","Main scheme application","20","0"," "
"2023","Medium tariff","17 and under","Scotland","Female","All","Main scheme application","10","5"," "
"2019","Lower tariff","18","Scotland","Female","All","Main scheme application","10","0"," "
"2020","Lower tariff","18","Scotland","Female","All","Main scheme application","5","0"," "
"2021","Lower tariff","18","Scotland","Female","All","Main scheme application","10","0"," "
"2022","Lower tariff","18","Scotland","Female","All","Main scheme application","10","0"," "
"2023","Lower tariff","18","Scotland","Female","All","Main scheme application","5","0"," "
"2019","Higher tariff","18","Scotland","Female","All","Main scheme application","5","0"," "
"2020","Higher tariff","18","Scotland","Female","All","Main scheme application","5","0"," "
"2021","Higher tariff","18","Scotland","Female","All","Main scheme application","5","0"," "
"2022","Higher tariff","18","Scotland","Female","All","Main scheme application","10","0"," "
"2023","Higher tariff","18","Scotland","Female","All","Main scheme application","5","0"," "
"2019","Medium tariff","18","Scotland","Female","All","Main scheme application","305","60","0.2"
"2020","Medium tariff","18","Scotland","Female","All","Main scheme application","245","65","0.275"
"2021","Medium tariff","18","Scotland","Female","All","Main scheme application","350","55","0.161"
"2022","Medium tariff","18","Scotland","Female","All","Main scheme application","295","60","0.20700000000000002"
"2023","Medium tariff","18","Scotland","Female","All","Main scheme application","195","50","0.267"
"2021","Lower tariff","19","Scotland","Female","All","Main scheme application","5","0"," "
"2022","Lower tariff","19","Scotland","Female","All","Main scheme application","5","0"," "
"2021","Higher tariff","19","Scotland","Female","All","Main scheme application","5","0"," "
"2019","Medium tariff","19","Scotland","Female","All","Main scheme application","95","25","0.277"
"2020","Medium tariff","19","Scotland","Female","All","Main scheme application","85","25","0.321"
"2021","Medium tariff","19","Scotland","Female","All","Main scheme application","115","15","0.124"
"2022","Medium tariff","19","Scotland","Female","All","Main scheme application","100","20","0.202"
"2023","Medium tariff","19","Scotland","Female","All","Main scheme application","95","30","0.299"
"2021","Higher tariff","20","Scotland","Female","All","Main scheme application","5","0"," "
"2019","Medium tariff","20","Scotland","Female","All","Main scheme application","50","10","0.216"
"2020","Medium tariff","20","Scotland","Female","All","Main scheme application","65","10","0.19"
"2021","Medium tariff","20","Scotland","Female","All","Main scheme application","65","10"," "
"2022","Medium tariff","20","Scotland","Female","All","Main scheme application","70","15","0.23500000000000001"
"2023","Medium tariff","20","Scotland","Female","All","Main scheme application","45","5"," "
"2019","Lower tariff","21 - 24","Scotland","Female","All","Main scheme application","10","5"," "
"2020","Lower tariff","21 - 24","Scotland","Female","All","Main scheme application","5","0"," "
"2021","Lower tariff","21 - 24","Scotland","Female","All","Main scheme application","15","0"," "
"2022","Lower tariff","21 - 24","Scotland","Female","All","Main scheme application","5","0"," "
"2019","Higher tariff","21 - 24","Scotland","Female","All","Main scheme application","5","0"," "
"2020","Higher tariff","21 - 24","Scotland","Female","All","Main scheme application","5","0"," "
"2021","Higher tariff","21 - 24","Scotland","Female","All","Main scheme application","10","0"," "
"2022","Higher tariff","21 - 24","Scotland","Female","All","Main scheme application","10","0"," "
"2023","Higher tariff","21 - 24","Scotland","Female","All","Main scheme application","5","0"," "
"2019","Medium tariff","21 - 24","Scotland","Female","All","Main scheme application","150","30","0.215"
"2020","Medium tariff","21 - 24","Scotland","Female","All","Main scheme application","195","45","0.218"
"2021","Medium tariff","21 - 24","Scotland","Female","All","Main scheme application","205","35","0.182"
"2022","Medium tariff","21 - 24","Scotland","Female","All","Main scheme application","195","40","0.214"
"2023","Medium tariff","21 - 24","Scotland","Female","All","Main scheme application","130","40","0.29"
"2019","Lower tariff","25 - 29","Scotland","Female","All","Main scheme application","5","0"," "
"2020","Lower tariff","25 - 29","Scotland","Female","All","Main scheme application","10","0"," "
"2021","Lower tariff","25 - 29","Scotland","Female","All","Main scheme application","15","0"," "
"2022","Lower tariff","25 - 29","Scotland","Female","All","Main scheme application","5","0"," "
"2023","Lower tariff","25 - 29","Scotland","Female","All","Main scheme application","5","0"," "
"2019","Higher tariff","25 - 29","Scotland","Female","All","Main scheme application","5","0"," "
"2020","Higher tariff","25 - 29","Scotland","Female","All","Main scheme application","5","0"," "
"2021","Higher tariff","25 - 29","Scotland","Female","All","Main scheme application","5","0"," "
"2022","Higher tariff","25 - 29","Scotland","Female","All","Main scheme application","5","0"," "
"2019","Medium tariff","25 - 29","Scotland","Female","All","Main scheme application","155","45","0.274"
"2020","Medium tariff","25 - 29","Scotland","Female","All","Main scheme application","200","45","0.233"
"2021","Medium tariff","25 - 29","Scotland","Female","All","Main scheme application","270","50","0.187"
"2022","Medium tariff","25 - 29","Scotland","Female","All","Main scheme application","185","40","0.209"
"2023","Medium tariff","25 - 29","Scotland","Female","All","Main scheme application","125","35","0.29"
"2019","Lower tariff","30 - 34","Scotland","Female","All","Main scheme application","5","0"," "
"2021","Lower tariff","30 - 34","Scotland","Female","All","Main scheme application","5","0"," "
"2022","Lower tariff","30 - 34","Scotland","Female","All","Main scheme application","5","0"," "
"2023","Lower tariff","30 - 34","Scotland","Female","All","Main scheme application","5","0"," "
