"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2020","England","17 and under","Not EU","All","All","Not main scheme application","5","0"," "
"2022","England","17 and under","Not EU","All","All","Not main scheme application","10","0"," "
"2023","England","17 and under","Not EU","All","All","Not main scheme application","15","5"," "
"2019","England","18","Not EU","All","All","Not main scheme application","5","5"," "
"2020","England","18","Not EU","All","All","Not main scheme application","10","5"," "
"2021","England","18","Not EU","All","All","Not main scheme application","15","5"," "
"2022","England","18","Not EU","All","All","Not main scheme application","30","5"," "
"2023","England","18","Not EU","All","All","Not main scheme application","35","20","0.514"
"2020","Scotland","18","Not EU","All","All","Not main scheme application","5","0"," "
"2020","Wales","18","Not EU","All","All","Not main scheme application","5","0"," "
"2022","Wales","18","Not EU","All","All","Not main scheme application","5","0"," "
"2023","Wales","18","Not EU","All","All","Not main scheme application","5","5"," "
"2019","England","19","Not EU","All","All","Not main scheme application","5","5"," "
"2020","England","19","Not EU","All","All","Not main scheme application","15","5"," "
"2021","England","19","Not EU","All","All","Not main scheme application","20","5"," "
"2022","England","19","Not EU","All","All","Not main scheme application","40","15","0.368"
"2023","England","19","Not EU","All","All","Not main scheme application","40","20","0.579"
"2023","Scotland","19","Not EU","All","All","Not main scheme application","5","5"," "
"2023","Wales","19","Not EU","All","All","Not main scheme application","5","5"," "
"2019","England","20","Not EU","All","All","Not main scheme application","10","5"," "
"2020","England","20","Not EU","All","All","Not main scheme application","10","5"," "
"2021","England","20","Not EU","All","All","Not main scheme application","10","5"," "
"2022","England","20","Not EU","All","All","Not main scheme application","15","5"," "
"2023","England","20","Not EU","All","All","Not main scheme application","15","5"," "
"2023","Scotland","20","Not EU","All","All","Not main scheme application","5","0"," "
"2019","England","21 - 24","Not EU","All","All","Not main scheme application","15","5"," "
"2020","England","21 - 24","Not EU","All","All","Not main scheme application","25","15","0.538"
"2021","England","21 - 24","Not EU","All","All","Not main scheme application","35","10","0.364"
"2022","England","21 - 24","Not EU","All","All","Not main scheme application","55","15","0.273"
"2023","England","21 - 24","Not EU","All","All","Not main scheme application","40","15","0.357"
"2019","Scotland","21 - 24","Not EU","All","All","Not main scheme application","10","5"," "
"2020","Scotland","21 - 24","Not EU","All","All","Not main scheme application","5","5"," "
"2023","Scotland","21 - 24","Not EU","All","All","Not main scheme application","5","5"," "
"2022","Wales","21 - 24","Not EU","All","All","Not main scheme application","5","5"," "
"2023","Wales","21 - 24","Not EU","All","All","Not main scheme application","5","0"," "
"2019","England","25 - 29","Not EU","All","All","Not main scheme application","15","5"," "
"2020","England","25 - 29","Not EU","All","All","Not main scheme application","35","20","0.543"
"2021","England","25 - 29","Not EU","All","All","Not main scheme application","40","10","0.289"
"2022","England","25 - 29","Not EU","All","All","Not main scheme application","45","10","0.234"
"2023","England","25 - 29","Not EU","All","All","Not main scheme application","30","10","0.355"
"2019","Scotland","25 - 29","Not EU","All","All","Not main scheme application","10","10","1"
"2020","Scotland","25 - 29","Not EU","All","All","Not main scheme application","5","5"," "
"2021","Scotland","25 - 29","Not EU","All","All","Not main scheme application","5","0"," "
"2022","Scotland","25 - 29","Not EU","All","All","Not main scheme application","5","0"," "
"2023","Scotland","25 - 29","Not EU","All","All","Not main scheme application","10","5"," "
"2023","Wales","25 - 29","Not EU","All","All","Not main scheme application","5","0"," "
"2019","England","30 - 34","Not EU","All","All","Not main scheme application","10","5"," "
"2020","England","30 - 34","Not EU","All","All","Not main scheme application","40","15","0.421"
"2021","England","30 - 34","Not EU","All","All","Not main scheme application","30","10","0.313"
"2022","England","30 - 34","Not EU","All","All","Not main scheme application","25","5"," "
"2023","England","30 - 34","Not EU","All","All","Not main scheme application","30","10"," "
"2019","Scotland","30 - 34","Not EU","All","All","Not main scheme application","5","0"," "
"2023","Scotland","30 - 34","Not EU","All","All","Not main scheme application","10","10"," "
"2022","Wales","30 - 34","Not EU","All","All","Not main scheme application","5","0"," "
"2023","Wales","30 - 34","Not EU","All","All","Not main scheme application","5","0"," "
"2019","England","35 and over","Not EU","All","All","Not main scheme application","20","5"," "
"2020","England","35 and over","Not EU","All","All","Not main scheme application","45","25","0.5680000000000001"
"2021","England","35 and over","Not EU","All","All","Not main scheme application","35","15","0.41200000000000003"
"2022","England","35 and over","Not EU","All","All","Not main scheme application","50","15","0.255"
"2023","England","35 and over","Not EU","All","All","Not main scheme application","30","5"," "
"2019","Scotland","35 and over","Not EU","All","All","Not main scheme application","5","0"," "
"2020","Scotland","35 and over","Not EU","All","All","Not main scheme application","5","5"," "
"2023","Scotland","35 and over","Not EU","All","All","Not main scheme application","5","5"," "
"2022","Wales","35 and over","Not EU","All","All","Not main scheme application","5","0"," "
"2019","England","17 and under","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2020","England","17 and under","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2021","England","17 and under","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2022","England","17 and under","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2019","England","18","EU (excluding UK)","All","All","Not main scheme application","10","5"," "
"2020","England","18","EU (excluding UK)","All","All","Not main scheme application","25","15","0.542"
"2021","England","18","EU (excluding UK)","All","All","Not main scheme application","15","5"," "
"2022","England","18","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2023","England","18","EU (excluding UK)","All","All","Not main scheme application","10","5"," "
"2022","Northern Ireland","18","EU (excluding UK)","All","All","Not main scheme application","10","5"," "
"2023","Northern Ireland","18","EU (excluding UK)","All","All","Not main scheme application","15","10"," "
"2019","Scotland","18","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2020","Scotland","18","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2021","Scotland","18","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2022","Scotland","18","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2019","England","19","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2020","England","19","EU (excluding UK)","All","All","Not main scheme application","15","10"," "
"2021","England","19","EU (excluding UK)","All","All","Not main scheme application","15","5"," "
"2022","England","19","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2023","England","19","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2021","Northern Ireland","19","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2022","Northern Ireland","19","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2023","Northern Ireland","19","EU (excluding UK)","All","All","Not main scheme application","20","10","0.611"
"2019","Scotland","19","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2020","Scotland","19","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2021","Scotland","19","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2022","Scotland","19","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2019","England","20","EU (excluding UK)","All","All","Not main scheme application","10","5"," "
"2020","England","20","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2021","England","20","EU (excluding UK)","All","All","Not main scheme application","10","5"," "
"2022","England","20","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2023","England","20","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2021","Northern Ireland","20","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2022","Northern Ireland","20","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2023","Northern Ireland","20","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2019","Scotland","20","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2019","England","21 - 24","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2020","England","21 - 24","EU (excluding UK)","All","All","Not main scheme application","10","10"," "
"2021","England","21 - 24","EU (excluding UK)","All","All","Not main scheme application","10","5"," "
"2022","England","21 - 24","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2023","England","21 - 24","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2022","Northern Ireland","21 - 24","EU (excluding UK)","All","All","Not main scheme application","10","10"," "
"2023","Northern Ireland","21 - 24","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2019","Scotland","21 - 24","EU (excluding UK)","All","All","Not main scheme application","10","0"," "
"2020","Scotland","21 - 24","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2021","Scotland","21 - 24","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2022","Scotland","21 - 24","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2020","England","25 - 29","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2021","England","25 - 29","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2022","England","25 - 29","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2019","England","30 - 34","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2021","England","30 - 34","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2019","Scotland","30 - 34","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2020","England","35 and over","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2021","England","35 and over","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2022","England","35 and over","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2023","England","35 and over","EU (excluding UK)","All","All","Not main scheme application","5","0"," "
"2022","Northern Ireland","35 and over","EU (excluding UK)","All","All","Not main scheme application","5","5"," "
"2019","England","17 and under","Northern Ireland","All","All","Main scheme application","5","0"," "
"2019","Northern Ireland","17 and under","Northern Ireland","All","All","Main scheme application","5","0"," "
"2022","Northern Ireland","17 and under","Northern Ireland","All","All","Main scheme application","5","0"," "
"2019","England","18","Northern Ireland","All","All","Main scheme application","460","50","0.106"
"2020","England","18","Northern Ireland","All","All","Main scheme application","445","85","0.196"
"2021","England","18","Northern Ireland","All","All","Main scheme application","590","125","0.216"
"2022","England","18","Northern Ireland","All","All","Main scheme application","540","90","0.165"
"2023","England","18","Northern Ireland","All","All","Main scheme application","360","45","0.125"
"2019","Northern Ireland","18","Northern Ireland","All","All","Main scheme application","875","200","0.231"
"2020","Northern Ireland","18","Northern Ireland","All","All","Main scheme application","880","290","0.332"
"2021","Northern Ireland","18","Northern Ireland","All","All","Main scheme application","1090","250","0.231"
"2022","Northern Ireland","18","Northern Ireland","All","All","Main scheme application","1065","265","0.247"
"2023","Northern Ireland","18","Northern Ireland","All","All","Main scheme application","860","215","0.252"
"2019","Scotland","18","Northern Ireland","All","All","Main scheme application","230","35","0.14200000000000002"
"2020","Scotland","18","Northern Ireland","All","All","Main scheme application","245","20","0.09"
"2021","Scotland","18","Northern Ireland","All","All","Main scheme application","270","35","0.123"
"2022","Scotland","18","Northern Ireland","All","All","Main scheme application","220","15","0.077"
"2023","Scotland","18","Northern Ireland","All","All","Main scheme application","160","5"," "
"2019","Wales","18","Northern Ireland","All","All","Main scheme application","15","0"," "
"2020","Wales","18","Northern Ireland","All","All","Main scheme application","30","0"," "
"2021","Wales","18","Northern Ireland","All","All","Main scheme application","50","10","0.192"
"2022","Wales","18","Northern Ireland","All","All","Main scheme application","50","0"," "
"2023","Wales","18","Northern Ireland","All","All","Main scheme application","50","5"," "
"2019","England","19","Northern Ireland","All","All","Main scheme application","155","25","0.156"
"2020","England","19","Northern Ireland","All","All","Main scheme application","160","25","0.168"
"2021","England","19","Northern Ireland","All","All","Main scheme application","190","45","0.245"
"2022","England","19","Northern Ireland","All","All","Main scheme application","135","25","0.179"
"2023","England","19","Northern Ireland","All","All","Main scheme application","95","20","0.221"
"2019","Northern Ireland","19","Northern Ireland","All","All","Main scheme application","380","120","0.314"
"2020","Northern Ireland","19","Northern Ireland","All","All","Main scheme application","350","155","0.449"
"2021","Northern Ireland","19","Northern Ireland","All","All","Main scheme application","385","115","0.302"
"2022","Northern Ireland","19","Northern Ireland","All","All","Main scheme application","310","80","0.263"
"2023","Northern Ireland","19","Northern Ireland","All","All","Main scheme application","235","70","0.296"
"2019","Scotland","19","Northern Ireland","All","All","Main scheme application","100","10","0.122"
"2020","Scotland","19","Northern Ireland","All","All","Main scheme application","65","10"," "
"2021","Scotland","19","Northern Ireland","All","All","Main scheme application","70","5"," "
"2022","Scotland","19","Northern Ireland","All","All","Main scheme application","55","5"," "
"2023","Scotland","19","Northern Ireland","All","All","Main scheme application","30","5"," "
"2019","Wales","19","Northern Ireland","All","All","Main scheme application","5","0"," "
"2020","Wales","19","Northern Ireland","All","All","Main scheme application","5","0"," "
"2021","Wales","19","Northern Ireland","All","All","Main scheme application","15","5"," "
"2022","Wales","19","Northern Ireland","All","All","Main scheme application","10","0"," "
"2023","Wales","19","Northern Ireland","All","All","Main scheme application","5","0"," "
"2019","England","20","Northern Ireland","All","All","Main scheme application","70","5"," "
"2020","England","20","Northern Ireland","All","All","Main scheme application","70","20","0.271"
"2021","England","20","Northern Ireland","All","All","Main scheme application","80","20","0.269"
"2022","England","20","Northern Ireland","All","All","Main scheme application","65","15","0.227"
"2023","England","20","Northern Ireland","All","All","Main scheme application","50","10","0.22"
"2019","Northern Ireland","20","Northern Ireland","All","All","Main scheme application","185","60","0.321"
"2020","Northern Ireland","20","Northern Ireland","All","All","Main scheme application","170","75","0.429"
"2021","Northern Ireland","20","Northern Ireland","All","All","Main scheme application","170","40","0.244"
"2022","Northern Ireland","20","Northern Ireland","All","All","Main scheme application","175","55","0.307"
"2023","Northern Ireland","20","Northern Ireland","All","All","Main scheme application","145","45","0.326"
"2019","Scotland","20","Northern Ireland","All","All","Main scheme application","40","10"," "
"2020","Scotland","20","Northern Ireland","All","All","Main scheme application","55","10","0.189"
"2021","Scotland","20","Northern Ireland","All","All","Main scheme application","30","0"," "
"2022","Scotland","20","Northern Ireland","All","All","Main scheme application","30","5"," "
"2023","Scotland","20","Northern Ireland","All","All","Main scheme application","20","5"," "
"2019","Wales","20","Northern Ireland","All","All","Main scheme application","5","0"," "
"2020","Wales","20","Northern Ireland","All","All","Main scheme application","5","0"," "
"2021","Wales","20","Northern Ireland","All","All","Main scheme application","5","0"," "
"2023","Wales","20","Northern Ireland","All","All","Main scheme application","5","0"," "
"2019","England","21 - 24","Northern Ireland","All","All","Main scheme application","100","15","0.17"
"2020","England","21 - 24","Northern Ireland","All","All","Main scheme application","75","15","0.224"
"2021","England","21 - 24","Northern Ireland","All","All","Main scheme application","95","30","0.313"
"2022","England","21 - 24","Northern Ireland","All","All","Main scheme application","80","20","0.268"
"2023","England","21 - 24","Northern Ireland","All","All","Main scheme application","60","10","0.17200000000000001"
"2019","Northern Ireland","21 - 24","Northern Ireland","All","All","Main scheme application","330","135","0.40700000000000003"
"2020","Northern Ireland","21 - 24","Northern Ireland","All","All","Main scheme application","300","130","0.441"
"2021","Northern Ireland","21 - 24","Northern Ireland","All","All","Main scheme application","400","120","0.303"
"2022","Northern Ireland","21 - 24","Northern Ireland","All","All","Main scheme application","285","80","0.29"
"2023","Northern Ireland","21 - 24","Northern Ireland","All","All","Main scheme application","235","90","0.374"
"2019","Scotland","21 - 24","Northern Ireland","All","All","Main scheme application","50","5"," "
"2020","Scotland","21 - 24","Northern Ireland","All","All","Main scheme application","50","5"," "
"2021","Scotland","21 - 24","Northern Ireland","All","All","Main scheme application","40","10"," "
"2022","Scotland","21 - 24","Northern Ireland","All","All","Main scheme application","35","5"," "
"2023","Scotland","21 - 24","Northern Ireland","All","All","Main scheme application","25","5"," "
"2019","Wales","21 - 24","Northern Ireland","All","All","Main scheme application","5","0"," "
"2020","Wales","21 - 24","Northern Ireland","All","All","Main scheme application","5","0"," "
"2021","Wales","21 - 24","Northern Ireland","All","All","Main scheme application","5","0"," "
"2022","Wales","21 - 24","Northern Ireland","All","All","Main scheme application","10","0"," "
"2019","England","25 - 29","Northern Ireland","All","All","Main scheme application","25","5"," "
"2020","England","25 - 29","Northern Ireland","All","All","Main scheme application","15","5"," "
"2021","England","25 - 29","Northern Ireland","All","All","Main scheme application","25","5"," "
"2022","England","25 - 29","Northern Ireland","All","All","Main scheme application","15","5"," "
"2023","England","25 - 29","Northern Ireland","All","All","Main scheme application","20","5"," "
"2019","Northern Ireland","25 - 29","Northern Ireland","All","All","Main scheme application","205","90","0.444"
"2020","Northern Ireland","25 - 29","Northern Ireland","All","All","Main scheme application","190","85","0.447"
"2021","Northern Ireland","25 - 29","Northern Ireland","All","All","Main scheme application","240","75","0.31"
"2022","Northern Ireland","25 - 29","Northern Ireland","All","All","Main scheme application","165","50","0.299"
"2023","Northern Ireland","25 - 29","Northern Ireland","All","All","Main scheme application","140","45","0.331"
"2019","Scotland","25 - 29","Northern Ireland","All","All","Main scheme application","25","0"," "
"2020","Scotland","25 - 29","Northern Ireland","All","All","Main scheme application","10","0"," "
"2021","Scotland","25 - 29","Northern Ireland","All","All","Main scheme application","10","0"," "
"2022","Scotland","25 - 29","Northern Ireland","All","All","Main scheme application","10","0"," "
"2023","Scotland","25 - 29","Northern Ireland","All","All","Main scheme application","5","0"," "
"2021","Wales","25 - 29","Northern Ireland","All","All","Main scheme application","5","0"," "
"2022","Wales","25 - 29","Northern Ireland","All","All","Main scheme application","5","0"," "
"2019","England","30 - 34","Northern Ireland","All","All","Main scheme application","5","0"," "
"2020","England","30 - 34","Northern Ireland","All","All","Main scheme application","10","0"," "
"2021","England","30 - 34","Northern Ireland","All","All","Main scheme application","10","0"," "
"2022","England","30 - 34","Northern Ireland","All","All","Main scheme application","5","0"," "
"2023","England","30 - 34","Northern Ireland","All","All","Main scheme application","5","0"," "
"2019","Northern Ireland","30 - 34","Northern Ireland","All","All","Main scheme application","160","60","0.381"
"2020","Northern Ireland","30 - 34","Northern Ireland","All","All","Main scheme application","135","60","0.449"
"2021","Northern Ireland","30 - 34","Northern Ireland","All","All","Main scheme application","160","60","0.364"
"2022","Northern Ireland","30 - 34","Northern Ireland","All","All","Main scheme application","135","35","0.265"
"2023","Northern Ireland","30 - 34","Northern Ireland","All","All","Main scheme application","110","40","0.376"
"2019","Scotland","30 - 34","Northern Ireland","All","All","Main scheme application","5","0"," "
"2020","Scotland","30 - 34","Northern Ireland","All","All","Main scheme application","5","0"," "
"2021","Scotland","30 - 34","Northern Ireland","All","All","Main scheme application","5","0"," "
"2022","Scotland","30 - 34","Northern Ireland","All","All","Main scheme application","5","0"," "
"2022","Wales","30 - 34","Northern Ireland","All","All","Main scheme application","5","0"," "
"2019","England","35 and over","Northern Ireland","All","All","Main scheme application","10","0"," "
"2020","England","35 and over","Northern Ireland","All","All","Main scheme application","10","0"," "
"2021","England","35 and over","Northern Ireland","All","All","Main scheme application","10","0"," "
"2022","England","35 and over","Northern Ireland","All","All","Main scheme application","15","5"," "
"2023","England","35 and over","Northern Ireland","All","All","Main scheme application","10","0"," "
"2019","Northern Ireland","35 and over","Northern Ireland","All","All","Main scheme application","170","75","0.424"
"2020","Northern Ireland","35 and over","Northern Ireland","All","All","Main scheme application","155","85","0.549"
"2021","Northern Ireland","35 and over","Northern Ireland","All","All","Main scheme application","200","55","0.28800000000000003"
"2022","Northern Ireland","35 and over","Northern Ireland","All","All","Main scheme application","180","60","0.32"
"2023","Northern Ireland","35 and over","Northern Ireland","All","All","Main scheme application","145","45","0.315"
"2019","Scotland","35 and over","Northern Ireland","All","All","Main scheme application","5","0"," "
"2020","Scotland","35 and over","Northern Ireland","All","All","Main scheme application","5","0"," "
"2021","Scotland","35 and over","Northern Ireland","All","All","Main scheme application","5","0"," "
"2022","Scotland","35 and over","Northern Ireland","All","All","Main scheme application","5","0"," "
"2023","Scotland","35 and over","Northern Ireland","All","All","Main scheme application","5","0"," "
"2019","England","17 and under","England","All","All","Main scheme application","10","5"," "
"2020","England","17 and under","England","All","All","Main scheme application","15","5"," "
"2021","England","17 and under","England","All","All","Main scheme application","20","5"," "
"2022","England","17 and under","England","All","All","Main scheme application","25","5"," "
"2023","England","17 and under","England","All","All","Main scheme application","35","10"," "
"2023","Scotland","17 and under","England","All","All","Main scheme application","5","0"," "
"2023","Wales","17 and under","England","All","All","Main scheme application","5","0"," "
"2019","England","18","England","All","All","Main scheme application","6790","3670","0.541"
"2020","England","18","England","All","All","Main scheme application","7515","4445","0.591"
"2021","England","18","England","All","All","Main scheme application","9510","5400","0.5670000000000001"
"2022","England","18","England","All","All","Main scheme application","9795","4955","0.506"
"2023","England","18","England","All","All","Main scheme application","8075","4000","0.495"
"2019","Northern Ireland","18","England","All","All","Main scheme application","20","0"," "
"2020","Northern Ireland","18","England","All","All","Main scheme application","15","0"," "
"2021","Northern Ireland","18","England","All","All","Main scheme application","30","0"," "
"2022","Northern Ireland","18","England","All","All","Main scheme application","30","0"," "
"2023","Northern Ireland","18","England","All","All","Main scheme application","15","0"," "
"2019","Scotland","18","England","All","All","Main scheme application","175","20","0.116"
"2020","Scotland","18","England","All","All","Main scheme application","170","10"," "
"2021","Scotland","18","England","All","All","Main scheme application","305","25","0.082"
"2022","Scotland","18","England","All","All","Main scheme application","380","15","0.034"
"2023","Scotland","18","England","All","All","Main scheme application","230","15","0.057"
"2019","Wales","18","England","All","All","Main scheme application","500","45","0.08600000000000001"
"2020","Wales","18","England","All","All","Main scheme application","495","60","0.11900000000000001"
"2021","Wales","18","England","All","All","Main scheme application","830","85","0.10300000000000001"
"2022","Wales","18","England","All","All","Main scheme application","840","80","0.093"
"2023","Wales","18","England","All","All","Main scheme application","590","90","0.156"
"2019","England","19","England","All","All","Main scheme application","3340","1745","0.522"
"2020","England","19","England","All","All","Main scheme application","3395","1830","0.539"
"2021","England","19","England","All","All","Main scheme application","3855","1905","0.495"
"2022","England","19","England","All","All","Main scheme application","3885","1740","0.449"
"2023","England","19","England","All","All","Main scheme application","3310","1465","0.443"
"2019","Northern Ireland","19","England","All","All","Main scheme application","5","0"," "
"2020","Northern Ireland","19","England","All","All","Main scheme application","5","0"," "
"2021","Northern Ireland","19","England","All","All","Main scheme application","15","0"," "
"2022","Northern Ireland","19","England","All","All","Main scheme application","10","0"," "
"2023","Northern Ireland","19","England","All","All","Main scheme application","10","0"," "
"2019","Scotland","19","England","All","All","Main scheme application","80","10","0.123"
"2020","Scotland","19","England","All","All","Main scheme application","65","5"," "
"2021","Scotland","19","England","All","All","Main scheme application","105","5"," "
"2022","Scotland","19","England","All","All","Main scheme application","90","5"," "
"2023","Scotland","19","England","All","All","Main scheme application","75","5"," "
"2019","Wales","19","England","All","All","Main scheme application","220","25","0.10400000000000001"
"2020","Wales","19","England","All","All","Main scheme application","180","25","0.151"
"2021","Wales","19","England","All","All","Main scheme application","230","30","0.125"
"2022","Wales","19","England","All","All","Main scheme application","255","30","0.126"
"2023","Wales","19","England","All","All","Main scheme application","195","30","0.14300000000000002"
"2019","England","20","England","All","All","Main scheme application","1890","970","0.513"
"2020","England","20","England","All","All","Main scheme application","2110","1170","0.554"
"2021","England","20","England","All","All","Main scheme application","2270","1055","0.464"
"2022","England","20","England","All","All","Main scheme application","2135","950","0.446"
"2023","England","20","England","All","All","Main scheme application","2020","940","0.467"
"2020","Northern Ireland","20","England","All","All","Main scheme application","5","0"," "
"2021","Northern Ireland","20","England","All","All","Main scheme application","5","0"," "
"2022","Northern Ireland","20","England","All","All","Main scheme application","5","0"," "
"2023","Northern Ireland","20","England","All","All","Main scheme application","5","0"," "
"2019","Scotland","20","England","All","All","Main scheme application","40","5"," "
"2020","Scotland","20","England","All","All","Main scheme application","30","0"," "
"2021","Scotland","20","England","All","All","Main scheme application","30","5"," "
"2022","Scotland","20","England","All","All","Main scheme application","55","0"," "
"2023","Scotland","20","England","All","All","Main scheme application","40","5"," "
"2019","Wales","20","England","All","All","Main scheme application","90","5"," "
"2020","Wales","20","England","All","All","Main scheme application","105","10"," "
"2021","Wales","20","England","All","All","Main scheme application","125","15","0.105"
"2022","Wales","20","England","All","All","Main scheme application","85","15","0.163"
"2023","Wales","20","England","All","All","Main scheme application","90","15","0.159"
"2019","England","21 - 24","England","All","All","Main scheme application","4195","2295","0.547"
"2020","England","21 - 24","England","All","All","Main scheme application","4700","2775","0.59"
"2021","England","21 - 24","England","All","All","Main scheme application","5435","2705","0.498"
"2022","England","21 - 24","England","All","All","Main scheme application","4570","2085","0.457"
"2023","England","21 - 24","England","All","All","Main scheme application","3620","1685","0.466"
"2019","Northern Ireland","21 - 24","England","All","All","Main scheme application","10","0"," "
"2020","Northern Ireland","21 - 24","England","All","All","Main scheme application","10","0"," "
"2021","Northern Ireland","21 - 24","England","All","All","Main scheme application","10","0"," "
"2022","Northern Ireland","21 - 24","England","All","All","Main scheme application","10","0"," "
"2023","Northern Ireland","21 - 24","England","All","All","Main scheme application","5","0"," "
"2019","Scotland","21 - 24","England","All","All","Main scheme application","70","10","0.14300000000000002"
"2020","Scotland","21 - 24","England","All","All","Main scheme application","75","10"," "
"2021","Scotland","21 - 24","England","All","All","Main scheme application","105","10"," "
"2022","Scotland","21 - 24","England","All","All","Main scheme application","100","10"," "
"2023","Scotland","21 - 24","England","All","All","Main scheme application","55","5"," "
"2019","Wales","21 - 24","England","All","All","Main scheme application","190","30","0.152"
"2020","Wales","21 - 24","England","All","All","Main scheme application","155","30","0.185"
"2021","Wales","21 - 24","England","All","All","Main scheme application","225","25","0.111"
"2022","Wales","21 - 24","England","All","All","Main scheme application","190","20","0.116"
"2023","Wales","21 - 24","England","All","All","Main scheme application","155","20","0.14300000000000002"
"2019","England","25 - 29","England","All","All","Main scheme application","3500","1985","0.5670000000000001"
"2020","England","25 - 29","England","All","All","Main scheme application","4220","2515","0.596"
"2021","England","25 - 29","England","All","All","Main scheme application","5150","2765","0.537"
"2022","England","25 - 29","England","All","All","Main scheme application","3840","2005","0.521"
"2023","England","25 - 29","England","All","All","Main scheme application","2925","1475","0.505"
"2019","Northern Ireland","25 - 29","England","All","All","Main scheme application","5","0"," "
"2020","Northern Ireland","25 - 29","England","All","All","Main scheme application","5","0"," "
"2021","Northern Ireland","25 - 29","England","All","All","Main scheme application","10","0"," "
"2022","Northern Ireland","25 - 29","England","All","All","Main scheme application","5","0"," "
"2023","Northern Ireland","25 - 29","England","All","All","Main scheme application","5","0"," "
"2019","Scotland","25 - 29","England","All","All","Main scheme application","40","0"," "
"2020","Scotland","25 - 29","England","All","All","Main scheme application","45","5"," "
"2021","Scotland","25 - 29","England","All","All","Main scheme application","60","5"," "
"2022","Scotland","25 - 29","England","All","All","Main scheme application","40","5"," "
"2023","Scotland","25 - 29","England","All","All","Main scheme application","40","5"," "
"2019","Wales","25 - 29","England","All","All","Main scheme application","125","20","0.15"
"2020","Wales","25 - 29","England","All","All","Main scheme application","95","20","0.216"
"2021","Wales","25 - 29","England","All","All","Main scheme application","115","15","0.129"
"2022","Wales","25 - 29","England","All","All","Main scheme application","100","15","0.139"
"2023","Wales","25 - 29","England","All","All","Main scheme application","90","10"," "
"2019","England","30 - 34","England","All","All","Main scheme application","2590","1460","0.5630000000000001"
"2020","England","30 - 34","England","All","All","Main scheme application","3360","1980","0.589"
"2021","England","30 - 34","England","All","All","Main scheme application","4140","2135","0.516"
"2022","England","30 - 34","England","All","All","Main scheme application","3535","1850","0.523"
"2023","England","30 - 34","England","All","All","Main scheme application","2700","1355","0.501"
"2020","Northern Ireland","30 - 34","England","All","All","Main scheme application","5","0"," "
"2022","Northern Ireland","30 - 34","England","All","All","Main scheme application","5","0"," "
"2023","Northern Ireland","30 - 34","England","All","All","Main scheme application","5","0"," "
"2019","Scotland","30 - 34","England","All","All","Main scheme application","20","0"," "
"2020","Scotland","30 - 34","England","All","All","Main scheme application","15","5"," "
"2021","Scotland","30 - 34","England","All","All","Main scheme application","20","5"," "
"2022","Scotland","30 - 34","England","All","All","Main scheme application","20","0"," "
"2023","Scotland","30 - 34","England","All","All","Main scheme application","20","5"," "
"2019","Wales","30 - 34","England","All","All","Main scheme application","55","10"," "
