"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2008","Male","30 - 34","Wales","All","Not main scheme application","75","70","0.973","5"
"2009","Male","30 - 34","Wales","All","Not main scheme application","90","85","0.9560000000000001","10"
"2010","Male","30 - 34","Wales","All","Not main scheme application","50","45","0.902","5"
"2011","Male","30 - 34","Wales","All","Not main scheme application","50","40","0.857","5"
"2012","Male","30 - 34","Wales","All","Not main scheme application","80","70","0.877","5"
"2013","Male","30 - 34","Wales","All","Not main scheme application","65","60","0.896","5"
"2014","Male","30 - 34","Wales","All","Not main scheme application","65","60","0.881","5"
"2015","Male","30 - 34","Wales","All","Not main scheme application","50","45","0.846","5"
"2016","Male","30 - 34","Wales","All","Not main scheme application","55","45","0.836","0"
"2017","Male","30 - 34","Wales","All","Not main scheme application","70","60","0.886","5"
"2018","Male","30 - 34","Wales","All","Not main scheme application","65","55","0.905","5"
"2019","Male","30 - 34","Wales","All","Not main scheme application","65","60","0.9380000000000001","5"
"2020","Male","30 - 34","Wales","All","Not main scheme application","60","50","0.852","5"
"2021","Male","30 - 34","Wales","All","Not main scheme application","55","45","0.839","5"
"2022","Male","30 - 34","Wales","All","Not main scheme application","55","50","0.912","5"
"2023","Male","30 - 34","Wales","All","Not main scheme application","65","55","0.905","5"
"2006","Female","35 and over","Wales","All","Not main scheme application","180","175","0.978","20"
"2007","Female","35 and over","Wales","All","Not main scheme application","150","145","0.967","20"
"2008","Female","35 and over","Wales","All","Not main scheme application","235","230","0.979","15"
"2009","Female","35 and over","Wales","All","Not main scheme application","215","195","0.911","25"
"2010","Female","35 and over","Wales","All","Not main scheme application","145","135","0.905","15"
"2011","Female","35 and over","Wales","All","Not main scheme application","135","115","0.852","15"
"2012","Female","35 and over","Wales","All","Not main scheme application","160","140","0.892","10"
"2013","Female","35 and over","Wales","All","Not main scheme application","210","200","0.934","10"
"2014","Female","35 and over","Wales","All","Not main scheme application","200","180","0.891","15"
"2015","Female","35 and over","Wales","All","Not main scheme application","215","190","0.888","25"
"2016","Female","35 and over","Wales","All","Not main scheme application","215","195","0.899","15"
"2017","Female","35 and over","Wales","All","Not main scheme application","320","300","0.9380000000000001","20"
"2018","Female","35 and over","Wales","All","Not main scheme application","335","315","0.937","25"
"2019","Female","35 and over","Wales","All","Not main scheme application","350","325","0.929","20"
"2020","Female","35 and over","Wales","All","Not main scheme application","310","270","0.859","40"
"2021","Female","35 and over","Wales","All","Not main scheme application","295","260","0.891","20"
"2022","Female","35 and over","Wales","All","Not main scheme application","265","240","0.91","30"
"2023","Female","35 and over","Wales","All","Not main scheme application","260","230","0.881","20"
"2006","Male","35 and over","Wales","All","Not main scheme application","95","95","1","5"
"2007","Male","35 and over","Wales","All","Not main scheme application","95","90","0.9570000000000001","10"
"2008","Male","35 and over","Wales","All","Not main scheme application","120","110","0.933","5"
"2009","Male","35 and over","Wales","All","Not main scheme application","135","130","0.9490000000000001","15"
"2010","Male","35 and over","Wales","All","Not main scheme application","75","70","0.973","10"
"2011","Male","35 and over","Wales","All","Not main scheme application","70","65","0.875","10"
"2012","Male","35 and over","Wales","All","Not main scheme application","90","80","0.899","10"
"2013","Male","35 and over","Wales","All","Not main scheme application","115","100","0.903","5"
"2014","Male","35 and over","Wales","All","Not main scheme application","100","95","0.93","5"
"2015","Male","35 and over","Wales","All","Not main scheme application","90","75","0.864","10"
"2016","Male","35 and over","Wales","All","Not main scheme application","95","80","0.854","10"
"2017","Male","35 and over","Wales","All","Not main scheme application","125","110","0.903","15"
"2018","Male","35 and over","Wales","All","Not main scheme application","115","110","0.932","5"
"2019","Male","35 and over","Wales","All","Not main scheme application","150","140","0.9400000000000001","10"
"2020","Male","35 and over","Wales","All","Not main scheme application","115","100","0.86","15"
"2021","Male","35 and over","Wales","All","Not main scheme application","75","70","0.907","10"
"2022","Male","35 and over","Wales","All","Not main scheme application","115","105","0.904","10"
"2023","Male","35 and over","Wales","All","Not main scheme application","105","90","0.86","10"
"2006","Female","17 and under","Not EU","All","Not main scheme application","140","125","0.913","20"
"2007","Female","17 and under","Not EU","All","Not main scheme application","130","125","0.9470000000000001","15"
"2008","Female","17 and under","Not EU","All","Not main scheme application","155","135","0.878","15"
"2009","Female","17 and under","Not EU","All","Not main scheme application","160","115","0.731","25"
"2010","Female","17 and under","Not EU","All","Not main scheme application","210","175","0.8290000000000001","15"
"2011","Female","17 and under","Not EU","All","Not main scheme application","220","155","0.705","15"
"2012","Female","17 and under","Not EU","All","Not main scheme application","280","210","0.743","25"
"2013","Female","17 and under","Not EU","All","Not main scheme application","290","225","0.769","35"
"2014","Female","17 and under","Not EU","All","Not main scheme application","305","210","0.6920000000000001","20"
"2015","Female","17 and under","Not EU","All","Not main scheme application","270","190","0.716","20"
"2016","Female","17 and under","Not EU","All","Not main scheme application","305","230","0.751","20"
"2017","Female","17 and under","Not EU","All","Not main scheme application","285","200","0.6970000000000001","25"
"2018","Female","17 and under","Not EU","All","Not main scheme application","430","315","0.735","25"
"2019","Female","17 and under","Not EU","All","Not main scheme application","365","265","0.717","25"
"2020","Female","17 and under","Not EU","All","Not main scheme application","475","360","0.76","50"
"2021","Female","17 and under","Not EU","All","Not main scheme application","445","320","0.721","30"
"2022","Female","17 and under","Not EU","All","Not main scheme application","660","415","0.625","55"
"2023","Female","17 and under","Not EU","All","Not main scheme application","545","345","0.632","40"
"2006","Male","17 and under","Not EU","All","Not main scheme application","155","145","0.935","25"
"2007","Male","17 and under","Not EU","All","Not main scheme application","185","170","0.934","45"
"2008","Male","17 and under","Not EU","All","Not main scheme application","215","180","0.838","30"
"2009","Male","17 and under","Not EU","All","Not main scheme application","215","175","0.8220000000000001","35"
"2010","Male","17 and under","Not EU","All","Not main scheme application","225","190","0.836","35"
"2011","Male","17 and under","Not EU","All","Not main scheme application","230","155","0.677","15"
"2012","Male","17 and under","Not EU","All","Not main scheme application","275","200","0.723","30"
"2013","Male","17 and under","Not EU","All","Not main scheme application","310","220","0.709","35"
"2014","Male","17 and under","Not EU","All","Not main scheme application","280","195","0.6950000000000001","35"
"2015","Male","17 and under","Not EU","All","Not main scheme application","265","185","0.6890000000000001","40"
"2016","Male","17 and under","Not EU","All","Not main scheme application","280","185","0.656","30"
"2017","Male","17 and under","Not EU","All","Not main scheme application","310","210","0.685","25"
"2018","Male","17 and under","Not EU","All","Not main scheme application","370","250","0.676","15"
"2019","Male","17 and under","Not EU","All","Not main scheme application","370","270","0.725","35"
"2020","Male","17 and under","Not EU","All","Not main scheme application","455","355","0.78","45"
"2021","Male","17 and under","Not EU","All","Not main scheme application","395","290","0.732","30"
"2022","Male","17 and under","Not EU","All","Not main scheme application","560","345","0.619","70"
"2023","Male","17 and under","Not EU","All","Not main scheme application","575","365","0.633","45"
"2006","Female","18","Not EU","All","Not main scheme application","535","500","0.9380000000000001","25"
"2007","Female","18","Not EU","All","Not main scheme application","625","570","0.911","30"
"2008","Female","18","Not EU","All","Not main scheme application","680","610","0.897","50"
"2009","Female","18","Not EU","All","Not main scheme application","870","740","0.854","40"
"2010","Female","18","Not EU","All","Not main scheme application","905","775","0.854","30"
"2011","Female","18","Not EU","All","Not main scheme application","905","755","0.836","35"
"2012","Female","18","Not EU","All","Not main scheme application","1110","920","0.8270000000000001","40"
"2013","Female","18","Not EU","All","Not main scheme application","1185","965","0.8150000000000001","55"
"2014","Female","18","Not EU","All","Not main scheme application","1180","910","0.772","35"
"2015","Female","18","Not EU","All","Not main scheme application","1250","970","0.778","55"
"2016","Female","18","Not EU","All","Not main scheme application","1235","980","0.793","45"
"2017","Female","18","Not EU","All","Not main scheme application","1345","1055","0.786","40"
"2018","Female","18","Not EU","All","Not main scheme application","1550","1225","0.792","35"
"2019","Female","18","Not EU","All","Not main scheme application","1810","1490","0.8230000000000001","40"
"2020","Female","18","Not EU","All","Not main scheme application","2010","1655","0.8220000000000001","65"
"2021","Female","18","Not EU","All","Not main scheme application","1520","1165","0.766","60"
"2022","Female","18","Not EU","All","Not main scheme application","2105","1515","0.718","85"
"2023","Female","18","Not EU","All","Not main scheme application","2215","1615","0.728","60"
"2006","Male","18","Not EU","All","Not main scheme application","645","600","0.929","65"
"2007","Male","18","Not EU","All","Not main scheme application","700","650","0.925","65"
"2008","Male","18","Not EU","All","Not main scheme application","790","715","0.905","55"
"2009","Male","18","Not EU","All","Not main scheme application","975","845","0.868","35"
"2010","Male","18","Not EU","All","Not main scheme application","1020","855","0.838","55"
"2011","Male","18","Not EU","All","Not main scheme application","940","750","0.796","40"
"2012","Male","18","Not EU","All","Not main scheme application","1100","865","0.785","60"
"2013","Male","18","Not EU","All","Not main scheme application","1180","935","0.791","60"
"2014","Male","18","Not EU","All","Not main scheme application","1310","1020","0.779","50"
"2015","Male","18","Not EU","All","Not main scheme application","1235","980","0.794","65"
"2016","Male","18","Not EU","All","Not main scheme application","1250","955","0.763","40"
"2017","Male","18","Not EU","All","Not main scheme application","1285","980","0.761","45"
"2018","Male","18","Not EU","All","Not main scheme application","1510","1200","0.795","50"
"2019","Male","18","Not EU","All","Not main scheme application","1780","1455","0.8190000000000001","55"
"2020","Male","18","Not EU","All","Not main scheme application","2190","1830","0.836","90"
"2021","Male","18","Not EU","All","Not main scheme application","1620","1280","0.789","80"
"2022","Male","18","Not EU","All","Not main scheme application","2260","1650","0.729","105"
"2023","Male","18","Not EU","All","Not main scheme application","2265","1660","0.733","95"
"2006","Female","19","Not EU","All","Not main scheme application","555","520","0.9400000000000001","50"
"2007","Female","19","Not EU","All","Not main scheme application","625","580","0.925","45"
"2008","Female","19","Not EU","All","Not main scheme application","780","715","0.914","35"
"2009","Female","19","Not EU","All","Not main scheme application","1000","890","0.889","25"
"2010","Female","19","Not EU","All","Not main scheme application","1070","915","0.856","35"
"2011","Female","19","Not EU","All","Not main scheme application","1060","870","0.8200000000000001","50"
"2012","Female","19","Not EU","All","Not main scheme application","1035","850","0.8250000000000001","30"
"2013","Female","19","Not EU","All","Not main scheme application","1100","900","0.8180000000000001","55"
"2014","Female","19","Not EU","All","Not main scheme application","1245","1015","0.8130000000000001","45"
"2015","Female","19","Not EU","All","Not main scheme application","1165","935","0.802","40"
"2016","Female","19","Not EU","All","Not main scheme application","1195","955","0.798","50"
"2017","Female","19","Not EU","All","Not main scheme application","1220","965","0.792","45"
"2018","Female","19","Not EU","All","Not main scheme application","1310","1070","0.8150000000000001","35"
"2019","Female","19","Not EU","All","Not main scheme application","1475","1210","0.8190000000000001","40"
"2020","Female","19","Not EU","All","Not main scheme application","1550","1330","0.857","70"
"2021","Female","19","Not EU","All","Not main scheme application","1300","1055","0.811","50"
"2022","Female","19","Not EU","All","Not main scheme application","1735","1310","0.755","70"
"2023","Female","19","Not EU","All","Not main scheme application","1685","1310","0.776","55"
"2006","Male","19","Not EU","All","Not main scheme application","720","670","0.931","65"
"2007","Male","19","Not EU","All","Not main scheme application","820","775","0.9490000000000001","55"
"2008","Male","19","Not EU","All","Not main scheme application","1120","1005","0.9","75"
"2009","Male","19","Not EU","All","Not main scheme application","1300","1135","0.873","45"
"2010","Male","19","Not EU","All","Not main scheme application","1320","1130","0.859","55"
"2011","Male","19","Not EU","All","Not main scheme application","1040","850","0.8200000000000001","55"
"2012","Male","19","Not EU","All","Not main scheme application","1160","930","0.801","45"
"2013","Male","19","Not EU","All","Not main scheme application","1180","965","0.8200000000000001","65"
"2014","Male","19","Not EU","All","Not main scheme application","1310","1055","0.805","50"
"2015","Male","19","Not EU","All","Not main scheme application","1195","965","0.807","60"
"2016","Male","19","Not EU","All","Not main scheme application","1280","1010","0.789","50"
"2017","Male","19","Not EU","All","Not main scheme application","1195","995","0.8300000000000001","35"
"2018","Male","19","Not EU","All","Not main scheme application","1345","1110","0.8240000000000001","45"
"2019","Male","19","Not EU","All","Not main scheme application","1640","1390","0.846","65"
"2020","Male","19","Not EU","All","Not main scheme application","1960","1730","0.882","75"
"2021","Male","19","Not EU","All","Not main scheme application","1575","1315","0.836","70"
"2022","Male","19","Not EU","All","Not main scheme application","2230","1810","0.81","100"
"2023","Male","19","Not EU","All","Not main scheme application","2185","1720","0.788","95"
"2006","Female","20","Not EU","All","Not main scheme application","460","435","0.9390000000000001","25"
"2007","Female","20","Not EU","All","Not main scheme application","525","490","0.933","40"
"2008","Female","20","Not EU","All","Not main scheme application","705","665","0.9450000000000001","35"
"2009","Female","20","Not EU","All","Not main scheme application","940","840","0.892","35"
"2010","Female","20","Not EU","All","Not main scheme application","1315","1210","0.922","25"
"2011","Female","20","Not EU","All","Not main scheme application","835","750","0.897","40"
"2012","Female","20","Not EU","All","Not main scheme application","835","705","0.844","40"
"2013","Female","20","Not EU","All","Not main scheme application","780","655","0.84","40"
"2014","Female","20","Not EU","All","Not main scheme application","910","780","0.855","35"
"2015","Female","20","Not EU","All","Not main scheme application","790","655","0.8310000000000001","30"
"2016","Female","20","Not EU","All","Not main scheme application","810","675","0.8310000000000001","25"
"2017","Female","20","Not EU","All","Not main scheme application","870","735","0.844","35"
"2018","Female","20","Not EU","All","Not main scheme application","835","720","0.864","35"
"2019","Female","20","Not EU","All","Not main scheme application","810","680","0.839","35"
"2020","Female","20","Not EU","All","Not main scheme application","970","855","0.883","45"
"2021","Female","20","Not EU","All","Not main scheme application","1005","865","0.858","35"
"2022","Female","20","Not EU","All","Not main scheme application","1175","970","0.8280000000000001","45"
"2023","Female","20","Not EU","All","Not main scheme application","1215","1010","0.8320000000000001","55"
"2006","Male","20","Not EU","All","Not main scheme application","690","650","0.9420000000000001","60"
"2007","Male","20","Not EU","All","Not main scheme application","760","725","0.9540000000000001","60"
"2008","Male","20","Not EU","All","Not main scheme application","960","870","0.905","75"
"2009","Male","20","Not EU","All","Not main scheme application","1170","1060","0.904","55"
"2010","Male","20","Not EU","All","Not main scheme application","1420","1275","0.9","40"
"2011","Male","20","Not EU","All","Not main scheme application","925","815","0.881","55"
"2012","Male","20","Not EU","All","Not main scheme application","930","770","0.8280000000000001","50"
"2013","Male","20","Not EU","All","Not main scheme application","875","745","0.854","55"
"2014","Male","20","Not EU","All","Not main scheme application","960","805","0.839","45"
"2015","Male","20","Not EU","All","Not main scheme application","855","705","0.8270000000000001","45"
"2016","Male","20","Not EU","All","Not main scheme application","845","700","0.8300000000000001","30"
"2017","Male","20","Not EU","All","Not main scheme application","900","745","0.8240000000000001","30"
"2018","Male","20","Not EU","All","Not main scheme application","970","815","0.838","45"
"2019","Male","20","Not EU","All","Not main scheme application","1050","890","0.847","45"
"2020","Male","20","Not EU","All","Not main scheme application","1390","1245","0.897","60"
"2021","Male","20","Not EU","All","Not main scheme application","1295","1130","0.872","40"
"2022","Male","20","Not EU","All","Not main scheme application","1795","1555","0.868","80"
"2023","Male","20","Not EU","All","Not main scheme application","1890","1630","0.863","55"
"2006","Female","21 - 24","Not EU","All","Not main scheme application","955","910","0.9560000000000001","90"
"2007","Female","21 - 24","Not EU","All","Not main scheme application","975","925","0.9470000000000001","80"
"2008","Female","21 - 24","Not EU","All","Not main scheme application","1150","1055","0.916","95"
"2009","Female","21 - 24","Not EU","All","Not main scheme application","1610","1480","0.919","65"
"2010","Female","21 - 24","Not EU","All","Not main scheme application","2330","2190","0.9390000000000001","75"
"2011","Female","21 - 24","Not EU","All","Not main scheme application","1650","1510","0.915","65"
"2012","Female","21 - 24","Not EU","All","Not main scheme application","1230","1065","0.864","65"
"2013","Female","21 - 24","Not EU","All","Not main scheme application","1055","905","0.857","85"
"2014","Female","21 - 24","Not EU","All","Not main scheme application","1025","875","0.852","60"
"2015","Female","21 - 24","Not EU","All","Not main scheme application","975","830","0.851","60"
"2016","Female","21 - 24","Not EU","All","Not main scheme application","995","815","0.8190000000000001","45"
"2017","Female","21 - 24","Not EU","All","Not main scheme application","1060","925","0.871","55"
"2018","Female","21 - 24","Not EU","All","Not main scheme application","980","835","0.851","60"
"2019","Female","21 - 24","Not EU","All","Not main scheme application","945","790","0.838","45"
"2020","Female","21 - 24","Not EU","All","Not main scheme application","1240","1085","0.872","60"
"2021","Female","21 - 24","Not EU","All","Not main scheme application","1265","1095","0.867","75"
"2022","Female","21 - 24","Not EU","All","Not main scheme application","1840","1570","0.854","90"
"2023","Female","21 - 24","Not EU","All","Not main scheme application","1885","1645","0.873","105"
"2006","Male","21 - 24","Not EU","All","Not main scheme application","1345","1285","0.9550000000000001","180"
"2007","Male","21 - 24","Not EU","All","Not main scheme application","1505","1425","0.9490000000000001","150"
"2008","Male","21 - 24","Not EU","All","Not main scheme application","1735","1580","0.913","185"
"2009","Male","21 - 24","Not EU","All","Not main scheme application","2195","1955","0.892","140"
"2010","Male","21 - 24","Not EU","All","Not main scheme application","2945","2690","0.913","140"
"2011","Male","21 - 24","Not EU","All","Not main scheme application","1820","1600","0.879","115"
"2012","Male","21 - 24","Not EU","All","Not main scheme application","1595","1310","0.8220000000000001","120"
"2013","Male","21 - 24","Not EU","All","Not main scheme application","1335","1130","0.848","120"
"2014","Male","21 - 24","Not EU","All","Not main scheme application","1370","1140","0.8300000000000001","85"
"2015","Male","21 - 24","Not EU","All","Not main scheme application","1155","955","0.8260000000000001","95"
"2016","Male","21 - 24","Not EU","All","Not main scheme application","1145","940","0.8230000000000001","60"
"2017","Male","21 - 24","Not EU","All","Not main scheme application","1170","965","0.8250000000000001","80"
"2018","Male","21 - 24","Not EU","All","Not main scheme application","1175","970","0.8260000000000001","60"
"2019","Male","21 - 24","Not EU","All","Not main scheme application","1165","950","0.8150000000000001","75"
"2020","Male","21 - 24","Not EU","All","Not main scheme application","1685","1505","0.891","85"
"2021","Male","21 - 24","Not EU","All","Not main scheme application","1955","1755","0.898","90"
"2022","Male","21 - 24","Not EU","All","Not main scheme application","2950","2535","0.859","150"
"2023","Male","21 - 24","Not EU","All","Not main scheme application","3435","3055","0.889","135"
"2006","Female","25 - 29","Not EU","All","Not main scheme application","250","230","0.909","45"
"2007","Female","25 - 29","Not EU","All","Not main scheme application","190","175","0.906","40"
"2008","Female","25 - 29","Not EU","All","Not main scheme application","180","150","0.834","40"
"2009","Female","25 - 29","Not EU","All","Not main scheme application","340","280","0.8180000000000001","55"
"2010","Female","25 - 29","Not EU","All","Not main scheme application","365","315","0.871","45"
"2011","Female","25 - 29","Not EU","All","Not main scheme application","230","175","0.754","30"
"2012","Female","25 - 29","Not EU","All","Not main scheme application","175","115","0.671","25"
"2013","Female","25 - 29","Not EU","All","Not main scheme application","155","105","0.669","25"
"2014","Female","25 - 29","Not EU","All","Not main scheme application","150","100","0.653","30"
"2015","Female","25 - 29","Not EU","All","Not main scheme application","180","125","0.6940000000000001","30"
"2016","Female","25 - 29","Not EU","All","Not main scheme application","165","120","0.72","20"
"2017","Female","25 - 29","Not EU","All","Not main scheme application","155","110","0.6990000000000001","20"
"2018","Female","25 - 29","Not EU","All","Not main scheme application","160","125","0.781","15"
"2019","Female","25 - 29","Not EU","All","Not main scheme application","165","120","0.725","15"
"2020","Female","25 - 29","Not EU","All","Not main scheme application","275","210","0.767","35"
"2021","Female","25 - 29","Not EU","All","Not main scheme application","260","175","0.669","35"
"2022","Female","25 - 29","Not EU","All","Not main scheme application","635","495","0.785","50"
"2023","Female","25 - 29","Not EU","All","Not main scheme application","455","345","0.758","35"
"2006","Male","25 - 29","Not EU","All","Not main scheme application","510","485","0.9470000000000001","95"
"2007","Male","25 - 29","Not EU","All","Not main scheme application","525","490","0.931","85"
"2008","Male","25 - 29","Not EU","All","Not main scheme application","465","380","0.8160000000000001","110"
"2009","Male","25 - 29","Not EU","All","Not main scheme application","570","475","0.8320000000000001","65"
"2010","Male","25 - 29","Not EU","All","Not main scheme application","670","565","0.845","80"
"2011","Male","25 - 29","Not EU","All","Not main scheme application","360","270","0.752","50"
"2012","Male","25 - 29","Not EU","All","Not main scheme application","335","220","0.649","50"
"2013","Male","25 - 29","Not EU","All","Not main scheme application","290","200","0.687","45"
"2014","Male","25 - 29","Not EU","All","Not main scheme application","265","200","0.757","35"
"2015","Male","25 - 29","Not EU","All","Not main scheme application","230","160","0.7020000000000001","35"
"2016","Male","25 - 29","Not EU","All","Not main scheme application","205","145","0.719","30"
"2017","Male","25 - 29","Not EU","All","Not main scheme application","205","145","0.709","30"
"2018","Male","25 - 29","Not EU","All","Not main scheme application","185","130","0.714","20"
"2019","Male","25 - 29","Not EU","All","Not main scheme application","190","145","0.75","30"
"2020","Male","25 - 29","Not EU","All","Not main scheme application","320","255","0.793","20"
"2021","Male","25 - 29","Not EU","All","Not main scheme application","375","300","0.796","30"
"2022","Male","25 - 29","Not EU","All","Not main scheme application","765","650","0.851","45"
"2023","Male","25 - 29","Not EU","All","Not main scheme application","650","515","0.792","50"
"2006","Female","30 - 34","Not EU","All","Not main scheme application","85","80","0.964","15"
"2007","Female","30 - 34","Not EU","All","Not main scheme application","70","60","0.847","10"
"2008","Female","30 - 34","Not EU","All","Not main scheme application","85","70","0.867","15"
"2009","Female","30 - 34","Not EU","All","Not main scheme application","135","110","0.8270000000000001","15"
"2010","Female","30 - 34","Not EU","All","Not main scheme application","145","120","0.846","15"
"2011","Female","30 - 34","Not EU","All","Not main scheme application","75","50","0.6990000000000001","10"
"2012","Female","30 - 34","Not EU","All","Not main scheme application","50","25","0.5","5"
"2013","Female","30 - 34","Not EU","All","Not main scheme application","45","30","0.667","10"
"2014","Female","30 - 34","Not EU","All","Not main scheme application","55","35","0.614","10"
"2015","Female","30 - 34","Not EU","All","Not main scheme application","70","40","0.592","20"
"2016","Female","30 - 34","Not EU","All","Not main scheme application","45","30","0.727","10"
"2017","Female","30 - 34","Not EU","All","Not main scheme application","75","50","0.662","10"
"2018","Female","30 - 34","Not EU","All","Not main scheme application","65","50","0.738","10"
"2019","Female","30 - 34","Not EU","All","Not main scheme application","60","40","0.656","10"
"2020","Female","30 - 34","Not EU","All","Not main scheme application","155","105","0.6990000000000001","25"
"2021","Female","30 - 34","Not EU","All","Not main scheme application","125","85","0.667","20"
"2022","Female","30 - 34","Not EU","All","Not main scheme application","440","380","0.857","35"
"2023","Female","30 - 34","Not EU","All","Not main scheme application","260","195","0.749","25"
"2006","Male","30 - 34","Not EU","All","Not main scheme application","195","185","0.929","30"
"2007","Male","30 - 34","Not EU","All","Not main scheme application","195","180","0.924","30"
"2008","Male","30 - 34","Not EU","All","Not main scheme application","180","150","0.835","40"
"2009","Male","30 - 34","Not EU","All","Not main scheme application","200","165","0.8250000000000001","20"
"2010","Male","30 - 34","Not EU","All","Not main scheme application","225","200","0.888","25"
"2011","Male","30 - 34","Not EU","All","Not main scheme application","135","100","0.748","25"
"2012","Male","30 - 34","Not EU","All","Not main scheme application","110","75","0.652","20"
"2013","Male","30 - 34","Not EU","All","Not main scheme application","70","50","0.714","15"
"2014","Male","30 - 34","Not EU","All","Not main scheme application","95","70","0.719","10"
"2015","Male","30 - 34","Not EU","All","Not main scheme application","80","60","0.75","20"
"2016","Male","30 - 34","Not EU","All","Not main scheme application","55","40","0.704","10"
"2017","Male","30 - 34","Not EU","All","Not main scheme application","80","50","0.667","5"
"2018","Male","30 - 34","Not EU","All","Not main scheme application","70","50","0.765","15"
"2019","Male","30 - 34","Not EU","All","Not main scheme application","75","45","0.584","10"
"2020","Male","30 - 34","Not EU","All","Not main scheme application","130","105","0.8290000000000001","10"
"2021","Male","30 - 34","Not EU","All","Not main scheme application","155","105","0.682","15"
"2022","Male","30 - 34","Not EU","All","Not main scheme application","485","430","0.886","20"
"2023","Male","30 - 34","Not EU","All","Not main scheme application","315","255","0.8180000000000001","15"
"2006","Female","35 and over","Not EU","All","Not main scheme application","65","60","0.9380000000000001","10"
"2007","Female","35 and over","Not EU","All","Not main scheme application","65","55","0.889","15"
"2008","Female","35 and over","Not EU","All","Not main scheme application","70","60","0.912","20"
"2009","Female","35 and over","Not EU","All","Not main scheme application","145","130","0.903","10"
"2010","Female","35 and over","Not EU","All","Not main scheme application","195","185","0.929","20"
"2011","Female","35 and over","Not EU","All","Not main scheme application","45","35","0.717","10"
"2012","Female","35 and over","Not EU","All","Not main scheme application","50","25","0.51","10"
"2013","Female","35 and over","Not EU","All","Not main scheme application","35","25","0.722","10"
"2014","Female","35 and over","Not EU","All","Not main scheme application","50","35","0.706","10"
"2015","Female","35 and over","Not EU","All","Not main scheme application","50","35","0.667","15"
"2016","Female","35 and over","Not EU","All","Not main scheme application","65","45","0.719","10"
"2017","Female","35 and over","Not EU","All","Not main scheme application","120","105","0.851","15"
"2018","Female","35 and over","Not EU","All","Not main scheme application","95","65","0.6910000000000001","10"
"2019","Female","35 and over","Not EU","All","Not main scheme application","90","60","0.659","20"
"2020","Female","35 and over","Not EU","All","Not main scheme application","190","150","0.787","20"
"2021","Female","35 and over","Not EU","All","Not main scheme application","210","165","0.784","35"
"2022","Female","35 and over","Not EU","All","Not main scheme application","610","525","0.861","35"
"2023","Female","35 and over","Not EU","All","Not main scheme application","340","275","0.798","25"
"2006","Male","35 and over","Not EU","All","Not main scheme application","150","140","0.928","25"
"2007","Male","35 and over","Not EU","All","Not main scheme application","130","120","0.922","20"
"2008","Male","35 and over","Not EU","All","Not main scheme application","100","80","0.837","25"
"2009","Male","35 and over","Not EU","All","Not main scheme application","145","130","0.878","20"
"2010","Male","35 and over","Not EU","All","Not main scheme application","170","150","0.877","20"
"2011","Male","35 and over","Not EU","All","Not main scheme application","60","45","0.738","15"
"2012","Male","35 and over","Not EU","All","Not main scheme application","80","50","0.598","15"
"2013","Male","35 and over","Not EU","All","Not main scheme application","60","40","0.639","10"
"2014","Male","35 and over","Not EU","All","Not main scheme application","55","40","0.704","20"
"2015","Male","35 and over","Not EU","All","Not main scheme application","50","30","0.64","25"
"2016","Male","35 and over","Not EU","All","Not main scheme application","65","55","0.8280000000000001","5"
"2017","Male","35 and over","Not EU","All","Not main scheme application","110","90","0.833","5"
"2018","Male","35 and over","Not EU","All","Not main scheme application","65","45","0.667","10"
"2019","Male","35 and over","Not EU","All","Not main scheme application","75","55","0.6970000000000001","15"
"2020","Male","35 and over","Not EU","All","Not main scheme application","165","130","0.795","15"
"2021","Male","35 and over","Not EU","All","Not main scheme application","190","150","0.795","15"
"2022","Male","35 and over","Not EU","All","Not main scheme application","755","710","0.9400000000000001","40"
"2023","Male","35 and over","Not EU","All","Not main scheme application","435","375","0.868","20"
"2006","Female","17 and under","EU (excluding UK)","All","Not main scheme application","125","100","0.786","15"
"2007","Female","17 and under","EU (excluding UK)","All","Not main scheme application","150","140","0.926","25"
"2008","Female","17 and under","EU (excluding UK)","All","Not main scheme application","120","105","0.861","20"
"2009","Female","17 and under","EU (excluding UK)","All","Not main scheme application","130","95","0.752","15"
"2010","Female","17 and under","EU (excluding UK)","All","Not main scheme application","145","90","0.636","10"
"2011","Female","17 and under","EU (excluding UK)","All","Not main scheme application","155","95","0.604","10"
"2012","Female","17 and under","EU (excluding UK)","All","Not main scheme application","145","95","0.66","5"
"2013","Female","17 and under","EU (excluding UK)","All","Not main scheme application","150","105","0.678","10"
"2014","Female","17 and under","EU (excluding UK)","All","Not main scheme application","190","145","0.75","5"
"2015","Female","17 and under","EU (excluding UK)","All","Not main scheme application","190","125","0.661","5"
"2016","Female","17 and under","EU (excluding UK)","All","Not main scheme application","190","125","0.658","10"
"2017","Female","17 and under","EU (excluding UK)","All","Not main scheme application","200","145","0.731","5"
"2018","Female","17 and under","EU (excluding UK)","All","Not main scheme application","200","145","0.73","5"
"2019","Female","17 and under","EU (excluding UK)","All","Not main scheme application","210","155","0.726","5"
"2020","Female","17 and under","EU (excluding UK)","All","Not main scheme application","225","175","0.767","10"
"2021","Female","17 and under","EU (excluding UK)","All","Not main scheme application","120","80","0.678","5"
"2022","Female","17 and under","EU (excluding UK)","All","Not main scheme application","110","65","0.6","0"
