"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2021","All","30 - 34","EU (excluding UK)","Male","All","Main scheme application","20"
"2022","All","30 - 34","EU (excluding UK)","Male","All","Main scheme application","15"
"2023","All","30 - 34","EU (excluding UK)","Male","All","Main scheme application","15"
"2006","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","50"
"2007","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","70"
"2008","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","60"
"2009","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","65"
"2010","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","75"
"2011","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","55"
"2012","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","50"
"2013","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","60"
"2014","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","45"
"2015","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","40"
"2016","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","45"
"2017","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","30"
"2018","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","45"
"2019","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","30"
"2020","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","40"
"2021","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","15"
"2022","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","15"
"2023","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","5"
"2006","Extra","All","Northern Ireland","Female","All","Not main scheme application","60"
"2007","Extra","All","Northern Ireland","Female","All","Not main scheme application","90"
"2008","Extra","All","Northern Ireland","Female","All","Not main scheme application","100"
"2009","Extra","All","Northern Ireland","Female","All","Not main scheme application","95"
"2010","Extra","All","Northern Ireland","Female","All","Not main scheme application","120"
"2011","Extra","All","Northern Ireland","Female","All","Not main scheme application","120"
"2012","Extra","All","Northern Ireland","Female","All","Not main scheme application","115"
"2013","Extra","All","Northern Ireland","Female","All","Not main scheme application","155"
"2014","Extra","All","Northern Ireland","Female","All","Not main scheme application","125"
"2015","Extra","All","Northern Ireland","Female","All","Not main scheme application","130"
"2016","Extra","All","Northern Ireland","Female","All","Not main scheme application","125"
"2017","Extra","All","Northern Ireland","Female","All","Not main scheme application","110"
"2018","Extra","All","Northern Ireland","Female","All","Not main scheme application","75"
"2019","Extra","All","Northern Ireland","Female","All","Not main scheme application","90"
"2020","Extra","All","Northern Ireland","Female","All","Not main scheme application","80"
"2021","Extra","All","Northern Ireland","Female","All","Not main scheme application","105"
"2022","Extra","All","Northern Ireland","Female","All","Not main scheme application","120"
"2023","Extra","All","Northern Ireland","Female","All","Not main scheme application","125"
"2006","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","55"
"2007","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","100"
"2008","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","105"
"2009","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","95"
"2010","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","40"
"2011","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","30"
"2012","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","55"
"2013","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","65"
"2014","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","60"
"2015","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","40"
"2016","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","55"
"2017","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","70"
"2018","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","90"
"2019","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","100"
"2020","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","130"
"2021","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","95"
"2022","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","140"
"2023","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","115"
"2006","RPA","All","Northern Ireland","Female","All","Not main scheme application","55"
"2007","RPA","All","Northern Ireland","Female","All","Not main scheme application","30"
"2008","RPA","All","Northern Ireland","Female","All","Not main scheme application","35"
"2009","RPA","All","Northern Ireland","Female","All","Not main scheme application","35"
"2010","RPA","All","Northern Ireland","Female","All","Not main scheme application","20"
"2011","RPA","All","Northern Ireland","Female","All","Not main scheme application","20"
"2012","RPA","All","Northern Ireland","Female","All","Not main scheme application","15"
"2013","RPA","All","Northern Ireland","Female","All","Not main scheme application","20"
"2014","RPA","All","Northern Ireland","Female","All","Not main scheme application","20"
"2015","RPA","All","Northern Ireland","Female","All","Not main scheme application","25"
"2016","RPA","All","Northern Ireland","Female","All","Not main scheme application","15"
"2017","RPA","All","Northern Ireland","Female","All","Not main scheme application","20"
"2018","RPA","All","Northern Ireland","Female","All","Not main scheme application","20"
"2019","RPA","All","Northern Ireland","Female","All","Not main scheme application","20"
"2020","RPA","All","Northern Ireland","Female","All","Not main scheme application","40"
"2021","RPA","All","Northern Ireland","Female","All","Not main scheme application","30"
"2022","RPA","All","Northern Ireland","Female","All","Not main scheme application","30"
"2023","RPA","All","Northern Ireland","Female","All","Not main scheme application","25"
"2009","Adjustment","All","Northern Ireland","Female","All","Not main scheme application","20"
"2010","Adjustment","All","Northern Ireland","Female","All","Not main scheme application","15"
"2011","Adjustment","All","Northern Ireland","Female","All","Not main scheme application","15"
"2012","Adjustment","All","Northern Ireland","Female","All","Not main scheme application","20"
"2013","Adjustment","All","Northern Ireland","Female","All","Not main scheme application","15"
"2014","Adjustment","All","Northern Ireland","Female","All","Not main scheme application","20"
"2015","Adjustment","All","Northern Ireland","Female","All","Not main scheme application","20"
"2016","Adjustment","All","Northern Ireland","Female","All","Not main scheme application","20"
"2017","Adjustment","All","Northern Ireland","Female","All","Not main scheme application","20"
"2018","Adjustment","All","Northern Ireland","Female","All","Not main scheme application","10"
"2019","Adjustment","All","Northern Ireland","Female","All","Not main scheme application","10"
"2020","Adjustment","All","Northern Ireland","Female","All","Not main scheme application","10"
"2021","Adjustment","All","Northern Ireland","Female","All","Not main scheme application","5"
"2006","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","555"
"2007","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","510"
"2008","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","485"
"2009","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","475"
"2010","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","400"
"2011","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","475"
"2012","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","510"
"2013","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","565"
"2014","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","620"
"2015","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","550"
"2016","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","635"
"2017","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","745"
"2018","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","725"
"2019","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","735"
"2020","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","760"
"2021","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","795"
"2022","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","875"
"2023","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","765"
"2006","Extra","All","England","Female","All","Not main scheme application","1570"
"2007","Extra","All","England","Female","All","Not main scheme application","1860"
"2008","Extra","All","England","Female","All","Not main scheme application","2670"
"2009","Extra","All","England","Female","All","Not main scheme application","2820"
"2010","Extra","All","England","Female","All","Not main scheme application","3555"
"2011","Extra","All","England","Female","All","Not main scheme application","5105"
"2012","Extra","All","England","Female","All","Not main scheme application","4305"
"2013","Extra","All","England","Female","All","Not main scheme application","4290"
"2014","Extra","All","England","Female","All","Not main scheme application","4230"
"2015","Extra","All","England","Female","All","Not main scheme application","4090"
"2016","Extra","All","England","Female","All","Not main scheme application","4005"
"2017","Extra","All","England","Female","All","Not main scheme application","3290"
"2018","Extra","All","England","Female","All","Not main scheme application","2400"
"2019","Extra","All","England","Female","All","Not main scheme application","2130"
"2020","Extra","All","England","Female","All","Not main scheme application","2190"
"2021","Extra","All","England","Female","All","Not main scheme application","2665"
"2022","Extra","All","England","Female","All","Not main scheme application","3160"
"2023","Extra","All","England","Female","All","Not main scheme application","2525"
"2006","Direct Clearing","All","England","Female","All","Not main scheme application","3195"
"2007","Direct Clearing","All","England","Female","All","Not main scheme application","3310"
"2008","Direct Clearing","All","England","Female","All","Not main scheme application","4110"
"2009","Direct Clearing","All","England","Female","All","Not main scheme application","3945"
"2010","Direct Clearing","All","England","Female","All","Not main scheme application","2955"
"2011","Direct Clearing","All","England","Female","All","Not main scheme application","3165"
"2012","Direct Clearing","All","England","Female","All","Not main scheme application","4870"
"2013","Direct Clearing","All","England","Female","All","Not main scheme application","6035"
"2014","Direct Clearing","All","England","Female","All","Not main scheme application","5520"
"2015","Direct Clearing","All","England","Female","All","Not main scheme application","6445"
"2016","Direct Clearing","All","England","Female","All","Not main scheme application","6175"
"2017","Direct Clearing","All","England","Female","All","Not main scheme application","7290"
"2018","Direct Clearing","All","England","Female","All","Not main scheme application","7530"
"2019","Direct Clearing","All","England","Female","All","Not main scheme application","8420"
"2020","Direct Clearing","All","England","Female","All","Not main scheme application","10470"
"2021","Direct Clearing","All","England","Female","All","Not main scheme application","6135"
"2022","Direct Clearing","All","England","Female","All","Not main scheme application","6860"
"2023","Direct Clearing","All","England","Female","All","Not main scheme application","8195"
"2006","RPA","All","England","Female","All","Not main scheme application","7780"
"2007","RPA","All","England","Female","All","Not main scheme application","8925"
"2008","RPA","All","England","Female","All","Not main scheme application","10465"
"2009","RPA","All","England","Female","All","Not main scheme application","7865"
"2010","RPA","All","England","Female","All","Not main scheme application","4310"
"2011","RPA","All","England","Female","All","Not main scheme application","3470"
"2012","RPA","All","England","Female","All","Not main scheme application","4575"
"2013","RPA","All","England","Female","All","Not main scheme application","5625"
"2014","RPA","All","England","Female","All","Not main scheme application","7240"
"2015","RPA","All","England","Female","All","Not main scheme application","8100"
"2016","RPA","All","England","Female","All","Not main scheme application","7625"
"2017","RPA","All","England","Female","All","Not main scheme application","9725"
"2018","RPA","All","England","Female","All","Not main scheme application","14040"
"2019","RPA","All","England","Female","All","Not main scheme application","18125"
"2020","RPA","All","England","Female","All","Not main scheme application","16125"
"2021","RPA","All","England","Female","All","Not main scheme application","17160"
"2022","RPA","All","England","Female","All","Not main scheme application","20125"
"2023","RPA","All","England","Female","All","Not main scheme application","21755"
"2009","Adjustment","All","England","Female","All","Not main scheme application","160"
"2010","Adjustment","All","England","Female","All","Not main scheme application","170"
"2011","Adjustment","All","England","Female","All","Not main scheme application","255"
"2012","Adjustment","All","England","Female","All","Not main scheme application","660"
"2013","Adjustment","All","England","Female","All","Not main scheme application","555"
"2014","Adjustment","All","England","Female","All","Not main scheme application","530"
"2015","Adjustment","All","England","Female","All","Not main scheme application","530"
"2016","Adjustment","All","England","Female","All","Not main scheme application","415"
"2017","Adjustment","All","England","Female","All","Not main scheme application","455"
"2018","Adjustment","All","England","Female","All","Not main scheme application","385"
"2019","Adjustment","All","England","Female","All","Not main scheme application","260"
"2020","Adjustment","All","England","Female","All","Not main scheme application","125"
"2021","Adjustment","All","England","Female","All","Not main scheme application","255"
"2006","Main scheme Clearing","All","England","Female","All","Not main scheme application","11805"
"2007","Main scheme Clearing","All","England","Female","All","Not main scheme application","12455"
"2008","Main scheme Clearing","All","England","Female","All","Not main scheme application","14475"
"2009","Main scheme Clearing","All","England","Female","All","Not main scheme application","15555"
"2010","Main scheme Clearing","All","England","Female","All","Not main scheme application","16525"
"2011","Main scheme Clearing","All","England","Female","All","Not main scheme application","19000"
"2012","Main scheme Clearing","All","England","Female","All","Not main scheme application","18905"
"2013","Main scheme Clearing","All","England","Female","All","Not main scheme application","18710"
"2014","Main scheme Clearing","All","England","Female","All","Not main scheme application","21175"
"2015","Main scheme Clearing","All","England","Female","All","Not main scheme application","22160"
"2016","Main scheme Clearing","All","England","Female","All","Not main scheme application","22705"
"2017","Main scheme Clearing","All","England","Female","All","Not main scheme application","22440"
"2018","Main scheme Clearing","All","England","Female","All","Not main scheme application","22445"
"2019","Main scheme Clearing","All","England","Female","All","Not main scheme application","24660"
"2020","Main scheme Clearing","All","England","Female","All","Not main scheme application","25920"
"2021","Main scheme Clearing","All","England","Female","All","Not main scheme application","19510"
"2022","Main scheme Clearing","All","England","Female","All","Not main scheme application","23975"
"2023","Main scheme Clearing","All","England","Female","All","Not main scheme application","26335"
"2006","Extra","All","Scotland","Female","All","Not main scheme application","85"
"2007","Extra","All","Scotland","Female","All","Not main scheme application","90"
"2008","Extra","All","Scotland","Female","All","Not main scheme application","125"
"2009","Extra","All","Scotland","Female","All","Not main scheme application","105"
"2010","Extra","All","Scotland","Female","All","Not main scheme application","175"
"2011","Extra","All","Scotland","Female","All","Not main scheme application","220"
"2012","Extra","All","Scotland","Female","All","Not main scheme application","165"
"2013","Extra","All","Scotland","Female","All","Not main scheme application","185"
"2014","Extra","All","Scotland","Female","All","Not main scheme application","215"
"2015","Extra","All","Scotland","Female","All","Not main scheme application","255"
"2016","Extra","All","Scotland","Female","All","Not main scheme application","280"
"2017","Extra","All","Scotland","Female","All","Not main scheme application","270"
"2018","Extra","All","Scotland","Female","All","Not main scheme application","215"
"2019","Extra","All","Scotland","Female","All","Not main scheme application","235"
"2020","Extra","All","Scotland","Female","All","Not main scheme application","160"
"2021","Extra","All","Scotland","Female","All","Not main scheme application","260"
"2022","Extra","All","Scotland","Female","All","Not main scheme application","320"
"2023","Extra","All","Scotland","Female","All","Not main scheme application","185"
"2006","Direct Clearing","All","Scotland","Female","All","Not main scheme application","205"
"2007","Direct Clearing","All","Scotland","Female","All","Not main scheme application","210"
"2008","Direct Clearing","All","Scotland","Female","All","Not main scheme application","240"
"2009","Direct Clearing","All","Scotland","Female","All","Not main scheme application","300"
"2010","Direct Clearing","All","Scotland","Female","All","Not main scheme application","90"
"2011","Direct Clearing","All","Scotland","Female","All","Not main scheme application","80"
"2012","Direct Clearing","All","Scotland","Female","All","Not main scheme application","115"
"2013","Direct Clearing","All","Scotland","Female","All","Not main scheme application","125"
"2014","Direct Clearing","All","Scotland","Female","All","Not main scheme application","100"
"2015","Direct Clearing","All","Scotland","Female","All","Not main scheme application","190"
"2016","Direct Clearing","All","Scotland","Female","All","Not main scheme application","205"
"2017","Direct Clearing","All","Scotland","Female","All","Not main scheme application","225"
"2018","Direct Clearing","All","Scotland","Female","All","Not main scheme application","275"
"2019","Direct Clearing","All","Scotland","Female","All","Not main scheme application","305"
"2020","Direct Clearing","All","Scotland","Female","All","Not main scheme application","570"
"2021","Direct Clearing","All","Scotland","Female","All","Not main scheme application","270"
"2022","Direct Clearing","All","Scotland","Female","All","Not main scheme application","470"
"2023","Direct Clearing","All","Scotland","Female","All","Not main scheme application","600"
"2006","RPA","All","Scotland","Female","All","Not main scheme application","745"
"2007","RPA","All","Scotland","Female","All","Not main scheme application","830"
"2008","RPA","All","Scotland","Female","All","Not main scheme application","1700"
"2009","RPA","All","Scotland","Female","All","Not main scheme application","1530"
"2010","RPA","All","Scotland","Female","All","Not main scheme application","1485"
"2011","RPA","All","Scotland","Female","All","Not main scheme application","1150"
"2012","RPA","All","Scotland","Female","All","Not main scheme application","1085"
"2013","RPA","All","Scotland","Female","All","Not main scheme application","1250"
"2014","RPA","All","Scotland","Female","All","Not main scheme application","210"
"2015","RPA","All","Scotland","Female","All","Not main scheme application","1135"
"2016","RPA","All","Scotland","Female","All","Not main scheme application","1115"
"2017","RPA","All","Scotland","Female","All","Not main scheme application","1185"
"2018","RPA","All","Scotland","Female","All","Not main scheme application","1240"
"2019","RPA","All","Scotland","Female","All","Not main scheme application","1040"
"2020","RPA","All","Scotland","Female","All","Not main scheme application","1185"
"2021","RPA","All","Scotland","Female","All","Not main scheme application","855"
"2022","RPA","All","Scotland","Female","All","Not main scheme application","915"
"2023","RPA","All","Scotland","Female","All","Not main scheme application","1185"
"2009","Adjustment","All","Scotland","Female","All","Not main scheme application","5"
"2011","Adjustment","All","Scotland","Female","All","Not main scheme application","5"
"2012","Adjustment","All","Scotland","Female","All","Not main scheme application","5"
"2013","Adjustment","All","Scotland","Female","All","Not main scheme application","5"
"2014","Adjustment","All","Scotland","Female","All","Not main scheme application","5"
"2016","Adjustment","All","Scotland","Female","All","Not main scheme application","5"
"2020","Adjustment","All","Scotland","Female","All","Not main scheme application","5"
"2006","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","840"
"2007","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","835"
"2008","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","840"
"2009","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","1000"
"2010","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","930"
"2011","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","670"
"2012","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","780"
"2013","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","755"
"2014","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","630"
"2015","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","820"
"2016","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","760"
"2017","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","790"
"2018","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","765"
"2019","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","840"
"2020","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","1160"
"2021","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","700"
"2022","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","835"
"2023","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","860"
"2006","Extra","All","Wales","Female","All","Not main scheme application","115"
"2007","Extra","All","Wales","Female","All","Not main scheme application","95"
"2008","Extra","All","Wales","Female","All","Not main scheme application","140"
"2009","Extra","All","Wales","Female","All","Not main scheme application","130"
"2010","Extra","All","Wales","Female","All","Not main scheme application","165"
"2011","Extra","All","Wales","Female","All","Not main scheme application","230"
"2012","Extra","All","Wales","Female","All","Not main scheme application","220"
"2013","Extra","All","Wales","Female","All","Not main scheme application","205"
"2014","Extra","All","Wales","Female","All","Not main scheme application","200"
"2015","Extra","All","Wales","Female","All","Not main scheme application","185"
"2016","Extra","All","Wales","Female","All","Not main scheme application","185"
"2017","Extra","All","Wales","Female","All","Not main scheme application","230"
"2018","Extra","All","Wales","Female","All","Not main scheme application","165"
"2019","Extra","All","Wales","Female","All","Not main scheme application","135"
"2020","Extra","All","Wales","Female","All","Not main scheme application","150"
"2021","Extra","All","Wales","Female","All","Not main scheme application","185"
"2022","Extra","All","Wales","Female","All","Not main scheme application","195"
"2023","Extra","All","Wales","Female","All","Not main scheme application","135"
"2006","Direct Clearing","All","Wales","Female","All","Not main scheme application","235"
"2007","Direct Clearing","All","Wales","Female","All","Not main scheme application","265"
"2008","Direct Clearing","All","Wales","Female","All","Not main scheme application","300"
"2009","Direct Clearing","All","Wales","Female","All","Not main scheme application","260"
"2010","Direct Clearing","All","Wales","Female","All","Not main scheme application","145"
"2011","Direct Clearing","All","Wales","Female","All","Not main scheme application","130"
"2012","Direct Clearing","All","Wales","Female","All","Not main scheme application","255"
"2013","Direct Clearing","All","Wales","Female","All","Not main scheme application","285"
"2014","Direct Clearing","All","Wales","Female","All","Not main scheme application","270"
"2015","Direct Clearing","All","Wales","Female","All","Not main scheme application","310"
"2016","Direct Clearing","All","Wales","Female","All","Not main scheme application","270"
"2017","Direct Clearing","All","Wales","Female","All","Not main scheme application","450"
"2018","Direct Clearing","All","Wales","Female","All","Not main scheme application","425"
"2019","Direct Clearing","All","Wales","Female","All","Not main scheme application","445"
"2020","Direct Clearing","All","Wales","Female","All","Not main scheme application","535"
"2021","Direct Clearing","All","Wales","Female","All","Not main scheme application","330"
"2022","Direct Clearing","All","Wales","Female","All","Not main scheme application","400"
"2023","Direct Clearing","All","Wales","Female","All","Not main scheme application","430"
"2006","RPA","All","Wales","Female","All","Not main scheme application","585"
"2007","RPA","All","Wales","Female","All","Not main scheme application","525"
"2008","RPA","All","Wales","Female","All","Not main scheme application","680"
"2009","RPA","All","Wales","Female","All","Not main scheme application","580"
"2010","RPA","All","Wales","Female","All","Not main scheme application","395"
"2011","RPA","All","Wales","Female","All","Not main scheme application","270"
"2012","RPA","All","Wales","Female","All","Not main scheme application","440"
"2013","RPA","All","Wales","Female","All","Not main scheme application","590"
"2014","RPA","All","Wales","Female","All","Not main scheme application","495"
"2015","RPA","All","Wales","Female","All","Not main scheme application","455"
"2016","RPA","All","Wales","Female","All","Not main scheme application","520"
"2017","RPA","All","Wales","Female","All","Not main scheme application","670"
"2018","RPA","All","Wales","Female","All","Not main scheme application","630"
"2019","RPA","All","Wales","Female","All","Not main scheme application","750"
"2020","RPA","All","Wales","Female","All","Not main scheme application","535"
"2021","RPA","All","Wales","Female","All","Not main scheme application","540"
"2022","RPA","All","Wales","Female","All","Not main scheme application","585"
"2023","RPA","All","Wales","Female","All","Not main scheme application","525"
"2009","Adjustment","All","Wales","Female","All","Not main scheme application","5"
"2010","Adjustment","All","Wales","Female","All","Not main scheme application","10"
"2011","Adjustment","All","Wales","Female","All","Not main scheme application","5"
"2012","Adjustment","All","Wales","Female","All","Not main scheme application","10"
"2013","Adjustment","All","Wales","Female","All","Not main scheme application","15"
"2014","Adjustment","All","Wales","Female","All","Not main scheme application","20"
"2015","Adjustment","All","Wales","Female","All","Not main scheme application","20"
"2016","Adjustment","All","Wales","Female","All","Not main scheme application","5"
"2017","Adjustment","All","Wales","Female","All","Not main scheme application","20"
"2018","Adjustment","All","Wales","Female","All","Not main scheme application","20"
"2019","Adjustment","All","Wales","Female","All","Not main scheme application","10"
"2020","Adjustment","All","Wales","Female","All","Not main scheme application","5"
"2021","Adjustment","All","Wales","Female","All","Not main scheme application","5"
"2006","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","660"
"2007","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","630"
"2008","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","640"
"2009","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","760"
"2010","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","775"
"2011","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","845"
"2012","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","995"
"2013","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","835"
"2014","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","850"
"2015","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","920"
"2016","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","965"
"2017","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","980"
"2018","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","850"
"2019","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","880"
"2020","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","960"
"2021","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","815"
"2022","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","985"
"2023","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","915"
"2006","Extra","All","Not EU","Female","All","Not main scheme application","90"
"2007","Extra","All","Not EU","Female","All","Not main scheme application","110"
"2008","Extra","All","Not EU","Female","All","Not main scheme application","125"
"2009","Extra","All","Not EU","Female","All","Not main scheme application","165"
"2010","Extra","All","Not EU","Female","All","Not main scheme application","185"
"2011","Extra","All","Not EU","Female","All","Not main scheme application","240"
"2012","Extra","All","Not EU","Female","All","Not main scheme application","205"
"2013","Extra","All","Not EU","Female","All","Not main scheme application","225"
"2014","Extra","All","Not EU","Female","All","Not main scheme application","230"
"2015","Extra","All","Not EU","Female","All","Not main scheme application","205"
"2016","Extra","All","Not EU","Female","All","Not main scheme application","205"
"2017","Extra","All","Not EU","Female","All","Not main scheme application","180"
"2018","Extra","All","Not EU","Female","All","Not main scheme application","165"
"2019","Extra","All","Not EU","Female","All","Not main scheme application","195"
"2020","Extra","All","Not EU","Female","All","Not main scheme application","140"
"2021","Extra","All","Not EU","Female","All","Not main scheme application","185"
"2022","Extra","All","Not EU","Female","All","Not main scheme application","255"
"2023","Extra","All","Not EU","Female","All","Not main scheme application","280"
"2006","Direct Clearing","All","Not EU","Female","All","Not main scheme application","170"
"2007","Direct Clearing","All","Not EU","Female","All","Not main scheme application","165"
"2008","Direct Clearing","All","Not EU","Female","All","Not main scheme application","175"
"2009","Direct Clearing","All","Not EU","Female","All","Not main scheme application","185"
"2010","Direct Clearing","All","Not EU","Female","All","Not main scheme application","190"
"2011","Direct Clearing","All","Not EU","Female","All","Not main scheme application","185"
"2012","Direct Clearing","All","Not EU","Female","All","Not main scheme application","260"
"2013","Direct Clearing","All","Not EU","Female","All","Not main scheme application","290"
"2014","Direct Clearing","All","Not EU","Female","All","Not main scheme application","245"
"2015","Direct Clearing","All","Not EU","Female","All","Not main scheme application","280"
"2016","Direct Clearing","All","Not EU","Female","All","Not main scheme application","270"
"2017","Direct Clearing","All","Not EU","Female","All","Not main scheme application","270"
"2018","Direct Clearing","All","Not EU","Female","All","Not main scheme application","350"
"2019","Direct Clearing","All","Not EU","Female","All","Not main scheme application","415"
"2020","Direct Clearing","All","Not EU","Female","All","Not main scheme application","445"
"2021","Direct Clearing","All","Not EU","Female","All","Not main scheme application","405"
"2022","Direct Clearing","All","Not EU","Female","All","Not main scheme application","435"
"2023","Direct Clearing","All","Not EU","Female","All","Not main scheme application","360"
"2006","RPA","All","Not EU","Female","All","Not main scheme application","1590"
"2007","RPA","All","Not EU","Female","All","Not main scheme application","1735"
"2008","RPA","All","Not EU","Female","All","Not main scheme application","2050"
"2009","RPA","All","Not EU","Female","All","Not main scheme application","3005"
"2010","RPA","All","Not EU","Female","All","Not main scheme application","4215"
"2011","RPA","All","Not EU","Female","All","Not main scheme application","2580"
"2012","RPA","All","Not EU","Female","All","Not main scheme application","1940"
"2013","RPA","All","Not EU","Female","All","Not main scheme application","1850"
"2014","RPA","All","Not EU","Female","All","Not main scheme application","1795"
"2015","RPA","All","Not EU","Female","All","Not main scheme application","1695"
"2016","RPA","All","Not EU","Female","All","Not main scheme application","1710"
"2017","RPA","All","Not EU","Female","All","Not main scheme application","1980"
"2018","RPA","All","Not EU","Female","All","Not main scheme application","2105"
"2019","RPA","All","Not EU","Female","All","Not main scheme application","2075"
"2020","RPA","All","Not EU","Female","All","Not main scheme application","3035"
"2021","RPA","All","Not EU","Female","All","Not main scheme application","2980"
"2022","RPA","All","Not EU","Female","All","Not main scheme application","4835"
"2023","RPA","All","Not EU","Female","All","Not main scheme application","4380"
"2009","Adjustment","All","Not EU","Female","All","Not main scheme application","15"
"2010","Adjustment","All","Not EU","Female","All","Not main scheme application","25"
"2011","Adjustment","All","Not EU","Female","All","Not main scheme application","15"
"2012","Adjustment","All","Not EU","Female","All","Not main scheme application","30"
"2013","Adjustment","All","Not EU","Female","All","Not main scheme application","25"
"2014","Adjustment","All","Not EU","Female","All","Not main scheme application","50"
"2015","Adjustment","All","Not EU","Female","All","Not main scheme application","40"
