"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2019","Medium tariff","All","Wales","All","Not main scheme applicant","Not main scheme application","30","25","0.8280000000000001"
"2020","Medium tariff","All","Wales","All","Not main scheme applicant","Not main scheme application","45","35","0.761"
"2021","Medium tariff","All","Wales","All","Not main scheme applicant","Not main scheme application","40","25","0.632"
"2022","Medium tariff","All","Wales","All","Not main scheme applicant","Not main scheme application","30","20","0.677"
"2023","Medium tariff","All","Wales","All","Not main scheme applicant","Not main scheme application","55","40","0.741"
"2019","Lower tariff","All","Not EU","All","Not main scheme applicant","Not main scheme application","30","20","0.621"
"2020","Lower tariff","All","Not EU","All","Not main scheme applicant","Not main scheme application","90","55","0.607"
"2021","Lower tariff","All","Not EU","All","Not main scheme applicant","Not main scheme application","50","20","0.429"
"2022","Lower tariff","All","Not EU","All","Not main scheme applicant","Not main scheme application","55","20","0.34500000000000003"
"2023","Lower tariff","All","Not EU","All","Not main scheme applicant","Not main scheme application","50","40","0.731"
"2021","Higher tariff","All","Not EU","All","Not main scheme applicant","Not main scheme application","5","0"," "
"2022","Higher tariff","All","Not EU","All","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","Higher tariff","All","Not EU","All","Not main scheme applicant","Not main scheme application","10","5"," "
"2019","Medium tariff","All","Not EU","All","Not main scheme applicant","Not main scheme application","30","30","0.875"
"2020","Medium tariff","All","Not EU","All","Not main scheme applicant","Not main scheme application","45","40","0.864"
"2021","Medium tariff","All","Not EU","All","Not main scheme applicant","Not main scheme application","30","25","0.719"
"2022","Medium tariff","All","Not EU","All","Not main scheme applicant","Not main scheme application","50","35","0.72"
"2023","Medium tariff","All","Not EU","All","Not main scheme applicant","Not main scheme application","70","60","0.845"
"2019","Lower tariff","All","EU (excluding UK)","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Lower tariff","All","EU (excluding UK)","All","Not main scheme applicant","Not main scheme application","20","15","0.619"
"2021","Lower tariff","All","EU (excluding UK)","All","Not main scheme applicant","Not main scheme application","10","5"," "
"2022","Lower tariff","All","EU (excluding UK)","All","Not main scheme applicant","Not main scheme application","10","5"," "
"2023","Lower tariff","All","EU (excluding UK)","All","Not main scheme applicant","Not main scheme application","15","10","0.714"
"2019","Medium tariff","All","EU (excluding UK)","All","Not main scheme applicant","Not main scheme application","10","5"," "
"2020","Medium tariff","All","EU (excluding UK)","All","Not main scheme applicant","Not main scheme application","10","10"," "
"2021","Medium tariff","All","EU (excluding UK)","All","Not main scheme applicant","Not main scheme application","5","0"," "
"2022","Medium tariff","All","EU (excluding UK)","All","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","Medium tariff","All","EU (excluding UK)","All","Not main scheme applicant","Not main scheme application","10","5"," "
"2019","Lower tariff","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","90","65","0.736"
"2020","Lower tariff","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","80","60","0.747"
"2021","Lower tariff","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","150","125","0.8320000000000001"
"2022","Lower tariff","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","240","195","0.8130000000000001"
"2023","Lower tariff","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","235","185","0.786"
"2020","Higher tariff","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","5","5"," "
"2021","Higher tariff","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","10","5"," "
"2022","Higher tariff","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","5","0"," "
"2023","Higher tariff","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","5","0"," "
"2019","Medium tariff","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","50","35","0.654"
"2020","Medium tariff","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","105","80","0.769"
"2021","Medium tariff","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","90","40","0.462"
"2022","Medium tariff","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","75","65","0.868"
"2023","Medium tariff","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","100","75","0.75"
"2019","Lower tariff","All","England","All","Main scheme applicant","Not main scheme application","1910","1365","0.715"
"2020","Lower tariff","All","England","All","Main scheme applicant","Not main scheme application","2405","1760","0.731"
"2021","Lower tariff","All","England","All","Main scheme applicant","Not main scheme application","2790","1835","0.657"
"2022","Lower tariff","All","England","All","Main scheme applicant","Not main scheme application","2680","1645","0.615"
"2023","Lower tariff","All","England","All","Main scheme applicant","Not main scheme application","2370","1670","0.705"
"2019","Higher tariff","All","England","All","Main scheme applicant","Not main scheme application","190","150","0.796"
"2020","Higher tariff","All","England","All","Main scheme applicant","Not main scheme application","240","185","0.767"
"2021","Higher tariff","All","England","All","Main scheme applicant","Not main scheme application","110","70","0.625"
"2022","Higher tariff","All","England","All","Main scheme applicant","Not main scheme application","220","160","0.731"
"2023","Higher tariff","All","England","All","Main scheme applicant","Not main scheme application","195","155","0.792"
"2019","Medium tariff","All","England","All","Main scheme applicant","Not main scheme application","615","470","0.766"
"2020","Medium tariff","All","England","All","Main scheme applicant","Not main scheme application","845","690","0.8190000000000001"
"2021","Medium tariff","All","England","All","Main scheme applicant","Not main scheme application","860","630","0.732"
"2022","Medium tariff","All","England","All","Main scheme applicant","Not main scheme application","860","635","0.737"
"2023","Medium tariff","All","England","All","Main scheme applicant","Not main scheme application","765","585","0.766"
"2019","Lower tariff","All","Scotland","All","Main scheme applicant","Not main scheme application","5","0"," "
"2020","Lower tariff","All","Scotland","All","Main scheme applicant","Not main scheme application","5","5"," "
"2021","Lower tariff","All","Scotland","All","Main scheme applicant","Not main scheme application","10","5"," "
"2022","Lower tariff","All","Scotland","All","Main scheme applicant","Not main scheme application","10","5"," "
"2023","Lower tariff","All","Scotland","All","Main scheme applicant","Not main scheme application","5","5"," "
"2019","Higher tariff","All","Scotland","All","Main scheme applicant","Not main scheme application","50","20","0.375"
"2020","Higher tariff","All","Scotland","All","Main scheme applicant","Not main scheme application","25","15","0.64"
"2021","Higher tariff","All","Scotland","All","Main scheme applicant","Not main scheme application","30","10","0.393"
"2022","Higher tariff","All","Scotland","All","Main scheme applicant","Not main scheme application","55","25","0.491"
"2023","Higher tariff","All","Scotland","All","Main scheme applicant","Not main scheme application","30","15","0.531"
"2019","Medium tariff","All","Scotland","All","Main scheme applicant","Not main scheme application","295","165","0.561"
"2020","Medium tariff","All","Scotland","All","Main scheme applicant","Not main scheme application","340","200","0.593"
"2021","Medium tariff","All","Scotland","All","Main scheme applicant","Not main scheme application","245","105","0.424"
"2022","Medium tariff","All","Scotland","All","Main scheme applicant","Not main scheme application","305","170","0.547"
"2023","Medium tariff","All","Scotland","All","Main scheme applicant","Not main scheme application","235","150","0.652"
"2019","Lower tariff","All","Wales","All","Main scheme applicant","Not main scheme application","60","45","0.78"
"2020","Lower tariff","All","Wales","All","Main scheme applicant","Not main scheme application","85","55","0.675"
"2021","Lower tariff","All","Wales","All","Main scheme applicant","Not main scheme application","85","60","0.721"
"2022","Lower tariff","All","Wales","All","Main scheme applicant","Not main scheme application","65","40","0.656"
"2023","Lower tariff","All","Wales","All","Main scheme applicant","Not main scheme application","30","20","0.655"
"2019","Higher tariff","All","Wales","All","Main scheme applicant","Not main scheme application","35","25","0.758"
"2020","Higher tariff","All","Wales","All","Main scheme applicant","Not main scheme application","40","30","0.762"
"2021","Higher tariff","All","Wales","All","Main scheme applicant","Not main scheme application","30","20","0.625"
"2022","Higher tariff","All","Wales","All","Main scheme applicant","Not main scheme application","30","15","0.467"
"2023","Higher tariff","All","Wales","All","Main scheme applicant","Not main scheme application","20","15","0.714"
"2019","Medium tariff","All","Wales","All","Main scheme applicant","Not main scheme application","85","55","0.616"
"2020","Medium tariff","All","Wales","All","Main scheme applicant","Not main scheme application","90","65","0.733"
"2021","Medium tariff","All","Wales","All","Main scheme applicant","Not main scheme application","125","90","0.71"
"2022","Medium tariff","All","Wales","All","Main scheme applicant","Not main scheme application","105","80","0.76"
"2023","Medium tariff","All","Wales","All","Main scheme applicant","Not main scheme application","60","45","0.705"
"2019","Lower tariff","All","Not EU","All","Main scheme applicant","Not main scheme application","25","5"," "
"2020","Lower tariff","All","Not EU","All","Main scheme applicant","Not main scheme application","55","15","0.304"
"2021","Lower tariff","All","Not EU","All","Main scheme applicant","Not main scheme application","75","15","0.182"
"2022","Lower tariff","All","Not EU","All","Main scheme applicant","Not main scheme application","125","10","0.08700000000000001"
"2023","Lower tariff","All","Not EU","All","Main scheme applicant","Not main scheme application","100","15","0.133"
"2019","Higher tariff","All","Not EU","All","Main scheme applicant","Not main scheme application","5","0"," "
"2020","Higher tariff","All","Not EU","All","Main scheme applicant","Not main scheme application","5","0"," "
"2021","Higher tariff","All","Not EU","All","Main scheme applicant","Not main scheme application","5","0"," "
"2022","Higher tariff","All","Not EU","All","Main scheme applicant","Not main scheme application","15","5"," "
"2023","Higher tariff","All","Not EU","All","Main scheme applicant","Not main scheme application","30","10"," "
"2019","Medium tariff","All","Not EU","All","Main scheme applicant","Not main scheme application","15","5"," "
"2020","Medium tariff","All","Not EU","All","Main scheme applicant","Not main scheme application","20","5"," "
"2021","Medium tariff","All","Not EU","All","Main scheme applicant","Not main scheme application","30","5"," "
"2022","Medium tariff","All","Not EU","All","Main scheme applicant","Not main scheme application","55","10"," "
"2023","Medium tariff","All","Not EU","All","Main scheme applicant","Not main scheme application","45","10"," "
"2019","Lower tariff","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","20","10","0.524"
"2020","Lower tariff","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","40","20","0.512"
"2021","Lower tariff","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","50","20","0.41200000000000003"
"2022","Lower tariff","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","55","40","0.667"
"2023","Lower tariff","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","40","15","0.447"
"2019","Higher tariff","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","10","5"," "
"2020","Higher tariff","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","5","0"," "
"2021","Higher tariff","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","5","0"," "
"2022","Higher tariff","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","5","5"," "
"2023","Higher tariff","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","5","0"," "
"2019","Medium tariff","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","30","10","0.357"
"2020","Medium tariff","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","25","15","0.56"
"2021","Medium tariff","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","30","15","0.438"
"2022","Medium tariff","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","20","5"," "
"2023","Medium tariff","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","30","15","0.448"
"2019","Lower tariff","All","Northern Ireland","All","Main scheme applicant","Main scheme application","1795","360","0.201"
"2020","Lower tariff","All","Northern Ireland","All","Main scheme applicant","Main scheme application","1700","450","0.265"
"2021","Lower tariff","All","Northern Ireland","All","Main scheme applicant","Main scheme application","2100","460","0.218"
"2022","Lower tariff","All","Northern Ireland","All","Main scheme applicant","Main scheme application","1800","305","0.17"
"2023","Lower tariff","All","Northern Ireland","All","Main scheme applicant","Main scheme application","1460","265","0.183"
"2019","Higher tariff","All","Northern Ireland","All","Main scheme applicant","Main scheme application","460","30","0.067"
"2020","Higher tariff","All","Northern Ireland","All","Main scheme applicant","Main scheme application","445","30","0.069"
"2021","Higher tariff","All","Northern Ireland","All","Main scheme applicant","Main scheme application","540","65","0.11900000000000001"
"2022","Higher tariff","All","Northern Ireland","All","Main scheme applicant","Main scheme application","455","30","0.066"
"2023","Higher tariff","All","Northern Ireland","All","Main scheme applicant","Main scheme application","285","15","0.06"
"2019","Medium tariff","All","Northern Ireland","All","Main scheme applicant","Main scheme application","2120","515","0.243"
"2020","Medium tariff","All","Northern Ireland","All","Main scheme applicant","Main scheme application","1985","610","0.306"
"2021","Medium tariff","All","Northern Ireland","All","Main scheme applicant","Main scheme application","2380","500","0.211"
"2022","Medium tariff","All","Northern Ireland","All","Main scheme applicant","Main scheme application","2090","480","0.23"
"2023","Medium tariff","All","Northern Ireland","All","Main scheme applicant","Main scheme application","1660","385","0.232"
"2019","Lower tariff","All","England","All","Main scheme applicant","Main scheme application","23570","9660","0.41000000000000003"
"2020","Lower tariff","All","England","All","Main scheme applicant","Main scheme application","28255","12735","0.451"
"2021","Lower tariff","All","England","All","Main scheme applicant","Main scheme application","33765","13445","0.398"
"2022","Lower tariff","All","England","All","Main scheme applicant","Main scheme application","31425","11960","0.381"
"2023","Lower tariff","All","England","All","Main scheme applicant","Main scheme application","26680","10205","0.382"
"2019","Higher tariff","All","England","All","Main scheme applicant","Main scheme application","11390","1790","0.157"
"2020","Higher tariff","All","England","All","Main scheme applicant","Main scheme application","13260","2050","0.155"
"2021","Higher tariff","All","England","All","Main scheme applicant","Main scheme application","15625","2260","0.145"
"2022","Higher tariff","All","England","All","Main scheme applicant","Main scheme application","14560","1835","0.126"
"2023","Higher tariff","All","England","All","Main scheme applicant","Main scheme application","11725","1535","0.131"
"2019","Medium tariff","All","England","All","Main scheme applicant","Main scheme application","15010","4090","0.273"
"2020","Medium tariff","All","England","All","Main scheme applicant","Main scheme application","17000","4985","0.293"
"2021","Medium tariff","All","England","All","Main scheme applicant","Main scheme application","21020","5350","0.255"
"2022","Medium tariff","All","England","All","Main scheme applicant","Main scheme application","19430","4530","0.233"
"2023","Medium tariff","All","England","All","Main scheme applicant","Main scheme application","16100","3735","0.232"
"2019","Lower tariff","All","Scotland","All","Main scheme applicant","Main scheme application","50","5"," "
"2020","Lower tariff","All","Scotland","All","Main scheme applicant","Main scheme application","65","5"," "
"2021","Lower tariff","All","Scotland","All","Main scheme applicant","Main scheme application","75","10","0.149"
"2022","Lower tariff","All","Scotland","All","Main scheme applicant","Main scheme application","110","20","0.2"
"2023","Lower tariff","All","Scotland","All","Main scheme applicant","Main scheme application","95","10"," "
"2019","Higher tariff","All","Scotland","All","Main scheme applicant","Main scheme application","2080","510","0.245"
"2020","Higher tariff","All","Scotland","All","Main scheme applicant","Main scheme application","2100","620","0.296"
"2021","Higher tariff","All","Scotland","All","Main scheme applicant","Main scheme application","2480","575","0.231"
"2022","Higher tariff","All","Scotland","All","Main scheme applicant","Main scheme application","2345","525","0.225"
"2023","Higher tariff","All","Scotland","All","Main scheme applicant","Main scheme application","1925","450","0.23500000000000001"
"2019","Medium tariff","All","Scotland","All","Main scheme applicant","Main scheme application","5205","2580","0.495"
"2020","Medium tariff","All","Scotland","All","Main scheme applicant","Main scheme application","5765","3010","0.522"
"2021","Medium tariff","All","Scotland","All","Main scheme applicant","Main scheme application","6495","3300","0.508"
"2022","Medium tariff","All","Scotland","All","Main scheme applicant","Main scheme application","5515","2845","0.516"
"2023","Medium tariff","All","Scotland","All","Main scheme applicant","Main scheme application","4580","2445","0.533"
"2019","Lower tariff","All","Wales","All","Main scheme applicant","Main scheme application","1725","460","0.266"
"2020","Lower tariff","All","Wales","All","Main scheme applicant","Main scheme application","1770","465","0.263"
"2021","Lower tariff","All","Wales","All","Main scheme applicant","Main scheme application","1845","535","0.289"
"2022","Lower tariff","All","Wales","All","Main scheme applicant","Main scheme application","1535","510","0.333"
"2023","Lower tariff","All","Wales","All","Main scheme applicant","Main scheme application","1055","435","0.41200000000000003"
"2019","Higher tariff","All","Wales","All","Main scheme applicant","Main scheme application","1360","255","0.187"
"2020","Higher tariff","All","Wales","All","Main scheme applicant","Main scheme application","1460","345","0.23700000000000002"
"2021","Higher tariff","All","Wales","All","Main scheme applicant","Main scheme application","1550","270","0.17300000000000001"
"2022","Higher tariff","All","Wales","All","Main scheme applicant","Main scheme application","1285","220","0.17"
"2023","Higher tariff","All","Wales","All","Main scheme applicant","Main scheme application","895","130","0.147"
"2019","Medium tariff","All","Wales","All","Main scheme applicant","Main scheme application","1955","715","0.365"
"2020","Medium tariff","All","Wales","All","Main scheme applicant","Main scheme application","2020","715","0.353"
"2021","Medium tariff","All","Wales","All","Main scheme applicant","Main scheme application","2265","780","0.34400000000000003"
"2022","Medium tariff","All","Wales","All","Main scheme applicant","Main scheme application","1780","420","0.23600000000000002"
"2023","Medium tariff","All","Wales","All","Main scheme applicant","Main scheme application","1280","335","0.263"
"2019","Lower tariff","All","Not EU","All","Main scheme applicant","Main scheme application","665","70","0.10200000000000001"
"2020","Lower tariff","All","Not EU","All","Main scheme applicant","Main scheme application","1000","145","0.14300000000000002"
"2021","Lower tariff","All","Not EU","All","Main scheme applicant","Main scheme application","1765","165","0.094"
"2022","Lower tariff","All","Not EU","All","Main scheme applicant","Main scheme application","2880","335","0.117"
"2023","Lower tariff","All","Not EU","All","Main scheme applicant","Main scheme application","2745","350","0.127"
"2019","Higher tariff","All","Not EU","All","Main scheme applicant","Main scheme application","310","30","0.09"
"2020","Higher tariff","All","Not EU","All","Main scheme applicant","Main scheme application","435","35","0.078"
"2021","Higher tariff","All","Not EU","All","Main scheme applicant","Main scheme application","600","35","0.062"
"2022","Higher tariff","All","Not EU","All","Main scheme applicant","Main scheme application","905","40","0.045"
"2023","Higher tariff","All","Not EU","All","Main scheme applicant","Main scheme application","935","40","0.043000000000000003"
"2019","Medium tariff","All","Not EU","All","Main scheme applicant","Main scheme application","500","65","0.131"
"2020","Medium tariff","All","Not EU","All","Main scheme applicant","Main scheme application","720","70","0.094"
"2021","Medium tariff","All","Not EU","All","Main scheme applicant","Main scheme application","1240","105","0.083"
"2022","Medium tariff","All","Not EU","All","Main scheme applicant","Main scheme application","1970","125","0.063"
"2023","Medium tariff","All","Not EU","All","Main scheme applicant","Main scheme application","1895","125","0.067"
"2019","Lower tariff","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","595","90","0.148"
"2020","Lower tariff","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","615","115","0.186"
"2021","Lower tariff","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","770","130","0.166"
"2022","Lower tariff","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","670","105","0.158"
"2023","Lower tariff","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","565","120","0.21"
"2019","Higher tariff","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","640","55","0.085"
"2020","Higher tariff","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","630","65","0.10300000000000001"
"2021","Higher tariff","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","600","30","0.051000000000000004"
"2022","Higher tariff","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","405","20","0.047"
"2023","Higher tariff","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","335","10","0.03"
"2019","Medium tariff","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","805","205","0.256"
"2020","Medium tariff","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","790","205","0.262"
"2021","Medium tariff","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","855","145","0.168"
"2022","Medium tariff","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","640","65","0.10400000000000001"
"2023","Medium tariff","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","530","65","0.126"
"2019","All","All","Northern Ireland","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","All","All","Northern Ireland","All","Not main scheme applicant","Not main scheme application","15","10"," "
"2021","All","All","Northern Ireland","All","Not main scheme applicant","Not main scheme application","10","5"," "
"2022","All","All","Northern Ireland","All","Not main scheme applicant","Not main scheme application","10","5"," "
"2023","All","All","Northern Ireland","All","Not main scheme applicant","Not main scheme application","10","5"," "
"2019","All","All","England","All","Not main scheme applicant","Not main scheme application","2055","1755","0.855"
"2020","All","All","England","All","Not main scheme applicant","Not main scheme application","2915","2365","0.811"
"2021","All","All","England","All","Not main scheme applicant","Not main scheme application","1675","1350","0.805"
"2022","All","All","England","All","Not main scheme applicant","Not main scheme application","2120","1605","0.758"
"2023","All","All","England","All","Not main scheme applicant","Not main scheme application","2755","2160","0.784"
"2019","All","All","Scotland","All","Not main scheme applicant","Not main scheme application","150","110","0.728"
"2020","All","All","Scotland","All","Not main scheme applicant","Not main scheme application","205","160","0.767"
"2021","All","All","Scotland","All","Not main scheme applicant","Not main scheme application","60","50","0.79"
"2022","All","All","Scotland","All","Not main scheme applicant","Not main scheme application","320","225","0.705"
"2023","All","All","Scotland","All","Not main scheme applicant","Not main scheme application","410","320","0.78"
"2019","All","All","Wales","All","Not main scheme applicant","Not main scheme application","55","50","0.877"
"2020","All","All","Wales","All","Not main scheme applicant","Not main scheme application","95","70","0.729"
"2021","All","All","Wales","All","Not main scheme applicant","Not main scheme application","70","45","0.653"
"2022","All","All","Wales","All","Not main scheme applicant","Not main scheme application","70","50","0.7000000000000001"
"2023","All","All","Wales","All","Not main scheme applicant","Not main scheme application","100","80","0.798"
"2019","All","All","Not EU","All","Not main scheme applicant","Not main scheme application","60","45","0.742"
"2020","All","All","Not EU","All","Not main scheme applicant","Not main scheme application","135","90","0.687"
"2021","All","All","Not EU","All","Not main scheme applicant","Not main scheme application","85","45","0.536"
"2022","All","All","Not EU","All","Not main scheme applicant","Not main scheme application","110","55","0.518"
"2023","All","All","Not EU","All","Not main scheme applicant","Not main scheme application","135","105","0.789"
"2019","All","All","EU (excluding UK)","All","Not main scheme applicant","Not main scheme application","15","10"," "
"2020","All","All","EU (excluding UK)","All","Not main scheme applicant","Not main scheme application","35","20","0.667"
"2021","All","All","EU (excluding UK)","All","Not main scheme applicant","Not main scheme application","15","10"," "
"2022","All","All","EU (excluding UK)","All","Not main scheme applicant","Not main scheme application","15","5"," "
"2023","All","All","EU (excluding UK)","All","Not main scheme applicant","Not main scheme application","20","15","0.682"
"2019","All","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","145","105","0.71"
"2020","All","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","190","140","0.751"
"2021","All","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","250","175","0.6950000000000001"
"2022","All","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","320","260","0.8190000000000001"
"2023","All","All","Northern Ireland","All","Main scheme applicant","Not main scheme application","335","260","0.774"
"2019","All","All","England","All","Main scheme applicant","Not main scheme application","2715","1990","0.732"
"2020","All","All","England","All","Main scheme applicant","Not main scheme application","3485","2630","0.755"
"2021","All","All","England","All","Main scheme applicant","Not main scheme application","3760","2530","0.673"
"2022","All","All","England","All","Main scheme applicant","Not main scheme application","3755","2440","0.65"
"2023","All","All","England","All","Main scheme applicant","Not main scheme application","3330","2410","0.724"
"2019","All","All","Scotland","All","Main scheme applicant","Not main scheme application","345","185","0.533"
"2020","All","All","Scotland","All","Main scheme applicant","Not main scheme application","370","220","0.596"
"2021","All","All","Scotland","All","Main scheme applicant","Not main scheme application","285","120","0.428"
"2022","All","All","Scotland","All","Main scheme applicant","Not main scheme application","375","200","0.54"
"2023","All","All","Scotland","All","Main scheme applicant","Not main scheme application","270","175","0.643"
"2019","All","All","Wales","All","Main scheme applicant","Not main scheme application","180","125","0.6970000000000001"
"2020","All","All","Wales","All","Main scheme applicant","Not main scheme application","215","155","0.716"
"2021","All","All","Wales","All","Main scheme applicant","Not main scheme application","240","170","0.7020000000000001"
"2022","All","All","Wales","All","Main scheme applicant","Not main scheme application","200","135","0.682"
"2023","All","All","Wales","All","Main scheme applicant","Not main scheme application","110","75","0.6940000000000001"
"2019","All","All","Not EU","All","Main scheme applicant","Not main scheme application","50","10","0.25"
"2020","All","All","Not EU","All","Main scheme applicant","Not main scheme application","80","25","0.309"
"2021","All","All","Not EU","All","Main scheme applicant","Not main scheme application","110","20","0.17"
"2022","All","All","Not EU","All","Main scheme applicant","Not main scheme application","200","25","0.116"
"2023","All","All","Not EU","All","Main scheme applicant","Not main scheme application","170","30","0.18"
"2019","All","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","60","25","0.4"
"2020","All","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","75","35","0.493"
"2021","All","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","85","35","0.425"
"2022","All","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","85","45","0.5660000000000001"
"2023","All","All","EU (excluding UK)","All","Main scheme applicant","Not main scheme application","70","30","0.431"
"2019","All","All","Northern Ireland","All","Main scheme applicant","Main scheme application","2390","910","0.38"
"2020","All","All","Northern Ireland","All","Main scheme applicant","Main scheme application","2285","1090","0.47600000000000003"
"2021","All","All","Northern Ireland","All","Main scheme applicant","Main scheme application","2790","1025","0.368"
"2022","All","All","Northern Ireland","All","Main scheme applicant","Main scheme application","2455","815","0.333"
"2023","All","All","Northern Ireland","All","Main scheme applicant","Main scheme application","1970","670","0.339"
"2019","All","All","England","All","Main scheme applicant","Main scheme application","28650","15540","0.542"
"2020","All","All","England","All","Main scheme applicant","Main scheme application","34270","19770","0.577"
"2021","All","All","England","All","Main scheme applicant","Main scheme application","40765","21055","0.517"
"2022","All","All","England","All","Main scheme applicant","Main scheme application","37375","18325","0.49"
"2023","All","All","England","All","Main scheme applicant","Main scheme application","31520","15475","0.491"
"2019","All","All","Scotland","All","Main scheme applicant","Main scheme application","5515","3095","0.561"
"2020","All","All","Scotland","All","Main scheme applicant","Main scheme application","6105","3635","0.596"
"2021","All","All","Scotland","All","Main scheme applicant","Main scheme application","6870","3885","0.5660000000000001"
"2022","All","All","Scotland","All","Main scheme applicant","Main scheme application","5825","3395","0.583"
"2023","All","All","Scotland","All","Main scheme applicant","Main scheme application","4865","2905","0.597"
"2019","All","All","Wales","All","Main scheme applicant","Main scheme application","2485","1425","0.5740000000000001"
"2020","All","All","Wales","All","Main scheme applicant","Main scheme application","2595","1525","0.587"
"2021","All","All","Wales","All","Main scheme applicant","Main scheme application","2850","1580","0.554"
"2022","All","All","Wales","All","Main scheme applicant","Main scheme application","2255","1150","0.51"
"2023","All","All","Wales","All","Main scheme applicant","Main scheme application","1645","900","0.548"
"2019","All","All","Not EU","All","Main scheme applicant","Main scheme application","900","160","0.18"
"2020","All","All","Not EU","All","Main scheme applicant","Main scheme application","1290","245","0.19"
"2021","All","All","Not EU","All","Main scheme applicant","Main scheme application","2205","305","0.138"
"2022","All","All","Not EU","All","Main scheme applicant","Main scheme application","3405","500","0.147"
"2023","All","All","Not EU","All","Main scheme applicant","Main scheme application","3265","515","0.158"
"2019","All","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","1035","350","0.336"
"2020","All","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","1055","385","0.365"
"2021","All","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","1135","305","0.266"
"2022","All","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","870","190","0.221"
"2023","All","All","EU (excluding UK)","All","Main scheme applicant","Main scheme application","750","195","0.262"
"2021","Lower tariff","17 and under","All","All","Not main scheme applicant","Not main scheme application","5","0"," "
"2022","Lower tariff","17 and under","All","All","Not main scheme applicant","Not main scheme application","10","0"," "
"2023","Lower tariff","17 and under","All","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Higher tariff","17 and under","All","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Higher tariff","17 and under","All","All","Not main scheme applicant","Not main scheme application","5","0"," "
"2019","Medium tariff","17 and under","All","All","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Medium tariff","17 and under","All","All","Not main scheme applicant","Not main scheme application","10","5"," "
