"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2021","All","17 and under","EU (excluding UK)","Main scheme applicant","All","15","0"," ","0"
"2022","All","17 and under","EU (excluding UK)","Main scheme applicant","All","10","0"," ","0"
"2023","All","17 and under","EU (excluding UK)","Main scheme applicant","All","15","0"," ","0"
"2019","All","18","EU (excluding UK)","Main scheme applicant","All","45","5"," ","0"
"2020","All","18","EU (excluding UK)","Main scheme applicant","All","65","10"," ","0"
"2021","All","18","EU (excluding UK)","Main scheme applicant","All","60","5"," ","0"
"2022","All","18","EU (excluding UK)","Main scheme applicant","All","80","5"," ","0"
"2023","All","18","EU (excluding UK)","Main scheme applicant","All","60","5"," ","0"
"2019","All","19","EU (excluding UK)","Main scheme applicant","All","40","5"," ","0"
"2020","All","19","EU (excluding UK)","Main scheme applicant","All","40","5"," ","0"
"2021","All","19","EU (excluding UK)","Main scheme applicant","All","60","5"," ","0"
"2022","All","19","EU (excluding UK)","Main scheme applicant","All","45","0"," ","0"
"2023","All","19","EU (excluding UK)","Main scheme applicant","All","50","5"," ","0"
"2019","All","20","EU (excluding UK)","Main scheme applicant","All","30","5"," ","0"
"2020","All","20","EU (excluding UK)","Main scheme applicant","All","25","5"," ","0"
"2021","All","20","EU (excluding UK)","Main scheme applicant","All","25","0"," ","0"
"2022","All","20","EU (excluding UK)","Main scheme applicant","All","20","0"," ","0"
"2023","All","20","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2019","All","21 - 24","EU (excluding UK)","Main scheme applicant","All","40","10"," ","0"
"2020","All","21 - 24","EU (excluding UK)","Main scheme applicant","All","45","5"," ","0"
"2021","All","21 - 24","EU (excluding UK)","Main scheme applicant","All","40","5"," ","0"
"2022","All","21 - 24","EU (excluding UK)","Main scheme applicant","All","30","5"," ","0"
"2023","All","21 - 24","EU (excluding UK)","Main scheme applicant","All","30","5"," ","0"
"2019","All","25 - 29","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2020","All","25 - 29","EU (excluding UK)","Main scheme applicant","All","10","0"," ","0"
"2021","All","25 - 29","EU (excluding UK)","Main scheme applicant","All","15","0"," ","0"
"2022","All","25 - 29","EU (excluding UK)","Main scheme applicant","All","10","0"," ","0"
"2023","All","25 - 29","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2019","All","30 - 34","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2020","All","30 - 34","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2021","All","30 - 34","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2019","All","35 and over","EU (excluding UK)","Main scheme applicant","All","10","0"," ","0"
"2020","All","35 and over","EU (excluding UK)","Main scheme applicant","All","10","0"," ","0"
"2021","All","35 and over","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2022","All","35 and over","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2019","Female","All","England","Not main scheme applicant","All","125","100","0.8230000000000001","0"
"2020","Female","All","England","Not main scheme applicant","All","130","100","0.762","0"
"2021","Female","All","England","Not main scheme applicant","All","65","50","0.738","0"
"2022","Female","All","England","Not main scheme applicant","All","115","80","0.7010000000000001","0"
"2023","Female","All","England","Not main scheme applicant","All","280","220","0.795","0"
"2020","Female","All","Scotland","Not main scheme applicant","All","5","0"," ","0"
"2022","Female","All","Scotland","Not main scheme applicant","All","10","0"," ","0"
"2023","Female","All","Scotland","Not main scheme applicant","All","5","0"," ","0"
"2022","Female","All","Wales","Not main scheme applicant","All","5","5"," ","0"
"2023","Female","All","Wales","Not main scheme applicant","All","5","5"," ","0"
"2023","Female","All","Not EU","Not main scheme applicant","All","5","0"," ","0"
"2019","Female","All","Northern Ireland","Main scheme applicant","All","545","90","0.168","0"
"2020","Female","All","Northern Ireland","Main scheme applicant","All","520","105","0.2","0"
"2021","Female","All","Northern Ireland","Main scheme applicant","All","710","105","0.147","0"
"2022","Female","All","Northern Ireland","Main scheme applicant","All","690","105","0.156","0"
"2023","Female","All","Northern Ireland","Main scheme applicant","All","600","75","0.127","0"
"2019","Male","All","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2021","Male","All","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2022","Male","All","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2023","Male","All","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2019","Female","All","England","Main scheme applicant","All","7340","2965","0.404","0"
"2020","Female","All","England","Main scheme applicant","All","7945","3495","0.44","0"
"2021","Female","All","England","Main scheme applicant","All","10045","3570","0.355","0"
"2022","Female","All","England","Main scheme applicant","All","9375","3230","0.34400000000000003","0"
"2023","Female","All","England","Main scheme applicant","All","7545","3205","0.425","0"
"2019","Male","All","England","Main scheme applicant","All","25","10"," ","0"
"2020","Male","All","England","Main scheme applicant","All","20","5"," ","0"
"2021","Male","All","England","Main scheme applicant","All","45","15","0.302","0"
"2022","Male","All","England","Main scheme applicant","All","40","10","0.25","0"
"2023","Male","All","England","Main scheme applicant","All","30","5"," ","0"
"2019","Female","All","Scotland","Main scheme applicant","All","1035","245","0.23800000000000002","0"
"2020","Female","All","Scotland","Main scheme applicant","All","1120","300","0.267","0"
"2021","Female","All","Scotland","Main scheme applicant","All","1435","230","0.162","0"
"2022","Female","All","Scotland","Main scheme applicant","All","1215","265","0.218","0"
"2023","Female","All","Scotland","Main scheme applicant","All","855","255","0.301","0"
"2019","Male","All","Scotland","Main scheme applicant","All","5","0"," ","0"
"2020","Male","All","Scotland","Main scheme applicant","All","5","0"," ","0"
"2021","Male","All","Scotland","Main scheme applicant","All","5","0"," ","0"
"2022","Male","All","Scotland","Main scheme applicant","All","5","0"," ","0"
"2023","Male","All","Scotland","Main scheme applicant","All","5","0"," ","0"
"2019","Female","All","Wales","Main scheme applicant","All","600","170","0.28300000000000003","0"
"2020","Female","All","Wales","Main scheme applicant","All","595","205","0.341","0"
"2021","Female","All","Wales","Main scheme applicant","All","800","210","0.264","0"
"2022","Female","All","Wales","Main scheme applicant","All","615","210","0.34400000000000003","0"
"2023","Female","All","Wales","Main scheme applicant","All","495","205","0.419","0"
"2023","Male","All","Wales","Main scheme applicant","All","5","0"," ","0"
"2019","Female","All","Not EU","Main scheme applicant","All","90","10","0.133","0"
"2020","Female","All","Not EU","Main scheme applicant","All","85","15","0.155","0"
"2021","Female","All","Not EU","Main scheme applicant","All","120","20","0.151","0"
"2022","Female","All","Not EU","Main scheme applicant","All","145","15","0.112","0"
"2023","Female","All","Not EU","Main scheme applicant","All","125","20","0.151","0"
"2019","Male","All","Not EU","Main scheme applicant","All","5","0"," ","0"
"2020","Male","All","Not EU","Main scheme applicant","All","5","0"," ","0"
"2021","Male","All","Not EU","Main scheme applicant","All","5","0"," ","0"
"2022","Male","All","Not EU","Main scheme applicant","All","5","0"," ","0"
"2023","Male","All","Not EU","Main scheme applicant","All","10","0"," ","0"
"2019","Female","All","EU (excluding UK)","Main scheme applicant","All","190","25","0.121","0"
"2020","Female","All","EU (excluding UK)","Main scheme applicant","All","205","25","0.131","0"
"2021","Female","All","EU (excluding UK)","Main scheme applicant","All","225","20","0.085","0"
"2022","Female","All","EU (excluding UK)","Main scheme applicant","All","200","10","0.06","0"
"2023","Female","All","EU (excluding UK)","Main scheme applicant","All","160","20","0.11900000000000001","0"
"2019","Male","All","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2020","Male","All","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2021","Male","All","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2019","All","All","England","Not main scheme applicant","All","125","105","0.8170000000000001","0"
"2020","All","All","England","Not main scheme applicant","All","130","100","0.762","0"
"2021","All","All","England","Not main scheme applicant","All","65","50","0.738","0"
"2022","All","All","England","Not main scheme applicant","All","120","85","0.7030000000000001","0"
"2023","All","All","England","Not main scheme applicant","All","280","220","0.793","0"
"2020","All","All","Scotland","Not main scheme applicant","All","5","0"," ","0"
"2022","All","All","Scotland","Not main scheme applicant","All","10","0"," ","0"
"2023","All","All","Scotland","Not main scheme applicant","All","5","0"," ","0"
"2022","All","All","Wales","Not main scheme applicant","All","5","5"," ","0"
"2023","All","All","Wales","Not main scheme applicant","All","5","5"," ","0"
"2023","All","All","Not EU","Not main scheme applicant","All","5","0"," ","0"
"2019","All","All","Northern Ireland","Main scheme applicant","All","550","90","0.167","0"
"2020","All","All","Northern Ireland","Main scheme applicant","All","525","105","0.199","0"
"2021","All","All","Northern Ireland","Main scheme applicant","All","710","105","0.146","0"
"2022","All","All","Northern Ireland","Main scheme applicant","All","695","105","0.154","0"
"2023","All","All","Northern Ireland","Main scheme applicant","All","605","75","0.126","0"
"2019","All","All","England","Main scheme applicant","All","7360","2970","0.404","0"
"2020","All","All","England","Main scheme applicant","All","7965","3500","0.439","0"
"2021","All","All","England","Main scheme applicant","All","10085","3580","0.355","0"
"2022","All","All","England","Main scheme applicant","All","9415","3240","0.34400000000000003","0"
"2023","All","All","England","Main scheme applicant","All","7575","3215","0.424","0"
"2019","All","All","Scotland","Main scheme applicant","All","1040","250","0.23900000000000002","0"
"2020","All","All","Scotland","Main scheme applicant","All","1125","300","0.267","0"
"2021","All","All","Scotland","Main scheme applicant","All","1445","230","0.161","0"
"2022","All","All","Scotland","Main scheme applicant","All","1215","265","0.218","0"
"2023","All","All","Scotland","Main scheme applicant","All","855","260","0.301","0"
"2019","All","All","Wales","Main scheme applicant","All","600","170","0.28200000000000003","0"
"2020","All","All","Wales","Main scheme applicant","All","595","205","0.34","0"
"2021","All","All","Wales","Main scheme applicant","All","800","210","0.264","0"
"2022","All","All","Wales","Main scheme applicant","All","615","210","0.343","0"
"2023","All","All","Wales","Main scheme applicant","All","500","210","0.417","0"
"2019","All","All","Not EU","Main scheme applicant","All","95","10","0.129","0"
"2020","All","All","Not EU","Main scheme applicant","All","85","15","0.149","0"
"2021","All","All","Not EU","Main scheme applicant","All","125","20","0.146","0"
"2022","All","All","Not EU","Main scheme applicant","All","150","15","0.107","0"
"2023","All","All","Not EU","Main scheme applicant","All","135","20","0.139","0"
"2019","All","All","EU (excluding UK)","Main scheme applicant","All","195","25","0.11900000000000001","0"
"2020","All","All","EU (excluding UK)","Main scheme applicant","All","210","25","0.129","0"
"2021","All","All","EU (excluding UK)","Main scheme applicant","All","225","20","0.084","0"
"2022","All","All","EU (excluding UK)","Main scheme applicant","All","200","10","0.06","0"
"2023","All","All","EU (excluding UK)","Main scheme applicant","All","160","20","0.11800000000000001","0"
"2019","Female","18","All","Not main scheme applicant","All","5","5"," ","0"
"2020","Female","18","All","Not main scheme applicant","All","5","5"," ","0"
"2023","Female","18","All","Not main scheme applicant","All","10","10"," ","0"
"2019","Female","19","All","Not main scheme applicant","All","10","10"," ","0"
"2020","Female","19","All","Not main scheme applicant","All","5","5"," ","0"
"2021","Female","19","All","Not main scheme applicant","All","5","5"," ","0"
"2022","Female","19","All","Not main scheme applicant","All","15","10"," ","0"
"2023","Female","19","All","Not main scheme applicant","All","30","25","0.862","0"
"2019","Female","20","All","Not main scheme applicant","All","10","10"," ","0"
"2020","Female","20","All","Not main scheme applicant","All","10","5"," ","0"
"2021","Female","20","All","Not main scheme applicant","All","5","5"," ","0"
"2022","Female","20","All","Not main scheme applicant","All","10","10"," ","0"
"2023","Female","20","All","Not main scheme applicant","All","30","25","0.9","0"
"2019","Female","21 - 24","All","Not main scheme applicant","All","35","30","0.848","0"
"2020","Female","21 - 24","All","Not main scheme applicant","All","40","30","0.714","0"
"2021","Female","21 - 24","All","Not main scheme applicant","All","15","15","0.765","0"
"2022","Female","21 - 24","All","Not main scheme applicant","All","25","20","0.808","0"
"2023","Female","21 - 24","All","Not main scheme applicant","All","65","50","0.738","0"
"2019","Female","25 - 29","All","Not main scheme applicant","All","25","20","0.846","0"
"2020","Female","25 - 29","All","Not main scheme applicant","All","35","25","0.639","0"
"2021","Female","25 - 29","All","Not main scheme applicant","All","20","15","0.737","0"
"2022","Female","25 - 29","All","Not main scheme applicant","All","25","15","0.64","0"
"2023","Female","25 - 29","All","Not main scheme applicant","All","55","45","0.811","0"
"2019","Female","30 - 34","All","Not main scheme applicant","All","25","15","0.739","0"
"2020","Female","30 - 34","All","Not main scheme applicant","All","15","15","0.882","0"
"2021","Female","30 - 34","All","Not main scheme applicant","All","5","5"," ","0"
"2022","Female","30 - 34","All","Not main scheme applicant","All","30","20","0.714","0"
"2023","Female","30 - 34","All","Not main scheme applicant","All","45","30","0.721","0"
"2019","Female","35 and over","All","Not main scheme applicant","All","20","15","0.75","0"
"2020","Female","35 and over","All","Not main scheme applicant","All","25","20","0.84","0"
"2021","Female","35 and over","All","Not main scheme applicant","All","15","10"," ","0"
"2022","Female","35 and over","All","Not main scheme applicant","All","30","15","0.5","0"
"2023","Female","35 and over","All","Not main scheme applicant","All","65","45","0.6880000000000001","0"
"2019","Female","17 and under","All","Main scheme applicant","All","30","0"," ","0"
"2020","Female","17 and under","All","Main scheme applicant","All","40","5"," ","0"
"2021","Female","17 and under","All","Main scheme applicant","All","40","5"," ","0"
"2022","Female","17 and under","All","Main scheme applicant","All","40","5"," ","0"
"2023","Female","17 and under","All","Main scheme applicant","All","35","5"," ","0"
"2019","Female","18","All","Main scheme applicant","All","2790","905","0.324","0"
"2020","Female","18","All","Main scheme applicant","All","3025","1180","0.39","0"
"2021","Female","18","All","Main scheme applicant","All","3780","1120","0.296","0"
"2022","Female","18","All","Main scheme applicant","All","3895","1155","0.297","0"
"2023","Female","18","All","Main scheme applicant","All","3240","1270","0.393","0"
"2019","Male","18","All","Main scheme applicant","All","5","5"," ","0"
"2020","Male","18","All","Main scheme applicant","All","5","0"," ","0"
"2021","Male","18","All","Main scheme applicant","All","15","5"," ","0"
"2022","Male","18","All","Main scheme applicant","All","15","5"," ","0"
"2023","Male","18","All","Main scheme applicant","All","10","0"," ","0"
"2019","Female","19","All","Main scheme applicant","All","1170","420","0.36","0"
"2020","Female","19","All","Main scheme applicant","All","1150","400","0.34600000000000003","0"
"2021","Female","19","All","Main scheme applicant","All","1445","370","0.257","0"
"2022","Female","19","All","Main scheme applicant","All","1345","330","0.246","0"
"2023","Female","19","All","Main scheme applicant","All","1125","370","0.328","0"
"2022","Male","19","All","Main scheme applicant","All","5","0"," ","0"
"2023","Male","19","All","Main scheme applicant","All","5","0"," ","0"
"2019","Female","20","All","Main scheme applicant","All","660","210","0.316","0"
"2020","Female","20","All","Main scheme applicant","All","675","235","0.34700000000000003","0"
"2021","Female","20","All","Main scheme applicant","All","770","190","0.247","0"
"2022","Female","20","All","Main scheme applicant","All","775","185","0.24","0"
"2023","Female","20","All","Main scheme applicant","All","640","220","0.34","0"
"2021","Male","20","All","Main scheme applicant","All","5","0"," ","0"
"2023","Male","20","All","Main scheme applicant","All","5","0"," ","0"
"2019","Female","21 - 24","All","Main scheme applicant","All","1615","600","0.371","0"
"2020","Female","21 - 24","All","Main scheme applicant","All","1670","655","0.393","0"
"2021","Female","21 - 24","All","Main scheme applicant","All","2045","625","0.306","0"
"2022","Female","21 - 24","All","Main scheme applicant","All","1695","485","0.28600000000000003","0"
"2023","Female","21 - 24","All","Main scheme applicant","All","1265","440","0.34900000000000003","0"
"2019","Male","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2020","Male","21 - 24","All","Main scheme applicant","All","10","0"," ","0"
"2021","Male","21 - 24","All","Main scheme applicant","All","10","0"," ","0"
"2022","Male","21 - 24","All","Main scheme applicant","All","10","5"," ","0"
"2023","Male","21 - 24","All","Main scheme applicant","All","10","0"," ","0"
"2019","Female","25 - 29","All","Main scheme applicant","All","1480","595","0.402","0"
"2020","Female","25 - 29","All","Main scheme applicant","All","1550","690","0.444","0"
"2021","Female","25 - 29","All","Main scheme applicant","All","2075","720","0.34600000000000003","0"
"2022","Female","25 - 29","All","Main scheme applicant","All","1650","620","0.376","0"
"2023","Female","25 - 29","All","Main scheme applicant","All","1175","485","0.41100000000000003","0"
"2019","Male","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2020","Male","25 - 29","All","Main scheme applicant","All","10","0"," ","0"
"2021","Male","25 - 29","All","Main scheme applicant","All","15","5"," ","0"
"2022","Male","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2023","Male","25 - 29","All","Main scheme applicant","All","10","0"," ","0"
"2019","Female","30 - 34","All","Main scheme applicant","All","970","390","0.4","0"
"2020","Female","30 - 34","All","Main scheme applicant","All","1130","480","0.423","0"
"2021","Female","30 - 34","All","Main scheme applicant","All","1545","590","0.384","0"
"2022","Female","30 - 34","All","Main scheme applicant","All","1390","535","0.384","0"
"2023","Female","30 - 34","All","Main scheme applicant","All","1035","455","0.439","0"
"2019","Male","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2021","Male","30 - 34","All","Main scheme applicant","All","10","0"," ","0"
"2022","Male","30 - 34","All","Main scheme applicant","All","10","5"," ","0"
"2023","Male","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2019","Female","35 and over","All","Main scheme applicant","All","1085","390","0.359","0"
"2020","Female","35 and over","All","Main scheme applicant","All","1235","500","0.406","0"
"2021","Female","35 and over","All","Main scheme applicant","All","1630","530","0.325","0"
"2022","Female","35 and over","All","Main scheme applicant","All","1445","525","0.362","0"
"2023","Female","35 and over","All","Main scheme applicant","All","1265","540","0.429","0"
"2019","Male","35 and over","All","Main scheme applicant","All","10","5"," ","0"
"2020","Male","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2021","Male","35 and over","All","Main scheme applicant","All","10","0"," ","0"
"2022","Male","35 and over","All","Main scheme applicant","All","10","0"," ","0"
"2023","Male","35 and over","All","Main scheme applicant","All","15","0"," ","0"
"2019","All","18","All","Not main scheme applicant","All","5","5"," ","0"
"2020","All","18","All","Not main scheme applicant","All","5","5"," ","0"
"2023","All","18","All","Not main scheme applicant","All","10","10"," ","0"
"2019","All","19","All","Not main scheme applicant","All","10","10"," ","0"
"2020","All","19","All","Not main scheme applicant","All","5","5"," ","0"
"2021","All","19","All","Not main scheme applicant","All","5","5"," ","0"
"2022","All","19","All","Not main scheme applicant","All","15","10"," ","0"
"2023","All","19","All","Not main scheme applicant","All","30","25","0.862","0"
"2019","All","20","All","Not main scheme applicant","All","10","10"," ","0"
"2020","All","20","All","Not main scheme applicant","All","10","5"," ","0"
"2021","All","20","All","Not main scheme applicant","All","5","5"," ","0"
"2022","All","20","All","Not main scheme applicant","All","10","10"," ","0"
"2023","All","20","All","Not main scheme applicant","All","30","25","0.9","0"
"2019","All","21 - 24","All","Not main scheme applicant","All","35","30","0.8240000000000001","0"
"2020","All","21 - 24","All","Not main scheme applicant","All","40","30","0.714","0"
"2021","All","21 - 24","All","Not main scheme applicant","All","15","15","0.765","0"
"2022","All","21 - 24","All","Not main scheme applicant","All","25","20","0.808","0"
"2023","All","21 - 24","All","Not main scheme applicant","All","65","50","0.742","0"
"2019","All","25 - 29","All","Not main scheme applicant","All","30","25","0.857","0"
"2020","All","25 - 29","All","Not main scheme applicant","All","35","25","0.639","0"
"2021","All","25 - 29","All","Not main scheme applicant","All","20","15","0.737","0"
"2022","All","25 - 29","All","Not main scheme applicant","All","25","15","0.64","0"
"2023","All","25 - 29","All","Not main scheme applicant","All","55","45","0.796","0"
"2019","All","30 - 34","All","Not main scheme applicant","All","25","15","0.739","0"
"2020","All","30 - 34","All","Not main scheme applicant","All","15","15","0.882","0"
"2021","All","30 - 34","All","Not main scheme applicant","All","5","5"," ","0"
"2022","All","30 - 34","All","Not main scheme applicant","All","30","20","0.714","0"
"2023","All","30 - 34","All","Not main scheme applicant","All","45","30","0.721","0"
"2019","All","35 and over","All","Not main scheme applicant","All","20","15","0.75","0"
"2020","All","35 and over","All","Not main scheme applicant","All","25","20","0.84","0"
"2021","All","35 and over","All","Not main scheme applicant","All","15","10"," ","0"
"2022","All","35 and over","All","Not main scheme applicant","All","30","15","0.517","0"
"2023","All","35 and over","All","Not main scheme applicant","All","65","45","0.6880000000000001","0"
"2019","All","17 and under","All","Main scheme applicant","All","30","0"," ","0"
"2020","All","17 and under","All","Main scheme applicant","All","40","5"," ","0"
"2021","All","17 and under","All","Main scheme applicant","All","40","5"," ","0"
"2022","All","17 and under","All","Main scheme applicant","All","40","5"," ","0"
"2023","All","17 and under","All","Main scheme applicant","All","35","5"," ","0"
"2019","All","18","All","Main scheme applicant","All","2795","905","0.325","0"
"2020","All","18","All","Main scheme applicant","All","3030","1180","0.39","0"
"2021","All","18","All","Main scheme applicant","All","3795","1125","0.296","0"
"2022","All","18","All","Main scheme applicant","All","3910","1160","0.297","0"
"2023","All","18","All","Main scheme applicant","All","3250","1275","0.392","0"
"2019","All","19","All","Main scheme applicant","All","1170","420","0.36","0"
"2020","All","19","All","Main scheme applicant","All","1150","400","0.34600000000000003","0"
"2021","All","19","All","Main scheme applicant","All","1445","370","0.257","0"
"2022","All","19","All","Main scheme applicant","All","1350","330","0.246","0"
"2023","All","19","All","Main scheme applicant","All","1130","370","0.328","0"
"2019","All","20","All","Main scheme applicant","All","660","210","0.316","0"
"2020","All","20","All","Main scheme applicant","All","675","235","0.34600000000000003","0"
"2021","All","20","All","Main scheme applicant","All","775","190","0.246","0"
"2022","All","20","All","Main scheme applicant","All","775","185","0.24","0"
"2023","All","20","All","Main scheme applicant","All","645","220","0.338","0"
"2019","All","21 - 24","All","Main scheme applicant","All","1620","600","0.37","0"
"2020","All","21 - 24","All","Main scheme applicant","All","1675","660","0.392","0"
"2021","All","21 - 24","All","Main scheme applicant","All","2050","625","0.305","0"
"2022","All","21 - 24","All","Main scheme applicant","All","1705","490","0.28600000000000003","0"
"2023","All","21 - 24","All","Main scheme applicant","All","1275","440","0.34600000000000003","0"
"2019","All","25 - 29","All","Main scheme applicant","All","1490","595","0.401","0"
"2020","All","25 - 29","All","Main scheme applicant","All","1565","690","0.442","0"
"2021","All","25 - 29","All","Main scheme applicant","All","2090","725","0.34600000000000003","0"
"2022","All","25 - 29","All","Main scheme applicant","All","1655","620","0.375","0"
"2023","All","25 - 29","All","Main scheme applicant","All","1185","485","0.40800000000000003","0"
"2019","All","30 - 34","All","Main scheme applicant","All","975","390","0.4","0"
"2020","All","30 - 34","All","Main scheme applicant","All","1130","480","0.423","0"
"2021","All","30 - 34","All","Main scheme applicant","All","1550","595","0.383","0"
"2022","All","30 - 34","All","Main scheme applicant","All","1400","535","0.383","0"
"2023","All","30 - 34","All","Main scheme applicant","All","1040","455","0.438","0"
"2019","All","35 and over","All","Main scheme applicant","All","1095","395","0.358","0"
"2020","All","35 and over","All","Main scheme applicant","All","1240","500","0.404","0"
"2021","All","35 and over","All","Main scheme applicant","All","1640","530","0.324","0"
"2022","All","35 and over","All","Main scheme applicant","All","1455","525","0.36","0"
"2023","All","35 and over","All","Main scheme applicant","All","1275","545","0.426","0"
"2019","Female","All","All","Not main scheme applicant","All","125","100","0.81","0"
"2020","Female","All","All","Not main scheme applicant","All","140","105","0.741","0"
"2021","Female","All","All","Not main scheme applicant","All","70","50","0.714","0"
"2022","Female","All","All","Not main scheme applicant","All","130","90","0.667","0"
"2023","Female","All","All","Not main scheme applicant","All","295","225","0.769","0"
"2019","Male","All","All","Not main scheme applicant","All","5","0"," ","0"
"2019","Female","All","All","Main scheme applicant","All","9800","3505","0.358","0"
"2020","Female","All","All","Main scheme applicant","All","10470","4140","0.395","0"
"2021","Female","All","All","Main scheme applicant","All","13330","4155","0.312","0"
"2022","Female","All","All","Main scheme applicant","All","12230","3840","0.314","0"
"2023","Female","All","All","Main scheme applicant","All","9775","3785","0.387","0"
"2019","Male","All","All","Main scheme applicant","All","35","10","0.278","0"
"2020","Male","All","All","Main scheme applicant","All","30","5"," ","0"
"2021","Male","All","All","Main scheme applicant","All","60","15","0.21","0"
"2022","Male","All","All","Main scheme applicant","All","55","10","0.196","0"
"2023","Male","All","All","Main scheme applicant","All","55","10"," ","0"
"2019","All","All","All","Not main scheme applicant","All","130","105","0.806","0"
"2020","All","All","All","Not main scheme applicant","All","140","105","0.741","0"
"2021","All","All","All","Not main scheme applicant","All","70","50","0.714","0"
"2022","All","All","All","Not main scheme applicant","All","135","90","0.669","0"
"2023","All","All","All","Not main scheme applicant","All","295","230","0.768","0"
"2019","All","All","All","Main scheme applicant","All","9835","3515","0.357","0"
"2020","All","All","All","Main scheme applicant","All","10505","4145","0.395","0"
"2021","All","All","All","Main scheme applicant","All","13390","4165","0.311","0"
"2022","All","All","All","Main scheme applicant","All","12285","3850","0.313","0"
"2023","All","All","All","Main scheme applicant","All","9830","3795","0.386","0"
"2021","Female","17 and under","Northern Ireland","All","All","5","0"," ","0"
"2019","Female","18","Northern Ireland","All","All","175","25","0.138","0"
"2020","Female","18","Northern Ireland","All","All","195","40","0.194","0"
"2021","Female","18","Northern Ireland","All","All","265","30","0.12","0"
"2022","Female","18","Northern Ireland","All","All","300","45","0.146","0"
"2023","Female","18","Northern Ireland","All","All","265","35","0.133","0"
"2019","Female","19","Northern Ireland","All","All","70","15","0.203","0"
"2020","Female","19","Northern Ireland","All","All","70","10","0.159","0"
"2021","Female","19","Northern Ireland","All","All","85","10"," ","0"
"2022","Female","19","Northern Ireland","All","All","85","15","0.155","0"
"2023","Female","19","Northern Ireland","All","All","75","10"," ","0"
"2019","Female","20","Northern Ireland","All","All","35","0"," ","0"
"2020","Female","20","Northern Ireland","All","All","25","5"," ","0"
"2021","Female","20","Northern Ireland","All","All","30","5"," ","0"
"2022","Female","20","Northern Ireland","All","All","40","5"," ","0"
"2023","Female","20","Northern Ireland","All","All","35","5"," ","0"
"2019","Female","21 - 24","Northern Ireland","All","All","65","5"," ","0"
"2020","Female","21 - 24","Northern Ireland","All","All","70","15","0.232","0"
"2021","Female","21 - 24","Northern Ireland","All","All","105","15","0.14300000000000002","0"
"2022","Female","21 - 24","Northern Ireland","All","All","70","5"," ","0"
"2023","Female","21 - 24","Northern Ireland","All","All","65","5"," ","0"
"2019","Female","25 - 29","Northern Ireland","All","All","80","20","0.244","0"
"2020","Female","25 - 29","Northern Ireland","All","All","70","15","0.217","0"
"2021","Female","25 - 29","Northern Ireland","All","All","90","15","0.193","0"
"2022","Female","25 - 29","Northern Ireland","All","All","60","10","0.203","0"
"2023","Female","25 - 29","Northern Ireland","All","All","45","5"," ","0"
"2019","Female","30 - 34","Northern Ireland","All","All","50","10","0.2","0"
"2020","Female","30 - 34","Northern Ireland","All","All","50","10","0.196","0"
"2021","Female","30 - 34","Northern Ireland","All","All","70","20","0.265","0"
"2022","Female","30 - 34","Northern Ireland","All","All","65","15","0.219","0"
"2023","Female","30 - 34","Northern Ireland","All","All","60","10","0.197","0"
"2019","Female","35 and over","Northern Ireland","All","All","75","15","0.211","0"
"2020","Female","35 and over","Northern Ireland","All","All","40","10","0.268","0"
"2021","Female","35 and over","Northern Ireland","All","All","65","10","0.169","0"
"2022","Female","35 and over","Northern Ireland","All","All","70","15","0.2","0"
"2023","Female","35 and over","Northern Ireland","All","All","55","10"," ","0"
"2020","Female","17 and under","England","All","All","5","0"," ","0"
"2021","Female","17 and under","England","All","All","5","0"," ","0"
"2022","Female","17 and under","England","All","All","5","0"," ","0"
"2023","Female","17 and under","England","All","All","5","0"," ","0"
"2019","Female","18","England","All","All","2140","785","0.368","0"
"2020","Female","18","England","All","All","2375","1015","0.427","0"
"2021","Female","18","England","All","All","2890","965","0.334","0"
"2022","Female","18","England","All","All","3025","985","0.326","0"
"2023","Female","18","England","All","All","2590","1135","0.437","0"
"2019","Male","18","England","All","All","5","0"," ","0"
"2021","Male","18","England","All","All","10","5"," ","0"
"2022","Male","18","England","All","All","15","5"," ","0"
