"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2019","Scotland","21 - 24","All","Female","Main scheme applicant","All","1340","715","0.534"
"2020","Scotland","21 - 24","All","Female","Main scheme applicant","All","1475","780","0.53"
"2021","Scotland","21 - 24","All","Female","Main scheme applicant","All","1780","750","0.422"
"2022","Scotland","21 - 24","All","Female","Main scheme applicant","All","1240","665","0.538"
"2023","Scotland","21 - 24","All","Female","Main scheme applicant","All","1075","610","0.5680000000000001"
"2022","Wales","21 - 24","All","Female","Main scheme applicant","All","575","405","0.707"
"2023","Wales","21 - 24","All","Female","Main scheme applicant","All","530","350","0.66"
"2019","England","25 - 29","All","Female","Main scheme applicant","All","5","0"," "
"2020","England","25 - 29","All","Female","Main scheme applicant","All","10","5"," "
"2021","England","25 - 29","All","Female","Main scheme applicant","All","10","5"," "
"2023","England","25 - 29","All","Female","Main scheme applicant","All","5","5"," "
"2019","Scotland","25 - 29","All","Female","Main scheme applicant","All","1040","570","0.55"
"2020","Scotland","25 - 29","All","Female","Main scheme applicant","All","1000","540","0.541"
"2021","Scotland","25 - 29","All","Female","Main scheme applicant","All","1250","580","0.464"
"2022","Scotland","25 - 29","All","Female","Main scheme applicant","All","850","465","0.548"
"2023","Scotland","25 - 29","All","Female","Main scheme applicant","All","605","330","0.546"
"2022","Wales","25 - 29","All","Female","Main scheme applicant","All","185","110","0.601"
"2023","Wales","25 - 29","All","Female","Main scheme applicant","All","160","110","0.6960000000000001"
"2019","England","30 - 34","All","Female","Main scheme applicant","All","5","0"," "
"2020","England","30 - 34","All","Female","Main scheme applicant","All","10","0"," "
"2021","England","30 - 34","All","Female","Main scheme applicant","All","5","0"," "
"2019","Scotland","30 - 34","All","Female","Main scheme applicant","All","445","210","0.467"
"2020","Scotland","30 - 34","All","Female","Main scheme applicant","All","460","255","0.555"
"2021","Scotland","30 - 34","All","Female","Main scheme applicant","All","520","200","0.39"
"2022","Scotland","30 - 34","All","Female","Main scheme applicant","All","340","180","0.531"
"2023","Scotland","30 - 34","All","Female","Main scheme applicant","All","280","155","0.554"
"2022","Wales","30 - 34","All","Female","Main scheme applicant","All","65","50","0.758"
"2023","Wales","30 - 34","All","Female","Main scheme applicant","All","65","40","0.615"
"2019","England","35 and over","All","Female","Main scheme applicant","All","10","5"," "
"2020","England","35 and over","All","Female","Main scheme applicant","All","15","5"," "
"2021","England","35 and over","All","Female","Main scheme applicant","All","10","10"," "
"2022","England","35 and over","All","Female","Main scheme applicant","All","5","5"," "
"2023","England","35 and over","All","Female","Main scheme applicant","All","5","0"," "
"2019","Scotland","35 and over","All","Female","Main scheme applicant","All","790","350","0.444"
"2020","Scotland","35 and over","All","Female","Main scheme applicant","All","855","405","0.47500000000000003"
"2021","Scotland","35 and over","All","Female","Main scheme applicant","All","900","350","0.391"
"2022","Scotland","35 and over","All","Female","Main scheme applicant","All","620","320","0.513"
"2023","Scotland","35 and over","All","Female","Main scheme applicant","All","530","290","0.551"
"2022","Wales","35 and over","All","Female","Main scheme applicant","All","100","50","0.515"
"2023","Wales","35 and over","All","Female","Main scheme applicant","All","75","45","0.61"
"2019","Scotland","18","All","Male","Main scheme applicant","All","5","0"," "
"2020","Scotland","18","All","Male","Main scheme applicant","All","5","0"," "
"2021","Scotland","18","All","Male","Main scheme applicant","All","10","0"," "
"2022","Scotland","18","All","Male","Main scheme applicant","All","5","0"," "
"2023","Scotland","18","All","Male","Main scheme applicant","All","10","0"," "
"2022","Wales","18","All","Male","Main scheme applicant","All","10","0"," "
"2023","Wales","18","All","Male","Main scheme applicant","All","5","0"," "
"2020","Scotland","19","All","Male","Main scheme applicant","All","5","0"," "
"2022","Scotland","19","All","Male","Main scheme applicant","All","5","0"," "
"2023","Scotland","19","All","Male","Main scheme applicant","All","5","0"," "
"2021","Scotland","20","All","Male","Main scheme applicant","All","5","0"," "
"2022","Scotland","20","All","Male","Main scheme applicant","All","5","0"," "
"2023","Scotland","20","All","Male","Main scheme applicant","All","10","0"," "
"2023","Wales","20","All","Male","Main scheme applicant","All","5","0"," "
"2019","England","21 - 24","All","Male","Main scheme applicant","All","5","5"," "
"2021","England","21 - 24","All","Male","Main scheme applicant","All","5","0"," "
"2023","England","21 - 24","All","Male","Main scheme applicant","All","5","0"," "
"2019","Scotland","21 - 24","All","Male","Main scheme applicant","All","490","195","0.402"
"2020","Scotland","21 - 24","All","Male","Main scheme applicant","All","465","205","0.439"
"2021","Scotland","21 - 24","All","Male","Main scheme applicant","All","585","210","0.362"
"2022","Scotland","21 - 24","All","Male","Main scheme applicant","All","465","170","0.367"
"2023","Scotland","21 - 24","All","Male","Main scheme applicant","All","360","175","0.482"
"2022","Wales","21 - 24","All","Male","Main scheme applicant","All","210","125","0.603"
"2023","Wales","21 - 24","All","Male","Main scheme applicant","All","190","135","0.709"
"2021","England","25 - 29","All","Male","Main scheme applicant","All","5","0"," "
"2019","Scotland","25 - 29","All","Male","Main scheme applicant","All","415","190","0.457"
"2020","Scotland","25 - 29","All","Male","Main scheme applicant","All","470","225","0.47600000000000003"
"2021","Scotland","25 - 29","All","Male","Main scheme applicant","All","545","210","0.382"
"2022","Scotland","25 - 29","All","Male","Main scheme applicant","All","395","190","0.48"
"2023","Scotland","25 - 29","All","Male","Main scheme applicant","All","310","160","0.523"
"2022","Wales","25 - 29","All","Male","Main scheme applicant","All","85","55","0.651"
"2023","Wales","25 - 29","All","Male","Main scheme applicant","All","90","55","0.625"
"2019","England","30 - 34","All","Male","Main scheme applicant","All","5","5"," "
"2019","Scotland","30 - 34","All","Male","Main scheme applicant","All","215","100","0.468"
"2020","Scotland","30 - 34","All","Male","Main scheme applicant","All","225","100","0.449"
"2021","Scotland","30 - 34","All","Male","Main scheme applicant","All","250","100","0.406"
"2022","Scotland","30 - 34","All","Male","Main scheme applicant","All","215","105","0.488"
"2023","Scotland","30 - 34","All","Male","Main scheme applicant","All","140","60","0.44"
"2022","Wales","30 - 34","All","Male","Main scheme applicant","All","45","25","0.6"
"2023","Wales","30 - 34","All","Male","Main scheme applicant","All","30","20","0.6"
"2021","England","35 and over","All","Male","Main scheme applicant","All","5","0"," "
"2023","England","35 and over","All","Male","Main scheme applicant","All","5","0"," "
"2019","Scotland","35 and over","All","Male","Main scheme applicant","All","340","150","0.443"
"2020","Scotland","35 and over","All","Male","Main scheme applicant","All","325","145","0.449"
"2021","Scotland","35 and over","All","Male","Main scheme applicant","All","370","130","0.35000000000000003"
"2022","Scotland","35 and over","All","Male","Main scheme applicant","All","260","110","0.42"
"2023","Scotland","35 and over","All","Male","Main scheme applicant","All","195","85","0.451"
"2022","Wales","35 and over","All","Male","Main scheme applicant","All","50","30","0.6"
"2023","Wales","35 and over","All","Male","Main scheme applicant","All","30","15","0.5"
"2019","All","21 - 24","All","Female","Not main scheme applicant","All","15","15","0.8130000000000001"
"2020","All","21 - 24","All","Female","Not main scheme applicant","All","25","20","0.704"
"2021","All","21 - 24","All","Female","Not main scheme applicant","All","20","15","0.7000000000000001"
"2022","All","21 - 24","All","Female","Not main scheme applicant","All","50","35","0.712"
"2023","All","21 - 24","All","Female","Not main scheme applicant","All","65","55","0.791"
"2019","All","25 - 29","All","Female","Not main scheme applicant","All","25","20","0.783"
"2020","All","25 - 29","All","Female","Not main scheme applicant","All","35","30","0.784"
"2021","All","25 - 29","All","Female","Not main scheme applicant","All","10","5"," "
"2022","All","25 - 29","All","Female","Not main scheme applicant","All","45","35","0.717"
"2023","All","25 - 29","All","Female","Not main scheme applicant","All","35","30","0.853"
"2019","All","30 - 34","All","Female","Not main scheme applicant","All","5","5"," "
"2020","All","30 - 34","All","Female","Not main scheme applicant","All","15","10","0.733"
"2021","All","30 - 34","All","Female","Not main scheme applicant","All","10","5"," "
"2022","All","30 - 34","All","Female","Not main scheme applicant","All","15","10","0.733"
"2023","All","30 - 34","All","Female","Not main scheme applicant","All","15","15","0.882"
"2019","All","35 and over","All","Female","Not main scheme applicant","All","20","15","0.682"
"2020","All","35 and over","All","Female","Not main scheme applicant","All","35","20","0.667"
"2021","All","35 and over","All","Female","Not main scheme applicant","All","20","15","0.81"
"2022","All","35 and over","All","Female","Not main scheme applicant","All","35","25","0.771"
"2023","All","35 and over","All","Female","Not main scheme applicant","All","35","25","0.771"
"2019","All","21 - 24","All","Male","Not main scheme applicant","All","10","10","1"
"2020","All","21 - 24","All","Male","Not main scheme applicant","All","20","15","0.81"
"2021","All","21 - 24","All","Male","Not main scheme applicant","All","10","5"," "
"2022","All","21 - 24","All","Male","Not main scheme applicant","All","40","35","0.872"
"2023","All","21 - 24","All","Male","Not main scheme applicant","All","45","35","0.86"
"2019","All","25 - 29","All","Male","Not main scheme applicant","All","10","10","0.917"
"2020","All","25 - 29","All","Male","Not main scheme applicant","All","30","25","0.8130000000000001"
"2021","All","25 - 29","All","Male","Not main scheme applicant","All","5","5"," "
"2022","All","25 - 29","All","Male","Not main scheme applicant","All","25","20","0.792"
"2023","All","25 - 29","All","Male","Not main scheme applicant","All","25","20","0.833"
"2019","All","30 - 34","All","Male","Not main scheme applicant","All","5","5"," "
"2020","All","30 - 34","All","Male","Not main scheme applicant","All","5","5"," "
"2021","All","30 - 34","All","Male","Not main scheme applicant","All","5","5"," "
"2022","All","30 - 34","All","Male","Not main scheme applicant","All","10","5"," "
"2023","All","30 - 34","All","Male","Not main scheme applicant","All","10","10","0.833"
"2019","All","35 and over","All","Male","Not main scheme applicant","All","10","5"," "
"2020","All","35 and over","All","Male","Not main scheme applicant","All","20","15","0.81"
"2021","All","35 and over","All","Male","Not main scheme applicant","All","10","5"," "
"2022","All","35 and over","All","Male","Not main scheme applicant","All","20","15","0.684"
"2023","All","35 and over","All","Male","Not main scheme applicant","All","30","25","0.893"
"2022","All","17 and under","All","Female","Main scheme applicant","All","5","0"," "
"2019","All","18","All","Female","Main scheme applicant","All","10","0"," "
"2020","All","18","All","Female","Main scheme applicant","All","30","0"," "
"2021","All","18","All","Female","Main scheme applicant","All","20","0"," "
"2022","All","18","All","Female","Main scheme applicant","All","40","0"," "
"2023","All","18","All","Female","Main scheme applicant","All","25","0"," "
"2019","All","19","All","Female","Main scheme applicant","All","5","0"," "
"2020","All","19","All","Female","Main scheme applicant","All","5","0"," "
"2021","All","19","All","Female","Main scheme applicant","All","5","0"," "
"2022","All","19","All","Female","Main scheme applicant","All","10","0"," "
"2023","All","19","All","Female","Main scheme applicant","All","10","0"," "
"2019","All","20","All","Female","Main scheme applicant","All","10","0"," "
"2020","All","20","All","Female","Main scheme applicant","All","10","0"," "
"2021","All","20","All","Female","Main scheme applicant","All","15","0"," "
"2022","All","20","All","Female","Main scheme applicant","All","10","0"," "
"2023","All","20","All","Female","Main scheme applicant","All","5","0"," "
"2019","All","21 - 24","All","Female","Main scheme applicant","All","1350","720","0.534"
"2020","All","21 - 24","All","Female","Main scheme applicant","All","1485","785","0.53"
"2021","All","21 - 24","All","Female","Main scheme applicant","All","1790","760","0.423"
"2022","All","21 - 24","All","Female","Main scheme applicant","All","1795","1075","0.599"
"2023","All","21 - 24","All","Female","Main scheme applicant","All","1585","965","0.608"
"2019","All","25 - 29","All","Female","Main scheme applicant","All","1045","575","0.548"
"2020","All","25 - 29","All","Female","Main scheme applicant","All","1010","545","0.541"
"2021","All","25 - 29","All","Female","Main scheme applicant","All","1260","585","0.464"
"2022","All","25 - 29","All","Female","Main scheme applicant","All","1015","575","0.5680000000000001"
"2023","All","25 - 29","All","Female","Main scheme applicant","All","755","445","0.587"
"2019","All","30 - 34","All","Female","Main scheme applicant","All","450","210","0.466"
"2020","All","30 - 34","All","Female","Main scheme applicant","All","470","260","0.55"
"2021","All","30 - 34","All","Female","Main scheme applicant","All","520","205","0.39"
"2022","All","30 - 34","All","Female","Main scheme applicant","All","405","230","0.5740000000000001"
"2023","All","30 - 34","All","Female","Main scheme applicant","All","340","195","0.58"
"2019","All","35 and over","All","Female","Main scheme applicant","All","800","360","0.446"
"2020","All","35 and over","All","Female","Main scheme applicant","All","865","410","0.47200000000000003"
"2021","All","35 and over","All","Female","Main scheme applicant","All","910","360","0.395"
"2022","All","35 and over","All","Female","Main scheme applicant","All","725","375","0.514"
"2023","All","35 and over","All","Female","Main scheme applicant","All","605","340","0.561"
"2019","All","18","All","Male","Main scheme applicant","All","5","0"," "
"2020","All","18","All","Male","Main scheme applicant","All","5","0"," "
"2021","All","18","All","Male","Main scheme applicant","All","10","0"," "
"2022","All","18","All","Male","Main scheme applicant","All","15","0"," "
"2023","All","18","All","Male","Main scheme applicant","All","15","0"," "
"2020","All","19","All","Male","Main scheme applicant","All","5","0"," "
"2022","All","19","All","Male","Main scheme applicant","All","5","0"," "
"2023","All","19","All","Male","Main scheme applicant","All","5","0"," "
"2021","All","20","All","Male","Main scheme applicant","All","5","0"," "
"2022","All","20","All","Male","Main scheme applicant","All","5","0"," "
"2023","All","20","All","Male","Main scheme applicant","All","10","0"," "
"2019","All","21 - 24","All","Male","Main scheme applicant","All","495","200","0.405"
"2020","All","21 - 24","All","Male","Main scheme applicant","All","465","205","0.437"
"2021","All","21 - 24","All","Male","Main scheme applicant","All","590","215","0.362"
"2022","All","21 - 24","All","Male","Main scheme applicant","All","650","295","0.455"
"2023","All","21 - 24","All","Male","Main scheme applicant","All","545","310","0.5680000000000001"
"2019","All","25 - 29","All","Male","Main scheme applicant","All","415","190","0.457"
"2020","All","25 - 29","All","Male","Main scheme applicant","All","475","225","0.47400000000000003"
"2021","All","25 - 29","All","Male","Main scheme applicant","All","550","210","0.383"
"2022","All","25 - 29","All","Male","Main scheme applicant","All","475","245","0.518"
"2023","All","25 - 29","All","Male","Main scheme applicant","All","390","215","0.554"
"2019","All","30 - 34","All","Male","Main scheme applicant","All","220","105","0.47300000000000003"
"2020","All","30 - 34","All","Male","Main scheme applicant","All","230","105","0.454"
"2021","All","30 - 34","All","Male","Main scheme applicant","All","250","105","0.40900000000000003"
"2022","All","30 - 34","All","Male","Main scheme applicant","All","250","130","0.52"
"2023","All","30 - 34","All","Male","Main scheme applicant","All","165","80","0.485"
"2019","All","35 and over","All","Male","Main scheme applicant","All","340","150","0.443"
"2020","All","35 and over","All","Male","Main scheme applicant","All","325","145","0.449"
"2021","All","35 and over","All","Male","Main scheme applicant","All","375","130","0.354"
"2022","All","35 and over","All","Male","Main scheme applicant","All","305","140","0.462"
"2023","All","35 and over","All","Male","Main scheme applicant","All","225","105","0.458"
"2019","England","All","All","Female","Not main scheme applicant","All","10","10","1"
"2020","England","All","All","Female","Not main scheme applicant","All","25","25","0.889"
"2021","England","All","All","Female","Not main scheme applicant","All","15","15","0.929"
"2022","England","All","All","Female","Not main scheme applicant","All","10","10","0.909"
"2023","England","All","All","Female","Not main scheme applicant","All","20","20","1"
"2019","Scotland","All","All","Female","Not main scheme applicant","All","55","40","0.679"
"2020","Scotland","All","All","Female","Not main scheme applicant","All","85","55","0.671"
"2021","Scotland","All","All","Female","Not main scheme applicant","All","45","30","0.66"
"2022","Scotland","All","All","Female","Not main scheme applicant","All","60","40","0.661"
"2023","Scotland","All","All","Female","Not main scheme applicant","All","70","55","0.779"
"2022","Wales","All","All","Female","Not main scheme applicant","All","75","55","0.76"
"2023","Wales","All","All","Female","Not main scheme applicant","All","65","55","0.791"
"2019","England","All","All","Male","Not main scheme applicant","All","5","5"," "
"2020","England","All","All","Male","Not main scheme applicant","All","10","10"," "
"2021","England","All","All","Male","Not main scheme applicant","All","5","5"," "
"2022","England","All","All","Male","Not main scheme applicant","All","5","5"," "
"2023","England","All","All","Male","Not main scheme applicant","All","10","10","1"
"2019","Scotland","All","All","Male","Not main scheme applicant","All","30","25","0.844"
"2020","Scotland","All","All","Male","Not main scheme applicant","All","70","60","0.8290000000000001"
"2021","Scotland","All","All","Male","Not main scheme applicant","All","25","20","0.792"
"2022","Scotland","All","All","Male","Not main scheme applicant","All","40","25","0.667"
"2023","Scotland","All","All","Male","Not main scheme applicant","All","40","30","0.842"
"2022","Wales","All","All","Male","Not main scheme applicant","All","45","40","0.8260000000000001"
"2023","Wales","All","All","Male","Not main scheme applicant","All","60","50","0.847"
"2019","England","All","All","Female","Main scheme applicant","All","35","15","0.486"
"2020","England","All","All","Female","Main scheme applicant","All","45","15","0.34"
"2021","England","All","All","Female","Main scheme applicant","All","35","20","0.5760000000000001"
"2022","England","All","All","Female","Main scheme applicant","All","15","5"," "
"2023","England","All","All","Female","Main scheme applicant","All","20","10","0.667"
"2019","Scotland","All","All","Female","Main scheme applicant","All","3640","1845","0.507"
"2020","Scotland","All","All","Female","Main scheme applicant","All","3825","1985","0.519"
"2021","Scotland","All","All","Female","Main scheme applicant","All","4495","1885","0.42"
"2022","Scotland","All","All","Female","Main scheme applicant","All","3090","1630","0.528"
"2023","Scotland","All","All","Female","Main scheme applicant","All","2515","1385","0.551"
"2022","Wales","All","All","Female","Main scheme applicant","All","945","620","0.653"
"2023","Wales","All","All","Female","Main scheme applicant","All","835","545","0.654"
"2019","England","All","All","Male","Main scheme applicant","All","10","5"," "
"2020","England","All","All","Male","Main scheme applicant","All","5","0"," "
"2021","England","All","All","Male","Main scheme applicant","All","10","5"," "
"2022","England","All","All","Male","Main scheme applicant","All","5","0"," "
"2023","England","All","All","Male","Main scheme applicant","All","10","5"," "
"2019","Scotland","All","All","Male","Main scheme applicant","All","1470","640","0.434"
"2020","Scotland","All","All","Male","Main scheme applicant","All","1500","675","0.451"
"2021","Scotland","All","All","Male","Main scheme applicant","All","1765","655","0.37"
"2022","Scotland","All","All","Male","Main scheme applicant","All","1345","575","0.428"
"2023","Scotland","All","All","Male","Main scheme applicant","All","1020","485","0.47600000000000003"
"2022","Wales","All","All","Male","Main scheme applicant","All","395","235","0.597"
"2023","Wales","All","All","Male","Main scheme applicant","All","350","225","0.634"
"2019","All","All","All","Female","Not main scheme applicant","All","70","50","0.735"
"2020","All","All","All","Female","Not main scheme applicant","All","110","80","0.723"
"2021","All","All","All","Female","Not main scheme applicant","All","60","45","0.721"
"2022","All","All","All","Female","Not main scheme applicant","All","150","110","0.73"
"2023","All","All","All","Female","Not main scheme applicant","All","155","125","0.81"
"2019","All","All","All","Male","Not main scheme applicant","All","35","30","0.861"
"2020","All","All","All","Male","Not main scheme applicant","All","80","65","0.8250000000000001"
"2021","All","All","All","Male","Not main scheme applicant","All","30","25","0.767"
"2022","All","All","All","Male","Not main scheme applicant","All","90","70","0.767"
"2023","All","All","All","Male","Not main scheme applicant","All","105","90","0.86"
"2019","All","All","All","Female","Main scheme applicant","All","3675","1865","0.507"
"2020","All","All","All","Female","Main scheme applicant","All","3875","2005","0.517"
"2021","All","All","All","Female","Main scheme applicant","All","4525","1905","0.421"
"2022","All","All","All","Female","Main scheme applicant","All","4000","2255","0.5640000000000001"
"2023","All","All","All","Female","Main scheme applicant","All","3325","1945","0.585"
"2019","All","All","All","Male","Main scheme applicant","All","1480","645","0.436"
"2020","All","All","All","Male","Main scheme applicant","All","1505","680","0.45"
"2021","All","All","All","Male","Main scheme applicant","All","1775","660","0.371"
"2022","All","All","All","Male","Main scheme applicant","All","1700","815","0.47900000000000004"
"2023","All","All","All","Male","Main scheme applicant","All","1360","710","0.524"
"2019","England","21 - 24","England","All","Not main scheme applicant","All","5","5"," "
"2020","England","21 - 24","England","All","Not main scheme applicant","All","5","5"," "
"2021","England","21 - 24","England","All","Not main scheme applicant","All","5","0"," "
"2022","England","21 - 24","England","All","Not main scheme applicant","All","10","5"," "
"2023","England","21 - 24","England","All","Not main scheme applicant","All","5","5"," "
"2022","Wales","21 - 24","England","All","Not main scheme applicant","All","5","0"," "
"2023","Wales","21 - 24","England","All","Not main scheme applicant","All","5","5"," "
"2019","England","25 - 29","England","All","Not main scheme applicant","All","5","5"," "
"2020","England","25 - 29","England","All","Not main scheme applicant","All","10","10","0.833"
"2021","England","25 - 29","England","All","Not main scheme applicant","All","5","5"," "
"2023","England","25 - 29","England","All","Not main scheme applicant","All","10","10","1"
"2022","Wales","25 - 29","England","All","Not main scheme applicant","All","5","5"," "
"2020","England","30 - 34","England","All","Not main scheme applicant","All","5","5"," "
"2021","England","30 - 34","England","All","Not main scheme applicant","All","5","5"," "
"2019","England","35 and over","England","All","Not main scheme applicant","All","10","10"," "
"2020","England","35 and over","England","All","Not main scheme applicant","All","10","10","0.917"
"2021","England","35 and over","England","All","Not main scheme applicant","All","10","10"," "
"2022","England","35 and over","England","All","Not main scheme applicant","All","5","5"," "
"2023","England","35 and over","England","All","Not main scheme applicant","All","10","10"," "
"2019","Scotland","21 - 24","Scotland","All","Not main scheme applicant","All","20","20","0.857"
"2020","Scotland","21 - 24","Scotland","All","Not main scheme applicant","All","35","25","0.75"
"2021","Scotland","21 - 24","Scotland","All","Not main scheme applicant","All","20","20","0.864"
"2022","Scotland","21 - 24","Scotland","All","Not main scheme applicant","All","25","20","0.87"
"2023","Scotland","21 - 24","Scotland","All","Not main scheme applicant","All","25","20","0.704"
"2019","Scotland","25 - 29","Scotland","All","Not main scheme applicant","All","30","25","0.8"
"2020","Scotland","25 - 29","Scotland","All","Not main scheme applicant","All","55","45","0.8300000000000001"
"2021","Scotland","25 - 29","Scotland","All","Not main scheme applicant","All","15","10","0.625"
"2022","Scotland","25 - 29","Scotland","All","Not main scheme applicant","All","25","20","0.6920000000000001"
"2023","Scotland","25 - 29","Scotland","All","Not main scheme applicant","All","25","25","0.885"
"2019","Scotland","30 - 34","Scotland","All","Not main scheme applicant","All","10","5"," "
"2020","Scotland","30 - 34","Scotland","All","Not main scheme applicant","All","15","10","0.733"
"2021","Scotland","30 - 34","Scotland","All","Not main scheme applicant","All","5","5"," "
"2022","Scotland","30 - 34","Scotland","All","Not main scheme applicant","All","15","5"," "
"2023","Scotland","30 - 34","Scotland","All","Not main scheme applicant","All","15","10","0.8"
"2019","Scotland","35 and over","Scotland","All","Not main scheme applicant","All","25","15","0.56"
"2020","Scotland","35 and over","Scotland","All","Not main scheme applicant","All","40","25","0.675"
"2021","Scotland","35 and over","Scotland","All","Not main scheme applicant","All","20","15","0.682"
"2022","Scotland","35 and over","Scotland","All","Not main scheme applicant","All","30","20","0.7000000000000001"
"2023","Scotland","35 and over","Scotland","All","Not main scheme applicant","All","35","30","0.811"
"2022","Wales","21 - 24","Wales","All","Not main scheme applicant","All","50","40","0.808"
"2023","Wales","21 - 24","Wales","All","Not main scheme applicant","All","70","55","0.838"
"2022","Wales","25 - 29","Wales","All","Not main scheme applicant","All","35","25","0.794"
"2023","Wales","25 - 29","Wales","All","Not main scheme applicant","All","20","15","0.684"
"2022","Wales","30 - 34","Wales","All","Not main scheme applicant","All","5","5"," "
"2023","Wales","30 - 34","Wales","All","Not main scheme applicant","All","10","10","0.909"
"2022","Wales","35 and over","Wales","All","Not main scheme applicant","All","20","15","0.778"
"2023","Wales","35 and over","Wales","All","Not main scheme applicant","All","15","15","0.8130000000000001"
"2022","Wales","25 - 29","Not EU","All","Not main scheme applicant","All","5","0"," "
"2019","Scotland","21 - 24","Northern Ireland","All","Main scheme applicant","All","60","10","0.17200000000000001"
"2020","Scotland","21 - 24","Northern Ireland","All","Main scheme applicant","All","40","10"," "
"2021","Scotland","21 - 24","Northern Ireland","All","Main scheme applicant","All","65","15","0.254"
"2022","Scotland","21 - 24","Northern Ireland","All","Main scheme applicant","All","45","10","0.23900000000000002"
"2023","Scotland","21 - 24","Northern Ireland","All","Main scheme applicant","All","25","5"," "
"2022","Wales","21 - 24","Northern Ireland","All","Main scheme applicant","All","15","0"," "
"2023","Wales","21 - 24","Northern Ireland","All","Main scheme applicant","All","10","0"," "
"2019","Scotland","25 - 29","Northern Ireland","All","Main scheme applicant","All","25","10","0.423"
"2020","Scotland","25 - 29","Northern Ireland","All","Main scheme applicant","All","20","5"," "
"2021","Scotland","25 - 29","Northern Ireland","All","Main scheme applicant","All","25","10"," "
"2022","Scotland","25 - 29","Northern Ireland","All","Main scheme applicant","All","15","5"," "
"2023","Scotland","25 - 29","Northern Ireland","All","Main scheme applicant","All","10","5"," "
"2022","Wales","25 - 29","Northern Ireland","All","Main scheme applicant","All","5","0"," "
"2023","Wales","25 - 29","Northern Ireland","All","Main scheme applicant","All","5","0"," "
"2019","Scotland","30 - 34","Northern Ireland","All","Main scheme applicant","All","5","0"," "
"2020","Scotland","30 - 34","Northern Ireland","All","Main scheme applicant","All","5","0"," "
"2021","Scotland","30 - 34","Northern Ireland","All","Main scheme applicant","All","5","0"," "
"2022","Scotland","30 - 34","Northern Ireland","All","Main scheme applicant","All","5","0"," "
"2023","Scotland","30 - 34","Northern Ireland","All","Main scheme applicant","All","5","0"," "
"2019","Scotland","35 and over","Northern Ireland","All","Main scheme applicant","All","5","0"," "
"2021","Scotland","35 and over","Northern Ireland","All","Main scheme applicant","All","5","5"," "
"2023","Scotland","35 and over","Northern Ireland","All","Main scheme applicant","All","5","0"," "
"2022","Wales","18","England","All","Main scheme applicant","All","5","0"," "
"2023","Wales","18","England","All","Main scheme applicant","All","5","0"," "
"2019","England","21 - 24","England","All","Main scheme applicant","All","15","10"," "
"2020","England","21 - 24","England","All","Main scheme applicant","All","10","5"," "
"2021","England","21 - 24","England","All","Main scheme applicant","All","10","5"," "
"2022","England","21 - 24","England","All","Main scheme applicant","All","5","0"," "
"2023","England","21 - 24","England","All","Main scheme applicant","All","10","5"," "
"2019","Scotland","21 - 24","England","All","Main scheme applicant","All","55","20","0.375"
"2020","Scotland","21 - 24","England","All","Main scheme applicant","All","40","15","0.39"
"2021","Scotland","21 - 24","England","All","Main scheme applicant","All","75","20","0.25"
"2022","Scotland","21 - 24","England","All","Main scheme applicant","All","50","15","0.255"
"2023","Scotland","21 - 24","England","All","Main scheme applicant","All","40","10"," "
"2022","Wales","21 - 24","England","All","Main scheme applicant","All","95","50","0.548"
"2023","Wales","21 - 24","England","All","Main scheme applicant","All","85","45","0.529"
"2019","England","25 - 29","England","All","Main scheme applicant","All","5","0"," "
"2020","England","25 - 29","England","All","Main scheme applicant","All","10","5"," "
"2021","England","25 - 29","England","All","Main scheme applicant","All","15","5"," "
"2022","England","25 - 29","England","All","Main scheme applicant","All","5","0"," "
"2023","England","25 - 29","England","All","Main scheme applicant","All","5","5"," "
"2019","Scotland","25 - 29","England","All","Main scheme applicant","All","25","10"," "
"2020","Scotland","25 - 29","England","All","Main scheme applicant","All","25","15","0.577"
"2021","Scotland","25 - 29","England","All","Main scheme applicant","All","40","15","0.341"
"2022","Scotland","25 - 29","England","All","Main scheme applicant","All","30","10"," "
"2023","Scotland","25 - 29","England","All","Main scheme applicant","All","15","5"," "
"2022","Wales","25 - 29","England","All","Main scheme applicant","All","5","0"," "
"2023","Wales","25 - 29","England","All","Main scheme applicant","All","5","5"," "
"2019","England","30 - 34","England","All","Main scheme applicant","All","10","5"," "
"2020","England","30 - 34","England","All","Main scheme applicant","All","10","5"," "
"2021","England","30 - 34","England","All","Main scheme applicant","All","5","0"," "
"2023","England","30 - 34","England","All","Main scheme applicant","All","5","0"," "
"2019","Scotland","30 - 34","England","All","Main scheme applicant","All","5","0"," "
"2020","Scotland","30 - 34","England","All","Main scheme applicant","All","10","10","0.909"
"2021","Scotland","30 - 34","England","All","Main scheme applicant","All","15","0"," "
"2022","Scotland","30 - 34","England","All","Main scheme applicant","All","10","0"," "
"2023","Scotland","30 - 34","England","All","Main scheme applicant","All","5","5"," "
"2022","Wales","30 - 34","England","All","Main scheme applicant","All","5","5"," "
"2023","Wales","30 - 34","England","All","Main scheme applicant","All","5","0"," "
"2019","England","35 and over","England","All","Main scheme applicant","All","10","5"," "
"2020","England","35 and over","England","All","Main scheme applicant","All","15","5"," "
"2021","England","35 and over","England","All","Main scheme applicant","All","10","10","0.833"
