"Year","Domicile UK International","Domicile","Domicile named country","Age group","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2022","All","All","All","All","Female","Not main scheme applicant","All","150","110","0.73","0"
"2023","All","All","All","All","Female","Not main scheme applicant","All","155","125","0.81","0"
"2019","All","All","All","All","Male","Not main scheme applicant","All","35","30","0.861","0"
"2020","All","All","All","All","Male","Not main scheme applicant","All","80","65","0.8250000000000001","0"
"2021","All","All","All","All","Male","Not main scheme applicant","All","30","25","0.767","0"
"2022","All","All","All","All","Male","Not main scheme applicant","All","90","70","0.767","0"
"2023","All","All","All","All","Male","Not main scheme applicant","All","105","90","0.86","0"
"2019","All","All","All","All","Female","Main scheme applicant","All","3675","1865","0.507","0"
"2020","All","All","All","All","Female","Main scheme applicant","All","3875","2005","0.517","0"
"2021","All","All","All","All","Female","Main scheme applicant","All","4525","1905","0.421","0"
"2022","All","All","All","All","Female","Main scheme applicant","All","4000","2255","0.5640000000000001","0"
"2023","All","All","All","All","Female","Main scheme applicant","All","3325","1945","0.585","0"
"2019","All","All","All","All","Male","Main scheme applicant","All","1480","645","0.436","0"
"2020","All","All","All","All","Male","Main scheme applicant","All","1505","680","0.45","0"
"2021","All","All","All","All","Male","Main scheme applicant","All","1775","660","0.371","0"
"2022","All","All","All","All","Male","Main scheme applicant","All","1700","815","0.47900000000000004","0"
"2023","All","All","All","All","Male","Main scheme applicant","All","1360","710","0.524","0"
"2019","UK","England","England","21 - 24","All","Not main scheme applicant","All","5","5"," ","0"
"2020","UK","England","England","21 - 24","All","Not main scheme applicant","All","10","10"," ","0"
"2021","UK","England","England","21 - 24","All","Not main scheme applicant","All","5","0"," ","0"
"2022","UK","England","England","21 - 24","All","Not main scheme applicant","All","15","10"," ","0"
"2023","UK","England","England","21 - 24","All","Not main scheme applicant","All","15","15","1","0"
"2019","UK","Scotland","Scotland","21 - 24","All","Not main scheme applicant","All","20","20","0.857","0"
"2020","UK","Scotland","Scotland","21 - 24","All","Not main scheme applicant","All","35","25","0.75","0"
"2021","UK","Scotland","Scotland","21 - 24","All","Not main scheme applicant","All","20","20","0.864","0"
"2022","UK","Scotland","Scotland","21 - 24","All","Not main scheme applicant","All","25","20","0.87","0"
"2023","UK","Scotland","Scotland","21 - 24","All","Not main scheme applicant","All","25","20","0.704","0"
"2022","UK","Wales","Wales","21 - 24","All","Not main scheme applicant","All","50","40","0.808","0"
"2023","UK","Wales","Wales","21 - 24","All","Not main scheme applicant","All","70","55","0.838","0"
"2019","UK","England","England","25 - 29","All","Not main scheme applicant","All","5","5"," ","0"
"2020","UK","England","England","25 - 29","All","Not main scheme applicant","All","15","10","0.846","0"
"2021","UK","England","England","25 - 29","All","Not main scheme applicant","All","5","5"," ","0"
"2022","UK","England","England","25 - 29","All","Not main scheme applicant","All","5","5"," ","0"
"2023","UK","England","England","25 - 29","All","Not main scheme applicant","All","15","15","1","0"
"2019","UK","Scotland","Scotland","25 - 29","All","Not main scheme applicant","All","30","25","0.8","0"
"2020","UK","Scotland","Scotland","25 - 29","All","Not main scheme applicant","All","55","45","0.8300000000000001","0"
"2021","UK","Scotland","Scotland","25 - 29","All","Not main scheme applicant","All","15","10","0.625","0"
"2022","UK","Scotland","Scotland","25 - 29","All","Not main scheme applicant","All","25","20","0.6920000000000001","0"
"2023","UK","Scotland","Scotland","25 - 29","All","Not main scheme applicant","All","25","25","0.885","0"
"2022","UK","Wales","Wales","25 - 29","All","Not main scheme applicant","All","35","25","0.794","0"
"2023","UK","Wales","Wales","25 - 29","All","Not main scheme applicant","All","20","15","0.684","0"
"2020","UK","England","England","30 - 34","All","Not main scheme applicant","All","5","5"," ","0"
"2021","UK","England","England","30 - 34","All","Not main scheme applicant","All","5","5"," ","0"
"2023","UK","England","England","30 - 34","All","Not main scheme applicant","All","5","5"," ","0"
"2019","UK","Scotland","Scotland","30 - 34","All","Not main scheme applicant","All","10","5"," ","0"
"2020","UK","Scotland","Scotland","30 - 34","All","Not main scheme applicant","All","15","10","0.733","0"
"2021","UK","Scotland","Scotland","30 - 34","All","Not main scheme applicant","All","5","5"," ","0"
"2022","UK","Scotland","Scotland","30 - 34","All","Not main scheme applicant","All","15","5"," ","0"
"2023","UK","Scotland","Scotland","30 - 34","All","Not main scheme applicant","All","15","10","0.8","0"
"2022","UK","Wales","Wales","30 - 34","All","Not main scheme applicant","All","5","5"," ","0"
"2023","UK","Wales","Wales","30 - 34","All","Not main scheme applicant","All","10","10","0.909","0"
"2019","UK","England","England","35 and over","All","Not main scheme applicant","All","10","10"," ","0"
"2020","UK","England","England","35 and over","All","Not main scheme applicant","All","10","10","0.917","0"
"2021","UK","England","England","35 and over","All","Not main scheme applicant","All","10","10"," ","0"
"2022","UK","England","England","35 and over","All","Not main scheme applicant","All","5","5"," ","0"
"2023","UK","England","England","35 and over","All","Not main scheme applicant","All","10","10"," ","0"
"2019","UK","Scotland","Scotland","35 and over","All","Not main scheme applicant","All","25","15","0.56","0"
"2020","UK","Scotland","Scotland","35 and over","All","Not main scheme applicant","All","40","25","0.675","0"
"2021","UK","Scotland","Scotland","35 and over","All","Not main scheme applicant","All","20","15","0.682","0"
"2022","UK","Scotland","Scotland","35 and over","All","Not main scheme applicant","All","30","20","0.7000000000000001","0"
"2023","UK","Scotland","Scotland","35 and over","All","Not main scheme applicant","All","40","30","0.8160000000000001","0"
"2022","UK","Wales","Wales","35 and over","All","Not main scheme applicant","All","20","15","0.778","0"
"2023","UK","Wales","Wales","35 and over","All","Not main scheme applicant","All","15","15","0.8130000000000001","0"
"2020","UK","England","England","18","All","Main scheme applicant","All","5","0"," ","0"
"2022","UK","England","England","18","All","Main scheme applicant","All","10","0"," ","0"
"2023","UK","England","England","18","All","Main scheme applicant","All","5","0"," ","0"
"2019","UK","Scotland","Scotland","18","All","Main scheme applicant","All","15","0"," ","0"
"2020","UK","Scotland","Scotland","18","All","Main scheme applicant","All","25","0"," ","0"
"2021","UK","Scotland","Scotland","18","All","Main scheme applicant","All","25","0"," ","0"
"2022","UK","Scotland","Scotland","18","All","Main scheme applicant","All","20","0"," ","0"
"2023","UK","Scotland","Scotland","18","All","Main scheme applicant","All","25","0"," ","0"
"2020","UK","Wales","Wales","18","All","Main scheme applicant","All","5","0"," ","0"
"2022","UK","Wales","Wales","18","All","Main scheme applicant","All","20","0"," ","0"
"2023","UK","Wales","Wales","18","All","Main scheme applicant","All","5","0"," ","0"
"2019","UK","Scotland","Scotland","19","All","Main scheme applicant","All","5","0"," ","0"
"2020","UK","Scotland","Scotland","19","All","Main scheme applicant","All","5","0"," ","0"
"2021","UK","Scotland","Scotland","19","All","Main scheme applicant","All","5","0"," ","0"
"2022","UK","Scotland","Scotland","19","All","Main scheme applicant","All","10","0"," ","0"
"2023","UK","Scotland","Scotland","19","All","Main scheme applicant","All","10","0"," ","0"
"2019","UK","Scotland","Scotland","20","All","Main scheme applicant","All","5","0"," ","0"
"2020","UK","Scotland","Scotland","20","All","Main scheme applicant","All","10","0"," ","0"
"2021","UK","Scotland","Scotland","20","All","Main scheme applicant","All","15","0"," ","0"
"2022","UK","Scotland","Scotland","20","All","Main scheme applicant","All","10","0"," ","0"
"2023","UK","Scotland","Scotland","20","All","Main scheme applicant","All","10","0"," ","0"
"2023","UK","Wales","Wales","20","All","Main scheme applicant","All","5","0"," ","0"
"2019","UK","England","England","21 - 24","All","Main scheme applicant","All","70","30","0.423","0"
"2020","UK","England","England","21 - 24","All","Main scheme applicant","All","50","20","0.404","0"
"2021","UK","England","England","21 - 24","All","Main scheme applicant","All","90","25","0.295","0"
"2022","UK","England","England","21 - 24","All","Main scheme applicant","All","145","65","0.455","0"
"2023","UK","England","England","21 - 24","All","Main scheme applicant","All","130","60","0.447","0"
"2019","UK","Northern Ireland","Northern Ireland","21 - 24","All","Main scheme applicant","All","60","10","0.17200000000000001","0"
"2020","UK","Northern Ireland","Northern Ireland","21 - 24","All","Main scheme applicant","All","40","10"," ","0"
"2021","UK","Northern Ireland","Northern Ireland","21 - 24","All","Main scheme applicant","All","65","15","0.254","0"
"2022","UK","Northern Ireland","Northern Ireland","21 - 24","All","Main scheme applicant","All","45","15","0.28300000000000003","0"
"2023","UK","Northern Ireland","Northern Ireland","21 - 24","All","Main scheme applicant","All","25","10"," ","0"
"2019","UK","Scotland","Scotland","21 - 24","All","Main scheme applicant","All","1570","830","0.529","0"
"2020","UK","Scotland","Scotland","21 - 24","All","Main scheme applicant","All","1680","890","0.53","0"
"2021","UK","Scotland","Scotland","21 - 24","All","Main scheme applicant","All","2115","905","0.429","0"
"2022","UK","Scotland","Scotland","21 - 24","All","Main scheme applicant","All","1530","805","0.525","0"
"2023","UK","Scotland","Scotland","21 - 24","All","Main scheme applicant","All","1290","750","0.582","0"
"2020","UK","Wales","Wales","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2021","UK","Wales","Wales","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2022","UK","Wales","Wales","21 - 24","All","Main scheme applicant","All","645","475","0.732","0"
"2023","UK","Wales","Wales","21 - 24","All","Main scheme applicant","All","600","435","0.721","0"
"2020","International","EU (excluding UK)","Belgium","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","France","21 - 24","All","Main scheme applicant","All","30","15","0.5","0"
"2020","International","EU (excluding UK)","France","21 - 24","All","Main scheme applicant","All","25","15","0.63","0"
"2021","International","EU (excluding UK)","France","21 - 24","All","Main scheme applicant","All","30","5"," ","0"
"2022","International","EU (excluding UK)","France","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2023","International","EU (excluding UK)","France","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Germany","21 - 24","All","Main scheme applicant","All","5","5"," ","0"
"2022","International","EU (excluding UK)","Germany","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Ireland","21 - 24","All","Main scheme applicant","All","80","20","0.268","0"
"2020","International","EU (excluding UK)","Ireland","21 - 24","All","Main scheme applicant","All","95","30","0.333","0"
"2021","International","EU (excluding UK)","Ireland","21 - 24","All","Main scheme applicant","All","55","10","0.20400000000000001","0"
"2022","International","EU (excluding UK)","Ireland","21 - 24","All","Main scheme applicant","All","45","10"," ","0"
"2023","International","EU (excluding UK)","Ireland","21 - 24","All","Main scheme applicant","All","45","15","0.333","0"
"2019","International","EU (excluding UK)","Italy","21 - 24","All","Main scheme applicant","All","5","5"," ","0"
"2020","International","EU (excluding UK)","Spain","21 - 24","All","Main scheme applicant","All","5","5"," ","0"
"2022","International","EU (excluding UK)","Spain","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Jersey","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Bahrain","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Canada","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Canada","21 - 24","All","Main scheme applicant","All","5","5"," ","0"
"2023","International","Not EU","Canada","21 - 24","All","Main scheme applicant","All","10","5"," ","0"
"2020","International","Not EU","China","21 - 24","All","Main scheme applicant","All","5","5"," ","0"
"2022","International","Not EU","China","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Nigeria","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","United States of America","21 - 24","All","Main scheme applicant","All","5","5"," ","0"
"2020","International","Not EU","United States of America","21 - 24","All","Main scheme applicant","All","5","5"," ","0"
"2021","International","Not EU","United States of America","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","United States of America","21 - 24","All","Main scheme applicant","All","10","5"," ","0"
"2023","International","Not EU","United States of America","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2019","UK","England","England","25 - 29","All","Main scheme applicant","All","30","10","0.333","0"
"2020","UK","England","England","25 - 29","All","Main scheme applicant","All","35","20","0.541","0"
"2021","UK","England","England","25 - 29","All","Main scheme applicant","All","55","20","0.37","0"
"2022","UK","England","England","25 - 29","All","Main scheme applicant","All","35","10","0.278","0"
"2023","UK","England","England","25 - 29","All","Main scheme applicant","All","25","10","0.423","0"
"2019","UK","Northern Ireland","Northern Ireland","25 - 29","All","Main scheme applicant","All","25","10","0.423","0"
"2020","UK","Northern Ireland","Northern Ireland","25 - 29","All","Main scheme applicant","All","20","5"," ","0"
"2021","UK","Northern Ireland","Northern Ireland","25 - 29","All","Main scheme applicant","All","25","10"," ","0"
"2022","UK","Northern Ireland","Northern Ireland","25 - 29","All","Main scheme applicant","All","15","10"," ","0"
"2023","UK","Northern Ireland","Northern Ireland","25 - 29","All","Main scheme applicant","All","15","5"," ","0"
"2019","UK","Scotland","Scotland","25 - 29","All","Main scheme applicant","All","1325","710","0.535","0"
"2020","UK","Scotland","Scotland","25 - 29","All","Main scheme applicant","All","1325","705","0.532","0"
"2021","UK","Scotland","Scotland","25 - 29","All","Main scheme applicant","All","1650","750","0.453","0"
"2022","UK","Scotland","Scotland","25 - 29","All","Main scheme applicant","All","1130","620","0.548","0"
"2023","UK","Scotland","Scotland","25 - 29","All","Main scheme applicant","All","840","470","0.561","0"
"2019","UK","Wales","Wales","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2020","UK","Wales","Wales","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2022","UK","Wales","Wales","25 - 29","All","Main scheme applicant","All","230","155","0.675","0"
"2023","UK","Wales","Wales","25 - 29","All","Main scheme applicant","All","220","160","0.729","0"
"2019","International","EU (excluding UK)","France","25 - 29","All","Main scheme applicant","All","10","5"," ","0"
"2020","International","EU (excluding UK)","France","25 - 29","All","Main scheme applicant","All","5","5"," ","0"
"2021","International","EU (excluding UK)","France","25 - 29","All","Main scheme applicant","All","15","0"," ","0"
"2019","International","EU (excluding UK)","Germany","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Germany","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Greece","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Ireland","25 - 29","All","Main scheme applicant","All","35","10","0.364","0"
"2020","International","EU (excluding UK)","Ireland","25 - 29","All","Main scheme applicant","All","55","20","0.375","0"
"2021","International","EU (excluding UK)","Ireland","25 - 29","All","Main scheme applicant","All","35","5"," ","0"
"2022","International","EU (excluding UK)","Ireland","25 - 29","All","Main scheme applicant","All","30","10","0.393","0"
"2023","International","EU (excluding UK)","Ireland","25 - 29","All","Main scheme applicant","All","15","5"," ","0"
"2019","International","EU (excluding UK)","Italy","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2021","International","EU (excluding UK)","Spain","25 - 29","All","Main scheme applicant","All","5","5"," ","0"
"2022","International","EU (excluding UK)","Spain","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Canada","25 - 29","All","Main scheme applicant","All","5","5"," ","0"
"2022","International","Not EU","Canada","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Canada","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","China","25 - 29","All","Main scheme applicant","All","5","5"," ","0"
"2021","International","Not EU","China","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","China","25 - 29","All","Main scheme applicant","All","10","0"," ","0"
"2023","International","Not EU","China","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Hong Kong","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Hong Kong","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Nigeria","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","South Africa","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","United States of America","25 - 29","All","Main scheme applicant","All","5","5"," ","0"
"2020","International","Not EU","United States of America","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","United States of America","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","United States of America","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","United States of America","25 - 29","All","Main scheme applicant","All","5","5"," ","0"
"2021","International","Not EU","Vietnam [Viet Nam]","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2019","UK","England","England","30 - 34","All","Main scheme applicant","All","15","5"," ","0"
"2020","UK","England","England","30 - 34","All","Main scheme applicant","All","20","15","0.667","0"
"2021","UK","England","England","30 - 34","All","Main scheme applicant","All","20","0"," ","0"
"2022","UK","England","England","30 - 34","All","Main scheme applicant","All","20","5"," ","0"
"2023","UK","England","England","30 - 34","All","Main scheme applicant","All","10","5"," ","0"
"2019","UK","Northern Ireland","Northern Ireland","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2020","UK","Northern Ireland","Northern Ireland","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2021","UK","Northern Ireland","Northern Ireland","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2022","UK","Northern Ireland","Northern Ireland","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2023","UK","Northern Ireland","Northern Ireland","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2019","UK","Scotland","Scotland","30 - 34","All","Main scheme applicant","All","605","285","0.47200000000000003","0"
"2020","UK","Scotland","Scotland","30 - 34","All","Main scheme applicant","All","630","330","0.525","0"
"2021","UK","Scotland","Scotland","30 - 34","All","Main scheme applicant","All","720","295","0.40800000000000003","0"
"2022","UK","Scotland","Scotland","30 - 34","All","Main scheme applicant","All","505","275","0.542","0"
"2023","UK","Scotland","Scotland","30 - 34","All","Main scheme applicant","All","385","210","0.544","0"
"2022","UK","Wales","Wales","30 - 34","All","Main scheme applicant","All","95","70","0.774","0"
"2023","UK","Wales","Wales","30 - 34","All","Main scheme applicant","All","80","55","0.6920000000000001","0"
"2020","International","EU (excluding UK)","France","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Ireland","30 - 34","All","Main scheme applicant","All","15","5"," ","0"
"2020","International","EU (excluding UK)","Ireland","30 - 34","All","Main scheme applicant","All","10","5"," ","0"
"2021","International","EU (excluding UK)","Ireland","30 - 34","All","Main scheme applicant","All","10","5"," ","0"
"2022","International","EU (excluding UK)","Ireland","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2023","International","EU (excluding UK)","Ireland","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Italy","30 - 34","All","Main scheme applicant","All","5","5"," ","0"
"2020","International","EU (excluding UK)","Italy","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Spain","30 - 34","All","Main scheme applicant","All","5","5"," ","0"
"2019","International","Not EU","China","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","China","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","India","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","India","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Nigeria","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","United States of America","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","United States of America","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2019","UK","England","England","35 and over","All","Main scheme applicant","All","25","5"," ","0"
"2020","UK","England","England","35 and over","All","Main scheme applicant","All","20","5"," ","0"
"2021","UK","England","England","35 and over","All","Main scheme applicant","All","20","15","0.682","0"
"2022","UK","England","England","35 and over","All","Main scheme applicant","All","15","5"," ","0"
"2023","UK","England","England","35 and over","All","Main scheme applicant","All","10","5"," ","0"
"2019","UK","Northern Ireland","Northern Ireland","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2021","UK","Northern Ireland","Northern Ireland","35 and over","All","Main scheme applicant","All","5","5"," ","0"
"2022","UK","Northern Ireland","Northern Ireland","35 and over","All","Main scheme applicant","All","5","5"," ","0"
"2023","UK","Northern Ireland","Northern Ireland","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2019","UK","Scotland","Scotland","35 and over","All","Main scheme applicant","All","1085","495","0.456","0"
"2020","UK","Scotland","Scotland","35 and over","All","Main scheme applicant","All","1145","540","0.47200000000000003","0"
"2021","UK","Scotland","Scotland","35 and over","All","Main scheme applicant","All","1225","470","0.382","0"
"2022","UK","Scotland","Scotland","35 and over","All","Main scheme applicant","All","840","420","0.499","0"
"2023","UK","Scotland","Scotland","35 and over","All","Main scheme applicant","All","690","370","0.537","0"
"2022","UK","Wales","Wales","35 and over","All","Main scheme applicant","All","125","75","0.591","0"
"2023","UK","Wales","Wales","35 and over","All","Main scheme applicant","All","90","60","0.637","0"
"2019","International","EU (excluding UK)","Ireland","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Ireland","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2021","International","EU (excluding UK)","Ireland","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2023","International","EU (excluding UK)","Ireland","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2021","International","EU (excluding UK)","Italy","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2023","International","EU (excluding UK)","Italy","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2021","International","EU (excluding UK)","Spain","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","China","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Nigeria","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Nigeria","35 and over","All","Main scheme applicant","All","10","5"," ","0"
"2023","International","Not EU","Nigeria","35 and over","All","Main scheme applicant","All","10","0"," ","0"
"2022","International","Not EU","Thailand","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","United Arab Emirates","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","United States of America","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2019","UK","England","All","21 - 24","All","Not main scheme applicant","All","5","5"," ","0"
"2020","UK","England","All","21 - 24","All","Not main scheme applicant","All","10","10"," ","0"
"2021","UK","England","All","21 - 24","All","Not main scheme applicant","All","5","0"," ","0"
"2022","UK","England","All","21 - 24","All","Not main scheme applicant","All","15","10"," ","0"
"2023","UK","England","All","21 - 24","All","Not main scheme applicant","All","15","15","1","0"
"2019","UK","Scotland","All","21 - 24","All","Not main scheme applicant","All","20","20","0.857","0"
"2020","UK","Scotland","All","21 - 24","All","Not main scheme applicant","All","35","25","0.75","0"
"2021","UK","Scotland","All","21 - 24","All","Not main scheme applicant","All","20","20","0.864","0"
"2022","UK","Scotland","All","21 - 24","All","Not main scheme applicant","All","25","20","0.87","0"
"2023","UK","Scotland","All","21 - 24","All","Not main scheme applicant","All","25","20","0.704","0"
"2022","UK","Wales","All","21 - 24","All","Not main scheme applicant","All","50","40","0.808","0"
"2023","UK","Wales","All","21 - 24","All","Not main scheme applicant","All","70","55","0.838","0"
"2019","UK","England","All","25 - 29","All","Not main scheme applicant","All","5","5"," ","0"
"2020","UK","England","All","25 - 29","All","Not main scheme applicant","All","15","10","0.846","0"
"2021","UK","England","All","25 - 29","All","Not main scheme applicant","All","5","5"," ","0"
"2022","UK","England","All","25 - 29","All","Not main scheme applicant","All","5","5"," ","0"
"2023","UK","England","All","25 - 29","All","Not main scheme applicant","All","15","15","1","0"
"2019","UK","Scotland","All","25 - 29","All","Not main scheme applicant","All","30","25","0.8","0"
"2020","UK","Scotland","All","25 - 29","All","Not main scheme applicant","All","55","45","0.8300000000000001","0"
"2021","UK","Scotland","All","25 - 29","All","Not main scheme applicant","All","15","10","0.625","0"
"2022","UK","Scotland","All","25 - 29","All","Not main scheme applicant","All","25","20","0.6920000000000001","0"
"2023","UK","Scotland","All","25 - 29","All","Not main scheme applicant","All","25","25","0.885","0"
"2022","UK","Wales","All","25 - 29","All","Not main scheme applicant","All","35","25","0.794","0"
"2023","UK","Wales","All","25 - 29","All","Not main scheme applicant","All","20","15","0.684","0"
"2022","International","Not EU","All","25 - 29","All","Not main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","All","25 - 29","All","Not main scheme applicant","All","5","0"," ","0"
"2020","UK","England","All","30 - 34","All","Not main scheme applicant","All","5","5"," ","0"
"2021","UK","England","All","30 - 34","All","Not main scheme applicant","All","5","5"," ","0"
"2023","UK","England","All","30 - 34","All","Not main scheme applicant","All","5","5"," ","0"
"2019","UK","Scotland","All","30 - 34","All","Not main scheme applicant","All","10","5"," ","0"
"2020","UK","Scotland","All","30 - 34","All","Not main scheme applicant","All","15","10","0.733","0"
"2021","UK","Scotland","All","30 - 34","All","Not main scheme applicant","All","5","5"," ","0"
"2022","UK","Scotland","All","30 - 34","All","Not main scheme applicant","All","15","5"," ","0"
"2023","UK","Scotland","All","30 - 34","All","Not main scheme applicant","All","15","10","0.8","0"
"2022","UK","Wales","All","30 - 34","All","Not main scheme applicant","All","5","5"," ","0"
"2023","UK","Wales","All","30 - 34","All","Not main scheme applicant","All","10","10","0.909","0"
"2019","UK","England","All","35 and over","All","Not main scheme applicant","All","10","10"," ","0"
"2020","UK","England","All","35 and over","All","Not main scheme applicant","All","10","10","0.917","0"
"2021","UK","England","All","35 and over","All","Not main scheme applicant","All","10","10"," ","0"
"2022","UK","England","All","35 and over","All","Not main scheme applicant","All","5","5"," ","0"
"2023","UK","England","All","35 and over","All","Not main scheme applicant","All","10","10"," ","0"
"2019","UK","Scotland","All","35 and over","All","Not main scheme applicant","All","25","15","0.56","0"
"2020","UK","Scotland","All","35 and over","All","Not main scheme applicant","All","40","25","0.675","0"
"2021","UK","Scotland","All","35 and over","All","Not main scheme applicant","All","20","15","0.682","0"
"2022","UK","Scotland","All","35 and over","All","Not main scheme applicant","All","30","20","0.7000000000000001","0"
"2023","UK","Scotland","All","35 and over","All","Not main scheme applicant","All","40","30","0.8160000000000001","0"
"2022","UK","Wales","All","35 and over","All","Not main scheme applicant","All","20","15","0.778","0"
"2023","UK","Wales","All","35 and over","All","Not main scheme applicant","All","15","15","0.8130000000000001","0"
"2020","UK","England","All","18","All","Main scheme applicant","All","5","0"," ","0"
"2022","UK","England","All","18","All","Main scheme applicant","All","10","0"," ","0"
"2023","UK","England","All","18","All","Main scheme applicant","All","5","0"," ","0"
"2019","UK","Scotland","All","18","All","Main scheme applicant","All","15","0"," ","0"
"2020","UK","Scotland","All","18","All","Main scheme applicant","All","25","0"," ","0"
"2021","UK","Scotland","All","18","All","Main scheme applicant","All","25","0"," ","0"
"2022","UK","Scotland","All","18","All","Main scheme applicant","All","20","0"," ","0"
"2023","UK","Scotland","All","18","All","Main scheme applicant","All","25","0"," ","0"
"2020","UK","Wales","All","18","All","Main scheme applicant","All","5","0"," ","0"
"2022","UK","Wales","All","18","All","Main scheme applicant","All","20","0"," ","0"
"2023","UK","Wales","All","18","All","Main scheme applicant","All","5","0"," ","0"
"2019","UK","Scotland","All","19","All","Main scheme applicant","All","5","0"," ","0"
"2020","UK","Scotland","All","19","All","Main scheme applicant","All","5","0"," ","0"
"2021","UK","Scotland","All","19","All","Main scheme applicant","All","5","0"," ","0"
"2022","UK","Scotland","All","19","All","Main scheme applicant","All","10","0"," ","0"
"2023","UK","Scotland","All","19","All","Main scheme applicant","All","10","0"," ","0"
"2019","UK","Scotland","All","20","All","Main scheme applicant","All","5","0"," ","0"
