"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2023","England","25 - 29","Scotland","Female","All","All","5","0"," "
"2019","Scotland","25 - 29","Scotland","Female","All","All","160","45","0.278"
"2020","Scotland","25 - 29","Scotland","Female","All","All","200","50","0.257"
"2021","Scotland","25 - 29","Scotland","Female","All","All","275","50","0.19"
"2022","Scotland","25 - 29","Scotland","Female","All","All","185","40","0.219"
"2023","Scotland","25 - 29","Scotland","Female","All","All","125","35","0.28800000000000003"
"2019","England","30 - 34","Scotland","Female","All","All","5","0"," "
"2020","England","30 - 34","Scotland","Female","All","All","5","0"," "
"2021","England","30 - 34","Scotland","Female","All","All","10","0"," "
"2022","England","30 - 34","Scotland","Female","All","All","5","0"," "
"2023","England","30 - 34","Scotland","Female","All","All","5","0"," "
"2019","Scotland","30 - 34","Scotland","Female","All","All","115","25","0.23700000000000002"
"2020","Scotland","30 - 34","Scotland","Female","All","All","150","40","0.257"
"2021","Scotland","30 - 34","Scotland","Female","All","All","175","25","0.153"
"2022","Scotland","30 - 34","Scotland","Female","All","All","155","30","0.209"
"2023","Scotland","30 - 34","Scotland","Female","All","All","115","40","0.333"
"2020","England","35 and over","Scotland","Female","All","All","5","0"," "
"2021","England","35 and over","Scotland","Female","All","All","5","0"," "
"2022","England","35 and over","Scotland","Female","All","All","5","0"," "
"2023","England","35 and over","Scotland","Female","All","All","5","0"," "
"2019","Scotland","35 and over","Scotland","Female","All","All","145","25","0.186"
"2020","Scotland","35 and over","Scotland","Female","All","All","155","40","0.266"
"2021","Scotland","35 and over","Scotland","Female","All","All","225","25","0.115"
"2022","Scotland","35 and over","Scotland","Female","All","All","185","40","0.226"
"2023","Scotland","35 and over","Scotland","Female","All","All","140","45","0.314"
"2019","England","18","Wales","Female","All","All","80","15","0.163"
"2020","England","18","Wales","Female","All","All","100","30","0.277"
"2021","England","18","Wales","Female","All","All","155","25","0.166"
"2022","England","18","Wales","Female","All","All","135","35","0.243"
"2023","England","18","Wales","Female","All","All","110","20","0.182"
"2020","Scotland","18","Wales","Female","All","All","5","0"," "
"2021","Scotland","18","Wales","Female","All","All","5","0"," "
"2022","Scotland","18","Wales","Female","All","All","5","0"," "
"2019","Wales","18","Wales","Female","All","All","90","10","0.132"
"2020","Wales","18","Wales","Female","All","All","115","15","0.12"
"2021","Wales","18","Wales","Female","All","All","175","25","0.147"
"2022","Wales","18","Wales","Female","All","All","150","25","0.168"
"2023","Wales","18","Wales","Female","All","All","110","30","0.25"
"2019","England","19","Wales","Female","All","All","45","10","0.244"
"2020","England","19","Wales","Female","All","All","45","10","0.233"
"2021","England","19","Wales","Female","All","All","65","10","0.159"
"2022","England","19","Wales","Female","All","All","40","10"," "
"2023","England","19","Wales","Female","All","All","25","0"," "
"2021","Scotland","19","Wales","Female","All","All","5","0"," "
"2019","Wales","19","Wales","Female","All","All","60","5"," "
"2020","Wales","19","Wales","Female","All","All","50","10"," "
"2021","Wales","19","Wales","Female","All","All","80","5"," "
"2022","Wales","19","Wales","Female","All","All","55","10","0.20400000000000001"
"2023","Wales","19","Wales","Female","All","All","35","5"," "
"2019","England","20","Wales","Female","All","All","20","5"," "
"2020","England","20","Wales","Female","All","All","15","0"," "
"2021","England","20","Wales","Female","All","All","25","5"," "
"2022","England","20","Wales","Female","All","All","25","5"," "
"2023","England","20","Wales","Female","All","All","20","5"," "
"2021","Scotland","20","Wales","Female","All","All","5","0"," "
"2019","Wales","20","Wales","Female","All","All","25","0"," "
"2020","Wales","20","Wales","Female","All","All","30","5"," "
"2021","Wales","20","Wales","Female","All","All","40","5"," "
"2022","Wales","20","Wales","Female","All","All","35","5"," "
"2023","Wales","20","Wales","Female","All","All","25","5"," "
"2019","England","21 - 24","Wales","Female","All","All","70","15","0.221"
"2020","England","21 - 24","Wales","Female","All","All","50","5"," "
"2021","England","21 - 24","Wales","Female","All","All","50","5"," "
"2022","England","21 - 24","Wales","Female","All","All","40","5"," "
"2023","England","21 - 24","Wales","Female","All","All","30","10"," "
"2019","Scotland","21 - 24","Wales","Female","All","All","5","0"," "
"2019","Wales","21 - 24","Wales","Female","All","All","125","35","0.26"
"2020","Wales","21 - 24","Wales","Female","All","All","105","30","0.267"
"2021","Wales","21 - 24","Wales","Female","All","All","125","25","0.192"
"2022","Wales","21 - 24","Wales","Female","All","All","75","25","0.299"
"2023","Wales","21 - 24","Wales","Female","All","All","70","25","0.371"
"2019","England","25 - 29","Wales","Female","All","All","45","5"," "
"2020","England","25 - 29","Wales","Female","All","All","35","5"," "
"2021","England","25 - 29","Wales","Female","All","All","55","10","0.196"
"2022","England","25 - 29","Wales","Female","All","All","40","5"," "
"2023","England","25 - 29","Wales","Female","All","All","30","0"," "
"2019","Wales","25 - 29","Wales","Female","All","All","105","20","0.212"
"2020","Wales","25 - 29","Wales","Female","All","All","100","40","0.373"
"2021","Wales","25 - 29","Wales","Female","All","All","155","35","0.216"
"2022","Wales","25 - 29","Wales","Female","All","All","100","30","0.304"
"2023","Wales","25 - 29","Wales","Female","All","All","85","35","0.44"
"2019","England","30 - 34","Wales","Female","All","All","15","0"," "
"2020","England","30 - 34","Wales","Female","All","All","30","10","0.355"
"2021","England","30 - 34","Wales","Female","All","All","30","5"," "
"2022","England","30 - 34","Wales","Female","All","All","25","5"," "
"2023","England","30 - 34","Wales","Female","All","All","20","5"," "
"2019","Wales","30 - 34","Wales","Female","All","All","85","25","0.277"
"2020","Wales","30 - 34","Wales","Female","All","All","85","25","0.302"
"2021","Wales","30 - 34","Wales","Female","All","All","95","30","0.301"
"2022","Wales","30 - 34","Wales","Female","All","All","90","30","0.311"
"2023","Wales","30 - 34","Wales","Female","All","All","70","40","0.535"
"2019","England","35 and over","Wales","Female","All","All","15","5"," "
"2020","England","35 and over","Wales","Female","All","All","15","0"," "
"2021","England","35 and over","Wales","Female","All","All","25","0"," "
"2022","England","35 and over","Wales","Female","All","All","25","5"," "
"2023","England","35 and over","Wales","Female","All","All","15","0"," "
"2019","Wales","35 and over","Wales","Female","All","All","65","15","0.246"
"2020","Wales","35 and over","Wales","Female","All","All","65","25","0.359"
"2021","Wales","35 and over","Wales","Female","All","All","75","20","0.28600000000000003"
"2022","Wales","35 and over","Wales","Female","All","All","70","25","0.382"
"2023","Wales","35 and over","Wales","Female","All","All","60","30","0.492"
"2019","England","17 and under","Not EU","Female","All","All","5","0"," "
"2020","England","17 and under","Not EU","Female","All","All","5","0"," "
"2023","England","17 and under","Not EU","Female","All","All","5","0"," "
"2019","England","18","Not EU","Female","All","All","15","0"," "
"2020","England","18","Not EU","Female","All","All","15","5"," "
"2021","England","18","Not EU","Female","All","All","15","5"," "
"2022","England","18","Not EU","Female","All","All","25","5"," "
"2023","England","18","Not EU","Female","All","All","15","0"," "
"2022","Northern Ireland","18","Not EU","Female","All","All","5","0"," "
"2019","Scotland","18","Not EU","Female","All","All","5","0"," "
"2019","England","19","Not EU","Female","All","All","10","0"," "
"2020","England","19","Not EU","Female","All","All","5","0"," "
"2021","England","19","Not EU","Female","All","All","15","0"," "
"2022","England","19","Not EU","Female","All","All","15","0"," "
"2023","England","19","Not EU","Female","All","All","10","0"," "
"2019","Scotland","19","Not EU","Female","All","All","5","0"," "
"2019","Wales","19","Not EU","Female","All","All","5","0"," "
"2021","Wales","19","Not EU","Female","All","All","5","0"," "
"2019","England","20","Not EU","Female","All","All","5","0"," "
"2021","England","20","Not EU","Female","All","All","5","0"," "
"2022","England","20","Not EU","Female","All","All","5","0"," "
"2023","England","20","Not EU","Female","All","All","10","0"," "
"2019","England","21 - 24","Not EU","Female","All","All","20","5"," "
"2020","England","21 - 24","Not EU","Female","All","All","10","5"," "
"2021","England","21 - 24","Not EU","Female","All","All","30","0"," "
"2022","England","21 - 24","Not EU","Female","All","All","30","5"," "
"2023","England","21 - 24","Not EU","Female","All","All","25","5"," "
"2021","Northern Ireland","21 - 24","Not EU","Female","All","All","5","0"," "
"2019","Scotland","21 - 24","Not EU","Female","All","All","5","0"," "
"2022","Scotland","21 - 24","Not EU","Female","All","All","5","0"," "
"2023","Scotland","21 - 24","Not EU","Female","All","All","5","0"," "
"2019","England","25 - 29","Not EU","Female","All","All","15","5"," "
"2020","England","25 - 29","Not EU","Female","All","All","25","0"," "
"2021","England","25 - 29","Not EU","Female","All","All","25","5"," "
"2022","England","25 - 29","Not EU","Female","All","All","30","0"," "
"2023","England","25 - 29","Not EU","Female","All","All","20","5"," "
"2023","Northern Ireland","25 - 29","Not EU","Female","All","All","5","0"," "
"2019","Scotland","25 - 29","Not EU","Female","All","All","5","0"," "
"2020","Scotland","25 - 29","Not EU","Female","All","All","5","0"," "
"2022","Scotland","25 - 29","Not EU","Female","All","All","5","0"," "
"2023","Scotland","25 - 29","Not EU","Female","All","All","5","0"," "
"2021","Wales","25 - 29","Not EU","Female","All","All","5","0"," "
"2019","England","30 - 34","Not EU","Female","All","All","5","0"," "
"2020","England","30 - 34","Not EU","Female","All","All","10","0"," "
"2021","England","30 - 34","Not EU","Female","All","All","10","0"," "
"2022","England","30 - 34","Not EU","Female","All","All","15","0"," "
"2023","England","30 - 34","Not EU","Female","All","All","15","0"," "
"2021","Scotland","30 - 34","Not EU","Female","All","All","5","0"," "
"2023","Wales","30 - 34","Not EU","Female","All","All","5","0"," "
"2019","England","35 and over","Not EU","Female","All","All","5","0"," "
"2020","England","35 and over","Not EU","Female","All","All","5","0"," "
"2021","England","35 and over","Not EU","Female","All","All","10","5"," "
"2022","England","35 and over","Not EU","Female","All","All","15","0"," "
"2023","England","35 and over","Not EU","Female","All","All","15","0"," "
"2021","Scotland","35 and over","Not EU","Female","All","All","5","0"," "
"2019","England","17 and under","EU (excluding UK)","Female","All","All","15","0"," "
"2020","England","17 and under","EU (excluding UK)","Female","All","All","10","0"," "
"2021","England","17 and under","EU (excluding UK)","Female","All","All","10","0"," "
"2022","England","17 and under","EU (excluding UK)","Female","All","All","5","0"," "
"2023","England","17 and under","EU (excluding UK)","Female","All","All","5","0"," "
"2020","Northern Ireland","17 and under","EU (excluding UK)","Female","All","All","5","0"," "
"2021","Northern Ireland","17 and under","EU (excluding UK)","Female","All","All","5","0"," "
"2022","Northern Ireland","17 and under","EU (excluding UK)","Female","All","All","5","0"," "
"2023","Northern Ireland","17 and under","EU (excluding UK)","Female","All","All","10","0"," "
"2019","Scotland","17 and under","EU (excluding UK)","Female","All","All","5","0"," "
"2020","Scotland","17 and under","EU (excluding UK)","Female","All","All","5","0"," "
"2021","Scotland","17 and under","EU (excluding UK)","Female","All","All","5","0"," "
"2022","Scotland","17 and under","EU (excluding UK)","Female","All","All","5","0"," "
"2019","England","18","EU (excluding UK)","Female","All","All","25","0"," "
"2020","England","18","EU (excluding UK)","Female","All","All","40","10"," "
"2021","England","18","EU (excluding UK)","Female","All","All","35","5"," "
"2022","England","18","EU (excluding UK)","Female","All","All","45","5"," "
"2023","England","18","EU (excluding UK)","Female","All","All","20","0"," "
"2019","Northern Ireland","18","EU (excluding UK)","Female","All","All","10","0"," "
"2020","Northern Ireland","18","EU (excluding UK)","Female","All","All","20","0"," "
"2021","Northern Ireland","18","EU (excluding UK)","Female","All","All","20","0"," "
"2022","Northern Ireland","18","EU (excluding UK)","Female","All","All","45","0"," "
"2023","Northern Ireland","18","EU (excluding UK)","Female","All","All","40","5"," "
"2019","Scotland","18","EU (excluding UK)","Female","All","All","20","0"," "
"2020","Scotland","18","EU (excluding UK)","Female","All","All","30","0"," "
"2021","Scotland","18","EU (excluding UK)","Female","All","All","25","0"," "
"2022","Scotland","18","EU (excluding UK)","Female","All","All","20","0"," "
"2023","Scotland","18","EU (excluding UK)","Female","All","All","10","0"," "
"2019","Wales","18","EU (excluding UK)","Female","All","All","10","0"," "
"2020","Wales","18","EU (excluding UK)","Female","All","All","10","0"," "
"2021","Wales","18","EU (excluding UK)","Female","All","All","10","0"," "
"2022","Wales","18","EU (excluding UK)","Female","All","All","10","0"," "
"2023","Wales","18","EU (excluding UK)","Female","All","All","5","0"," "
"2019","England","19","EU (excluding UK)","Female","All","All","25","5"," "
"2020","England","19","EU (excluding UK)","Female","All","All","25","5"," "
"2021","England","19","EU (excluding UK)","Female","All","All","35","5"," "
"2022","England","19","EU (excluding UK)","Female","All","All","25","0"," "
"2023","England","19","EU (excluding UK)","Female","All","All","25","0"," "
"2019","Northern Ireland","19","EU (excluding UK)","Female","All","All","10","0"," "
"2021","Northern Ireland","19","EU (excluding UK)","Female","All","All","20","0"," "
"2022","Northern Ireland","19","EU (excluding UK)","Female","All","All","20","0"," "
"2023","Northern Ireland","19","EU (excluding UK)","Female","All","All","25","0"," "
"2019","Scotland","19","EU (excluding UK)","Female","All","All","15","0"," "
"2020","Scotland","19","EU (excluding UK)","Female","All","All","15","0"," "
"2021","Scotland","19","EU (excluding UK)","Female","All","All","25","0"," "
"2022","Scotland","19","EU (excluding UK)","Female","All","All","10","0"," "
"2023","Scotland","19","EU (excluding UK)","Female","All","All","10","0"," "
"2019","Wales","19","EU (excluding UK)","Female","All","All","5","0"," "
"2021","Wales","19","EU (excluding UK)","Female","All","All","5","0"," "
"2022","Wales","19","EU (excluding UK)","Female","All","All","10","0"," "
"2023","Wales","19","EU (excluding UK)","Female","All","All","5","0"," "
"2019","England","20","EU (excluding UK)","Female","All","All","20","5"," "
"2020","England","20","EU (excluding UK)","Female","All","All","15","0"," "
"2021","England","20","EU (excluding UK)","Female","All","All","15","0"," "
"2022","England","20","EU (excluding UK)","Female","All","All","20","0"," "
"2023","England","20","EU (excluding UK)","Female","All","All","5","0"," "
"2020","Northern Ireland","20","EU (excluding UK)","Female","All","All","5","0"," "
"2021","Northern Ireland","20","EU (excluding UK)","Female","All","All","10","0"," "
"2022","Northern Ireland","20","EU (excluding UK)","Female","All","All","10","0"," "
"2023","Northern Ireland","20","EU (excluding UK)","Female","All","All","5","0"," "
"2019","Scotland","20","EU (excluding UK)","Female","All","All","15","0"," "
"2020","Scotland","20","EU (excluding UK)","Female","All","All","10","0"," "
"2021","Scotland","20","EU (excluding UK)","Female","All","All","10","0"," "
"2022","Scotland","20","EU (excluding UK)","Female","All","All","5","0"," "
"2019","Wales","20","EU (excluding UK)","Female","All","All","5","0"," "
"2020","Wales","20","EU (excluding UK)","Female","All","All","5","0"," "
"2022","Wales","20","EU (excluding UK)","Female","All","All","5","0"," "
"2019","England","21 - 24","EU (excluding UK)","Female","All","All","30","5"," "
"2020","England","21 - 24","EU (excluding UK)","Female","All","All","30","5"," "
"2021","England","21 - 24","EU (excluding UK)","Female","All","All","20","5"," "
"2022","England","21 - 24","EU (excluding UK)","Female","All","All","20","5"," "
"2023","England","21 - 24","EU (excluding UK)","Female","All","All","20","5"," "
"2019","Northern Ireland","21 - 24","EU (excluding UK)","Female","All","All","5","0"," "
"2020","Northern Ireland","21 - 24","EU (excluding UK)","Female","All","All","5","0"," "
"2021","Northern Ireland","21 - 24","EU (excluding UK)","Female","All","All","10","0"," "
"2022","Northern Ireland","21 - 24","EU (excluding UK)","Female","All","All","10","0"," "
"2023","Northern Ireland","21 - 24","EU (excluding UK)","Female","All","All","15","0"," "
"2019","Scotland","21 - 24","EU (excluding UK)","Female","All","All","20","5"," "
"2020","Scotland","21 - 24","EU (excluding UK)","Female","All","All","20","5"," "
"2021","Scotland","21 - 24","EU (excluding UK)","Female","All","All","20","0"," "
"2022","Scotland","21 - 24","EU (excluding UK)","Female","All","All","10","0"," "
"2023","Scotland","21 - 24","EU (excluding UK)","Female","All","All","5","0"," "
"2019","Wales","21 - 24","EU (excluding UK)","Female","All","All","5","0"," "
"2020","Wales","21 - 24","EU (excluding UK)","Female","All","All","5","0"," "
"2021","Wales","21 - 24","EU (excluding UK)","Female","All","All","5","0"," "
"2022","Wales","21 - 24","EU (excluding UK)","Female","All","All","10","0"," "
"2023","Wales","21 - 24","EU (excluding UK)","Female","All","All","5","0"," "
"2019","England","25 - 29","EU (excluding UK)","Female","All","All","5","0"," "
"2020","England","25 - 29","EU (excluding UK)","Female","All","All","5","0"," "
"2021","England","25 - 29","EU (excluding UK)","Female","All","All","10","0"," "
"2022","England","25 - 29","EU (excluding UK)","Female","All","All","5","0"," "
"2023","England","25 - 29","EU (excluding UK)","Female","All","All","5","0"," "
"2021","Northern Ireland","25 - 29","EU (excluding UK)","Female","All","All","5","0"," "
"2022","Northern Ireland","25 - 29","EU (excluding UK)","Female","All","All","5","0"," "
"2023","Northern Ireland","25 - 29","EU (excluding UK)","Female","All","All","5","0"," "
"2019","Scotland","25 - 29","EU (excluding UK)","Female","All","All","5","0"," "
"2020","Scotland","25 - 29","EU (excluding UK)","Female","All","All","5","0"," "
"2021","Scotland","25 - 29","EU (excluding UK)","Female","All","All","10","0"," "
"2022","Scotland","25 - 29","EU (excluding UK)","Female","All","All","5","0"," "
"2023","Scotland","25 - 29","EU (excluding UK)","Female","All","All","5","0"," "
"2021","Wales","25 - 29","EU (excluding UK)","Female","All","All","5","0"," "
"2022","Wales","25 - 29","EU (excluding UK)","Female","All","All","5","0"," "
"2020","England","30 - 34","EU (excluding UK)","Female","All","All","5","0"," "
"2021","England","30 - 34","EU (excluding UK)","Female","All","All","5","0"," "
"2021","Northern Ireland","30 - 34","EU (excluding UK)","Female","All","All","5","0"," "
"2019","England","35 and over","EU (excluding UK)","Female","All","All","5","0"," "
"2020","England","35 and over","EU (excluding UK)","Female","All","All","5","0"," "
"2021","England","35 and over","EU (excluding UK)","Female","All","All","5","0"," "
"2021","Northern Ireland","35 and over","EU (excluding UK)","Female","All","All","5","0"," "
"2020","Scotland","35 and over","EU (excluding UK)","Female","All","All","5","0"," "
"2019","England","18","England","Male","All","All","5","0"," "
"2021","England","18","England","Male","All","All","10","5"," "
"2022","England","18","England","Male","All","All","15","5"," "
"2023","England","18","England","Male","All","All","5","0"," "
"2021","Wales","18","England","Male","All","All","5","0"," "
"2021","England","20","England","Male","All","All","5","0"," "
"2023","England","20","England","Male","All","All","5","0"," "
"2019","England","21 - 24","England","Male","All","All","5","0"," "
"2020","England","21 - 24","England","Male","All","All","5","0"," "
"2021","England","21 - 24","England","Male","All","All","5","0"," "
"2022","England","21 - 24","England","Male","All","All","10","0"," "
"2023","England","21 - 24","England","Male","All","All","5","0"," "
"2019","England","25 - 29","England","Male","All","All","5","0"," "
"2020","England","25 - 29","England","Male","All","All","5","0"," "
"2021","England","25 - 29","England","Male","All","All","10","5"," "
"2022","England","25 - 29","England","Male","All","All","5","0"," "
"2023","England","25 - 29","England","Male","All","All","5","0"," "
"2019","England","30 - 34","England","Male","All","All","5","0"," "
"2021","England","30 - 34","England","Male","All","All","5","0"," "
"2022","England","30 - 34","England","Male","All","All","5","5"," "
"2023","England","30 - 34","England","Male","All","All","5","0"," "
"2019","England","35 and over","England","Male","All","All","5","5"," "
"2020","England","35 and over","England","Male","All","All","5","0"," "
"2021","England","35 and over","England","Male","All","All","10","0"," "
"2022","England","35 and over","England","Male","All","All","5","0"," "
"2023","England","35 and over","England","Male","All","All","10","0"," "
"2021","Scotland","18","Scotland","Male","All","All","5","0"," "
"2023","England","21 - 24","Not EU","Male","All","All","5","0"," "
"2021","All","17 and under","Northern Ireland","Female","All","All","5","0"," "
"2019","All","18","Northern Ireland","Female","All","All","175","25","0.138"
"2020","All","18","Northern Ireland","Female","All","All","195","40","0.194"
"2021","All","18","Northern Ireland","Female","All","All","265","30","0.12"
"2022","All","18","Northern Ireland","Female","All","All","300","45","0.146"
"2023","All","18","Northern Ireland","Female","All","All","265","35","0.133"
"2019","All","19","Northern Ireland","Female","All","All","70","15","0.203"
"2020","All","19","Northern Ireland","Female","All","All","70","10","0.159"
"2021","All","19","Northern Ireland","Female","All","All","85","10"," "
"2022","All","19","Northern Ireland","Female","All","All","85","15","0.155"
"2023","All","19","Northern Ireland","Female","All","All","75","10"," "
"2019","All","20","Northern Ireland","Female","All","All","35","0"," "
"2020","All","20","Northern Ireland","Female","All","All","25","5"," "
"2021","All","20","Northern Ireland","Female","All","All","30","5"," "
"2022","All","20","Northern Ireland","Female","All","All","40","5"," "
"2023","All","20","Northern Ireland","Female","All","All","35","5"," "
"2019","All","21 - 24","Northern Ireland","Female","All","All","65","5"," "
"2020","All","21 - 24","Northern Ireland","Female","All","All","70","15","0.232"
"2021","All","21 - 24","Northern Ireland","Female","All","All","105","15","0.14300000000000002"
"2022","All","21 - 24","Northern Ireland","Female","All","All","70","5"," "
"2023","All","21 - 24","Northern Ireland","Female","All","All","65","5"," "
"2019","All","25 - 29","Northern Ireland","Female","All","All","80","20","0.244"
"2020","All","25 - 29","Northern Ireland","Female","All","All","70","15","0.217"
"2021","All","25 - 29","Northern Ireland","Female","All","All","90","15","0.193"
"2022","All","25 - 29","Northern Ireland","Female","All","All","60","10","0.203"
"2023","All","25 - 29","Northern Ireland","Female","All","All","45","5"," "
"2019","All","30 - 34","Northern Ireland","Female","All","All","50","10","0.2"
"2020","All","30 - 34","Northern Ireland","Female","All","All","50","10","0.196"
"2021","All","30 - 34","Northern Ireland","Female","All","All","70","20","0.265"
"2022","All","30 - 34","Northern Ireland","Female","All","All","65","15","0.219"
"2023","All","30 - 34","Northern Ireland","Female","All","All","60","10","0.197"
"2019","All","35 and over","Northern Ireland","Female","All","All","75","15","0.211"
"2020","All","35 and over","Northern Ireland","Female","All","All","40","10","0.268"
"2021","All","35 and over","Northern Ireland","Female","All","All","65","10","0.169"
"2022","All","35 and over","Northern Ireland","Female","All","All","70","15","0.2"
"2023","All","35 and over","Northern Ireland","Female","All","All","55","10"," "
"2020","All","17 and under","England","Female","All","All","5","0"," "
"2021","All","17 and under","England","Female","All","All","5","0"," "
"2022","All","17 and under","England","Female","All","All","5","0"," "
"2023","All","17 and under","England","Female","All","All","5","0"," "
"2019","All","18","England","Female","All","All","2140","785","0.368"
"2020","All","18","England","Female","All","All","2375","1015","0.427"
"2021","All","18","England","Female","All","All","2890","965","0.334"
"2022","All","18","England","Female","All","All","3025","985","0.326"
"2023","All","18","England","Female","All","All","2590","1135","0.437"
"2019","All","19","England","Female","All","All","900","365","0.406"
"2020","All","19","England","Female","All","All","895","340","0.379"
"2021","All","19","England","Female","All","All","1090","335","0.306"
"2022","All","19","England","Female","All","All","1045","280","0.268"
"2023","All","19","England","Female","All","All","880","345","0.389"
"2019","All","20","England","Female","All","All","520","190","0.37"
"2020","All","20","England","Female","All","All","535","215","0.402"
"2021","All","20","England","Female","All","All","605","170","0.28"
"2022","All","20","England","Female","All","All","610","165","0.269"
"2023","All","20","England","Female","All","All","540","220","0.41100000000000003"
"2019","All","21 - 24","England","Female","All","All","1235","520","0.421"
"2020","All","21 - 24","England","Female","All","All","1270","580","0.455"
"2021","All","21 - 24","England","Female","All","All","1545","545","0.354"
"2022","All","21 - 24","England","Female","All","All","1310","415","0.318"
"2023","All","21 - 24","England","Female","All","All","1000","400","0.402"
"2019","All","25 - 29","England","Female","All","All","1135","520","0.458"
"2020","All","25 - 29","England","Female","All","All","1170","595","0.511"
"2021","All","25 - 29","England","Female","All","All","1535","610","0.398"
"2022","All","25 - 29","England","Female","All","All","1280","540","0.424"
"2023","All","25 - 29","England","Female","All","All","940","440","0.465"
"2019","All","30 - 34","England","Female","All","All","730","345","0.47000000000000003"
"2020","All","30 - 34","England","Female","All","All","845","405","0.481"
"2021","All","30 - 34","England","Female","All","All","1185","515","0.435"
"2022","All","30 - 34","England","Female","All","All","1085","475","0.436"
"2023","All","30 - 34","England","Female","All","All","810","390","0.48"
"2019","All","35 and over","England","Female","All","All","805","340","0.422"
"2020","All","35 and over","England","Female","All","All","980","440","0.45"
"2021","All","35 and over","England","Female","All","All","1250","475","0.378"
"2022","All","35 and over","England","Female","All","All","1130","445","0.396"
"2023","All","35 and over","England","Female","All","All","1050","500","0.47500000000000003"
"2019","All","17 and under","Scotland","Female","All","All","10","0"," "
"2020","All","17 and under","Scotland","Female","All","All","20","5"," "
"2021","All","17 and under","Scotland","Female","All","All","15","5"," "
"2022","All","17 and under","Scotland","Female","All","All","25","5"," "
"2023","All","17 and under","Scotland","Female","All","All","10","5"," "
"2019","All","18","Scotland","Female","All","All","310","70","0.221"
"2020","All","18","Scotland","Female","All","All","245","75","0.309"
"2021","All","18","Scotland","Female","All","All","350","60","0.165"
"2022","All","18","Scotland","Female","All","All","300","65","0.211"
"2023","All","18","Scotland","Female","All","All","195","55","0.28200000000000003"
"2019","All","19","Scotland","Female","All","All","95","30","0.305"
"2020","All","19","Scotland","Female","All","All","85","25","0.321"
"2021","All","19","Scotland","Female","All","All","115","15","0.124"
"2022","All","19","Scotland","Female","All","All","105","20","0.212"
"2023","All","19","Scotland","Female","All","All","95","30","0.33"
"2019","All","20","Scotland","Female","All","All","50","10","0.23500000000000001"
"2020","All","20","Scotland","Female","All","All","65","10","0.19"
"2021","All","20","Scotland","Female","All","All","70","10","0.159"
"2022","All","20","Scotland","Female","All","All","70","15","0.246"
"2023","All","20","Scotland","Female","All","All","45","10"," "
"2019","All","21 - 24","Scotland","Female","All","All","155","40","0.252"
"2020","All","21 - 24","Scotland","Female","All","All","205","45","0.227"
"2021","All","21 - 24","Scotland","Female","All","All","210","40","0.183"
"2022","All","21 - 24","Scotland","Female","All","All","200","45","0.226"
"2023","All","21 - 24","Scotland","Female","All","All","135","40","0.293"
"2019","All","25 - 29","Scotland","Female","All","All","160","45","0.278"
"2020","All","25 - 29","Scotland","Female","All","All","205","55","0.266"
"2021","All","25 - 29","Scotland","Female","All","All","275","55","0.196"
"2022","All","25 - 29","Scotland","Female","All","All","190","40","0.218"
"2023","All","25 - 29","Scotland","Female","All","All","125","40","0.304"
"2019","All","30 - 34","Scotland","Female","All","All","115","25","0.23700000000000002"
"2020","All","30 - 34","Scotland","Female","All","All","150","40","0.26"
"2021","All","30 - 34","Scotland","Female","All","All","175","30","0.158"
"2022","All","30 - 34","Scotland","Female","All","All","155","30","0.209"
"2023","All","30 - 34","Scotland","Female","All","All","115","40","0.339"
"2019","All","35 and over","Scotland","Female","All","All","145","25","0.186"
"2020","All","35 and over","Scotland","Female","All","All","155","45","0.274"
"2021","All","35 and over","Scotland","Female","All","All","225","25","0.115"
"2022","All","35 and over","Scotland","Female","All","All","185","40","0.226"
"2023","All","35 and over","Scotland","Female","All","All","140","45","0.312"
"2019","All","18","Wales","Female","All","All","105","25","0.24"
"2020","All","18","Wales","Female","All","All","130","40","0.323"
"2021","All","18","Wales","Female","All","All","200","55","0.273"
"2022","All","18","Wales","Female","All","All","165","60","0.34700000000000003"
"2023","All","18","Wales","Female","All","All","125","50","0.381"
"2019","All","19","Wales","Female","All","All","65","15","0.254"
"2020","All","19","Wales","Female","All","All","60","20","0.31"
"2021","All","19","Wales","Female","All","All","90","15","0.178"
"2022","All","19","Wales","Female","All","All","65","20","0.317"
"2023","All","19","Wales","Female","All","All","45","5"," "
"2019","All","20","Wales","Female","All","All","30","5"," "
"2020","All","20","Wales","Female","All","All","30","5"," "
"2021","All","20","Wales","Female","All","All","45","10","0.222"
"2022","All","20","Wales","Female","All","All","40","10"," "
"2023","All","20","Wales","Female","All","All","30","10","0.313"
"2019","All","21 - 24","Wales","Female","All","All","130","50","0.364"
"2020","All","21 - 24","Wales","Female","All","All","110","35","0.313"
"2021","All","21 - 24","Wales","Female","All","All","135","30","0.226"
"2022","All","21 - 24","Wales","Female","All","All","85","30","0.34500000000000003"
"2023","All","21 - 24","Wales","Female","All","All","75","35","0.447"
"2019","All","25 - 29","Wales","Female","All","All","110","30","0.259"
"2020","All","25 - 29","Wales","Female","All","All","110","40","0.376"
"2021","All","25 - 29","Wales","Female","All","All","155","45","0.28200000000000003"
"2022","All","25 - 29","Wales","Female","All","All","105","35","0.34900000000000003"
