qualification_name,qualification_code,subject_name,subject_code,size,grade_structure,prior_attainment_band,grade,count,percentage
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",3-<4,MP,10,22.73%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",3-<4,PP,14,31.82%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",3-<4,U,6,13.64%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",4-<5,*D,3,6.52%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",4-<5,DD,8,17.39%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",4-<5,DM,5,10.87%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",4-<5,MM,6,13.04%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",4-<5,MP,10,21.74%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",4-<5,PP,9,19.57%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",4-<5,U,5,10.87%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",5-<6,**,1,2.86%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",5-<6,*D,7,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",5-<6,DD,8,22.86%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",5-<6,DM,4,11.43%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",5-<6,MM,2,5.71%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",5-<6,MP,8,22.86%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",5-<6,PP,4,11.43%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",5-<6,U,1,2.86%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",6-<7,**,1,8.33%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",6-<7,*D,7,58.33%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",6-<7,DD,3,25%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Childcare Skills,20634,2,"**,*D,DD,DM,MM,MP,PP",6-<7,MM,1,8.33%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",1-<2,DD,2,40%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",1-<2,MM,1,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",1-<2,MP,1,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",1-<2,PP,1,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",2-<3,*D,3,6.67%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",2-<3,DD,6,13.33%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",2-<3,DM,6,13.33%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",2-<3,MM,2,4.44%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",2-<3,MP,7,15.56%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",2-<3,PP,12,26.67%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",2-<3,U,9,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",3-<4,**,3,0.99%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",3-<4,*D,18,5.94%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",3-<4,DD,42,13.86%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",3-<4,DM,52,17.16%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",3-<4,MM,61,20.13%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",3-<4,MP,73,24.09%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",3-<4,PP,49,16.17%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",3-<4,U,5,1.65%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",4-<5,**,34,4.4%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",4-<5,*D,127,16.45%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",4-<5,DD,180,23.32%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",4-<5,DM,148,19.17%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",4-<5,MM,145,18.78%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",4-<5,MP,84,10.88%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",4-<5,PP,47,6.09%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",4-<5,U,7,0.91%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",5-<6,**,94,15.21%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",5-<6,*D,157,25.4%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",5-<6,DD,133,21.52%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",5-<6,DM,124,20.06%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",5-<6,MM,76,12.3%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",5-<6,MP,21,3.4%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",5-<6,PP,13,2.1%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",6-<7,**,52,29.89%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",6-<7,*D,56,32.18%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",6-<7,DD,28,16.09%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",6-<7,DM,25,14.37%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",6-<7,MM,12,6.9%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",6-<7,MP,1,0.57%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",7-<8,**,15,55.56%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",7-<8,*D,7,25.93%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",7-<8,DD,2,7.41%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",7-<8,DM,1,3.7%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",7-<8,MM,2,7.41%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",8-<9,**,2,40%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",8-<9,*D,1,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Applied Sciences,20660,2,"**,*D,DD,DM,MM,MP,PP",8-<9,DD,2,40%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",1-<2,DD,1,25%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",1-<2,DM,1,25%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",1-<2,PP,1,25%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",1-<2,U,1,25%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",2-<3,*D,1,2.04%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",2-<3,DD,1,2.04%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",2-<3,DM,13,26.53%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",2-<3,MM,7,14.29%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",2-<3,MP,7,14.29%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",2-<3,PP,15,30.61%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",2-<3,U,5,10.2%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",3-<4,**,2,1.53%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",3-<4,*D,9,6.87%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",3-<4,DD,16,12.21%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",3-<4,DM,14,10.69%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",3-<4,MM,22,16.79%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",3-<4,MP,24,18.32%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",3-<4,PP,35,26.72%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",3-<4,U,9,6.87%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",4-<5,**,2,1.83%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",4-<5,*D,7,6.42%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",4-<5,DD,16,14.68%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",4-<5,DM,11,10.09%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",4-<5,MM,23,21.1%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",4-<5,MP,25,22.94%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",4-<5,PP,23,21.1%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",4-<5,U,2,1.83%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",5-<6,**,6,18.18%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",5-<6,*D,3,9.09%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",5-<6,DD,4,12.12%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",5-<6,DM,6,18.18%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",5-<6,MM,6,18.18%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",5-<6,MP,5,15.15%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",5-<6,PP,3,9.09%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",6-<7,**,1,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",6-<7,*D,1,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",6-<7,DM,1,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",6-<7,MM,1,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",6-<7,PP,1,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Animal Husbandry (Specific Animals),20687,2,"**,*D,DD,DM,MM,MP,PP",7-<8,DM,2,100%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Horses / Ponies Keeping,20690,2,"**,*D,DD,DM,MM,MP,PP",2-<3,DD,1,33.33%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Horses / Ponies Keeping,20690,2,"**,*D,DD,DM,MM,MP,PP",2-<3,MM,1,33.33%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Horses / Ponies Keeping,20690,2,"**,*D,DD,DM,MM,MP,PP",2-<3,PP,1,33.33%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Horses / Ponies Keeping,20690,2,"**,*D,DD,DM,MM,MP,PP",3-<4,**,2,11.11%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Horses / Ponies Keeping,20690,2,"**,*D,DD,DM,MM,MP,PP",3-<4,*D,1,5.56%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Horses / Ponies Keeping,20690,2,"**,*D,DD,DM,MM,MP,PP",3-<4,DD,1,5.56%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Horses / Ponies Keeping,20690,2,"**,*D,DD,DM,MM,MP,PP",3-<4,DM,2,11.11%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Horses / Ponies Keeping,20690,2,"**,*D,DD,DM,MM,MP,PP",3-<4,MM,5,27.78%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Horses / Ponies Keeping,20690,2,"**,*D,DD,DM,MM,MP,PP",3-<4,MP,4,22.22%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Horses / Ponies Keeping,20690,2,"**,*D,DD,DM,MM,MP,PP",3-<4,PP,2,11.11%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Horses / Ponies Keeping,20690,2,"**,*D,DD,DM,MM,MP,PP",3-<4,U,1,5.56%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Horses / Ponies Keeping,20690,2,"**,*D,DD,DM,MM,MP,PP",4-<5,**,1,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Horses / Ponies Keeping,20690,2,"**,*D,DD,DM,MM,MP,PP",4-<5,DD,1,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Horses / Ponies Keeping,20690,2,"**,*D,DD,DM,MM,MP,PP",4-<5,MM,2,40%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Horses / Ponies Keeping,20690,2,"**,*D,DD,DM,MM,MP,PP",4-<5,MP,1,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",2-<3,**,1,5%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",2-<3,*D,1,5%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",2-<3,DD,3,15%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",2-<3,DM,3,15%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",2-<3,MM,1,5%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",2-<3,MP,4,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",2-<3,PP,4,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",2-<3,U,3,15%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",3-<4,**,1,3.23%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",3-<4,*D,3,9.68%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",3-<4,DD,5,16.13%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",3-<4,DM,5,16.13%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",3-<4,MM,8,25.81%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",3-<4,MP,4,12.9%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",3-<4,PP,5,16.13%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",4-<5,**,3,4.55%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",4-<5,*D,7,10.61%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",4-<5,DD,15,22.73%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",4-<5,DM,14,21.21%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",4-<5,MM,8,12.12%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",4-<5,MP,12,18.18%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",4-<5,PP,5,7.58%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",4-<5,U,2,3.03%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",5-<6,**,6,11.76%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",5-<6,*D,12,23.53%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",5-<6,DD,12,23.53%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",5-<6,DM,8,15.69%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",5-<6,MM,6,11.76%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",5-<6,MP,2,3.92%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",5-<6,PP,4,7.84%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",5-<6,U,1,1.96%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",6-<7,**,7,25%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",6-<7,*D,5,17.86%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",6-<7,DD,6,21.43%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",6-<7,DM,4,14.29%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",6-<7,MM,4,14.29%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",6-<7,MP,1,3.57%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",6-<7,PP,1,3.57%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",7-<8,**,6,54.55%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",7-<8,*D,3,27.27%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",7-<8,MM,1,9.09%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",7-<8,PP,1,9.09%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Building / Construction Operations (General / Combined),20717,2,"**,*D,DD,DM,MM,MP,PP",8-<9,*D,1,100%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Manufacturing Engineering,20774,2,"**,*D,DD,DM,MM,MP,PP",3-<4,DD,2,20%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Manufacturing Engineering,20774,2,"**,*D,DD,DM,MM,MP,PP",3-<4,DM,3,30%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Manufacturing Engineering,20774,2,"**,*D,DD,DM,MM,MP,PP",3-<4,MM,1,10%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Manufacturing Engineering,20774,2,"**,*D,DD,DM,MM,MP,PP",3-<4,MP,3,30%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Manufacturing Engineering,20774,2,"**,*D,DD,DM,MM,MP,PP",3-<4,PP,1,10%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Manufacturing Engineering,20774,2,"**,*D,DD,DM,MM,MP,PP",4-<5,*D,3,11.11%
BTEC National Diploma L3 - Band J - PP-D*D*,461,Manufacturing Engineering,20774,2,"**,*D,DD,DM,MM,MP,PP",4-<5,DD,6,22.22%
