"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2022","All","35 and over","Wales","Male","All","Not main scheme application","5"
"2023","All","35 and over","Wales","Male","All","Not main scheme application","5"
"2023","All","18","Not EU","Male","All","Not main scheme application","5"
"2020","All","19","Not EU","Male","All","Not main scheme application","5"
"2021","All","19","Not EU","Male","All","Not main scheme application","5"
"2022","All","19","Not EU","Male","All","Not main scheme application","5"
"2023","All","19","Not EU","Male","All","Not main scheme application","10"
"2020","All","21 - 24","Not EU","Male","All","Not main scheme application","5"
"2022","All","21 - 24","Not EU","Male","All","Not main scheme application","5"
"2023","All","21 - 24","Not EU","Male","All","Not main scheme application","5"
"2019","All","25 - 29","Not EU","Male","All","Not main scheme application","5"
"2023","All","25 - 29","Not EU","Male","All","Not main scheme application","5"
"2020","All","30 - 34","Not EU","Male","All","Not main scheme application","5"
"2021","All","30 - 34","Not EU","Male","All","Not main scheme application","5"
"2023","All","30 - 34","Not EU","Male","All","Not main scheme application","5"
"2020","All","35 and over","Not EU","Male","All","Not main scheme application","10"
"2021","All","35 and over","Not EU","Male","All","Not main scheme application","5"
"2022","All","35 and over","Not EU","Male","All","Not main scheme application","5"
"2023","All","35 and over","Not EU","Male","All","Not main scheme application","5"
"2019","All","21 - 24","EU (excluding UK)","Male","All","Not main scheme application","5"
"2022","All","21 - 24","EU (excluding UK)","Male","All","Not main scheme application","5"
"2019","All","18","Northern Ireland","Female","All","Main scheme application","275"
"2020","All","18","Northern Ireland","Female","All","Main scheme application","390"
"2021","All","18","Northern Ireland","Female","All","Main scheme application","395"
"2022","All","18","Northern Ireland","Female","All","Main scheme application","355"
"2023","All","18","Northern Ireland","Female","All","Main scheme application","255"
"2019","All","19","Northern Ireland","Female","All","Main scheme application","145"
"2020","All","19","Northern Ireland","Female","All","Main scheme application","180"
"2021","All","19","Northern Ireland","Female","All","Main scheme application","165"
"2022","All","19","Northern Ireland","Female","All","Main scheme application","105"
"2023","All","19","Northern Ireland","Female","All","Main scheme application","90"
"2019","All","20","Northern Ireland","Female","All","Main scheme application","75"
"2020","All","20","Northern Ireland","Female","All","Main scheme application","95"
"2021","All","20","Northern Ireland","Female","All","Main scheme application","60"
"2022","All","20","Northern Ireland","Female","All","Main scheme application","70"
"2023","All","20","Northern Ireland","Female","All","Main scheme application","55"
"2019","All","21 - 24","Northern Ireland","Female","All","Main scheme application","140"
"2020","All","21 - 24","Northern Ireland","Female","All","Main scheme application","145"
"2021","All","21 - 24","Northern Ireland","Female","All","Main scheme application","145"
"2022","All","21 - 24","Northern Ireland","Female","All","Main scheme application","100"
"2023","All","21 - 24","Northern Ireland","Female","All","Main scheme application","85"
"2019","All","25 - 29","Northern Ireland","Female","All","Main scheme application","90"
"2020","All","25 - 29","Northern Ireland","Female","All","Main scheme application","80"
"2021","All","25 - 29","Northern Ireland","Female","All","Main scheme application","75"
"2022","All","25 - 29","Northern Ireland","Female","All","Main scheme application","55"
"2023","All","25 - 29","Northern Ireland","Female","All","Main scheme application","45"
"2019","All","30 - 34","Northern Ireland","Female","All","Main scheme application","55"
"2020","All","30 - 34","Northern Ireland","Female","All","Main scheme application","55"
"2021","All","30 - 34","Northern Ireland","Female","All","Main scheme application","50"
"2022","All","30 - 34","Northern Ireland","Female","All","Main scheme application","30"
"2023","All","30 - 34","Northern Ireland","Female","All","Main scheme application","40"
"2019","All","35 and over","Northern Ireland","Female","All","Main scheme application","70"
"2020","All","35 and over","Northern Ireland","Female","All","Main scheme application","80"
"2021","All","35 and over","Northern Ireland","Female","All","Main scheme application","55"
"2022","All","35 and over","Northern Ireland","Female","All","Main scheme application","55"
"2023","All","35 and over","Northern Ireland","Female","All","Main scheme application","45"
"2019","All","17 and under","England","Female","All","Main scheme application","5"
"2020","All","17 and under","England","Female","All","Main scheme application","5"
"2021","All","17 and under","England","Female","All","Main scheme application","5"
"2022","All","17 and under","England","Female","All","Main scheme application","5"
"2023","All","17 and under","England","Female","All","Main scheme application","5"
"2019","All","18","England","Female","All","Main scheme application","3590"
"2020","All","18","England","Female","All","Main scheme application","4350"
"2021","All","18","England","Female","All","Main scheme application","5315"
"2022","All","18","England","Female","All","Main scheme application","4785"
"2023","All","18","England","Female","All","Main scheme application","3905"
"2019","All","19","England","Female","All","Main scheme application","1675"
"2020","All","19","England","Female","All","Main scheme application","1750"
"2021","All","19","England","Female","All","Main scheme application","1825"
"2022","All","19","England","Female","All","Main scheme application","1675"
"2023","All","19","England","Female","All","Main scheme application","1395"
"2019","All","20","England","Female","All","Main scheme application","900"
"2020","All","20","England","Female","All","Main scheme application","1110"
"2021","All","20","England","Female","All","Main scheme application","995"
"2022","All","20","England","Female","All","Main scheme application","880"
"2023","All","20","England","Female","All","Main scheme application","865"
"2019","All","21 - 24","England","Female","All","Main scheme application","2120"
"2020","All","21 - 24","England","Female","All","Main scheme application","2575"
"2021","All","21 - 24","England","Female","All","Main scheme application","2470"
"2022","All","21 - 24","England","Female","All","Main scheme application","1905"
"2023","All","21 - 24","England","Female","All","Main scheme application","1510"
"2019","All","25 - 29","England","Female","All","Main scheme application","1805"
"2020","All","25 - 29","England","Female","All","Main scheme application","2250"
"2021","All","25 - 29","England","Female","All","Main scheme application","2500"
"2022","All","25 - 29","England","Female","All","Main scheme application","1800"
"2023","All","25 - 29","England","Female","All","Main scheme application","1295"
"2019","All","30 - 34","England","Female","All","Main scheme application","1300"
"2020","All","30 - 34","England","Female","All","Main scheme application","1755"
"2021","All","30 - 34","England","Female","All","Main scheme application","1910"
"2022","All","30 - 34","England","Female","All","Main scheme application","1645"
"2023","All","30 - 34","England","Female","All","Main scheme application","1185"
"2019","All","35 and over","England","Female","All","Main scheme application","2600"
"2020","All","35 and over","England","Female","All","Main scheme application","3890"
"2021","All","35 and over","England","Female","All","Main scheme application","3960"
"2022","All","35 and over","England","Female","All","Main scheme application","3610"
"2023","All","35 and over","England","Female","All","Main scheme application","3360"
"2019","All","17 and under","Scotland","Female","All","Main scheme application","20"
"2020","All","17 and under","Scotland","Female","All","Main scheme application","20"
"2021","All","17 and under","Scotland","Female","All","Main scheme application","20"
"2022","All","17 and under","Scotland","Female","All","Main scheme application","30"
"2023","All","17 and under","Scotland","Female","All","Main scheme application","25"
"2019","All","18","Scotland","Female","All","Main scheme application","550"
"2020","All","18","Scotland","Female","All","Main scheme application","585"
"2021","All","18","Scotland","Female","All","Main scheme application","675"
"2022","All","18","Scotland","Female","All","Main scheme application","600"
"2023","All","18","Scotland","Female","All","Main scheme application","470"
"2019","All","19","Scotland","Female","All","Main scheme application","300"
"2020","All","19","Scotland","Female","All","Main scheme application","315"
"2021","All","19","Scotland","Female","All","Main scheme application","295"
"2022","All","19","Scotland","Female","All","Main scheme application","235"
"2023","All","19","Scotland","Female","All","Main scheme application","245"
"2019","All","20","Scotland","Female","All","Main scheme application","155"
"2020","All","20","Scotland","Female","All","Main scheme application","195"
"2021","All","20","Scotland","Female","All","Main scheme application","195"
"2022","All","20","Scotland","Female","All","Main scheme application","180"
"2023","All","20","Scotland","Female","All","Main scheme application","130"
"2019","All","21 - 24","Scotland","Female","All","Main scheme application","485"
"2020","All","21 - 24","Scotland","Female","All","Main scheme application","530"
"2021","All","21 - 24","Scotland","Female","All","Main scheme application","555"
"2022","All","21 - 24","Scotland","Female","All","Main scheme application","460"
"2023","All","21 - 24","Scotland","Female","All","Main scheme application","400"
"2019","All","25 - 29","Scotland","Female","All","Main scheme application","475"
"2020","All","25 - 29","Scotland","Female","All","Main scheme application","570"
"2021","All","25 - 29","Scotland","Female","All","Main scheme application","630"
"2022","All","25 - 29","Scotland","Female","All","Main scheme application","500"
"2023","All","25 - 29","Scotland","Female","All","Main scheme application","380"
"2019","All","30 - 34","Scotland","Female","All","Main scheme application","345"
"2020","All","30 - 34","Scotland","Female","All","Main scheme application","385"
"2021","All","30 - 34","Scotland","Female","All","Main scheme application","460"
"2022","All","30 - 34","Scotland","Female","All","Main scheme application","410"
"2023","All","30 - 34","Scotland","Female","All","Main scheme application","340"
"2019","All","35 and over","Scotland","Female","All","Main scheme application","485"
"2020","All","35 and over","Scotland","Female","All","Main scheme application","690"
"2021","All","35 and over","Scotland","Female","All","Main scheme application","710"
"2022","All","35 and over","Scotland","Female","All","Main scheme application","655"
"2023","All","35 and over","Scotland","Female","All","Main scheme application","655"
"2019","All","18","Wales","Female","All","Main scheme application","280"
"2020","All","18","Wales","Female","All","Main scheme application","330"
"2021","All","18","Wales","Female","All","Main scheme application","350"
"2022","All","18","Wales","Female","All","Main scheme application","265"
"2023","All","18","Wales","Female","All","Main scheme application","225"
"2019","All","19","Wales","Female","All","Main scheme application","180"
"2020","All","19","Wales","Female","All","Main scheme application","160"
"2021","All","19","Wales","Female","All","Main scheme application","150"
"2022","All","19","Wales","Female","All","Main scheme application","115"
"2023","All","19","Wales","Female","All","Main scheme application","85"
"2019","All","20","Wales","Female","All","Main scheme application","75"
"2020","All","20","Wales","Female","All","Main scheme application","90"
"2021","All","20","Wales","Female","All","Main scheme application","85"
"2022","All","20","Wales","Female","All","Main scheme application","65"
"2023","All","20","Wales","Female","All","Main scheme application","55"
"2019","All","21 - 24","Wales","Female","All","Main scheme application","230"
"2020","All","21 - 24","Wales","Female","All","Main scheme application","240"
"2021","All","21 - 24","Wales","Female","All","Main scheme application","235"
"2022","All","21 - 24","Wales","Female","All","Main scheme application","140"
"2023","All","21 - 24","Wales","Female","All","Main scheme application","100"
"2019","All","25 - 29","Wales","Female","All","Main scheme application","210"
"2020","All","25 - 29","Wales","Female","All","Main scheme application","235"
"2021","All","25 - 29","Wales","Female","All","Main scheme application","230"
"2022","All","25 - 29","Wales","Female","All","Main scheme application","175"
"2023","All","25 - 29","Wales","Female","All","Main scheme application","90"
"2019","All","30 - 34","Wales","Female","All","Main scheme application","145"
"2020","All","30 - 34","Wales","Female","All","Main scheme application","155"
"2021","All","30 - 34","Wales","Female","All","Main scheme application","175"
"2022","All","30 - 34","Wales","Female","All","Main scheme application","125"
"2023","All","30 - 34","Wales","Female","All","Main scheme application","110"
"2019","All","35 and over","Wales","Female","All","Main scheme application","195"
"2020","All","35 and over","Wales","Female","All","Main scheme application","195"
"2021","All","35 and over","Wales","Female","All","Main scheme application","225"
"2022","All","35 and over","Wales","Female","All","Main scheme application","180"
"2023","All","35 and over","Wales","Female","All","Main scheme application","140"
"2020","All","17 and under","Not EU","Female","All","Main scheme application","5"
"2021","All","17 and under","Not EU","Female","All","Main scheme application","5"
"2022","All","17 and under","Not EU","Female","All","Main scheme application","10"
"2023","All","17 and under","Not EU","Female","All","Main scheme application","10"
"2019","All","18","Not EU","Female","All","Main scheme application","20"
"2020","All","18","Not EU","Female","All","Main scheme application","30"
"2021","All","18","Not EU","Female","All","Main scheme application","35"
"2022","All","18","Not EU","Female","All","Main scheme application","40"
"2023","All","18","Not EU","Female","All","Main scheme application","55"
"2019","All","19","Not EU","Female","All","Main scheme application","25"
"2020","All","19","Not EU","Female","All","Main scheme application","25"
"2021","All","19","Not EU","Female","All","Main scheme application","25"
"2022","All","19","Not EU","Female","All","Main scheme application","60"
"2023","All","19","Not EU","Female","All","Main scheme application","60"
"2019","All","20","Not EU","Female","All","Main scheme application","15"
"2020","All","20","Not EU","Female","All","Main scheme application","15"
"2021","All","20","Not EU","Female","All","Main scheme application","20"
"2022","All","20","Not EU","Female","All","Main scheme application","25"
"2023","All","20","Not EU","Female","All","Main scheme application","30"
"2019","All","21 - 24","Not EU","Female","All","Main scheme application","25"
"2020","All","21 - 24","Not EU","Female","All","Main scheme application","25"
"2021","All","21 - 24","Not EU","Female","All","Main scheme application","40"
"2022","All","21 - 24","Not EU","Female","All","Main scheme application","45"
"2023","All","21 - 24","Not EU","Female","All","Main scheme application","75"
"2019","All","25 - 29","Not EU","Female","All","Main scheme application","15"
"2020","All","25 - 29","Not EU","Female","All","Main scheme application","40"
"2021","All","25 - 29","Not EU","Female","All","Main scheme application","45"
"2022","All","25 - 29","Not EU","Female","All","Main scheme application","80"
"2023","All","25 - 29","Not EU","Female","All","Main scheme application","90"
"2019","All","30 - 34","Not EU","Female","All","Main scheme application","10"
"2020","All","30 - 34","Not EU","Female","All","Main scheme application","20"
"2021","All","30 - 34","Not EU","Female","All","Main scheme application","35"
"2022","All","30 - 34","Not EU","Female","All","Main scheme application","65"
"2023","All","30 - 34","Not EU","Female","All","Main scheme application","50"
"2019","All","35 and over","Not EU","Female","All","Main scheme application","20"
"2020","All","35 and over","Not EU","Female","All","Main scheme application","30"
"2021","All","35 and over","Not EU","Female","All","Main scheme application","40"
"2022","All","35 and over","Not EU","Female","All","Main scheme application","70"
"2023","All","35 and over","Not EU","Female","All","Main scheme application","45"
"2019","All","17 and under","EU (excluding UK)","Female","All","Main scheme application","10"
"2020","All","17 and under","EU (excluding UK)","Female","All","Main scheme application","10"
"2021","All","17 and under","EU (excluding UK)","Female","All","Main scheme application","5"
"2022","All","17 and under","EU (excluding UK)","Female","All","Main scheme application","5"
"2023","All","17 and under","EU (excluding UK)","Female","All","Main scheme application","5"
"2019","All","18","EU (excluding UK)","Female","All","Main scheme application","40"
"2020","All","18","EU (excluding UK)","Female","All","Main scheme application","75"
"2021","All","18","EU (excluding UK)","Female","All","Main scheme application","60"
"2022","All","18","EU (excluding UK)","Female","All","Main scheme application","50"
"2023","All","18","EU (excluding UK)","Female","All","Main scheme application","50"
"2019","All","19","EU (excluding UK)","Female","All","Main scheme application","110"
"2020","All","19","EU (excluding UK)","Female","All","Main scheme application","115"
"2021","All","19","EU (excluding UK)","Female","All","Main scheme application","85"
"2022","All","19","EU (excluding UK)","Female","All","Main scheme application","45"
"2023","All","19","EU (excluding UK)","Female","All","Main scheme application","55"
"2019","All","20","EU (excluding UK)","Female","All","Main scheme application","65"
"2020","All","20","EU (excluding UK)","Female","All","Main scheme application","60"
"2021","All","20","EU (excluding UK)","Female","All","Main scheme application","45"
"2022","All","20","EU (excluding UK)","Female","All","Main scheme application","30"
"2023","All","20","EU (excluding UK)","Female","All","Main scheme application","20"
"2019","All","21 - 24","EU (excluding UK)","Female","All","Main scheme application","65"
"2020","All","21 - 24","EU (excluding UK)","Female","All","Main scheme application","60"
"2021","All","21 - 24","EU (excluding UK)","Female","All","Main scheme application","65"
"2022","All","21 - 24","EU (excluding UK)","Female","All","Main scheme application","35"
"2023","All","21 - 24","EU (excluding UK)","Female","All","Main scheme application","30"
"2019","All","25 - 29","EU (excluding UK)","Female","All","Main scheme application","15"
"2020","All","25 - 29","EU (excluding UK)","Female","All","Main scheme application","15"
"2021","All","25 - 29","EU (excluding UK)","Female","All","Main scheme application","10"
"2022","All","25 - 29","EU (excluding UK)","Female","All","Main scheme application","10"
"2023","All","25 - 29","EU (excluding UK)","Female","All","Main scheme application","5"
"2019","All","30 - 34","EU (excluding UK)","Female","All","Main scheme application","5"
"2020","All","30 - 34","EU (excluding UK)","Female","All","Main scheme application","5"
"2021","All","30 - 34","EU (excluding UK)","Female","All","Main scheme application","5"
"2022","All","30 - 34","EU (excluding UK)","Female","All","Main scheme application","5"
"2023","All","30 - 34","EU (excluding UK)","Female","All","Main scheme application","5"
"2019","All","35 and over","EU (excluding UK)","Female","All","Main scheme application","15"
"2020","All","35 and over","EU (excluding UK)","Female","All","Main scheme application","10"
"2021","All","35 and over","EU (excluding UK)","Female","All","Main scheme application","10"
"2022","All","35 and over","EU (excluding UK)","Female","All","Main scheme application","5"
"2023","All","35 and over","EU (excluding UK)","Female","All","Main scheme application","10"
"2019","All","18","Northern Ireland","Male","All","Main scheme application","10"
"2020","All","18","Northern Ireland","Male","All","Main scheme application","10"
"2021","All","18","Northern Ireland","Male","All","Main scheme application","25"
"2022","All","18","Northern Ireland","Male","All","Main scheme application","15"
"2023","All","18","Northern Ireland","Male","All","Main scheme application","20"
"2019","All","19","Northern Ireland","Male","All","Main scheme application","10"
"2020","All","19","Northern Ireland","Male","All","Main scheme application","15"
"2021","All","19","Northern Ireland","Male","All","Main scheme application","10"
"2022","All","19","Northern Ireland","Male","All","Main scheme application","5"
"2023","All","19","Northern Ireland","Male","All","Main scheme application","5"
"2019","All","20","Northern Ireland","Male","All","Main scheme application","5"
"2020","All","20","Northern Ireland","Male","All","Main scheme application","5"
"2021","All","20","Northern Ireland","Male","All","Main scheme application","5"
"2022","All","20","Northern Ireland","Male","All","Main scheme application","5"
"2023","All","20","Northern Ireland","Male","All","Main scheme application","5"
"2019","All","21 - 24","Northern Ireland","Male","All","Main scheme application","15"
"2020","All","21 - 24","Northern Ireland","Male","All","Main scheme application","10"
"2021","All","21 - 24","Northern Ireland","Male","All","Main scheme application","20"
"2022","All","21 - 24","Northern Ireland","Male","All","Main scheme application","10"
"2023","All","21 - 24","Northern Ireland","Male","All","Main scheme application","15"
"2019","All","25 - 29","Northern Ireland","Male","All","Main scheme application","5"
"2020","All","25 - 29","Northern Ireland","Male","All","Main scheme application","10"
"2021","All","25 - 29","Northern Ireland","Male","All","Main scheme application","10"
"2023","All","25 - 29","Northern Ireland","Male","All","Main scheme application","5"
"2019","All","30 - 34","Northern Ireland","Male","All","Main scheme application","10"
"2020","All","30 - 34","Northern Ireland","Male","All","Main scheme application","10"
"2021","All","30 - 34","Northern Ireland","Male","All","Main scheme application","10"
"2022","All","30 - 34","Northern Ireland","Male","All","Main scheme application","5"
"2019","All","35 and over","Northern Ireland","Male","All","Main scheme application","5"
"2020","All","35 and over","Northern Ireland","Male","All","Main scheme application","10"
"2021","All","35 and over","Northern Ireland","Male","All","Main scheme application","5"
"2022","All","35 and over","Northern Ireland","Male","All","Main scheme application","5"
"2023","All","35 and over","Northern Ireland","Male","All","Main scheme application","5"
"2019","All","18","England","Male","All","Main scheme application","145"
"2020","All","18","England","Male","All","Main scheme application","160"
"2021","All","18","England","Male","All","Main scheme application","195"
"2022","All","18","England","Male","All","Main scheme application","260"
"2023","All","18","England","Male","All","Main scheme application","200"
"2019","All","19","England","Male","All","Main scheme application","100"
"2020","All","19","England","Male","All","Main scheme application","115"
"2021","All","19","England","Male","All","Main scheme application","115"
"2022","All","19","England","Male","All","Main scheme application","105"
"2023","All","19","England","Male","All","Main scheme application","105"
"2019","All","20","England","Male","All","Main scheme application","75"
"2020","All","20","England","Male","All","Main scheme application","70"
"2021","All","20","England","Male","All","Main scheme application","75"
"2022","All","20","England","Male","All","Main scheme application","85"
"2023","All","20","England","Male","All","Main scheme application","95"
"2019","All","21 - 24","England","Male","All","Main scheme application","215"
"2020","All","21 - 24","England","Male","All","Main scheme application","240"
"2021","All","21 - 24","England","Male","All","Main scheme application","270"
"2022","All","21 - 24","England","Male","All","Main scheme application","210"
"2023","All","21 - 24","England","Male","All","Main scheme application","200"
"2019","All","25 - 29","England","Male","All","Main scheme application","205"
"2020","All","25 - 29","England","Male","All","Main scheme application","285"
"2021","All","25 - 29","England","Male","All","Main scheme application","285"
"2022","All","25 - 29","England","Male","All","Main scheme application","225"
"2023","All","25 - 29","England","Male","All","Main scheme application","195"
"2019","All","30 - 34","England","Male","All","Main scheme application","165"
"2020","All","30 - 34","England","Male","All","Main scheme application","230"
"2021","All","30 - 34","England","Male","All","Main scheme application","235"
"2022","All","30 - 34","England","Male","All","Main scheme application","210"
"2023","All","30 - 34","England","Male","All","Main scheme application","175"
"2019","All","35 and over","England","Male","All","Main scheme application","640"
"2020","All","35 and over","England","Male","All","Main scheme application","990"
"2021","All","35 and over","England","Male","All","Main scheme application","905"
"2022","All","35 and over","England","Male","All","Main scheme application","925"
"2023","All","35 and over","England","Male","All","Main scheme application","980"
"2019","All","18","Scotland","Male","All","Main scheme application","30"
"2020","All","18","Scotland","Male","All","Main scheme application","30"
"2021","All","18","Scotland","Male","All","Main scheme application","45"
"2022","All","18","Scotland","Male","All","Main scheme application","30"
"2023","All","18","Scotland","Male","All","Main scheme application","30"
"2019","All","19","Scotland","Male","All","Main scheme application","10"
"2020","All","19","Scotland","Male","All","Main scheme application","15"
"2021","All","19","Scotland","Male","All","Main scheme application","15"
"2022","All","19","Scotland","Male","All","Main scheme application","15"
"2023","All","19","Scotland","Male","All","Main scheme application","25"
"2019","All","20","Scotland","Male","All","Main scheme application","15"
"2020","All","20","Scotland","Male","All","Main scheme application","20"
"2021","All","20","Scotland","Male","All","Main scheme application","15"
"2022","All","20","Scotland","Male","All","Main scheme application","20"
"2023","All","20","Scotland","Male","All","Main scheme application","5"
"2019","All","21 - 24","Scotland","Male","All","Main scheme application","50"
"2020","All","21 - 24","Scotland","Male","All","Main scheme application","60"
"2021","All","21 - 24","Scotland","Male","All","Main scheme application","50"
"2022","All","21 - 24","Scotland","Male","All","Main scheme application","45"
"2023","All","21 - 24","Scotland","Male","All","Main scheme application","45"
"2019","All","25 - 29","Scotland","Male","All","Main scheme application","55"
"2020","All","25 - 29","Scotland","Male","All","Main scheme application","65"
"2021","All","25 - 29","Scotland","Male","All","Main scheme application","75"
"2022","All","25 - 29","Scotland","Male","All","Main scheme application","70"
"2023","All","25 - 29","Scotland","Male","All","Main scheme application","35"
"2019","All","30 - 34","Scotland","Male","All","Main scheme application","35"
"2020","All","30 - 34","Scotland","Male","All","Main scheme application","55"
"2021","All","30 - 34","Scotland","Male","All","Main scheme application","45"
"2022","All","30 - 34","Scotland","Male","All","Main scheme application","40"
"2023","All","30 - 34","Scotland","Male","All","Main scheme application","35"
"2019","All","35 and over","Scotland","Male","All","Main scheme application","75"
"2020","All","35 and over","Scotland","Male","All","Main scheme application","100"
"2021","All","35 and over","Scotland","Male","All","Main scheme application","90"
"2022","All","35 and over","Scotland","Male","All","Main scheme application","105"
"2023","All","35 and over","Scotland","Male","All","Main scheme application","85"
"2019","All","18","Wales","Male","All","Main scheme application","10"
"2020","All","18","Wales","Male","All","Main scheme application","10"
"2021","All","18","Wales","Male","All","Main scheme application","15"
"2022","All","18","Wales","Male","All","Main scheme application","20"
"2023","All","18","Wales","Male","All","Main scheme application","15"
"2019","All","19","Wales","Male","All","Main scheme application","10"
"2020","All","19","Wales","Male","All","Main scheme application","10"
"2021","All","19","Wales","Male","All","Main scheme application","15"
"2022","All","19","Wales","Male","All","Main scheme application","5"
"2023","All","19","Wales","Male","All","Main scheme application","10"
"2019","All","20","Wales","Male","All","Main scheme application","5"
"2020","All","20","Wales","Male","All","Main scheme application","5"
"2021","All","20","Wales","Male","All","Main scheme application","5"
"2022","All","20","Wales","Male","All","Main scheme application","5"
"2023","All","20","Wales","Male","All","Main scheme application","10"
"2019","All","21 - 24","Wales","Male","All","Main scheme application","30"
"2020","All","21 - 24","Wales","Male","All","Main scheme application","20"
"2021","All","21 - 24","Wales","Male","All","Main scheme application","30"
"2022","All","21 - 24","Wales","Male","All","Main scheme application","10"
"2023","All","21 - 24","Wales","Male","All","Main scheme application","20"
"2019","All","25 - 29","Wales","Male","All","Main scheme application","20"
"2020","All","25 - 29","Wales","Male","All","Main scheme application","20"
"2021","All","25 - 29","Wales","Male","All","Main scheme application","30"
"2022","All","25 - 29","Wales","Male","All","Main scheme application","15"
"2023","All","25 - 29","Wales","Male","All","Main scheme application","15"
"2019","All","30 - 34","Wales","Male","All","Main scheme application","15"
"2020","All","30 - 34","Wales","Male","All","Main scheme application","20"
"2021","All","30 - 34","Wales","Male","All","Main scheme application","20"
"2022","All","30 - 34","Wales","Male","All","Main scheme application","20"
"2023","All","30 - 34","Wales","Male","All","Main scheme application","15"
"2019","All","35 and over","Wales","Male","All","Main scheme application","20"
"2020","All","35 and over","Wales","Male","All","Main scheme application","35"
"2021","All","35 and over","Wales","Male","All","Main scheme application","20"
"2022","All","35 and over","Wales","Male","All","Main scheme application","15"
"2023","All","35 and over","Wales","Male","All","Main scheme application","15"
"2020","All","18","Not EU","Male","All","Main scheme application","5"
"2021","All","18","Not EU","Male","All","Main scheme application","5"
"2022","All","18","Not EU","Male","All","Main scheme application","10"
"2023","All","18","Not EU","Male","All","Main scheme application","10"
"2020","All","19","Not EU","Male","All","Main scheme application","5"
"2021","All","19","Not EU","Male","All","Main scheme application","10"
"2022","All","19","Not EU","Male","All","Main scheme application","15"
"2023","All","19","Not EU","Male","All","Main scheme application","20"
"2020","All","20","Not EU","Male","All","Main scheme application","5"
"2021","All","20","Not EU","Male","All","Main scheme application","5"
"2022","All","20","Not EU","Male","All","Main scheme application","15"
"2023","All","20","Not EU","Male","All","Main scheme application","10"
"2019","All","21 - 24","Not EU","Male","All","Main scheme application","5"
"2020","All","21 - 24","Not EU","Male","All","Main scheme application","10"
"2021","All","21 - 24","Not EU","Male","All","Main scheme application","10"
"2022","All","21 - 24","Not EU","Male","All","Main scheme application","20"
"2023","All","21 - 24","Not EU","Male","All","Main scheme application","15"
"2019","All","25 - 29","Not EU","Male","All","Main scheme application","5"
"2020","All","25 - 29","Not EU","Male","All","Main scheme application","5"
"2021","All","25 - 29","Not EU","Male","All","Main scheme application","10"
"2022","All","25 - 29","Not EU","Male","All","Main scheme application","10"
"2023","All","25 - 29","Not EU","Male","All","Main scheme application","20"
"2019","All","30 - 34","Not EU","Male","All","Main scheme application","10"
"2020","All","30 - 34","Not EU","Male","All","Main scheme application","10"
"2021","All","30 - 34","Not EU","Male","All","Main scheme application","10"
"2022","All","30 - 34","Not EU","Male","All","Main scheme application","15"
"2023","All","30 - 34","Not EU","Male","All","Main scheme application","15"
"2019","All","35 and over","Not EU","Male","All","Main scheme application","10"
"2020","All","35 and over","Not EU","Male","All","Main scheme application","10"
"2021","All","35 and over","Not EU","Male","All","Main scheme application","10"
"2022","All","35 and over","Not EU","Male","All","Main scheme application","20"
"2023","All","35 and over","Not EU","Male","All","Main scheme application","15"
"2020","All","18","EU (excluding UK)","Male","All","Main scheme application","5"
"2021","All","18","EU (excluding UK)","Male","All","Main scheme application","5"
"2023","All","18","EU (excluding UK)","Male","All","Main scheme application","5"
"2019","All","19","EU (excluding UK)","Male","All","Main scheme application","5"
"2020","All","19","EU (excluding UK)","Male","All","Main scheme application","5"
"2023","All","19","EU (excluding UK)","Male","All","Main scheme application","5"
"2019","All","20","EU (excluding UK)","Male","All","Main scheme application","5"
"2020","All","20","EU (excluding UK)","Male","All","Main scheme application","5"
"2021","All","20","EU (excluding UK)","Male","All","Main scheme application","5"
"2022","All","20","EU (excluding UK)","Male","All","Main scheme application","5"
"2019","All","21 - 24","EU (excluding UK)","Male","All","Main scheme application","5"
"2020","All","21 - 24","EU (excluding UK)","Male","All","Main scheme application","5"
"2021","All","21 - 24","EU (excluding UK)","Male","All","Main scheme application","5"
"2022","All","21 - 24","EU (excluding UK)","Male","All","Main scheme application","5"
"2019","All","25 - 29","EU (excluding UK)","Male","All","Main scheme application","5"
"2020","All","25 - 29","EU (excluding UK)","Male","All","Main scheme application","5"
"2019","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","5"
"2020","All","35 and over","EU (excluding UK)","Male","All","Main scheme application","5"
"2019","Extra","All","Northern Ireland","Female","All","Not main scheme application","10"
"2020","Extra","All","Northern Ireland","Female","All","Not main scheme application","5"
"2021","Extra","All","Northern Ireland","Female","All","Not main scheme application","5"
"2022","Extra","All","Northern Ireland","Female","All","Not main scheme application","25"
"2023","Extra","All","Northern Ireland","Female","All","Not main scheme application","25"
"2022","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","5"
"2023","Direct Clearing","All","Northern Ireland","Female","All","Not main scheme application","5"
"2019","RPA","All","Northern Ireland","Female","All","Not main scheme application","5"
"2020","RPA","All","Northern Ireland","Female","All","Not main scheme application","5"
"2019","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","85"
"2020","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","120"
"2021","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","165"
