"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2020","All","All","All","Main scheme applicant","Not main scheme application","4415","3210","0.727","0"
"2021","All","All","All","Main scheme applicant","Not main scheme application","4730","3050","0.645","0"
"2022","All","All","All","Main scheme applicant","Not main scheme application","4930","3110","0.631","0"
"2023","All","All","All","Main scheme applicant","Not main scheme application","4295","2985","0.6950000000000001","0"
"2019","All","All","All","Main scheme applicant","Main scheme application","40975","21480","0.524","0"
"2020","All","All","All","Main scheme applicant","Main scheme application","47600","26655","0.56","0"
"2021","All","All","All","Main scheme applicant","Main scheme application","56615","28155","0.497","0"
"2022","All","All","All","Main scheme applicant","Main scheme application","52185","24385","0.467","0"
"2023","All","All","All","Main scheme applicant","Main scheme application","44015","20660","0.46900000000000003","0"
"2019","Female","18","Northern Ireland","All","Not main scheme application","55","45","0.768","0"
"2020","Female","18","Northern Ireland","All","Not main scheme application","85","70","0.8190000000000001","0"
"2021","Female","18","Northern Ireland","All","Not main scheme application","90","70","0.747","0"
"2022","Female","18","Northern Ireland","All","Not main scheme application","115","90","0.805","0"
"2023","Female","18","Northern Ireland","All","Not main scheme application","150","115","0.758","0"
"2019","Male","18","Northern Ireland","All","Not main scheme application","5","5"," ","0"
"2020","Male","18","Northern Ireland","All","Not main scheme application","5","5"," ","0"
"2023","Male","18","Northern Ireland","All","Not main scheme application","10","10","1","0"
"2019","Female","19","Northern Ireland","All","Not main scheme application","30","20","0.655","0"
"2020","Female","19","Northern Ireland","All","Not main scheme application","35","30","0.811","0"
"2021","Female","19","Northern Ireland","All","Not main scheme application","35","30","0.853","0"
"2022","Female","19","Northern Ireland","All","Not main scheme application","40","30","0.78","0"
"2023","Female","19","Northern Ireland","All","Not main scheme application","50","40","0.745","0"
"2021","Male","19","Northern Ireland","All","Not main scheme application","5","0"," ","0"
"2022","Male","19","Northern Ireland","All","Not main scheme application","5","5"," ","0"
"2019","Female","20","Northern Ireland","All","Not main scheme application","20","10","0.611","0"
"2020","Female","20","Northern Ireland","All","Not main scheme application","15","10","0.647","0"
"2021","Female","20","Northern Ireland","All","Not main scheme application","15","10"," ","0"
"2022","Female","20","Northern Ireland","All","Not main scheme application","30","25","0.857","0"
"2023","Female","20","Northern Ireland","All","Not main scheme application","20","15","0.773","0"
"2020","Male","20","Northern Ireland","All","Not main scheme application","5","5"," ","0"
"2022","Male","20","Northern Ireland","All","Not main scheme application","5","0"," ","0"
"2019","Female","21 - 24","Northern Ireland","All","Not main scheme application","15","15","0.867","0"
"2020","Female","21 - 24","Northern Ireland","All","Not main scheme application","20","10","0.556","0"
"2021","Female","21 - 24","Northern Ireland","All","Not main scheme application","40","30","0.667","0"
"2022","Female","21 - 24","Northern Ireland","All","Not main scheme application","45","35","0.75","0"
"2023","Female","21 - 24","Northern Ireland","All","Not main scheme application","40","25","0.684","0"
"2020","Male","21 - 24","Northern Ireland","All","Not main scheme application","5","5"," ","0"
"2021","Male","21 - 24","Northern Ireland","All","Not main scheme application","5","0"," ","0"
"2022","Male","21 - 24","Northern Ireland","All","Not main scheme application","10","5"," ","0"
"2023","Male","21 - 24","Northern Ireland","All","Not main scheme application","5","5"," ","0"
"2019","Female","25 - 29","Northern Ireland","All","Not main scheme application","5","0"," ","0"
"2020","Female","25 - 29","Northern Ireland","All","Not main scheme application","15","5"," ","0"
"2021","Female","25 - 29","Northern Ireland","All","Not main scheme application","25","15","0.625","0"
"2022","Female","25 - 29","Northern Ireland","All","Not main scheme application","25","15","0.6960000000000001","0"
"2023","Female","25 - 29","Northern Ireland","All","Not main scheme application","20","15","0.7000000000000001","0"
"2022","Male","25 - 29","Northern Ireland","All","Not main scheme application","5","5"," ","0"
"2023","Male","25 - 29","Northern Ireland","All","Not main scheme application","5","0"," ","0"
"2019","Female","30 - 34","Northern Ireland","All","Not main scheme application","5","5"," ","0"
"2020","Female","30 - 34","Northern Ireland","All","Not main scheme application","5","5"," ","0"
"2021","Female","30 - 34","Northern Ireland","All","Not main scheme application","15","5"," ","0"
"2022","Female","30 - 34","Northern Ireland","All","Not main scheme application","25","20","0.88","0"
"2023","Female","30 - 34","Northern Ireland","All","Not main scheme application","15","15","0.875","0"
"2022","Male","30 - 34","Northern Ireland","All","Not main scheme application","5","5"," ","0"
"2019","Female","35 and over","Northern Ireland","All","Not main scheme application","15","10"," ","0"
"2020","Female","35 and over","Northern Ireland","All","Not main scheme application","10","5"," ","0"
"2021","Female","35 and over","Northern Ireland","All","Not main scheme application","20","10","0.6","0"
"2022","Female","35 and over","Northern Ireland","All","Not main scheme application","25","25","1","0"
"2023","Female","35 and over","Northern Ireland","All","Not main scheme application","20","20","0.9500000000000001","0"
"2021","Male","35 and over","Northern Ireland","All","Not main scheme application","5","5"," ","0"
"2023","Male","35 and over","Northern Ireland","All","Not main scheme application","5","5"," ","0"
"2022","Female","17 and under","England","All","Not main scheme application","5","0"," ","0"
"2023","Female","17 and under","England","All","Not main scheme application","5","5"," ","0"
"2019","Female","18","England","All","Not main scheme application","820","685","0.837","0"
"2020","Female","18","England","All","Not main scheme application","1135","1010","0.888","0"
"2021","Female","18","England","All","Not main scheme application","1065","845","0.796","0"
"2022","Female","18","England","All","Not main scheme application","1220","960","0.785","0"
"2023","Female","18","England","All","Not main scheme application","1165","1010","0.867","0"
"2019","Male","18","England","All","Not main scheme application","40","30","0.8160000000000001","0"
"2020","Male","18","England","All","Not main scheme application","65","55","0.905","0"
"2021","Male","18","England","All","Not main scheme application","70","60","0.87","0"
"2022","Male","18","England","All","Not main scheme application","70","60","0.8190000000000001","0"
"2023","Male","18","England","All","Not main scheme application","85","70","0.855","0"
"2019","Female","19","England","All","Not main scheme application","490","415","0.841","0"
"2020","Female","19","England","All","Not main scheme application","535","450","0.845","0"
"2021","Female","19","England","All","Not main scheme application","535","410","0.765","0"
"2022","Female","19","England","All","Not main scheme application","590","435","0.731","0"
"2023","Female","19","England","All","Not main scheme application","575","465","0.806","0"
"2019","Male","19","England","All","Not main scheme application","25","20","0.778","0"
"2020","Male","19","England","All","Not main scheme application","45","30","0.6960000000000001","0"
"2021","Male","19","England","All","Not main scheme application","40","30","0.7000000000000001","0"
"2022","Male","19","England","All","Not main scheme application","45","30","0.721","0"
"2023","Male","19","England","All","Not main scheme application","45","35","0.8180000000000001","0"
"2019","Female","20","England","All","Not main scheme application","260","205","0.778","0"
"2020","Female","20","England","All","Not main scheme application","295","235","0.793","0"
"2021","Female","20","England","All","Not main scheme application","300","210","0.6960000000000001","0"
"2022","Female","20","England","All","Not main scheme application","335","225","0.679","0"
"2023","Female","20","England","All","Not main scheme application","385","305","0.786","0"
"2019","Male","20","England","All","Not main scheme application","30","25","0.857","0"
"2020","Male","20","England","All","Not main scheme application","35","25","0.8180000000000001","0"
"2021","Male","20","England","All","Not main scheme application","35","20","0.583","0"
"2022","Male","20","England","All","Not main scheme application","40","25","0.684","0"
"2023","Male","20","England","All","Not main scheme application","25","20","0.704","0"
"2019","Female","21 - 24","England","All","Not main scheme application","645","515","0.8","0"
"2020","Female","21 - 24","England","All","Not main scheme application","815","650","0.799","0"
"2021","Female","21 - 24","England","All","Not main scheme application","600","415","0.6910000000000001","0"
"2022","Female","21 - 24","England","All","Not main scheme application","705","475","0.673","0"
"2023","Female","21 - 24","England","All","Not main scheme application","705","515","0.734","0"
"2019","Male","21 - 24","England","All","Not main scheme application","75","55","0.7010000000000001","0"
"2020","Male","21 - 24","England","All","Not main scheme application","110","85","0.798","0"
"2021","Male","21 - 24","England","All","Not main scheme application","75","50","0.658","0"
"2022","Male","21 - 24","England","All","Not main scheme application","100","55","0.5760000000000001","0"
"2023","Male","21 - 24","England","All","Not main scheme application","115","85","0.718","0"
"2019","Female","25 - 29","England","All","Not main scheme application","525","390","0.742","0"
"2020","Female","25 - 29","England","All","Not main scheme application","745","570","0.767","0"
"2021","Female","25 - 29","England","All","Not main scheme application","615","430","0.7010000000000001","0"
"2022","Female","25 - 29","England","All","Not main scheme application","575","380","0.663","0"
"2023","Female","25 - 29","England","All","Not main scheme application","515","365","0.713","0"
"2019","Male","25 - 29","England","All","Not main scheme application","70","60","0.843","0"
"2020","Male","25 - 29","England","All","Not main scheme application","130","100","0.765","0"
"2021","Male","25 - 29","England","All","Not main scheme application","75","60","0.784","0"
"2022","Male","25 - 29","England","All","Not main scheme application","85","60","0.706","0"
"2023","Male","25 - 29","England","All","Not main scheme application","90","60","0.63","0"
"2019","Female","30 - 34","England","All","Not main scheme application","390","295","0.763","0"
"2020","Female","30 - 34","England","All","Not main scheme application","565","420","0.743","0"
"2021","Female","30 - 34","England","All","Not main scheme application","470","320","0.681","0"
"2022","Female","30 - 34","England","All","Not main scheme application","450","290","0.647","0"
"2023","Female","30 - 34","England","All","Not main scheme application","480","350","0.729","0"
"2019","Male","30 - 34","England","All","Not main scheme application","65","55","0.8280000000000001","0"
"2020","Male","30 - 34","England","All","Not main scheme application","105","75","0.714","0"
"2021","Male","30 - 34","England","All","Not main scheme application","70","45","0.647","0"
"2022","Male","30 - 34","England","All","Not main scheme application","70","50","0.667","0"
"2023","Male","30 - 34","England","All","Not main scheme application","90","50","0.5730000000000001","0"
"2019","Female","35 and over","England","All","Not main scheme application","1040","775","0.745","0"
"2020","Female","35 and over","England","All","Not main scheme application","1385","980","0.708","0"
"2021","Female","35 and over","England","All","Not main scheme application","1170","795","0.681","0"
"2022","Female","35 and over","England","All","Not main scheme application","1225","805","0.659","0"
"2023","Female","35 and over","England","All","Not main scheme application","1325","935","0.706","0"
"2019","Male","35 and over","England","All","Not main scheme application","295","225","0.756","0"
"2020","Male","35 and over","England","All","Not main scheme application","440","300","0.683","0"
"2021","Male","35 and over","England","All","Not main scheme application","320","190","0.604","0"
"2022","Male","35 and over","England","All","Not main scheme application","360","195","0.535","0"
"2023","Male","35 and over","England","All","Not main scheme application","475","300","0.63","0"
"2019","Female","17 and under","Scotland","All","Not main scheme application","5","5"," ","0"
"2020","Female","17 and under","Scotland","All","Not main scheme application","15","10","0.786","0"
"2021","Female","17 and under","Scotland","All","Not main scheme application","5","5"," ","0"
"2022","Female","17 and under","Scotland","All","Not main scheme application","10","10"," ","0"
"2023","Female","17 and under","Scotland","All","Not main scheme application","15","15","0.933","0"
"2022","Male","17 and under","Scotland","All","Not main scheme application","5","0"," ","0"
"2023","Male","17 and under","Scotland","All","Not main scheme application","5","5"," ","0"
"2019","Female","18","Scotland","All","Not main scheme application","100","50","0.505","0"
"2020","Female","18","Scotland","All","Not main scheme application","90","70","0.789","0"
"2021","Female","18","Scotland","All","Not main scheme application","55","30","0.561","0"
"2022","Female","18","Scotland","All","Not main scheme application","105","65","0.621","0"
"2023","Female","18","Scotland","All","Not main scheme application","80","60","0.753","0"
"2019","Male","18","Scotland","All","Not main scheme application","5","0"," ","0"
"2020","Male","18","Scotland","All","Not main scheme application","5","5"," ","0"
"2021","Male","18","Scotland","All","Not main scheme application","5","0"," ","0"
"2022","Male","18","Scotland","All","Not main scheme application","5","5"," ","0"
"2023","Male","18","Scotland","All","Not main scheme application","5","5"," ","0"
"2019","Female","19","Scotland","All","Not main scheme application","45","25","0.605","0"
"2020","Female","19","Scotland","All","Not main scheme application","35","30","0.784","0"
"2021","Female","19","Scotland","All","Not main scheme application","30","10","0.429","0"
"2022","Female","19","Scotland","All","Not main scheme application","60","40","0.677","0"
"2023","Female","19","Scotland","All","Not main scheme application","70","55","0.746","0"
"2021","Male","19","Scotland","All","Not main scheme application","5","0"," ","0"
"2023","Male","19","Scotland","All","Not main scheme application","5","0"," ","0"
"2019","Female","20","Scotland","All","Not main scheme application","30","20","0.724","0"
"2020","Female","20","Scotland","All","Not main scheme application","25","15","0.654","0"
"2021","Female","20","Scotland","All","Not main scheme application","15","10"," ","0"
"2022","Female","20","Scotland","All","Not main scheme application","30","20","0.667","0"
"2023","Female","20","Scotland","All","Not main scheme application","45","35","0.756","0"
"2020","Male","20","Scotland","All","Not main scheme application","5","0"," ","0"
"2022","Male","20","Scotland","All","Not main scheme application","5","0"," ","0"
"2023","Male","20","Scotland","All","Not main scheme application","5","5"," ","0"
"2019","Female","21 - 24","Scotland","All","Not main scheme application","70","45","0.614","0"
"2020","Female","21 - 24","Scotland","All","Not main scheme application","105","70","0.673","0"
"2021","Female","21 - 24","Scotland","All","Not main scheme application","50","20","0.438","0"
"2022","Female","21 - 24","Scotland","All","Not main scheme application","115","75","0.661","0"
"2023","Female","21 - 24","Scotland","All","Not main scheme application","100","75","0.77","0"
"2019","Male","21 - 24","Scotland","All","Not main scheme application","5","5"," ","0"
"2020","Male","21 - 24","Scotland","All","Not main scheme application","10","10"," ","0"
"2021","Male","21 - 24","Scotland","All","Not main scheme application","10","5"," ","0"
"2022","Male","21 - 24","Scotland","All","Not main scheme application","10","5"," ","0"
"2023","Male","21 - 24","Scotland","All","Not main scheme application","15","15","0.933","0"
"2019","Female","25 - 29","Scotland","All","Not main scheme application","70","35","0.536","0"
"2020","Female","25 - 29","Scotland","All","Not main scheme application","85","45","0.553","0"
"2021","Female","25 - 29","Scotland","All","Not main scheme application","45","25","0.522","0"
"2022","Female","25 - 29","Scotland","All","Not main scheme application","75","45","0.5730000000000001","0"
"2023","Female","25 - 29","Scotland","All","Not main scheme application","70","55","0.736","0"
"2019","Male","25 - 29","Scotland","All","Not main scheme application","10","10"," ","0"
"2020","Male","25 - 29","Scotland","All","Not main scheme application","15","15","0.882","0"
"2021","Male","25 - 29","Scotland","All","Not main scheme application","5","5"," ","0"
"2022","Male","25 - 29","Scotland","All","Not main scheme application","15","10","0.714","0"
"2023","Male","25 - 29","Scotland","All","Not main scheme application","15","15","0.882","0"
"2019","Female","30 - 34","Scotland","All","Not main scheme application","45","25","0.5680000000000001","0"
"2020","Female","30 - 34","Scotland","All","Not main scheme application","55","25","0.456","0"
"2021","Female","30 - 34","Scotland","All","Not main scheme application","40","20","0.5","0"
"2022","Female","30 - 34","Scotland","All","Not main scheme application","90","50","0.551","0"
"2023","Female","30 - 34","Scotland","All","Not main scheme application","65","40","0.615","0"
"2019","Male","30 - 34","Scotland","All","Not main scheme application","10","5"," ","0"
"2020","Male","30 - 34","Scotland","All","Not main scheme application","5","5"," ","0"
"2021","Male","30 - 34","Scotland","All","Not main scheme application","5","5"," ","0"
"2022","Male","30 - 34","Scotland","All","Not main scheme application","10","5"," ","0"
"2023","Male","30 - 34","Scotland","All","Not main scheme application","10","5"," ","0"
"2019","Female","35 and over","Scotland","All","Not main scheme application","95","65","0.677","0"
"2020","Female","35 and over","Scotland","All","Not main scheme application","105","65","0.65","0"
"2021","Female","35 and over","Scotland","All","Not main scheme application","60","25","0.431","0"
"2022","Female","35 and over","Scotland","All","Not main scheme application","140","85","0.585","0"
"2023","Female","35 and over","Scotland","All","Not main scheme application","150","100","0.658","0"
"2019","Male","35 and over","Scotland","All","Not main scheme application","10","5"," ","0"
"2020","Male","35 and over","Scotland","All","Not main scheme application","15","5"," ","0"
"2021","Male","35 and over","Scotland","All","Not main scheme application","15","5"," ","0"
"2022","Male","35 and over","Scotland","All","Not main scheme application","20","15","0.714","0"
"2023","Male","35 and over","Scotland","All","Not main scheme application","25","10","0.522","0"
"2019","Female","18","Wales","All","Not main scheme application","45","35","0.8140000000000001","0"
"2020","Female","18","Wales","All","Not main scheme application","60","45","0.783","0"
"2021","Female","18","Wales","All","Not main scheme application","70","50","0.722","0"
"2022","Female","18","Wales","All","Not main scheme application","75","50","0.6930000000000001","0"
"2023","Female","18","Wales","All","Not main scheme application","40","30","0.78","0"
"2019","Male","18","Wales","All","Not main scheme application","5","5"," ","0"
"2021","Male","18","Wales","All","Not main scheme application","5","5"," ","0"
"2022","Male","18","Wales","All","Not main scheme application","10","10"," ","0"
"2023","Male","18","Wales","All","Not main scheme application","5","5"," ","0"
"2019","Female","19","Wales","All","Not main scheme application","35","25","0.771","0"
"2020","Female","19","Wales","All","Not main scheme application","30","25","0.8130000000000001","0"
"2021","Female","19","Wales","All","Not main scheme application","35","25","0.722","0"
"2022","Female","19","Wales","All","Not main scheme application","35","25","0.758","0"
"2023","Female","19","Wales","All","Not main scheme application","30","25","0.742","0"
"2019","Female","20","Wales","All","Not main scheme application","15","10","0.786","0"
"2020","Female","20","Wales","All","Not main scheme application","20","15","0.789","0"
"2021","Female","20","Wales","All","Not main scheme application","20","15","0.789","0"
"2022","Female","20","Wales","All","Not main scheme application","10","5"," ","0"
"2023","Female","20","Wales","All","Not main scheme application","15","10","0.733","0"
"2019","Female","21 - 24","Wales","All","Not main scheme application","40","25","0.667","0"
"2020","Female","21 - 24","Wales","All","Not main scheme application","55","40","0.736","0"
"2021","Female","21 - 24","Wales","All","Not main scheme application","50","35","0.755","0"
"2022","Female","21 - 24","Wales","All","Not main scheme application","35","25","0.75","0"
"2023","Female","21 - 24","Wales","All","Not main scheme application","25","25","0.852","0"
"2020","Male","21 - 24","Wales","All","Not main scheme application","5","5"," ","0"
"2021","Male","21 - 24","Wales","All","Not main scheme application","5","5"," ","0"
"2022","Male","21 - 24","Wales","All","Not main scheme application","5","0"," ","0"
"2023","Male","21 - 24","Wales","All","Not main scheme application","5","5"," ","0"
"2019","Female","25 - 29","Wales","All","Not main scheme application","30","20","0.7000000000000001","0"
"2020","Female","25 - 29","Wales","All","Not main scheme application","45","35","0.766","0"
"2021","Female","25 - 29","Wales","All","Not main scheme application","40","20","0.5640000000000001","0"
"2022","Female","25 - 29","Wales","All","Not main scheme application","35","15","0.515","0"
"2023","Female","25 - 29","Wales","All","Not main scheme application","25","15","0.593","0"
"2019","Male","25 - 29","Wales","All","Not main scheme application","5","5"," ","0"
"2020","Male","25 - 29","Wales","All","Not main scheme application","5","5"," ","0"
"2021","Male","25 - 29","Wales","All","Not main scheme application","10","5"," ","0"
"2022","Male","25 - 29","Wales","All","Not main scheme application","10","5"," ","0"
"2023","Male","25 - 29","Wales","All","Not main scheme application","10","5"," ","0"
"2019","Female","30 - 34","Wales","All","Not main scheme application","25","20","0.741","0"
"2020","Female","30 - 34","Wales","All","Not main scheme application","35","25","0.6970000000000001","0"
"2021","Female","30 - 34","Wales","All","Not main scheme application","30","20","0.643","0"
"2022","Female","30 - 34","Wales","All","Not main scheme application","20","10","0.6","0"
"2023","Female","30 - 34","Wales","All","Not main scheme application","15","10","0.8","0"
"2020","Male","30 - 34","Wales","All","Not main scheme application","5","0"," ","0"
"2019","Female","35 and over","Wales","All","Not main scheme application","25","20","0.667","0"
"2020","Female","35 and over","Wales","All","Not main scheme application","35","25","0.622","0"
"2021","Female","35 and over","Wales","All","Not main scheme application","45","25","0.628","0"
"2022","Female","35 and over","Wales","All","Not main scheme application","25","20","0.6920000000000001","0"
"2023","Female","35 and over","Wales","All","Not main scheme application","30","20","0.714","0"
"2019","Male","35 and over","Wales","All","Not main scheme application","5","5"," ","0"
"2020","Male","35 and over","Wales","All","Not main scheme application","10","5"," ","0"
"2021","Male","35 and over","Wales","All","Not main scheme application","5","5"," ","0"
"2022","Male","35 and over","Wales","All","Not main scheme application","5","5"," ","0"
"2023","Male","35 and over","Wales","All","Not main scheme application","5","5"," ","0"
"2020","Female","17 and under","Not EU","All","Not main scheme application","5","0"," ","0"
"2022","Female","17 and under","Not EU","All","Not main scheme application","10","0"," ","0"
"2023","Female","17 and under","Not EU","All","Not main scheme application","15","5"," ","0"
"2019","Female","18","Not EU","All","Not main scheme application","10","5"," ","0"
"2020","Female","18","Not EU","All","Not main scheme application","15","5"," ","0"
"2021","Female","18","Not EU","All","Not main scheme application","15","5"," ","0"
"2022","Female","18","Not EU","All","Not main scheme application","30","5"," ","0"
"2023","Female","18","Not EU","All","Not main scheme application","35","20","0.5760000000000001","0"
"2022","Male","18","Not EU","All","Not main scheme application","5","0"," ","0"
"2023","Male","18","Not EU","All","Not main scheme application","10","5"," ","0"
"2019","Female","19","Not EU","All","Not main scheme application","5","5"," ","0"
"2020","Female","19","Not EU","All","Not main scheme application","10","5"," ","0"
"2021","Female","19","Not EU","All","Not main scheme application","15","5"," ","0"
"2022","Female","19","Not EU","All","Not main scheme application","30","10","0.333","0"
"2023","Female","19","Not EU","All","Not main scheme application","30","20","0.656","0"
"2020","Male","19","Not EU","All","Not main scheme application","5","5"," ","0"
"2021","Male","19","Not EU","All","Not main scheme application","5","5"," ","0"
"2022","Male","19","Not EU","All","Not main scheme application","10","5"," ","0"
"2023","Male","19","Not EU","All","Not main scheme application","15","10"," ","0"
"2019","Female","20","Not EU","All","Not main scheme application","10","5"," ","0"
"2020","Female","20","Not EU","All","Not main scheme application","10","5"," ","0"
"2021","Female","20","Not EU","All","Not main scheme application","10","5"," ","0"
"2022","Female","20","Not EU","All","Not main scheme application","10","5"," ","0"
"2023","Female","20","Not EU","All","Not main scheme application","15","5"," ","0"
"2020","Male","20","Not EU","All","Not main scheme application","5","0"," ","0"
"2022","Male","20","Not EU","All","Not main scheme application","5","0"," ","0"
"2023","Male","20","Not EU","All","Not main scheme application","5","0"," ","0"
"2019","Female","21 - 24","Not EU","All","Not main scheme application","20","10","0.632","0"
"2020","Female","21 - 24","Not EU","All","Not main scheme application","25","15","0.63","0"
"2021","Female","21 - 24","Not EU","All","Not main scheme application","25","10","0.40700000000000003","0"
"2022","Female","21 - 24","Not EU","All","Not main scheme application","40","10","0.289","0"
"2023","Female","21 - 24","Not EU","All","Not main scheme application","40","15","0.436","0"
"2019","Male","21 - 24","Not EU","All","Not main scheme application","5","0"," ","0"
"2020","Male","21 - 24","Not EU","All","Not main scheme application","5","5"," ","0"
"2021","Male","21 - 24","Not EU","All","Not main scheme application","5","0"," ","0"
"2022","Male","21 - 24","Not EU","All","Not main scheme application","20","5"," ","0"
"2023","Male","21 - 24","Not EU","All","Not main scheme application","15","5"," ","0"
"2019","Female","25 - 29","Not EU","All","Not main scheme application","15","10","0.6880000000000001","0"
"2020","Female","25 - 29","Not EU","All","Not main scheme application","35","25","0.676","0"
"2021","Female","25 - 29","Not EU","All","Not main scheme application","35","10","0.314","0"
"2022","Female","25 - 29","Not EU","All","Not main scheme application","45","15","0.28300000000000003","0"
"2023","Female","25 - 29","Not EU","All","Not main scheme application","30","10","0.393","0"
"2019","Male","25 - 29","Not EU","All","Not main scheme application","5","5"," ","0"
"2020","Male","25 - 29","Not EU","All","Not main scheme application","10","0"," ","0"
"2021","Male","25 - 29","Not EU","All","Not main scheme application","10","0"," ","0"
"2022","Male","25 - 29","Not EU","All","Not main scheme application","5","0"," ","0"
"2023","Male","25 - 29","Not EU","All","Not main scheme application","15","5"," ","0"
"2019","Female","30 - 34","Not EU","All","Not main scheme application","10","5"," ","0"
"2020","Female","30 - 34","Not EU","All","Not main scheme application","30","10","0.41400000000000003","0"
"2021","Female","30 - 34","Not EU","All","Not main scheme application","25","5"," ","0"
"2022","Female","30 - 34","Not EU","All","Not main scheme application","25","5"," ","0"
"2023","Female","30 - 34","Not EU","All","Not main scheme application","35","15","0.417","0"
"2020","Male","30 - 34","Not EU","All","Not main scheme application","10","5"," ","0"
"2021","Male","30 - 34","Not EU","All","Not main scheme application","10","5"," ","0"
"2022","Male","30 - 34","Not EU","All","Not main scheme application","5","0"," ","0"
"2023","Male","30 - 34","Not EU","All","Not main scheme application","10","5"," ","0"
"2019","Female","35 and over","Not EU","All","Not main scheme application","20","5"," ","0"
"2020","Female","35 and over","Not EU","All","Not main scheme application","40","20","0.579","0"
"2021","Female","35 and over","Not EU","All","Not main scheme application","25","10","0.44","0"
"2022","Female","35 and over","Not EU","All","Not main scheme application","50","10","0.216","0"
"2023","Female","35 and over","Not EU","All","Not main scheme application","30","5"," ","0"
"2019","Male","35 and over","Not EU","All","Not main scheme application","5","0"," ","0"
"2020","Male","35 and over","Not EU","All","Not main scheme application","10","10"," ","0"
"2021","Male","35 and over","Not EU","All","Not main scheme application","10","5"," ","0"
"2022","Male","35 and over","Not EU","All","Not main scheme application","10","5"," ","0"
"2023","Male","35 and over","Not EU","All","Not main scheme application","5","5"," ","0"
"2019","Female","17 and under","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2020","Female","17 and under","EU (excluding UK)","All","Not main scheme application","5","5"," ","0"
"2021","Female","17 and under","EU (excluding UK)","All","Not main scheme application","5","5"," ","0"
"2022","Female","17 and under","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2023","Female","17 and under","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2019","Female","18","EU (excluding UK)","All","Not main scheme application","15","5"," ","0"
"2020","Female","18","EU (excluding UK)","All","Not main scheme application","30","15","0.484","0"
"2021","Female","18","EU (excluding UK)","All","Not main scheme application","20","10"," ","0"
"2022","Female","18","EU (excluding UK)","All","Not main scheme application","20","10","0.5","0"
"2023","Female","18","EU (excluding UK)","All","Not main scheme application","25","15","0.577","0"
"2019","Female","19","EU (excluding UK)","All","Not main scheme application","10","5"," ","0"
"2020","Female","19","EU (excluding UK)","All","Not main scheme application","20","10","0.47600000000000003","0"
"2021","Female","19","EU (excluding UK)","All","Not main scheme application","25","10","0.522","0"
"2022","Female","19","EU (excluding UK)","All","Not main scheme application","15","10","0.6880000000000001","0"
"2023","Female","19","EU (excluding UK)","All","Not main scheme application","25","15","0.583","0"
"2019","Female","20","EU (excluding UK)","All","Not main scheme application","10","5"," ","0"
"2020","Female","20","EU (excluding UK)","All","Not main scheme application","10","5"," ","0"
"2021","Female","20","EU (excluding UK)","All","Not main scheme application","15","5"," ","0"
"2022","Female","20","EU (excluding UK)","All","Not main scheme application","10","5"," ","0"
"2023","Female","20","EU (excluding UK)","All","Not main scheme application","10","5"," ","0"
"2022","Male","20","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2019","Female","21 - 24","EU (excluding UK)","All","Not main scheme application","10","0"," ","0"
"2020","Female","21 - 24","EU (excluding UK)","All","Not main scheme application","15","10","0.857","0"
"2021","Female","21 - 24","EU (excluding UK)","All","Not main scheme application","10","5"," ","0"
"2022","Female","21 - 24","EU (excluding UK)","All","Not main scheme application","15","10","0.706","0"
"2023","Female","21 - 24","EU (excluding UK)","All","Not main scheme application","10","5"," ","0"
"2019","Male","21 - 24","EU (excluding UK)","All","Not main scheme application","5","5"," ","0"
"2020","Male","21 - 24","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2021","Male","21 - 24","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2022","Male","21 - 24","EU (excluding UK)","All","Not main scheme application","5","5"," ","0"
"2019","Female","25 - 29","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2020","Female","25 - 29","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2021","Female","25 - 29","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2022","Female","25 - 29","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2023","Female","25 - 29","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2019","Female","30 - 34","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2022","Female","30 - 34","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2019","Female","35 and over","EU (excluding UK)","All","Not main scheme application","5","5"," ","0"
"2020","Female","35 and over","EU (excluding UK)","All","Not main scheme application","5","5"," ","0"
"2021","Female","35 and over","EU (excluding UK)","All","Not main scheme application","10","0"," ","0"
"2022","Female","35 and over","EU (excluding UK)","All","Not main scheme application","5","5"," ","0"
"2023","Female","35 and over","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2023","Male","35 and over","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2019","Female","17 and under","Northern Ireland","All","Main scheme application","5","0"," ","0"
"2022","Female","17 and under","Northern Ireland","All","Main scheme application","5","0"," ","0"
