"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2019","Female","All","Scotland","All","Main scheme application","3285","1645","0.5","0"
"2020","Female","All","Scotland","All","Main scheme application","3460","1795","0.519","0"
"2021","Female","All","Scotland","All","Main scheme application","4120","1730","0.42","0"
"2022","Female","All","Scotland","All","Main scheme application","2830","1505","0.532","0"
"2023","Female","All","Scotland","All","Main scheme application","2310","1280","0.555","0"
"2019","Male","All","Scotland","All","Main scheme application","1330","590","0.443","0"
"2020","Male","All","Scotland","All","Main scheme application","1355","600","0.445","0"
"2021","Male","All","Scotland","All","Main scheme application","1635","605","0.37","0"
"2022","Male","All","Scotland","All","Main scheme application","1215","525","0.433","0"
"2023","Male","All","Scotland","All","Main scheme application","935","450","0.483","0"
"2019","Female","All","Wales","All","Main scheme application","5","0"," ","0"
"2020","Female","All","Wales","All","Main scheme application","10","0"," ","0"
"2021","Female","All","Wales","All","Main scheme application","5","0"," ","0"
"2022","Female","All","Wales","All","Main scheme application","810","550","0.682","0"
"2023","Female","All","Wales","All","Main scheme application","715","480","0.674","0"
"2019","Male","All","Wales","All","Main scheme application","5","0"," ","0"
"2020","Male","All","Wales","All","Main scheme application","5","0"," ","0"
"2022","Male","All","Wales","All","Main scheme application","310","205","0.66","0"
"2023","Male","All","Wales","All","Main scheme application","285","195","0.678","0"
"2019","Female","All","Not EU","All","Main scheme application","50","15","0.34700000000000003","0"
"2020","Female","All","Not EU","All","Main scheme application","55","15","0.28300000000000003","0"
"2021","Female","All","Not EU","All","Main scheme application","55","10","0.2","0"
"2022","Female","All","Not EU","All","Main scheme application","65","15","0.242","0"
"2023","Female","All","Not EU","All","Main scheme application","75","15","0.20500000000000002","0"
"2019","Male","All","Not EU","All","Main scheme application","15","5"," ","0"
"2020","Male","All","Not EU","All","Main scheme application","20","5"," ","0"
"2021","Male","All","Not EU","All","Main scheme application","20","5"," ","0"
"2022","Male","All","Not EU","All","Main scheme application","50","15","0.269","0"
"2023","Male","All","Not EU","All","Main scheme application","40","10","0.289","0"
"2019","Female","All","EU (excluding UK)","All","Main scheme application","170","65","0.371","0"
"2020","Female","All","EU (excluding UK)","All","Main scheme application","205","80","0.392","0"
"2021","Female","All","EU (excluding UK)","All","Main scheme application","145","30","0.21","0"
"2022","Female","All","EU (excluding UK)","All","Main scheme application","85","20","0.253","0"
"2023","Female","All","EU (excluding UK)","All","Main scheme application","65","25","0.375","0"
"2019","Male","All","EU (excluding UK)","All","Main scheme application","65","20","0.317","0"
"2020","Male","All","EU (excluding UK)","All","Main scheme application","65","25","0.4","0"
"2021","Male","All","EU (excluding UK)","All","Main scheme application","40","10"," ","0"
"2022","Male","All","EU (excluding UK)","All","Main scheme application","25","5"," ","0"
"2023","Male","All","EU (excluding UK)","All","Main scheme application","20","0"," ","0"
"2022","All","All","Northern Ireland","All","Not main scheme application","5","0"," ","0"
"2023","All","All","Northern Ireland","All","Not main scheme application","5","5"," ","0"
"2019","All","All","England","All","Not main scheme application","25","20","0.87","0"
"2020","All","All","England","All","Not main scheme application","40","35","0.902","0"
"2021","All","All","England","All","Not main scheme application","25","20","0.72","0"
"2022","All","All","England","All","Not main scheme application","30","20","0.733","0"
"2023","All","All","England","All","Not main scheme application","40","40","0.976","0"
"2019","All","All","Scotland","All","Not main scheme application","265","150","0.5710000000000001","0"
"2020","All","All","Scotland","All","Not main scheme application","355","180","0.508","0"
"2021","All","All","Scotland","All","Not main scheme application","310","130","0.424","0"
"2022","All","All","Scotland","All","Not main scheme application","255","155","0.602","0"
"2023","All","All","Scotland","All","Not main scheme application","225","155","0.6950000000000001","0"
"2022","All","All","Wales","All","Not main scheme application","135","110","0.8210000000000001","0"
"2023","All","All","Wales","All","Not main scheme application","150","125","0.8320000000000001","0"
"2020","All","All","Not EU","All","Not main scheme application","5","5"," ","0"
"2021","All","All","Not EU","All","Not main scheme application","5","5"," ","0"
"2022","All","All","Not EU","All","Not main scheme application","10","5"," ","0"
"2023","All","All","Not EU","All","Not main scheme application","5","0"," ","0"
"2019","All","All","EU (excluding UK)","All","Not main scheme application","5","5"," ","0"
"2020","All","All","EU (excluding UK)","All","Not main scheme application","15","5"," ","0"
"2021","All","All","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2022","All","All","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2023","All","All","EU (excluding UK)","All","Not main scheme application","5","0"," ","0"
"2019","All","All","Northern Ireland","All","Main scheme application","90","20","0.244","0"
"2020","All","All","Northern Ireland","All","Main scheme application","70","15","0.203","0"
"2021","All","All","Northern Ireland","All","Main scheme application","95","30","0.302","0"
"2022","All","All","Northern Ireland","All","Main scheme application","70","25","0.377","0"
"2023","All","All","Northern Ireland","All","Main scheme application","50","10"," ","0"
"2019","All","All","England","All","Main scheme application","140","50","0.355","0"
"2020","All","All","England","All","Main scheme application","135","60","0.445","0"
"2021","All","All","England","All","Main scheme application","185","60","0.333","0"
"2022","All","All","England","All","Main scheme application","225","85","0.387","0"
"2023","All","All","England","All","Main scheme application","190","80","0.40800000000000003","0"
"2019","All","All","Scotland","All","Main scheme application","4615","2230","0.484","0"
"2020","All","All","Scotland","All","Main scheme application","4815","2400","0.498","0"
"2021","All","All","Scotland","All","Main scheme application","5750","2335","0.406","0"
"2022","All","All","Scotland","All","Main scheme application","4045","2030","0.502","0"
"2023","All","All","Scotland","All","Main scheme application","3245","1735","0.534","0"
"2019","All","All","Wales","All","Main scheme application","5","0"," ","0"
"2020","All","All","Wales","All","Main scheme application","15","0"," ","0"
"2021","All","All","Wales","All","Main scheme application","5","0"," ","0"
"2022","All","All","Wales","All","Main scheme application","1115","755","0.676","0"
"2023","All","All","Wales","All","Main scheme application","1000","675","0.675","0"
"2019","All","All","Not EU","All","Main scheme application","65","25","0.34800000000000003","0"
"2020","All","All","Not EU","All","Main scheme application","75","20","0.27","0"
"2021","All","All","Not EU","All","Main scheme application","75","15","0.189","0"
"2022","All","All","Not EU","All","Main scheme application","120","30","0.254","0"
"2023","All","All","Not EU","All","Main scheme application","110","25","0.234","0"
"2019","All","All","EU (excluding UK)","All","Main scheme application","235","85","0.356","0"
"2020","All","All","EU (excluding UK)","All","Main scheme application","270","105","0.394","0"
"2021","All","All","EU (excluding UK)","All","Main scheme application","180","40","0.209","0"
"2022","All","All","EU (excluding UK)","All","Main scheme application","115","30","0.254","0"
"2023","All","All","EU (excluding UK)","All","Main scheme application","85","25","0.306","0"
"2021","Female","18","All","All","Not main scheme application","5","0"," ","0"
"2019","Female","21 - 24","All","All","Not main scheme application","80","45","0.55","0"
"2020","Female","21 - 24","All","All","Not main scheme application","90","30","0.337","0"
"2021","Female","21 - 24","All","All","Not main scheme application","105","40","0.396","0"
"2022","Female","21 - 24","All","All","Not main scheme application","120","80","0.65","0"
"2023","Female","21 - 24","All","All","Not main scheme application","125","90","0.742","0"
"2019","Male","21 - 24","All","All","Not main scheme application","20","10","0.55","0"
"2020","Male","21 - 24","All","All","Not main scheme application","45","30","0.596","0"
"2021","Male","21 - 24","All","All","Not main scheme application","35","10","0.364","0"
"2022","Male","21 - 24","All","All","Not main scheme application","65","50","0.766","0"
"2023","Male","21 - 24","All","All","Not main scheme application","65","50","0.778","0"
"2019","Female","25 - 29","All","All","Not main scheme application","70","40","0.588","0"
"2020","Female","25 - 29","All","All","Not main scheme application","90","50","0.584","0"
"2021","Female","25 - 29","All","All","Not main scheme application","70","25","0.357","0"
"2022","Female","25 - 29","All","All","Not main scheme application","80","50","0.65","0"
"2023","Female","25 - 29","All","All","Not main scheme application","65","50","0.8","0"
"2019","Male","25 - 29","All","All","Not main scheme application","25","15","0.739","0"
"2020","Male","25 - 29","All","All","Not main scheme application","50","30","0.646","0"
"2021","Male","25 - 29","All","All","Not main scheme application","30","15","0.433","0"
"2022","Male","25 - 29","All","All","Not main scheme application","35","25","0.765","0"
"2023","Male","25 - 29","All","All","Not main scheme application","35","30","0.806","0"
"2019","Female","30 - 34","All","All","Not main scheme application","25","15","0.5650000000000001","0"
"2020","Female","30 - 34","All","All","Not main scheme application","30","20","0.613","0"
"2021","Female","30 - 34","All","All","Not main scheme application","25","15","0.556","0"
"2022","Female","30 - 34","All","All","Not main scheme application","30","20","0.643","0"
"2023","Female","30 - 34","All","All","Not main scheme application","30","20","0.786","0"
"2019","Male","30 - 34","All","All","Not main scheme application","5","5"," ","0"
"2020","Male","30 - 34","All","All","Not main scheme application","15","5"," ","0"
"2021","Male","30 - 34","All","All","Not main scheme application","15","5"," ","0"
"2022","Male","30 - 34","All","All","Not main scheme application","20","5"," ","0"
"2023","Male","30 - 34","All","All","Not main scheme application","15","15","0.765","0"
"2019","Female","35 and over","All","All","Not main scheme application","60","40","0.655","0"
"2020","Female","35 and over","All","All","Not main scheme application","65","35","0.578","0"
"2021","Female","35 and over","All","All","Not main scheme application","35","25","0.75","0"
"2022","Female","35 and over","All","All","Not main scheme application","65","45","0.682","0"
"2023","Female","35 and over","All","All","Not main scheme application","55","40","0.764","0"
"2019","Male","35 and over","All","All","Not main scheme application","20","10","0.5","0"
"2020","Male","35 and over","All","All","Not main scheme application","40","25","0.615","0"
"2021","Male","35 and over","All","All","Not main scheme application","25","10","0.5","0"
"2022","Male","35 and over","All","All","Not main scheme application","30","15","0.607","0"
"2023","Male","35 and over","All","All","Not main scheme application","35","30","0.778","0"
"2022","Female","17 and under","All","All","Main scheme application","5","0"," ","0"
"2019","Female","18","All","All","Main scheme application","10","0"," ","0"
"2020","Female","18","All","All","Main scheme application","30","0"," ","0"
"2021","Female","18","All","All","Main scheme application","15","0"," ","0"
"2022","Female","18","All","All","Main scheme application","40","0"," ","0"
"2023","Female","18","All","All","Main scheme application","25","0"," ","0"
"2019","Male","18","All","All","Main scheme application","5","0"," ","0"
"2020","Male","18","All","All","Main scheme application","5","0"," ","0"
"2021","Male","18","All","All","Main scheme application","10","0"," ","0"
"2022","Male","18","All","All","Main scheme application","10","0"," ","0"
"2023","Male","18","All","All","Main scheme application","15","0"," ","0"
"2019","Female","19","All","All","Main scheme application","5","0"," ","0"
"2020","Female","19","All","All","Main scheme application","5","0"," ","0"
"2021","Female","19","All","All","Main scheme application","5","0"," ","0"
"2022","Female","19","All","All","Main scheme application","10","0"," ","0"
"2023","Female","19","All","All","Main scheme application","10","0"," ","0"
"2020","Male","19","All","All","Main scheme application","5","0"," ","0"
"2022","Male","19","All","All","Main scheme application","5","0"," ","0"
"2023","Male","19","All","All","Main scheme application","5","0"," ","0"
"2019","Female","20","All","All","Main scheme application","10","0"," ","0"
"2020","Female","20","All","All","Main scheme application","10","0"," ","0"
"2021","Female","20","All","All","Main scheme application","15","0"," ","0"
"2022","Female","20","All","All","Main scheme application","10","0"," ","0"
"2023","Female","20","All","All","Main scheme application","5","0"," ","0"
"2021","Male","20","All","All","Main scheme application","5","0"," ","0"
"2022","Male","20","All","All","Main scheme application","5","0"," ","0"
"2023","Male","20","All","All","Main scheme application","10","0"," ","0"
"2019","Female","21 - 24","All","All","Main scheme application","1350","690","0.511","0"
"2020","Female","21 - 24","All","All","Main scheme application","1485","775","0.523","0"
"2021","Female","21 - 24","All","All","Main scheme application","1790","730","0.40800000000000003","0"
"2022","Female","21 - 24","All","All","Main scheme application","1790","1035","0.578","0"
"2023","Female","21 - 24","All","All","Main scheme application","1585","925","0.584","0"
"2019","Male","21 - 24","All","All","Main scheme application","495","200","0.403","0"
"2020","Male","21 - 24","All","All","Main scheme application","465","195","0.41300000000000003","0"
"2021","Male","21 - 24","All","All","Main scheme application","590","210","0.353","0"
"2022","Male","21 - 24","All","All","Main scheme application","650","280","0.433","0"
"2023","Male","21 - 24","All","All","Main scheme application","545","295","0.547","0"
"2019","Female","25 - 29","All","All","Main scheme application","1045","550","0.528","0"
"2020","Female","25 - 29","All","All","Main scheme application","1010","525","0.518","0"
"2021","Female","25 - 29","All","All","Main scheme application","1260","565","0.45","0"
"2022","Female","25 - 29","All","All","Main scheme application","1010","555","0.549","0"
"2023","Female","25 - 29","All","All","Main scheme application","755","420","0.558","0"
"2019","Male","25 - 29","All","All","Main scheme application","415","185","0.442","0"
"2020","Male","25 - 29","All","All","Main scheme application","470","220","0.464","0"
"2021","Male","25 - 29","All","All","Main scheme application","550","205","0.371","0"
"2022","Male","25 - 29","All","All","Main scheme application","475","240","0.503","0"
"2023","Male","25 - 29","All","All","Main scheme application","390","210","0.531","0"
"2019","Female","30 - 34","All","All","Main scheme application","450","200","0.446","0"
"2020","Female","30 - 34","All","All","Main scheme application","470","250","0.533","0"
"2021","Female","30 - 34","All","All","Main scheme application","520","195","0.372","0"
"2022","Female","30 - 34","All","All","Main scheme application","405","225","0.557","0"
"2023","Female","30 - 34","All","All","Main scheme application","335","190","0.561","0"
"2019","Male","30 - 34","All","All","Main scheme application","220","105","0.468","0"
"2020","Male","30 - 34","All","All","Main scheme application","230","105","0.454","0"
"2021","Male","30 - 34","All","All","Main scheme application","250","100","0.401","0"
"2022","Male","30 - 34","All","All","Main scheme application","250","130","0.508","0"
"2023","Male","30 - 34","All","All","Main scheme application","165","75","0.467","0"
"2019","Female","35 and over","All","All","Main scheme application","800","335","0.418","0"
"2020","Female","35 and over","All","All","Main scheme application","865","395","0.455","0"
"2021","Female","35 and over","All","All","Main scheme application","910","350","0.384","0"
"2022","Female","35 and over","All","All","Main scheme application","725","355","0.491","0"
"2023","Female","35 and over","All","All","Main scheme application","605","325","0.536","0"
"2019","Male","35 and over","All","All","Main scheme application","340","145","0.434","0"
"2020","Male","35 and over","All","All","Main scheme application","325","140","0.43","0"
"2021","Male","35 and over","All","All","Main scheme application","375","125","0.338","0"
"2022","Male","35 and over","All","All","Main scheme application","305","135","0.451","0"
"2023","Male","35 and over","All","All","Main scheme application","225","100","0.444","0"
"2021","All","18","All","All","Not main scheme application","5","0"," ","0"
"2019","All","21 - 24","All","All","Not main scheme application","100","55","0.55","0"
"2020","All","21 - 24","All","All","Not main scheme application","135","60","0.426","0"
"2021","All","21 - 24","All","All","Not main scheme application","140","55","0.388","0"
"2022","All","21 - 24","All","All","Not main scheme application","185","125","0.6900000000000001","0"
"2023","All","21 - 24","All","All","Not main scheme application","185","140","0.754","0"
"2019","All","25 - 29","All","All","Not main scheme application","90","55","0.626","0"
"2020","All","25 - 29","All","All","Not main scheme application","135","85","0.606","0"
"2021","All","25 - 29","All","All","Not main scheme application","100","40","0.38","0"
"2022","All","25 - 29","All","All","Not main scheme application","115","80","0.684","0"
"2023","All","25 - 29","All","All","Not main scheme application","100","80","0.802","0"
"2019","All","30 - 34","All","All","Not main scheme application","30","15","0.607","0"
"2020","All","30 - 34","All","All","Not main scheme application","45","25","0.5680000000000001","0"
"2021","All","30 - 34","All","All","Not main scheme application","40","20","0.5","0"
"2022","All","30 - 34","All","All","Not main scheme application","45","25","0.522","0"
"2023","All","30 - 34","All","All","Not main scheme application","45","35","0.778","0"
"2019","All","35 and over","All","All","Not main scheme application","80","50","0.613","0"
"2020","All","35 and over","All","All","Not main scheme application","105","60","0.592","0"
"2021","All","35 and over","All","All","Not main scheme application","60","40","0.65","0"
"2022","All","35 and over","All","All","Not main scheme application","95","60","0.66","0"
"2023","All","35 and over","All","All","Not main scheme application","90","70","0.769","0"
"2022","All","17 and under","All","All","Main scheme application","5","0"," ","0"
"2019","All","18","All","All","Main scheme application","15","0"," ","0"
"2020","All","18","All","All","Main scheme application","30","0"," ","0"
"2021","All","18","All","All","Main scheme application","25","0"," ","0"
"2022","All","18","All","All","Main scheme application","50","0"," ","0"
"2023","All","18","All","All","Main scheme application","40","0"," ","0"
"2019","All","19","All","All","Main scheme application","10","0"," ","0"
"2020","All","19","All","All","Main scheme application","10","0"," ","0"
"2021","All","19","All","All","Main scheme application","5","0"," ","0"
"2022","All","19","All","All","Main scheme application","15","0"," ","0"
"2023","All","19","All","All","Main scheme application","15","0"," ","0"
"2019","All","20","All","All","Main scheme application","10","0"," ","0"
"2020","All","20","All","All","Main scheme application","15","0"," ","0"
"2021","All","20","All","All","Main scheme application","15","0"," ","0"
"2022","All","20","All","All","Main scheme application","15","0"," ","0"
"2023","All","20","All","All","Main scheme application","15","0"," ","0"
"2019","All","21 - 24","All","All","Main scheme application","1845","890","0.482","0"
"2020","All","21 - 24","All","All","Main scheme application","1950","970","0.497","0"
"2021","All","21 - 24","All","All","Main scheme application","2380","940","0.394","0"
"2022","All","21 - 24","All","All","Main scheme application","2440","1315","0.54","0"
"2023","All","21 - 24","All","All","Main scheme application","2130","1225","0.5750000000000001","0"
"2019","All","25 - 29","All","All","Main scheme application","1460","735","0.503","0"
"2020","All","25 - 29","All","All","Main scheme application","1485","745","0.501","0"
"2021","All","25 - 29","All","All","Main scheme application","1810","770","0.426","0"
"2022","All","25 - 29","All","All","Main scheme application","1485","795","0.535","0"
"2023","All","25 - 29","All","All","Main scheme application","1145","630","0.548","0"
"2019","All","30 - 34","All","All","Main scheme application","670","305","0.453","0"
"2020","All","30 - 34","All","All","Main scheme application","700","355","0.507","0"
"2021","All","30 - 34","All","All","Main scheme application","775","295","0.382","0"
"2022","All","30 - 34","All","All","Main scheme application","655","355","0.538","0"
"2023","All","30 - 34","All","All","Main scheme application","500","265","0.53","0"
"2019","All","35 and over","All","All","Main scheme application","1140","480","0.423","0"
"2020","All","35 and over","All","All","Main scheme application","1190","535","0.449","0"
"2021","All","35 and over","All","All","Main scheme application","1285","475","0.371","0"
"2022","All","35 and over","All","All","Main scheme application","1025","490","0.47900000000000004","0"
"2023","All","35 and over","All","All","Main scheme application","830","425","0.511","0"
"2019","Female","All","All","All","Not main scheme application","230","135","0.59","0"
"2020","Female","All","All","All","Not main scheme application","275","140","0.505","0"
"2021","Female","All","All","All","Not main scheme application","245","110","0.449","0"
"2022","Female","All","All","All","Not main scheme application","295","195","0.654","0"
"2023","Female","All","All","All","Not main scheme application","270","210","0.765","0"
"2019","Male","All","All","All","Not main scheme application","70","45","0.614","0"
"2020","Male","All","All","All","Not main scheme application","145","90","0.605","0"
"2021","Male","All","All","All","Not main scheme application","100","45","0.422","0"
"2022","Male","All","All","All","Not main scheme application","145","100","0.676","0"
"2023","Male","All","All","All","Not main scheme application","150","120","0.783","0"
"2019","Female","All","All","All","Main scheme application","3675","1780","0.484","0"
"2020","Female","All","All","All","Main scheme application","3875","1945","0.502","0"
"2021","Female","All","All","All","Main scheme application","4520","1840","0.40700000000000003","0"
"2022","Female","All","All","All","Main scheme application","3990","2170","0.544","0"
"2023","Female","All","All","All","Main scheme application","3320","1860","0.56","0"
"2019","Male","All","All","All","Main scheme application","1480","635","0.428","0"
"2020","Male","All","All","All","Main scheme application","1505","655","0.436","0"
"2021","Male","All","All","All","Main scheme application","1775","640","0.36","0"
"2022","Male","All","All","All","Main scheme application","1700","785","0.462","0"
"2023","Male","All","All","All","Main scheme application","1360","685","0.504","0"
"2019","All","All","All","All","Not main scheme application","300","180","0.595","0"
"2020","All","All","All","All","Not main scheme application","420","225","0.54","0"
"2021","All","All","All","All","Not main scheme application","345","150","0.441","0"
"2022","All","All","All","All","Not main scheme application","440","290","0.661","0"
"2023","All","All","All","All","Not main scheme application","425","325","0.771","0"
"2019","All","All","All","All","Main scheme application","5150","2410","0.468","0"
"2020","All","All","All","All","Main scheme application","5375","2600","0.484","0"
"2021","All","All","All","All","Main scheme application","6295","2480","0.394","0"
"2022","All","All","All","All","Main scheme application","5690","2955","0.52","0"
"2023","All","All","All","All","Main scheme application","4680","2545","0.544","0"
"2020","Female","21 - 24","England","Not main scheme applicant","All","5","5"," ","0"
"2021","Female","21 - 24","England","Not main scheme applicant","All","5","0"," ","0"
"2022","Female","21 - 24","England","Not main scheme applicant","All","10","5"," ","0"
"2023","Female","21 - 24","England","Not main scheme applicant","All","5","5"," ","0"
"2020","Male","21 - 24","England","Not main scheme applicant","All","5","5"," ","0"
"2022","Male","21 - 24","England","Not main scheme applicant","All","5","5"," ","0"
"2023","Male","21 - 24","England","Not main scheme applicant","All","10","10"," ","0"
"2019","Female","25 - 29","England","Not main scheme applicant","All","5","5"," ","0"
"2020","Female","25 - 29","England","Not main scheme applicant","All","10","5"," ","0"
"2021","Female","25 - 29","England","Not main scheme applicant","All","5","5"," ","0"
"2023","Female","25 - 29","England","Not main scheme applicant","All","5","5"," ","0"
"2020","Male","25 - 29","England","Not main scheme applicant","All","5","5"," ","0"
"2022","Male","25 - 29","England","Not main scheme applicant","All","5","5"," ","0"
"2023","Male","25 - 29","England","Not main scheme applicant","All","5","5"," ","0"
"2020","Female","30 - 34","England","Not main scheme applicant","All","5","5"," ","0"
"2021","Female","30 - 34","England","Not main scheme applicant","All","5","5"," ","0"
"2019","Female","35 and over","England","Not main scheme applicant","All","5","5"," ","0"
"2020","Female","35 and over","England","Not main scheme applicant","All","10","10"," ","0"
"2021","Female","35 and over","England","Not main scheme applicant","All","5","5"," ","0"
"2022","Female","35 and over","England","Not main scheme applicant","All","5","5"," ","0"
"2023","Female","35 and over","England","Not main scheme applicant","All","10","10"," ","0"
"2021","Male","35 and over","England","Not main scheme applicant","All","5","0"," ","0"
"2019","Female","21 - 24","Scotland","Not main scheme applicant","All","15","10","0.769","0"
"2020","Female","21 - 24","Scotland","Not main scheme applicant","All","20","15","0.714","0"
"2021","Female","21 - 24","Scotland","Not main scheme applicant","All","15","15","0.8130000000000001","0"
"2022","Female","21 - 24","Scotland","Not main scheme applicant","All","10","10","0.833","0"
"2023","Female","21 - 24","Scotland","Not main scheme applicant","All","20","15","0.684","0"
"2019","Male","21 - 24","Scotland","Not main scheme applicant","All","10","10"," ","0"
"2020","Male","21 - 24","Scotland","Not main scheme applicant","All","15","10","0.8","0"
"2021","Male","21 - 24","Scotland","Not main scheme applicant","All","5","5"," ","0"
"2022","Male","21 - 24","Scotland","Not main scheme applicant","All","10","10","0.909","0"
"2023","Male","21 - 24","Scotland","Not main scheme applicant","All","10","5"," ","0"
"2019","Female","25 - 29","Scotland","Not main scheme applicant","All","20","15","0.737","0"
"2020","Female","25 - 29","Scotland","Not main scheme applicant","All","25","20","0.846","0"
"2021","Female","25 - 29","Scotland","Not main scheme applicant","All","10","5"," ","0"
"2022","Female","25 - 29","Scotland","Not main scheme applicant","All","15","15","0.765","0"
"2023","Female","25 - 29","Scotland","Not main scheme applicant","All","20","15","0.889","0"
"2019","Male","25 - 29","Scotland","Not main scheme applicant","All","10","10","0.909","0"
"2020","Male","25 - 29","Scotland","Not main scheme applicant","All","25","20","0.8150000000000001","0"
"2021","Male","25 - 29","Scotland","Not main scheme applicant","All","5","5"," ","0"
"2022","Male","25 - 29","Scotland","Not main scheme applicant","All","10","5"," ","0"
"2023","Male","25 - 29","Scotland","Not main scheme applicant","All","10","5"," ","0"
"2019","Female","30 - 34","Scotland","Not main scheme applicant","All","5","5"," ","0"
"2020","Female","30 - 34","Scotland","Not main scheme applicant","All","10","5"," ","0"
"2021","Female","30 - 34","Scotland","Not main scheme applicant","All","5","0"," ","0"
"2022","Female","30 - 34","Scotland","Not main scheme applicant","All","10","5"," ","0"
"2023","Female","30 - 34","Scotland","Not main scheme applicant","All","10","10","0.909","0"
"2019","Male","30 - 34","Scotland","Not main scheme applicant","All","5","5"," ","0"
"2020","Male","30 - 34","Scotland","Not main scheme applicant","All","5","5"," ","0"
"2022","Male","30 - 34","Scotland","Not main scheme applicant","All","5","0"," ","0"
"2023","Male","30 - 34","Scotland","Not main scheme applicant","All","5","0"," ","0"
"2019","Female","35 and over","Scotland","Not main scheme applicant","All","15","10"," ","0"
"2020","Female","35 and over","Scotland","Not main scheme applicant","All","20","10","0.5710000000000001","0"
"2021","Female","35 and over","Scotland","Not main scheme applicant","All","15","10","0.733","0"
"2022","Female","35 and over","Scotland","Not main scheme applicant","All","15","10","0.706","0"
"2023","Female","35 and over","Scotland","Not main scheme applicant","All","20","15","0.7000000000000001","0"
"2019","Male","35 and over","Scotland","Not main scheme applicant","All","10","5"," ","0"
"2020","Male","35 and over","Scotland","Not main scheme applicant","All","20","15","0.789","0"
"2021","Male","35 and over","Scotland","Not main scheme applicant","All","5","5"," ","0"
"2022","Male","35 and over","Scotland","Not main scheme applicant","All","15","10"," ","0"
"2023","Male","35 and over","Scotland","Not main scheme applicant","All","20","15","0.9440000000000001","0"
"2022","Female","21 - 24","Wales","Not main scheme applicant","All","30","25","0.793","0"
"2023","Female","21 - 24","Wales","Not main scheme applicant","All","40","35","0.833","0"
"2022","Male","21 - 24","Wales","Not main scheme applicant","All","25","20","0.8260000000000001","0"
"2023","Male","21 - 24","Wales","Not main scheme applicant","All","25","20","0.846","0"
"2022","Female","25 - 29","Wales","Not main scheme applicant","All","25","15","0.739","0"
"2023","Female","25 - 29","Wales","Not main scheme applicant","All","10","5"," ","0"
"2022","Male","25 - 29","Wales","Not main scheme applicant","All","10","10","0.909","0"
"2023","Male","25 - 29","Wales","Not main scheme applicant","All","10","5"," ","0"
"2022","Female","30 - 34","Wales","Not main scheme applicant","All","5","5"," ","0"
"2023","Female","30 - 34","Wales","Not main scheme applicant","All","5","5"," ","0"
"2023","Male","30 - 34","Wales","Not main scheme applicant","All","5","5"," ","0"
"2022","Female","35 and over","Wales","Not main scheme applicant","All","15","10","0.786","0"
"2023","Female","35 and over","Wales","Not main scheme applicant","All","5","5"," ","0"
"2022","Male","35 and over","Wales","Not main scheme applicant","All","5","5"," ","0"
"2023","Male","35 and over","Wales","Not main scheme applicant","All","10","10"," ","0"
"2022","Female","25 - 29","Not EU","Not main scheme applicant","All","5","0"," ","0"
"2020","Female","25 - 29","EU (excluding UK)","Not main scheme applicant","All","5","0"," ","0"
"2019","Female","21 - 24","Northern Ireland","Main scheme applicant","All","45","10"," ","0"
"2020","Female","21 - 24","Northern Ireland","Main scheme applicant","All","35","10"," ","0"
"2021","Female","21 - 24","Northern Ireland","Main scheme applicant","All","45","15","0.311","0"
"2022","Female","21 - 24","Northern Ireland","Main scheme applicant","All","30","10"," ","0"
"2023","Female","21 - 24","Northern Ireland","Main scheme applicant","All","20","5"," ","0"
"2019","Male","21 - 24","Northern Ireland","Main scheme applicant","All","15","0"," ","0"
"2020","Male","21 - 24","Northern Ireland","Main scheme applicant","All","10","0"," ","0"
"2021","Male","21 - 24","Northern Ireland","Main scheme applicant","All","20","0"," ","0"
"2022","Male","21 - 24","Northern Ireland","Main scheme applicant","All","15","5"," ","0"
"2023","Male","21 - 24","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2019","Female","25 - 29","Northern Ireland","Main scheme applicant","All","15","10"," ","0"
"2020","Female","25 - 29","Northern Ireland","Main scheme applicant","All","15","5"," ","0"
"2021","Female","25 - 29","Northern Ireland","Main scheme applicant","All","15","5"," ","0"
"2022","Female","25 - 29","Northern Ireland","Main scheme applicant","All","10","5"," ","0"
"2023","Female","25 - 29","Northern Ireland","Main scheme applicant","All","10","5"," ","0"
"2019","Male","25 - 29","Northern Ireland","Main scheme applicant","All","10","5"," ","0"
"2020","Male","25 - 29","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2021","Male","25 - 29","Northern Ireland","Main scheme applicant","All","10","5"," ","0"
"2022","Male","25 - 29","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2023","Male","25 - 29","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2021","Female","30 - 34","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2022","Female","30 - 34","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2020","Male","30 - 34","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2019","Female","35 and over","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2020","Female","18","England","Main scheme applicant","All","5","0"," ","0"
"2022","Female","18","England","Main scheme applicant","All","5","0"," ","0"
