"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2010","Northern Ireland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","35","5"," "
"2011","Northern Ireland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","25","5"," "
"2012","Northern Ireland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","30","10","0.323"
"2013","Northern Ireland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","50","5"," "
"2014","Northern Ireland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","35","5"," "
"2015","Northern Ireland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","35","5"," "
"2016","Northern Ireland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","35","5"," "
"2017","Northern Ireland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","40","5"," "
"2018","Northern Ireland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","40","5"," "
"2019","Northern Ireland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","25","0"," "
"2020","Northern Ireland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","25","0"," "
"2021","Northern Ireland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","50","5"," "
"2022","Northern Ireland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","35","0"," "
"2023","Northern Ireland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","35","0"," "
"2006","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","3765","2300","0.61"
"2007","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","4000","2540","0.634"
"2008","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","4270","2730","0.639"
"2009","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","4600","2920","0.635"
"2010","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","5915","3180","0.537"
"2011","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","6275","3340","0.532"
"2012","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","6215","3365","0.541"
"2013","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","6585","3640","0.553"
"2014","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","6770","3880","0.5730000000000001"
"2015","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","8230","4680","0.5690000000000001"
"2016","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","8375","4855","0.58"
"2017","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","8190","5015","0.612"
"2018","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","8320","5090","0.612"
"2019","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","8105","4940","0.609"
"2020","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","8190","5220","0.637"
"2021","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","8630","4920","0.5700000000000001"
"2022","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","6920","4030","0.582"
"2023","Scotland","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","6265","3960","0.632"
"2006","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","80","15","0.16"
"2007","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","65","5"," "
"2008","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","65","10","0.164"
"2009","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","60","10"," "
"2010","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","90","10"," "
"2011","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","70","10"," "
"2012","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","55","10"," "
"2013","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","45","10","0.255"
"2014","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","45","5"," "
"2015","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","35","5"," "
"2016","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","50","10"," "
"2017","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","45","5"," "
"2018","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","40","5"," "
"2019","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","35","5"," "
"2020","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","35","10","0.314"
"2021","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","50","5"," "
"2022","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","50","5"," "
"2023","Wales","21 - 24","Scotland","All","Main scheme applicant","Main scheme application","50","10","0.192"
"2006","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","320","95","0.292"
"2007","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","285","90","0.319"
"2008","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","350","120","0.338"
"2009","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","345","105","0.309"
"2010","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","445","115","0.26"
"2011","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","380","70","0.185"
"2012","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","345","85","0.246"
"2013","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","340","85","0.248"
"2014","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","335","70","0.215"
"2015","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","320","85","0.261"
"2016","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","340","90","0.269"
"2017","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","275","70","0.254"
"2018","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","205","55","0.256"
"2019","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","260","65","0.252"
"2020","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","265","70","0.267"
"2021","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","315","70","0.217"
"2022","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","280","65","0.228"
"2023","England","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","225","45","0.194"
"2006","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2007","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","15","0"," "
"2008","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","15","0"," "
"2009","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","20","5"," "
"2010","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","15","0"," "
"2011","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2012","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","20","5"," "
"2013","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","20","0"," "
"2014","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2015","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","25","5"," "
"2016","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","20","0"," "
"2017","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","15","0"," "
"2018","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","15","0"," "
"2019","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2020","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","15","0"," "
"2021","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","15","0"," "
"2022","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","25","0"," "
"2023","Northern Ireland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","15","0"," "
"2006","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","1690","1015","0.6"
"2007","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","1795","1100","0.613"
"2008","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","1915","1170","0.612"
"2009","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","2195","1385","0.629"
"2010","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","3160","1655","0.524"
"2011","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","3185","1650","0.517"
"2012","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","3010","1560","0.518"
"2013","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","3125","1625","0.52"
"2014","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","3345","1800","0.538"
"2015","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","4595","2425","0.528"
"2016","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","4840","2590","0.535"
"2017","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","4755","2750","0.579"
"2018","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","4695","2760","0.588"
"2019","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","4590","2685","0.585"
"2020","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","4910","3035","0.619"
"2021","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","5640","3185","0.5650000000000001"
"2022","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","4265","2540","0.595"
"2023","Scotland","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","3310","2025","0.613"
"2006","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","35","5"," "
"2007","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","25","0"," "
"2008","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","35","5"," "
"2009","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","35","5"," "
"2010","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","35","5"," "
"2011","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","30","5"," "
"2012","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","25","5"," "
"2013","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","30","0"," "
"2014","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","25","0"," "
"2015","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","25","0"," "
"2016","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","25","0"," "
"2017","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","20","5"," "
"2018","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","20","5"," "
"2019","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","35","5"," "
"2020","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","25","5"," "
"2021","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","35","5"," "
"2022","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","40","5"," "
"2023","Wales","25 - 29","Scotland","All","Main scheme applicant","Main scheme application","25","0"," "
"2006","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","110","20","0.20400000000000001"
"2007","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","110","30","0.277"
"2008","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","115","35","0.316"
"2009","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","115","25","0.226"
"2010","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","165","40","0.241"
"2011","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","160","35","0.231"
"2012","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","140","30","0.20600000000000002"
"2013","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","115","25","0.20500000000000002"
"2014","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","110","20","0.2"
"2015","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","115","25","0.214"
"2016","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","95","20","0.20600000000000002"
"2017","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","85","25","0.274"
"2018","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","90","15","0.167"
"2019","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","90","15","0.18"
"2020","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","85","20","0.221"
"2021","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","105","30","0.276"
"2022","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","105","15","0.126"
"2023","England","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","90","15","0.185"
"2006","Northern Ireland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2007","Northern Ireland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2008","Northern Ireland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2009","Northern Ireland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2010","Northern Ireland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2011","Northern Ireland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2012","Northern Ireland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2014","Northern Ireland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2015","Northern Ireland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2016","Northern Ireland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2017","Northern Ireland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2018","Northern Ireland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2020","Northern Ireland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2021","Northern Ireland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2022","Northern Ireland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2006","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","855","525","0.617"
"2007","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","785","500","0.641"
"2008","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","785","485","0.619"
"2009","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","995","630","0.63"
"2010","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","1570","820","0.523"
"2011","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","1685","900","0.534"
"2012","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","1555","825","0.532"
"2013","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","1620","850","0.527"
"2014","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","1705","895","0.526"
"2015","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","2245","1155","0.514"
"2016","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","2395","1215","0.507"
"2017","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","2445","1405","0.5750000000000001"
"2018","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","2495","1415","0.5670000000000001"
"2019","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","2480","1455","0.587"
"2020","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","2635","1590","0.604"
"2021","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","2990","1650","0.552"
"2022","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","2450","1430","0.583"
"2023","Scotland","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","1965","1255","0.638"
"2006","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","20","5"," "
"2007","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","15","0"," "
"2008","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2009","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2010","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2011","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","25","0"," "
"2012","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2013","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2014","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","10","5"," "
"2015","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2016","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2017","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2018","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","15","5"," "
"2019","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","10","5"," "
"2020","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2021","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","20","0"," "
"2022","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2023","Wales","30 - 34","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2006","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","110","30","0.277"
"2007","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","100","35","0.33"
"2008","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","90","25","0.253"
"2009","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","115","40","0.339"
"2010","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","160","45","0.29"
"2011","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","130","25","0.20500000000000002"
"2012","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","125","30","0.23800000000000002"
"2013","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","105","20","0.183"
"2014","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","115","15","0.15"
"2015","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","120","30","0.248"
"2016","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","115","30","0.259"
"2017","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","115","35","0.301"
"2018","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","100","20","0.22"
"2019","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","100","20","0.218"
"2020","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","95","25","0.277"
"2021","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","125","30","0.246"
"2022","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","125","35","0.28500000000000003"
"2023","England","35 and over","Scotland","All","Main scheme applicant","Main scheme application","115","20","0.19"
"2006","Northern Ireland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2007","Northern Ireland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2011","Northern Ireland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2013","Northern Ireland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2014","Northern Ireland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2017","Northern Ireland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2018","Northern Ireland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2021","Northern Ireland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2022","Northern Ireland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2023","Northern Ireland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2006","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","1475","965","0.656"
"2007","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","1440","930","0.647"
"2008","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","1310","835","0.636"
"2009","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","1440","880","0.611"
"2010","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","2490","1455","0.585"
"2011","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","2300","1290","0.561"
"2012","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","2130","1125","0.529"
"2013","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","2100","1125","0.535"
"2014","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","2300","1220","0.53"
"2015","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","3125","1630","0.522"
"2016","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","3440","1720","0.499"
"2017","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","3555","1885","0.53"
"2018","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","3905","2100","0.538"
"2019","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","3925","2110","0.538"
"2020","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","4380","2570","0.586"
"2021","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","4590","2415","0.526"
"2022","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","3650","2180","0.598"
"2023","Scotland","35 and over","Scotland","All","Main scheme applicant","Main scheme application","3220","2000","0.62"
"2006","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2007","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","15","5"," "
"2008","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2009","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2010","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2011","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","15","5"," "
"2012","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2013","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2014","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","10","5"," "
"2015","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2016","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2017","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2018","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","10","0"," "
"2019","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2020","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","5","0"," "
"2021","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","15","0"," "
"2022","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","15","0"," "
"2023","Wales","35 and over","Scotland","All","Main scheme applicant","Main scheme application","15","5"," "
"2006","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","50","35","0.654"
"2007","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","55","30","0.5"
"2008","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","40","15","0.41500000000000004"
"2009","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","40","20","0.439"
"2010","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","40","20","0.537"
"2011","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","35","20","0.559"
"2012","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","25","10"," "
"2013","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","35","15","0.47200000000000003"
"2014","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","30","15","0.464"
"2015","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","20","15","0.7000000000000001"
"2016","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","25","15","0.609"
"2017","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","20","10"," "
"2018","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","25","20","0.731"
"2019","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","20","10","0.55"
"2020","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","20","15","0.619"
"2021","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","15","5"," "
"2022","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","30","15","0.448"
"2023","England","17 and under","Wales","All","Main scheme applicant","Main scheme application","35","15","0.394"
"2006","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","15","5"," "
"2007","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","10","0"," "
"2008","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2009","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2010","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2011","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2012","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2013","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2014","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2015","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2016","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","10","0"," "
"2017","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2018","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2020","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2021","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2022","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","15","5"," "
"2023","Scotland","17 and under","Wales","All","Main scheme applicant","Main scheme application","5","0"," "
"2006","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","30","10","0.313"
"2007","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","40","20","0.47600000000000003"
"2008","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","40","15","0.421"
"2009","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","30","15","0.548"
"2010","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","35","15","0.371"
"2011","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","35","15","0.429"
"2012","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","20","5"," "
"2013","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","30","10"," "
"2014","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","10","5"," "
"2015","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","10","5"," "
"2016","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","15","5"," "
"2017","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","10","5"," "
"2018","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","10","5"," "
"2019","Wales","17 and under","Wales","All","Main scheme applicant","Main scheme application","15","10"," "
