"Year","Provider country","Age group","Domicile","Gender","Main scheme applications","Main scheme offers","Main scheme offer rate"
"2021","England","19","All","Female","14085","5960","0.423"
"2022","England","19","All","Female","14385","5210","0.362"
"2023","England","19","All","Female","11625","4705","0.405"
"2019","Northern Ireland","19","All","Female","990","280","0.28400000000000003"
"2020","Northern Ireland","19","All","Female","960","415","0.433"
"2021","Northern Ireland","19","All","Female","1070","305","0.28600000000000003"
"2022","Northern Ireland","19","All","Female","965","250","0.261"
"2023","Northern Ireland","19","All","Female","770","270","0.34900000000000003"
"2019","Scotland","19","All","Female","2545","1005","0.395"
"2020","Scotland","19","All","Female","2480","985","0.397"
"2021","Scotland","19","All","Female","2545","955","0.374"
"2022","Scotland","19","All","Female","2015","715","0.355"
"2023","Scotland","19","All","Female","1725","805","0.466"
"2019","Wales","19","All","Female","1000","360","0.361"
"2020","Wales","19","All","Female","775","300","0.386"
"2021","Wales","19","All","Female","905","315","0.34800000000000003"
"2022","Wales","19","All","Female","860","295","0.34400000000000003"
"2023","Wales","19","All","Female","645","260","0.405"
"2019","England","20","All","Female","6375","2500","0.392"
"2020","England","20","All","Female","6975","2975","0.427"
"2021","England","20","All","Female","7880","3200","0.406"
"2022","England","20","All","Female","7410","2615","0.353"
"2023","England","20","All","Female","6990","2570","0.367"
"2019","Northern Ireland","20","All","Female","550","130","0.23800000000000002"
"2020","Northern Ireland","20","All","Female","495","175","0.34900000000000003"
"2021","Northern Ireland","20","All","Female","450","125","0.273"
"2022","Northern Ireland","20","All","Female","545","180","0.327"
"2023","Northern Ireland","20","All","Female","430","145","0.342"
"2019","Scotland","20","All","Female","1390","460","0.332"
"2020","Scotland","20","All","Female","1400","510","0.364"
"2021","Scotland","20","All","Female","1455","545","0.374"
"2022","Scotland","20","All","Female","1210","455","0.375"
"2023","Scotland","20","All","Female","910","375","0.41400000000000003"
"2019","Wales","20","All","Female","475","160","0.337"
"2020","Wales","20","All","Female","450","165","0.364"
"2021","Wales","20","All","Female","555","170","0.31"
"2022","Wales","20","All","Female","380","135","0.358"
"2023","Wales","20","All","Female","360","135","0.378"
"2019","England","21 - 24","All","Female","12500","4805","0.385"
"2020","England","21 - 24","All","Female","14095","6035","0.428"
"2021","England","21 - 24","All","Female","16810","7065","0.42"
"2022","England","21 - 24","All","Female","14625","5305","0.363"
"2023","England","21 - 24","All","Female","11765","4270","0.363"
"2019","Northern Ireland","21 - 24","All","Female","955","275","0.28700000000000003"
"2020","Northern Ireland","21 - 24","All","Female","800","310","0.386"
"2021","Northern Ireland","21 - 24","All","Female","1095","295","0.271"
"2022","Northern Ireland","21 - 24","All","Female","760","235","0.308"
"2023","Northern Ireland","21 - 24","All","Female","640","270","0.423"
"2019","Scotland","21 - 24","All","Female","2800","975","0.34700000000000003"
"2020","Scotland","21 - 24","All","Female","2955","1080","0.366"
"2021","Scotland","21 - 24","All","Female","3395","1170","0.34400000000000003"
"2022","Scotland","21 - 24","All","Female","2880","1065","0.369"
"2023","Scotland","21 - 24","All","Female","2345","1020","0.434"
"2019","Wales","21 - 24","All","Female","1020","405","0.399"
"2020","Wales","21 - 24","All","Female","1065","420","0.392"
"2021","Wales","21 - 24","All","Female","1180","460","0.391"
"2022","Wales","21 - 24","All","Female","835","310","0.37"
"2023","Wales","21 - 24","All","Female","615","215","0.34800000000000003"
"2019","England","25 - 29","All","Female","9450","3715","0.393"
"2020","England","25 - 29","All","Female","11195","4940","0.441"
"2021","England","25 - 29","All","Female","14970","6325","0.422"
"2022","England","25 - 29","All","Female","11810","4570","0.387"
"2023","England","25 - 29","All","Female","9330","3400","0.365"
"2019","Northern Ireland","25 - 29","All","Female","530","170","0.321"
"2020","Northern Ireland","25 - 29","All","Female","470","185","0.398"
"2021","Northern Ireland","25 - 29","All","Female","625","170","0.274"
"2022","Northern Ireland","25 - 29","All","Female","415","135","0.32"
"2023","Northern Ireland","25 - 29","All","Female","335","140","0.424"
"2019","Scotland","25 - 29","All","Female","1995","800","0.4"
"2020","Scotland","25 - 29","All","Female","2540","1000","0.394"
"2021","Scotland","25 - 29","All","Female","3070","1135","0.37"
"2022","Scotland","25 - 29","All","Female","2510","995","0.397"
"2023","Scotland","25 - 29","All","Female","1855","825","0.444"
"2019","Wales","25 - 29","All","Female","880","395","0.448"
"2020","Wales","25 - 29","All","Female","935","440","0.47300000000000003"
"2021","Wales","25 - 29","All","Female","925","390","0.424"
"2022","Wales","25 - 29","All","Female","830","345","0.41300000000000003"
"2023","Wales","25 - 29","All","Female","510","200","0.388"
"2019","England","30 - 34","All","Female","6585","2670","0.405"
"2020","England","30 - 34","All","Female","8710","3770","0.433"
"2021","England","30 - 34","All","Female","11280","4695","0.41600000000000004"
"2022","England","30 - 34","All","Female","10470","4020","0.384"
"2023","England","30 - 34","All","Female","7905","2860","0.362"
"2019","Northern Ireland","30 - 34","All","Female","370","120","0.327"
"2020","Northern Ireland","30 - 34","All","Female","315","125","0.4"
"2021","Northern Ireland","30 - 34","All","Female","370","125","0.343"
"2022","Northern Ireland","30 - 34","All","Female","360","125","0.353"
"2023","Northern Ireland","30 - 34","All","Female","265","90","0.34"
"2019","Scotland","30 - 34","All","Female","1390","540","0.388"
"2020","Scotland","30 - 34","All","Female","1515","590","0.39"
"2021","Scotland","30 - 34","All","Female","2075","780","0.376"
"2022","Scotland","30 - 34","All","Female","1925","735","0.382"
"2023","Scotland","30 - 34","All","Female","1310","640","0.487"
"2019","Wales","30 - 34","All","Female","500","245","0.486"
"2020","Wales","30 - 34","All","Female","590","265","0.453"
"2021","Wales","30 - 34","All","Female","650","280","0.431"
"2022","Wales","30 - 34","All","Female","570","225","0.396"
"2023","Wales","30 - 34","All","Female","410","175","0.429"
"2019","England","35 and over","All","Female","15395","5310","0.34500000000000003"
"2020","England","35 and over","All","Female","21725","8490","0.391"
"2021","England","35 and over","All","Female","25985","9340","0.36"
"2022","England","35 and over","All","Female","25185","8285","0.329"
"2023","England","35 and over","All","Female","22475","7740","0.34400000000000003"
"2019","Northern Ireland","35 and over","All","Female","410","135","0.329"
"2020","Northern Ireland","35 and over","All","Female","320","150","0.47500000000000003"
"2021","Northern Ireland","35 and over","All","Female","410","115","0.28"
"2022","Northern Ireland","35 and over","All","Female","425","150","0.355"
"2023","Northern Ireland","35 and over","All","Female","325","130","0.4"
"2019","Scotland","35 and over","All","Female","2230","820","0.367"
"2020","Scotland","35 and over","All","Female","2760","1045","0.379"
"2021","Scotland","35 and over","All","Female","3015","1135","0.376"
"2022","Scotland","35 and over","All","Female","2865","1155","0.403"
"2023","Scotland","35 and over","All","Female","2480","1160","0.467"
"2019","Wales","35 and over","All","Female","740","300","0.403"
"2020","Wales","35 and over","All","Female","770","315","0.406"
"2021","Wales","35 and over","All","Female","905","385","0.425"
"2022","Wales","35 and over","All","Female","785","325","0.41100000000000003"
"2023","Wales","35 and over","All","Female","685","265","0.39"
"2019","England","17 and under","All","Male","20","0"," "
"2020","England","17 and under","All","Male","20","5"," "
"2021","England","17 and under","All","Male","30","5"," "
"2022","England","17 and under","All","Male","65","10"," "
"2023","England","17 and under","All","Male","100","10","0.1"
"2021","Northern Ireland","17 and under","All","Male","5","0"," "
"2022","Northern Ireland","17 and under","All","Male","10","0"," "
"2019","Scotland","17 and under","All","Male","10","5"," "
"2020","Scotland","17 and under","All","Male","10","0"," "
"2021","Scotland","17 and under","All","Male","25","5"," "
"2022","Scotland","17 and under","All","Male","10","0"," "
"2023","Scotland","17 and under","All","Male","10","0"," "
"2022","Wales","17 and under","All","Male","5","0"," "
"2023","Wales","17 and under","All","Male","5","0"," "
"2019","England","18","All","Male","1060","530","0.498"
"2020","England","18","All","Male","1100","530","0.483"
"2021","England","18","All","Male","1580","770","0.487"
"2022","England","18","All","Male","2125","1000","0.47100000000000003"
"2023","England","18","All","Male","1740","805","0.461"
"2019","Northern Ireland","18","All","Male","125","20","0.152"
"2020","Northern Ireland","18","All","Male","110","20","0.17300000000000001"
"2021","Northern Ireland","18","All","Male","185","30","0.168"
"2022","Northern Ireland","18","All","Male","145","30","0.214"
"2023","Northern Ireland","18","All","Male","140","50","0.357"
"2019","Scotland","18","All","Male","275","125","0.451"
"2020","Scotland","18","All","Male","215","95","0.442"
"2021","Scotland","18","All","Male","305","125","0.403"
"2022","Scotland","18","All","Male","275","110","0.393"
"2023","Scotland","18","All","Male","250","145","0.5720000000000001"
"2019","Wales","18","All","Male","60","15","0.28300000000000003"
"2020","Wales","18","All","Male","65","30","0.462"
"2021","Wales","18","All","Male","100","45","0.47000000000000003"
"2022","Wales","18","All","Male","140","50","0.371"
"2023","Wales","18","All","Male","130","65","0.492"
"2019","England","19","All","Male","770","305","0.394"
"2020","England","19","All","Male","810","360","0.442"
"2021","England","19","All","Male","980","385","0.395"
"2022","England","19","All","Male","1315","395","0.3"
"2023","England","19","All","Male","1130","385","0.339"
"2019","Northern Ireland","19","All","Male","60","20","0.317"
"2020","Northern Ireland","19","All","Male","75","35","0.493"
"2021","Northern Ireland","19","All","Male","65","10","0.169"
"2022","Northern Ireland","19","All","Male","60","10","0.183"
"2023","Northern Ireland","19","All","Male","30","10","0.4"
"2019","Scotland","19","All","Male","165","75","0.442"
"2020","Scotland","19","All","Male","140","55","0.379"
"2021","Scotland","19","All","Male","165","65","0.406"
"2022","Scotland","19","All","Male","145","50","0.34500000000000003"
"2023","Scotland","19","All","Male","135","70","0.519"
"2019","Wales","19","All","Male","65","25","0.385"
"2020","Wales","19","All","Male","60","25","0.45"
"2021","Wales","19","All","Male","65","25","0.354"
"2022","Wales","19","All","Male","70","20","0.28600000000000003"
"2023","Wales","19","All","Male","65","30","0.431"
"2019","England","20","All","Male","580","230","0.398"
"2020","England","20","All","Male","605","220","0.36"
"2021","England","20","All","Male","785","275","0.35000000000000003"
"2022","England","20","All","Male","935","260","0.279"
"2023","England","20","All","Male","825","300","0.361"
"2019","Northern Ireland","20","All","Male","45","5"," "
"2020","Northern Ireland","20","All","Male","50","20","0.36"
"2021","Northern Ireland","20","All","Male","45","5"," "
"2022","Northern Ireland","20","All","Male","55","5"," "
"2023","Northern Ireland","20","All","Male","40","10"," "
"2019","Scotland","20","All","Male","115","45","0.391"
"2020","Scotland","20","All","Male","135","60","0.437"
"2021","Scotland","20","All","Male","100","35","0.36"
"2022","Scotland","20","All","Male","130","60","0.446"
"2023","Scotland","20","All","Male","65","30","0.431"
"2019","Wales","20","All","Male","30","10"," "
"2020","Wales","20","All","Male","45","15","0.311"
"2021","Wales","20","All","Male","45","20","0.489"
"2022","Wales","20","All","Male","45","10"," "
"2023","Wales","20","All","Male","70","20","0.3"
"2019","England","21 - 24","All","Male","1585","555","0.35100000000000003"
"2020","England","21 - 24","All","Male","1455","545","0.375"
"2021","England","21 - 24","All","Male","2100","750","0.358"
"2022","England","21 - 24","All","Male","2300","655","0.28500000000000003"
"2023","England","21 - 24","All","Male","2000","585","0.293"
"2019","Northern Ireland","21 - 24","All","Male","80","25","0.28800000000000003"
"2020","Northern Ireland","21 - 24","All","Male","80","25","0.325"
"2021","Northern Ireland","21 - 24","All","Male","115","25","0.217"
"2022","Northern Ireland","21 - 24","All","Male","105","25","0.248"
"2023","Northern Ireland","21 - 24","All","Male","80","30","0.35000000000000003"
"2019","Scotland","21 - 24","All","Male","315","110","0.356"
"2020","Scotland","21 - 24","All","Male","350","130","0.369"
"2021","Scotland","21 - 24","All","Male","380","125","0.329"
"2022","Scotland","21 - 24","All","Male","295","105","0.363"
"2023","Scotland","21 - 24","All","Male","285","115","0.396"
"2019","Wales","21 - 24","All","Male","120","45","0.383"
"2020","Wales","21 - 24","All","Male","130","45","0.354"
"2021","Wales","21 - 24","All","Male","165","55","0.333"
"2022","Wales","21 - 24","All","Male","120","30","0.233"
"2023","Wales","21 - 24","All","Male","135","55","0.393"
"2019","England","25 - 29","All","Male","1330","455","0.341"
"2020","England","25 - 29","All","Male","1725","685","0.396"
"2021","England","25 - 29","All","Male","2065","745","0.361"
"2022","England","25 - 29","All","Male","2250","635","0.28200000000000003"
"2023","England","25 - 29","All","Male","1775","525","0.297"
"2019","Northern Ireland","25 - 29","All","Male","65","15","0.215"
"2020","Northern Ireland","25 - 29","All","Male","40","15","0.325"
"2021","Northern Ireland","25 - 29","All","Male","55","15","0.255"
"2022","Northern Ireland","25 - 29","All","Male","45","0"," "
"2023","Northern Ireland","25 - 29","All","Male","55","25","0.455"
"2019","Scotland","25 - 29","All","Male","330","125","0.379"
"2020","Scotland","25 - 29","All","Male","365","120","0.323"
"2021","Scotland","25 - 29","All","Male","455","160","0.356"
"2022","Scotland","25 - 29","All","Male","375","130","0.352"
"2023","Scotland","25 - 29","All","Male","235","90","0.387"
"2019","Wales","25 - 29","All","Male","115","50","0.426"
"2020","Wales","25 - 29","All","Male","145","55","0.379"
"2021","Wales","25 - 29","All","Male","160","60","0.369"
"2022","Wales","25 - 29","All","Male","135","35","0.259"
"2023","Wales","25 - 29","All","Male","115","30","0.252"
"2019","England","30 - 34","All","Male","1100","365","0.334"
"2020","England","30 - 34","All","Male","1465","500","0.343"
"2021","England","30 - 34","All","Male","1885","600","0.318"
"2022","England","30 - 34","All","Male","1825","495","0.272"
"2023","England","30 - 34","All","Male","1780","480","0.269"
"2019","Northern Ireland","30 - 34","All","Male","50","20","0.44"
"2020","Northern Ireland","30 - 34","All","Male","30","15","0.5"
"2021","Northern Ireland","30 - 34","All","Male","55","25","0.418"
"2022","Northern Ireland","30 - 34","All","Male","45","10","0.244"
"2023","Northern Ireland","30 - 34","All","Male","30","10","0.367"
"2019","Scotland","30 - 34","All","Male","210","65","0.31"
"2020","Scotland","30 - 34","All","Male","270","90","0.326"
"2021","Scotland","30 - 34","All","Male","260","85","0.327"
"2022","Scotland","30 - 34","All","Male","290","85","0.297"
"2023","Scotland","30 - 34","All","Male","220","80","0.373"
"2019","Wales","30 - 34","All","Male","80","20","0.23700000000000002"
"2020","Wales","30 - 34","All","Male","120","40","0.317"
"2021","Wales","30 - 34","All","Male","100","30","0.32"
"2022","Wales","30 - 34","All","Male","100","30","0.32"
"2023","Wales","30 - 34","All","Male","55","20","0.327"
"2019","England","35 and over","All","Male","4685","1395","0.298"
"2020","England","35 and over","All","Male","7060","2250","0.319"
"2021","England","35 and over","All","Male","8020","2060","0.257"
"2022","England","35 and over","All","Male","8560","2100","0.245"
"2023","England","35 and over","All","Male","8080","2175","0.269"
"2019","Northern Ireland","35 and over","All","Male","60","20","0.317"
"2020","Northern Ireland","35 and over","All","Male","40","10","0.3"
"2021","Northern Ireland","35 and over","All","Male","50","5"," "
"2022","Northern Ireland","35 and over","All","Male","65","20","0.308"
"2023","Northern Ireland","35 and over","All","Male","45","10","0.244"
"2019","Scotland","35 and over","All","Male","395","130","0.334"
"2020","Scotland","35 and over","All","Male","510","160","0.31"
"2021","Scotland","35 and over","All","Male","575","170","0.296"
"2022","Scotland","35 and over","All","Male","510","190","0.375"
"2023","Scotland","35 and over","All","Male","435","180","0.41100000000000003"
"2019","Wales","35 and over","All","Male","135","25","0.193"
"2020","Wales","35 and over","All","Male","215","60","0.28400000000000003"
"2021","Wales","35 and over","All","Male","150","35","0.233"
"2022","Wales","35 and over","All","Male","160","35","0.225"
"2023","Wales","35 and over","All","Male","170","45","0.253"
"2019","All","17 and under","All","Female","450","135","0.298"
"2020","All","17 and under","All","Female","475","150","0.318"
"2021","All","17 and under","All","Female","640","140","0.217"
"2022","All","17 and under","All","Female","855","215","0.249"
"2023","All","17 and under","All","Female","730","185","0.251"
"2019","All","18","All","Female","34605","15580","0.45"
"2020","All","18","All","Female","36975","17855","0.483"
"2021","All","18","All","Female","46860","22380","0.47800000000000004"
"2022","All","18","All","Female","47100","20780","0.441"
"2023","All","18","All","Female","37065","18750","0.506"
"2019","All","19","All","Female","16730","6650","0.398"
"2020","All","19","All","Female","16080","6885","0.428"
"2021","All","19","All","Female","18605","7535","0.405"
"2022","All","19","All","Female","18230","6475","0.355"
"2023","All","19","All","Female","14770","6035","0.40900000000000003"
"2019","All","20","All","Female","8790","3255","0.37"
"2020","All","20","All","Female","9320","3820","0.41000000000000003"
"2021","All","20","All","Female","10340","4040","0.391"
"2022","All","20","All","Female","9545","3385","0.355"
"2023","All","20","All","Female","8690","3230","0.371"
"2019","All","21 - 24","All","Female","17275","6460","0.374"
"2020","All","21 - 24","All","Female","18910","7840","0.41500000000000004"
"2021","All","21 - 24","All","Female","22485","8990","0.4"
"2022","All","21 - 24","All","Female","19100","6915","0.362"
"2023","All","21 - 24","All","Female","15365","5770","0.376"
"2019","All","25 - 29","All","Female","12850","5080","0.395"
"2020","All","25 - 29","All","Female","15140","6575","0.434"
"2021","All","25 - 29","All","Female","19590","8025","0.41000000000000003"
"2022","All","25 - 29","All","Female","15565","6045","0.388"
"2023","All","25 - 29","All","Female","12035","4565","0.379"
"2019","All","30 - 34","All","Female","8845","3570","0.404"
"2020","All","30 - 34","All","Female","11130","4755","0.427"
"2021","All","30 - 34","All","Female","14375","5885","0.40900000000000003"
"2022","All","30 - 34","All","Female","13320","5110","0.383"
"2023","All","30 - 34","All","Female","9890","3765","0.381"
"2019","All","35 and over","All","Female","18775","6565","0.35000000000000003"
"2020","All","35 and over","All","Female","25580","10000","0.391"
"2021","All","35 and over","All","Female","30320","10975","0.362"
"2022","All","35 and over","All","Female","29260","9915","0.339"
"2023","All","35 and over","All","Female","25960","9295","0.358"
"2019","All","17 and under","All","Male","30","5"," "
"2020","All","17 and under","All","Male","35","5"," "
"2021","All","17 and under","All","Male","60","10","0.2"
"2022","All","17 and under","All","Male","90","10","0.133"
"2023","All","17 and under","All","Male","115","10","0.10400000000000001"
"2019","All","18","All","Male","1520","690","0.453"
"2020","All","18","All","Male","1485","675","0.455"
"2021","All","18","All","Male","2170","970","0.447"
"2022","All","18","All","Male","2685","1190","0.444"
"2023","All","18","All","Male","2260","1060","0.46900000000000003"
"2019","All","19","All","Male","1060","420","0.396"
"2020","All","19","All","Male","1080","475","0.44"
"2021","All","19","All","Male","1280","490","0.381"
"2022","All","19","All","Male","1590","475","0.299"
"2023","All","19","All","Male","1360","495","0.363"
"2019","All","20","All","Male","770","290","0.377"
"2020","All","20","All","Male","835","310","0.37"
"2021","All","20","All","Male","975","340","0.34800000000000003"
"2022","All","20","All","Male","1165","335","0.28600000000000003"
"2023","All","20","All","Male","1000","355","0.356"
"2019","All","21 - 24","All","Male","2105","740","0.35100000000000003"
"2020","All","21 - 24","All","Male","2015","745","0.37"
"2021","All","21 - 24","All","Male","2760","955","0.34600000000000003"
"2022","All","21 - 24","All","Male","2820","815","0.29"
"2023","All","21 - 24","All","Male","2505","780","0.311"
"2019","All","25 - 29","All","Male","1845","640","0.34800000000000003"
"2020","All","25 - 29","All","Male","2275","870","0.382"
"2021","All","25 - 29","All","Male","2730","980","0.359"
"2022","All","25 - 29","All","Male","2805","805","0.28600000000000003"
"2023","All","25 - 29","All","Male","2180","670","0.308"
"2019","All","30 - 34","All","Male","1440","475","0.328"
"2020","All","30 - 34","All","Male","1885","645","0.341"
"2021","All","30 - 34","All","Male","2300","740","0.321"
"2022","All","30 - 34","All","Male","2255","625","0.277"
"2023","All","30 - 34","All","Male","2080","590","0.28300000000000003"
"2019","All","35 and over","All","Male","5270","1570","0.298"
"2020","All","35 and over","All","Male","7825","2480","0.317"
"2021","All","35 and over","All","Male","8795","2275","0.258"
"2022","All","35 and over","All","Male","9290","2345","0.253"
"2023","All","35 and over","All","Male","8735","2410","0.276"
"2019","England","All","All","Female","88640","36400","0.41100000000000003"
"2020","England","All","All","Female","103120","45875","0.445"
"2021","England","All","All","Female","127640","55175","0.432"
"2022","England","All","All","Female","121255","47175","0.389"
"2023","England","All","All","Female","99845","40660","0.40700000000000003"
"2019","Northern Ireland","All","All","Female","5940","1655","0.278"
"2020","Northern Ireland","All","All","Female","5500","2085","0.379"
"2021","Northern Ireland","All","All","Female","6665","1880","0.28200000000000003"
"2022","Northern Ireland","All","All","Female","6195","1890","0.305"
"2023","Northern Ireland","All","All","Female","5100","1945","0.381"
"2019","Scotland","All","All","Female","17395","6760","0.389"
"2020","Scotland","All","All","Female","18565","7300","0.393"
"2021","Scotland","All","All","Female","21415","8045","0.376"
"2022","Scotland","All","All","Female","18980","7375","0.389"
"2023","Scotland","All","All","Female","14575","6885","0.47300000000000003"
"2019","Wales","All","All","Female","6350","2485","0.391"
"2020","Wales","All","All","Female","6425","2615","0.40700000000000003"
"2021","Wales","All","All","Female","7500","2865","0.382"
"2022","Wales","All","All","Female","6545","2385","0.365"
"2023","Wales","All","All","Female","4980","2110","0.423"
"2019","England","All","All","Male","11125","3835","0.34500000000000003"
"2020","England","All","All","Male","14245","5090","0.357"
"2021","England","All","All","Male","17445","5595","0.321"
"2022","England","All","All","Male","19370","5550","0.28700000000000003"
"2023","England","All","All","Male","17420","5260","0.302"
"2019","Northern Ireland","All","All","Male","485","120","0.249"
"2020","Northern Ireland","All","All","Male","420","140","0.333"
"2021","Northern Ireland","All","All","Male","580","120","0.203"
"2022","Northern Ireland","All","All","Male","530","105","0.2"
"2023","Northern Ireland","All","All","Male","425","145","0.34400000000000003"
"2019","Scotland","All","All","Male","1820","680","0.373"
"2020","Scotland","All","All","Male","2000","700","0.35000000000000003"
"2021","Scotland","All","All","Male","2265","775","0.342"
"2022","Scotland","All","All","Male","2025","735","0.362"
"2023","Scotland","All","All","Male","1635","710","0.433"
"2019","Wales","All","All","Male","605","190","0.316"
"2020","Wales","All","All","Male","775","270","0.35000000000000003"
"2021","Wales","All","All","Male","785","275","0.34800000000000003"
"2022","Wales","All","All","Male","775","215","0.276"
"2023","Wales","All","All","Male","750","255","0.341"
"2019","All","All","All","Female","118320","47300","0.4"
"2020","All","All","All","Female","133605","57880","0.433"
"2021","All","All","All","Female","163220","67965","0.41600000000000004"
"2022","All","All","All","Female","152975","58830","0.385"
"2023","All","All","All","Female","124500","51600","0.41400000000000003"
"2019","All","All","All","Male","14035","4825","0.34400000000000003"
"2020","All","All","All","Male","17440","6205","0.356"
"2021","All","All","All","Male","21075","6760","0.321"
"2022","All","All","All","Male","22700","6605","0.291"
"2023","All","All","All","Male","20230","6370","0.315"
"2019","England","17 and under","Northern Ireland","All","5","0"," "
"2022","England","17 and under","Northern Ireland","All","5","0"," "
"2019","Northern Ireland","17 and under","Northern Ireland","All","5","0"," "
"2021","Northern Ireland","17 and under","Northern Ireland","All","5","0"," "
"2022","Northern Ireland","17 and under","Northern Ireland","All","5","0"," "
"2020","Scotland","17 and under","Northern Ireland","All","5","0"," "
"2019","England","18","Northern Ireland","All","805","255","0.317"
"2020","England","18","Northern Ireland","All","815","335","0.41000000000000003"
"2021","England","18","Northern Ireland","All","1070","555","0.517"
"2022","England","18","Northern Ireland","All","960","435","0.454"
"2023","England","18","Northern Ireland","All","645","305","0.47100000000000003"
"2019","Northern Ireland","18","Northern Ireland","All","2100","540","0.258"
"2020","Northern Ireland","18","Northern Ireland","All","2060","700","0.341"
"2021","Northern Ireland","18","Northern Ireland","All","2515","730","0.29"
"2022","Northern Ireland","18","Northern Ireland","All","2420","750","0.31"
"2023","Northern Ireland","18","Northern Ireland","All","2045","735","0.358"
"2019","Scotland","18","Northern Ireland","All","330","130","0.397"
"2020","Scotland","18","Northern Ireland","All","340","125","0.365"
"2021","Scotland","18","Northern Ireland","All","375","165","0.443"
"2022","Scotland","18","Northern Ireland","All","340","135","0.391"
"2023","Scotland","18","Northern Ireland","All","215","100","0.46"
"2019","Wales","18","Northern Ireland","All","15","5"," "
"2020","Wales","18","Northern Ireland","All","30","5"," "
"2021","Wales","18","Northern Ireland","All","60","35","0.583"
"2022","Wales","18","Northern Ireland","All","60","20","0.367"
"2023","Wales","18","Northern Ireland","All","55","30","0.527"
"2019","England","19","Northern Ireland","All","275","95","0.342"
"2020","England","19","Northern Ireland","All","285","110","0.386"
"2021","England","19","Northern Ireland","All","365","160","0.444"
"2022","England","19","Northern Ireland","All","225","105","0.467"
"2023","England","19","Northern Ireland","All","175","70","0.389"
"2019","Northern Ireland","19","Northern Ireland","All","945","280","0.298"
"2020","Northern Ireland","19","Northern Ireland","All","950","430","0.454"
"2021","Northern Ireland","19","Northern Ireland","All","965","295","0.304"
"2022","Northern Ireland","19","Northern Ireland","All","785","230","0.294"
"2023","Northern Ireland","19","Northern Ireland","All","600","200","0.33"
"2019","Scotland","19","Northern Ireland","All","140","45","0.314"
"2020","Scotland","19","Northern Ireland","All","100","35","0.37"
"2021","Scotland","19","Northern Ireland","All","105","40","0.381"
"2022","Scotland","19","Northern Ireland","All","75","20","0.267"
"2023","Scotland","19","Northern Ireland","All","40","10"," "
"2019","Wales","19","Northern Ireland","All","5","0"," "
"2020","Wales","19","Northern Ireland","All","5","0"," "
"2021","Wales","19","Northern Ireland","All","20","10"," "
"2022","Wales","19","Northern Ireland","All","10","5"," "
"2023","Wales","19","Northern Ireland","All","5","0"," "
"2019","England","20","Northern Ireland","All","110","35","0.309"
"2020","England","20","Northern Ireland","All","120","45","0.392"
"2021","England","20","Northern Ireland","All","160","60","0.369"
"2022","England","20","Northern Ireland","All","120","50","0.417"
"2023","England","20","Northern Ireland","All","95","50","0.516"
"2019","Northern Ireland","20","Northern Ireland","All","525","130","0.244"
"2020","Northern Ireland","20","Northern Ireland","All","475","180","0.375"
"2021","Northern Ireland","20","Northern Ireland","All","420","120","0.28300000000000003"
"2022","Northern Ireland","20","Northern Ireland","All","475","165","0.34700000000000003"
"2023","Northern Ireland","20","Northern Ireland","All","375","130","0.34700000000000003"
"2019","Scotland","20","Northern Ireland","All","60","15","0.25"
"2020","Scotland","20","Northern Ireland","All","80","30","0.4"
"2021","Scotland","20","Northern Ireland","All","40","10","0.275"
"2022","Scotland","20","Northern Ireland","All","40","15","0.325"
"2023","Scotland","20","Northern Ireland","All","30","10","0.333"
"2019","Wales","20","Northern Ireland","All","5","5"," "
"2020","Wales","20","Northern Ireland","All","5","0"," "
"2021","Wales","20","Northern Ireland","All","5","5"," "
"2023","Wales","20","Northern Ireland","All","5","0"," "
"2019","England","21 - 24","Northern Ireland","All","160","45","0.294"
"2020","England","21 - 24","Northern Ireland","All","155","65","0.406"
"2021","England","21 - 24","Northern Ireland","All","180","75","0.422"
"2022","England","21 - 24","Northern Ireland","All","160","65","0.41200000000000003"
"2023","England","21 - 24","Northern Ireland","All","120","45","0.375"
"2019","Northern Ireland","21 - 24","Northern Ireland","All","960","285","0.297"
"2020","Northern Ireland","21 - 24","Northern Ireland","All","810","320","0.396"
"2021","Northern Ireland","21 - 24","Northern Ireland","All","1100","300","0.274"
"2022","Northern Ireland","21 - 24","Northern Ireland","All","750","250","0.333"
"2023","Northern Ireland","21 - 24","Northern Ireland","All","620","255","0.40800000000000003"
"2019","Scotland","21 - 24","Northern Ireland","All","65","25","0.385"
"2020","Scotland","21 - 24","Northern Ireland","All","65","25","0.369"
"2021","Scotland","21 - 24","Northern Ireland","All","60","20","0.367"
"2022","Scotland","21 - 24","Northern Ireland","All","50","20","0.38"
"2023","Scotland","21 - 24","Northern Ireland","All","45","15","0.333"
"2019","Wales","21 - 24","Northern Ireland","All","5","0"," "
"2020","Wales","21 - 24","Northern Ireland","All","5","0"," "
"2021","Wales","21 - 24","Northern Ireland","All","10","5"," "
"2022","Wales","21 - 24","Northern Ireland","All","10","5"," "
"2019","England","25 - 29","Northern Ireland","All","40","15","0.35000000000000003"
"2020","England","25 - 29","Northern Ireland","All","35","15","0.4"
"2021","England","25 - 29","Northern Ireland","All","45","15","0.378"
"2022","England","25 - 29","Northern Ireland","All","35","15","0.371"
"2023","England","25 - 29","Northern Ireland","All","40","10","0.25"
"2019","Northern Ireland","25 - 29","Northern Ireland","All","550","175","0.318"
"2020","Northern Ireland","25 - 29","Northern Ireland","All","475","190","0.402"
