"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2023","Other main scheme choice","35 and over","All","Male","Main scheme applicant","All","10"
"2019","Main scheme firm choice","35 and over","All","Male","Main scheme applicant","All","140"
"2020","Main scheme firm choice","35 and over","All","Male","Main scheme applicant","All","120"
"2021","Main scheme firm choice","35 and over","All","Male","Main scheme applicant","All","115"
"2022","Main scheme firm choice","35 and over","All","Male","Main scheme applicant","All","125"
"2023","Main scheme firm choice","35 and over","All","Male","Main scheme applicant","All","90"
"2020","Main scheme Clearing","35 and over","All","Male","Main scheme applicant","All","5"
"2021","Main scheme Clearing","35 and over","All","Male","Main scheme applicant","All","5"
"2022","Main scheme Clearing","35 and over","All","Male","Main scheme applicant","All","5"
"2023","Main scheme Clearing","35 and over","All","Male","Main scheme applicant","All","5"
"2019","All","21 - 24","All","Female","Not main scheme applicant","All","15"
"2020","All","21 - 24","All","Female","Not main scheme applicant","All","20"
"2021","All","21 - 24","All","Female","Not main scheme applicant","All","15"
"2022","All","21 - 24","All","Female","Not main scheme applicant","All","35"
"2023","All","21 - 24","All","Female","Not main scheme applicant","All","55"
"2019","All","25 - 29","All","Female","Not main scheme applicant","All","20"
"2020","All","25 - 29","All","Female","Not main scheme applicant","All","30"
"2021","All","25 - 29","All","Female","Not main scheme applicant","All","5"
"2022","All","25 - 29","All","Female","Not main scheme applicant","All","35"
"2023","All","25 - 29","All","Female","Not main scheme applicant","All","30"
"2019","All","30 - 34","All","Female","Not main scheme applicant","All","5"
"2020","All","30 - 34","All","Female","Not main scheme applicant","All","10"
"2021","All","30 - 34","All","Female","Not main scheme applicant","All","5"
"2022","All","30 - 34","All","Female","Not main scheme applicant","All","10"
"2023","All","30 - 34","All","Female","Not main scheme applicant","All","15"
"2019","All","35 and over","All","Female","Not main scheme applicant","All","15"
"2020","All","35 and over","All","Female","Not main scheme applicant","All","20"
"2021","All","35 and over","All","Female","Not main scheme applicant","All","15"
"2022","All","35 and over","All","Female","Not main scheme applicant","All","25"
"2023","All","35 and over","All","Female","Not main scheme applicant","All","25"
"2019","All","21 - 24","All","Male","Not main scheme applicant","All","10"
"2020","All","21 - 24","All","Male","Not main scheme applicant","All","15"
"2021","All","21 - 24","All","Male","Not main scheme applicant","All","5"
"2022","All","21 - 24","All","Male","Not main scheme applicant","All","35"
"2023","All","21 - 24","All","Male","Not main scheme applicant","All","35"
"2019","All","25 - 29","All","Male","Not main scheme applicant","All","10"
"2020","All","25 - 29","All","Male","Not main scheme applicant","All","25"
"2021","All","25 - 29","All","Male","Not main scheme applicant","All","5"
"2022","All","25 - 29","All","Male","Not main scheme applicant","All","20"
"2023","All","25 - 29","All","Male","Not main scheme applicant","All","20"
"2019","All","30 - 34","All","Male","Not main scheme applicant","All","5"
"2020","All","30 - 34","All","Male","Not main scheme applicant","All","5"
"2021","All","30 - 34","All","Male","Not main scheme applicant","All","5"
"2022","All","30 - 34","All","Male","Not main scheme applicant","All","5"
"2023","All","30 - 34","All","Male","Not main scheme applicant","All","10"
"2019","All","35 and over","All","Male","Not main scheme applicant","All","5"
"2020","All","35 and over","All","Male","Not main scheme applicant","All","15"
"2021","All","35 and over","All","Male","Not main scheme applicant","All","5"
"2022","All","35 and over","All","Male","Not main scheme applicant","All","15"
"2023","All","35 and over","All","Male","Not main scheme applicant","All","25"
"2019","All","21 - 24","All","Female","Main scheme applicant","All","720"
"2020","All","21 - 24","All","Female","Main scheme applicant","All","785"
"2021","All","21 - 24","All","Female","Main scheme applicant","All","760"
"2022","All","21 - 24","All","Female","Main scheme applicant","All","1075"
"2023","All","21 - 24","All","Female","Main scheme applicant","All","965"
"2019","All","25 - 29","All","Female","Main scheme applicant","All","575"
"2020","All","25 - 29","All","Female","Main scheme applicant","All","545"
"2021","All","25 - 29","All","Female","Main scheme applicant","All","585"
"2022","All","25 - 29","All","Female","Main scheme applicant","All","575"
"2023","All","25 - 29","All","Female","Main scheme applicant","All","445"
"2019","All","30 - 34","All","Female","Main scheme applicant","All","210"
"2020","All","30 - 34","All","Female","Main scheme applicant","All","260"
"2021","All","30 - 34","All","Female","Main scheme applicant","All","205"
"2022","All","30 - 34","All","Female","Main scheme applicant","All","230"
"2023","All","30 - 34","All","Female","Main scheme applicant","All","195"
"2019","All","35 and over","All","Female","Main scheme applicant","All","360"
"2020","All","35 and over","All","Female","Main scheme applicant","All","410"
"2021","All","35 and over","All","Female","Main scheme applicant","All","360"
"2022","All","35 and over","All","Female","Main scheme applicant","All","375"
"2023","All","35 and over","All","Female","Main scheme applicant","All","340"
"2019","All","21 - 24","All","Male","Main scheme applicant","All","200"
"2020","All","21 - 24","All","Male","Main scheme applicant","All","205"
"2021","All","21 - 24","All","Male","Main scheme applicant","All","215"
"2022","All","21 - 24","All","Male","Main scheme applicant","All","295"
"2023","All","21 - 24","All","Male","Main scheme applicant","All","310"
"2019","All","25 - 29","All","Male","Main scheme applicant","All","190"
"2020","All","25 - 29","All","Male","Main scheme applicant","All","225"
"2021","All","25 - 29","All","Male","Main scheme applicant","All","210"
"2022","All","25 - 29","All","Male","Main scheme applicant","All","245"
"2023","All","25 - 29","All","Male","Main scheme applicant","All","215"
"2019","All","30 - 34","All","Male","Main scheme applicant","All","105"
"2020","All","30 - 34","All","Male","Main scheme applicant","All","105"
"2021","All","30 - 34","All","Male","Main scheme applicant","All","105"
"2022","All","30 - 34","All","Male","Main scheme applicant","All","130"
"2023","All","30 - 34","All","Male","Main scheme applicant","All","80"
"2019","All","35 and over","All","Male","Main scheme applicant","All","150"
"2020","All","35 and over","All","Male","Main scheme applicant","All","145"
"2021","All","35 and over","All","Male","Main scheme applicant","All","130"
"2022","All","35 and over","All","Male","Main scheme applicant","All","140"
"2023","All","35 and over","All","Male","Main scheme applicant","All","105"
"2019","Direct Clearing","All","All","Female","Not main scheme applicant","All","40"
"2020","Direct Clearing","All","All","Female","Not main scheme applicant","All","55"
"2021","Direct Clearing","All","All","Female","Not main scheme applicant","All","25"
"2022","Direct Clearing","All","All","Female","Not main scheme applicant","All","75"
"2023","Direct Clearing","All","All","Female","Not main scheme applicant","All","90"
"2019","RPA","All","All","Female","Not main scheme applicant","All","10"
"2020","RPA","All","All","Female","Not main scheme applicant","All","25"
"2021","RPA","All","All","Female","Not main scheme applicant","All","20"
"2022","RPA","All","All","Female","Not main scheme applicant","All","35"
"2023","RPA","All","All","Female","Not main scheme applicant","All","35"
"2019","Direct Clearing","All","All","Male","Not main scheme applicant","All","25"
"2020","Direct Clearing","All","All","Male","Not main scheme applicant","All","55"
"2021","Direct Clearing","All","All","Male","Not main scheme applicant","All","20"
"2022","Direct Clearing","All","All","Male","Not main scheme applicant","All","55"
"2023","Direct Clearing","All","All","Male","Not main scheme applicant","All","65"
"2019","RPA","All","All","Male","Not main scheme applicant","All","5"
"2020","RPA","All","All","Male","Not main scheme applicant","All","10"
"2021","RPA","All","All","Male","Not main scheme applicant","All","5"
"2022","RPA","All","All","Male","Not main scheme applicant","All","15"
"2023","RPA","All","All","Male","Not main scheme applicant","All","25"
"2019","Other main scheme choice","All","All","Female","Main scheme applicant","All","45"
"2020","Other main scheme choice","All","All","Female","Main scheme applicant","All","65"
"2021","Other main scheme choice","All","All","Female","Main scheme applicant","All","30"
"2022","Other main scheme choice","All","All","Female","Main scheme applicant","All","85"
"2023","Other main scheme choice","All","All","Female","Main scheme applicant","All","115"
"2019","Extra","All","All","Female","Main scheme applicant","All","25"
"2020","Extra","All","All","Female","Main scheme applicant","All","10"
"2021","Extra","All","All","Female","Main scheme applicant","All","5"
"2022","Extra","All","All","Female","Main scheme applicant","All","35"
"2023","Extra","All","All","Female","Main scheme applicant","All","20"
"2019","Main scheme firm choice","All","All","Female","Main scheme applicant","All","1730"
"2020","Main scheme firm choice","All","All","Female","Main scheme applicant","All","1875"
"2021","Main scheme firm choice","All","All","Female","Main scheme applicant","All","1810"
"2022","Main scheme firm choice","All","All","Female","Main scheme applicant","All","2085"
"2023","Main scheme firm choice","All","All","Female","Main scheme applicant","All","1745"
"2019","Main scheme insurance choice","All","All","Female","Main scheme applicant","All","5"
"2020","Main scheme insurance choice","All","All","Female","Main scheme applicant","All","5"
"2019","Main scheme Clearing","All","All","Female","Main scheme applicant","All","60"
"2020","Main scheme Clearing","All","All","Female","Main scheme applicant","All","45"
"2021","Main scheme Clearing","All","All","Female","Main scheme applicant","All","60"
"2022","Main scheme Clearing","All","All","Female","Main scheme applicant","All","50"
"2023","Main scheme Clearing","All","All","Female","Main scheme applicant","All","65"
"2019","Other main scheme choice","All","All","Male","Main scheme applicant","All","30"
"2020","Other main scheme choice","All","All","Male","Main scheme applicant","All","60"
"2021","Other main scheme choice","All","All","Male","Main scheme applicant","All","25"
"2022","Other main scheme choice","All","All","Male","Main scheme applicant","All","50"
"2023","Other main scheme choice","All","All","Male","Main scheme applicant","All","50"
"2020","Extra","All","All","Male","Main scheme applicant","All","5"
"2021","Extra","All","All","Male","Main scheme applicant","All","5"
"2022","Extra","All","All","Male","Main scheme applicant","All","5"
"2023","Extra","All","All","Male","Main scheme applicant","All","5"
"2019","Main scheme firm choice","All","All","Male","Main scheme applicant","All","605"
"2020","Main scheme firm choice","All","All","Male","Main scheme applicant","All","595"
"2021","Main scheme firm choice","All","All","Male","Main scheme applicant","All","610"
"2022","Main scheme firm choice","All","All","Male","Main scheme applicant","All","735"
"2023","Main scheme firm choice","All","All","Male","Main scheme applicant","All","635"
"2019","Main scheme Clearing","All","All","Male","Main scheme applicant","All","10"
"2020","Main scheme Clearing","All","All","Male","Main scheme applicant","All","20"
"2021","Main scheme Clearing","All","All","Male","Main scheme applicant","All","15"
"2022","Main scheme Clearing","All","All","Male","Main scheme applicant","All","25"
"2023","Main scheme Clearing","All","All","Male","Main scheme applicant","All","20"
"2019","All","All","All","Female","Not main scheme applicant","All","50"
"2020","All","All","All","Female","Not main scheme applicant","All","80"
"2021","All","All","All","Female","Not main scheme applicant","All","45"
"2022","All","All","All","Female","Not main scheme applicant","All","110"
"2023","All","All","All","Female","Not main scheme applicant","All","125"
"2019","All","All","All","Male","Not main scheme applicant","All","30"
"2020","All","All","All","Male","Not main scheme applicant","All","65"
"2021","All","All","All","Male","Not main scheme applicant","All","25"
"2022","All","All","All","Male","Not main scheme applicant","All","70"
"2023","All","All","All","Male","Not main scheme applicant","All","90"
"2019","All","All","All","Female","Main scheme applicant","All","1865"
"2020","All","All","All","Female","Main scheme applicant","All","2005"
"2021","All","All","All","Female","Main scheme applicant","All","1905"
"2022","All","All","All","Female","Main scheme applicant","All","2255"
"2023","All","All","All","Female","Main scheme applicant","All","1945"
"2019","All","All","All","Male","Main scheme applicant","All","645"
"2020","All","All","All","Male","Main scheme applicant","All","680"
"2021","All","All","All","Male","Main scheme applicant","All","660"
"2022","All","All","All","Male","Main scheme applicant","All","815"
"2023","All","All","All","Male","Main scheme applicant","All","710"
"2022","Direct Clearing","21 - 24","England","All","Not main scheme applicant","All","5"
"2023","Direct Clearing","21 - 24","England","All","Not main scheme applicant","All","5"
"2019","RPA","21 - 24","England","All","Not main scheme applicant","All","5"
"2020","RPA","21 - 24","England","All","Not main scheme applicant","All","5"
"2022","RPA","21 - 24","England","All","Not main scheme applicant","All","5"
"2023","RPA","21 - 24","England","All","Not main scheme applicant","All","5"
"2022","Direct Clearing","25 - 29","England","All","Not main scheme applicant","All","5"
"2023","Direct Clearing","25 - 29","England","All","Not main scheme applicant","All","5"
"2019","RPA","25 - 29","England","All","Not main scheme applicant","All","5"
"2020","RPA","25 - 29","England","All","Not main scheme applicant","All","10"
"2021","RPA","25 - 29","England","All","Not main scheme applicant","All","5"
"2023","RPA","25 - 29","England","All","Not main scheme applicant","All","10"
"2020","RPA","30 - 34","England","All","Not main scheme applicant","All","5"
"2021","RPA","30 - 34","England","All","Not main scheme applicant","All","5"
"2023","Direct Clearing","35 and over","England","All","Not main scheme applicant","All","5"
"2019","RPA","35 and over","England","All","Not main scheme applicant","All","5"
"2020","RPA","35 and over","England","All","Not main scheme applicant","All","10"
"2021","RPA","35 and over","England","All","Not main scheme applicant","All","5"
"2022","RPA","35 and over","England","All","Not main scheme applicant","All","5"
"2023","RPA","35 and over","England","All","Not main scheme applicant","All","5"
"2019","Direct Clearing","21 - 24","Scotland","All","Not main scheme applicant","All","15"
"2020","Direct Clearing","21 - 24","Scotland","All","Not main scheme applicant","All","25"
"2021","Direct Clearing","21 - 24","Scotland","All","Not main scheme applicant","All","15"
"2022","Direct Clearing","21 - 24","Scotland","All","Not main scheme applicant","All","15"
"2023","Direct Clearing","21 - 24","Scotland","All","Not main scheme applicant","All","15"
"2021","RPA","21 - 24","Scotland","All","Not main scheme applicant","All","5"
"2022","RPA","21 - 24","Scotland","All","Not main scheme applicant","All","5"
"2023","RPA","21 - 24","Scotland","All","Not main scheme applicant","All","5"
"2019","Direct Clearing","25 - 29","Scotland","All","Not main scheme applicant","All","25"
"2020","Direct Clearing","25 - 29","Scotland","All","Not main scheme applicant","All","45"
"2021","Direct Clearing","25 - 29","Scotland","All","Not main scheme applicant","All","10"
"2022","Direct Clearing","25 - 29","Scotland","All","Not main scheme applicant","All","15"
"2023","Direct Clearing","25 - 29","Scotland","All","Not main scheme applicant","All","15"
"2023","RPA","25 - 29","Scotland","All","Not main scheme applicant","All","5"
"2019","Direct Clearing","30 - 34","Scotland","All","Not main scheme applicant","All","5"
"2020","Direct Clearing","30 - 34","Scotland","All","Not main scheme applicant","All","10"
"2021","Direct Clearing","30 - 34","Scotland","All","Not main scheme applicant","All","5"
"2022","Direct Clearing","30 - 34","Scotland","All","Not main scheme applicant","All","5"
"2023","Direct Clearing","30 - 34","Scotland","All","Not main scheme applicant","All","10"
"2023","RPA","30 - 34","Scotland","All","Not main scheme applicant","All","5"
"2019","Direct Clearing","35 and over","Scotland","All","Not main scheme applicant","All","15"
"2020","Direct Clearing","35 and over","Scotland","All","Not main scheme applicant","All","25"
"2021","Direct Clearing","35 and over","Scotland","All","Not main scheme applicant","All","10"
"2022","Direct Clearing","35 and over","Scotland","All","Not main scheme applicant","All","15"
"2023","Direct Clearing","35 and over","Scotland","All","Not main scheme applicant","All","25"
"2021","RPA","35 and over","Scotland","All","Not main scheme applicant","All","5"
"2022","RPA","35 and over","Scotland","All","Not main scheme applicant","All","5"
"2023","RPA","35 and over","Scotland","All","Not main scheme applicant","All","5"
"2022","Direct Clearing","21 - 24","Wales","All","Not main scheme applicant","All","35"
"2023","Direct Clearing","21 - 24","Wales","All","Not main scheme applicant","All","45"
"2022","RPA","21 - 24","Wales","All","Not main scheme applicant","All","10"
"2023","RPA","21 - 24","Wales","All","Not main scheme applicant","All","10"
"2022","Direct Clearing","25 - 29","Wales","All","Not main scheme applicant","All","20"
"2023","Direct Clearing","25 - 29","Wales","All","Not main scheme applicant","All","10"
"2022","RPA","25 - 29","Wales","All","Not main scheme applicant","All","10"
"2023","RPA","25 - 29","Wales","All","Not main scheme applicant","All","5"
"2022","Direct Clearing","30 - 34","Wales","All","Not main scheme applicant","All","5"
"2023","Direct Clearing","30 - 34","Wales","All","Not main scheme applicant","All","10"
"2022","Direct Clearing","35 and over","Wales","All","Not main scheme applicant","All","10"
"2023","Direct Clearing","35 and over","Wales","All","Not main scheme applicant","All","10"
"2022","RPA","35 and over","Wales","All","Not main scheme applicant","All","5"
"2023","RPA","35 and over","Wales","All","Not main scheme applicant","All","5"
"2019","Main scheme firm choice","21 - 24","Northern Ireland","All","Main scheme applicant","All","10"
"2020","Main scheme firm choice","21 - 24","Northern Ireland","All","Main scheme applicant","All","5"
"2021","Main scheme firm choice","21 - 24","Northern Ireland","All","Main scheme applicant","All","15"
"2022","Main scheme firm choice","21 - 24","Northern Ireland","All","Main scheme applicant","All","10"
"2023","Main scheme firm choice","21 - 24","Northern Ireland","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","25 - 29","Northern Ireland","All","Main scheme applicant","All","10"
"2020","Main scheme firm choice","25 - 29","Northern Ireland","All","Main scheme applicant","All","5"
"2021","Main scheme firm choice","25 - 29","Northern Ireland","All","Main scheme applicant","All","10"
"2022","Main scheme firm choice","25 - 29","Northern Ireland","All","Main scheme applicant","All","5"
"2023","Main scheme firm choice","25 - 29","Northern Ireland","All","Main scheme applicant","All","5"
"2021","Main scheme firm choice","35 and over","Northern Ireland","All","Main scheme applicant","All","5"
"2022","Main scheme firm choice","35 and over","Northern Ireland","All","Main scheme applicant","All","5"
"2019","Other main scheme choice","21 - 24","England","All","Main scheme applicant","All","5"
"2022","Other main scheme choice","21 - 24","England","All","Main scheme applicant","All","5"
"2023","Other main scheme choice","21 - 24","England","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","21 - 24","England","All","Main scheme applicant","All","25"
"2020","Main scheme firm choice","21 - 24","England","All","Main scheme applicant","All","20"
"2021","Main scheme firm choice","21 - 24","England","All","Main scheme applicant","All","25"
"2022","Main scheme firm choice","21 - 24","England","All","Main scheme applicant","All","60"
"2023","Main scheme firm choice","21 - 24","England","All","Main scheme applicant","All","50"
"2023","Main scheme Clearing","21 - 24","England","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","25 - 29","England","All","Main scheme applicant","All","10"
"2020","Main scheme firm choice","25 - 29","England","All","Main scheme applicant","All","20"
"2021","Main scheme firm choice","25 - 29","England","All","Main scheme applicant","All","20"
"2022","Main scheme firm choice","25 - 29","England","All","Main scheme applicant","All","10"
"2023","Main scheme firm choice","25 - 29","England","All","Main scheme applicant","All","10"
"2020","Other main scheme choice","30 - 34","England","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","30 - 34","England","All","Main scheme applicant","All","5"
"2020","Main scheme firm choice","30 - 34","England","All","Main scheme applicant","All","10"
"2022","Main scheme firm choice","30 - 34","England","All","Main scheme applicant","All","5"
"2023","Main scheme firm choice","30 - 34","England","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","35 and over","England","All","Main scheme applicant","All","5"
"2020","Main scheme firm choice","35 and over","England","All","Main scheme applicant","All","5"
"2021","Main scheme firm choice","35 and over","England","All","Main scheme applicant","All","15"
"2022","Main scheme firm choice","35 and over","England","All","Main scheme applicant","All","5"
"2023","Main scheme firm choice","35 and over","England","All","Main scheme applicant","All","5"
"2019","Other main scheme choice","21 - 24","Scotland","All","Main scheme applicant","All","10"
"2020","Other main scheme choice","21 - 24","Scotland","All","Main scheme applicant","All","40"
"2021","Other main scheme choice","21 - 24","Scotland","All","Main scheme applicant","All","15"
"2022","Other main scheme choice","21 - 24","Scotland","All","Main scheme applicant","All","20"
"2023","Other main scheme choice","21 - 24","Scotland","All","Main scheme applicant","All","20"
"2019","Extra","21 - 24","Scotland","All","Main scheme applicant","All","10"
"2020","Extra","21 - 24","Scotland","All","Main scheme applicant","All","5"
"2021","Extra","21 - 24","Scotland","All","Main scheme applicant","All","5"
"2022","Extra","21 - 24","Scotland","All","Main scheme applicant","All","20"
"2023","Extra","21 - 24","Scotland","All","Main scheme applicant","All","15"
"2019","Main scheme firm choice","21 - 24","Scotland","All","Main scheme applicant","All","785"
"2020","Main scheme firm choice","21 - 24","Scotland","All","Main scheme applicant","All","830"
"2021","Main scheme firm choice","21 - 24","Scotland","All","Main scheme applicant","All","860"
"2022","Main scheme firm choice","21 - 24","Scotland","All","Main scheme applicant","All","745"
"2023","Main scheme firm choice","21 - 24","Scotland","All","Main scheme applicant","All","700"
"2020","Main scheme insurance choice","21 - 24","Scotland","All","Main scheme applicant","All","5"
"2019","Main scheme Clearing","21 - 24","Scotland","All","Main scheme applicant","All","20"
"2020","Main scheme Clearing","21 - 24","Scotland","All","Main scheme applicant","All","10"
"2021","Main scheme Clearing","21 - 24","Scotland","All","Main scheme applicant","All","25"
"2022","Main scheme Clearing","21 - 24","Scotland","All","Main scheme applicant","All","20"
"2023","Main scheme Clearing","21 - 24","Scotland","All","Main scheme applicant","All","15"
"2019","Other main scheme choice","25 - 29","Scotland","All","Main scheme applicant","All","20"
"2020","Other main scheme choice","25 - 29","Scotland","All","Main scheme applicant","All","25"
"2021","Other main scheme choice","25 - 29","Scotland","All","Main scheme applicant","All","10"
"2022","Other main scheme choice","25 - 29","Scotland","All","Main scheme applicant","All","20"
"2023","Other main scheme choice","25 - 29","Scotland","All","Main scheme applicant","All","25"
"2019","Extra","25 - 29","Scotland","All","Main scheme applicant","All","5"
"2020","Extra","25 - 29","Scotland","All","Main scheme applicant","All","5"
"2021","Extra","25 - 29","Scotland","All","Main scheme applicant","All","5"
"2022","Extra","25 - 29","Scotland","All","Main scheme applicant","All","10"
"2023","Extra","25 - 29","Scotland","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","25 - 29","Scotland","All","Main scheme applicant","All","665"
"2020","Main scheme firm choice","25 - 29","Scotland","All","Main scheme applicant","All","650"
"2021","Main scheme firm choice","25 - 29","Scotland","All","Main scheme applicant","All","715"
"2022","Main scheme firm choice","25 - 29","Scotland","All","Main scheme applicant","All","575"
"2023","Main scheme firm choice","25 - 29","Scotland","All","Main scheme applicant","All","430"
"2019","Main scheme Clearing","25 - 29","Scotland","All","Main scheme applicant","All","20"
"2020","Main scheme Clearing","25 - 29","Scotland","All","Main scheme applicant","All","20"
"2021","Main scheme Clearing","25 - 29","Scotland","All","Main scheme applicant","All","20"
"2022","Main scheme Clearing","25 - 29","Scotland","All","Main scheme applicant","All","10"
"2023","Main scheme Clearing","25 - 29","Scotland","All","Main scheme applicant","All","15"
"2019","Other main scheme choice","30 - 34","Scotland","All","Main scheme applicant","All","10"
"2020","Other main scheme choice","30 - 34","Scotland","All","Main scheme applicant","All","15"
"2021","Other main scheme choice","30 - 34","Scotland","All","Main scheme applicant","All","5"
"2022","Other main scheme choice","30 - 34","Scotland","All","Main scheme applicant","All","15"
"2023","Other main scheme choice","30 - 34","Scotland","All","Main scheme applicant","All","10"
"2019","Extra","30 - 34","Scotland","All","Main scheme applicant","All","5"
"2022","Extra","30 - 34","Scotland","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","30 - 34","Scotland","All","Main scheme applicant","All","265"
"2020","Main scheme firm choice","30 - 34","Scotland","All","Main scheme applicant","All","310"
"2021","Main scheme firm choice","30 - 34","Scotland","All","Main scheme applicant","All","275"
"2022","Main scheme firm choice","30 - 34","Scotland","All","Main scheme applicant","All","255"
"2023","Main scheme firm choice","30 - 34","Scotland","All","Main scheme applicant","All","195"
"2019","Main scheme Clearing","30 - 34","Scotland","All","Main scheme applicant","All","5"
"2020","Main scheme Clearing","30 - 34","Scotland","All","Main scheme applicant","All","5"
"2021","Main scheme Clearing","30 - 34","Scotland","All","Main scheme applicant","All","10"
"2022","Main scheme Clearing","30 - 34","Scotland","All","Main scheme applicant","All","5"
"2023","Main scheme Clearing","30 - 34","Scotland","All","Main scheme applicant","All","5"
"2019","Other main scheme choice","35 and over","Scotland","All","Main scheme applicant","All","25"
"2020","Other main scheme choice","35 and over","Scotland","All","Main scheme applicant","All","35"
"2021","Other main scheme choice","35 and over","Scotland","All","Main scheme applicant","All","20"
"2022","Other main scheme choice","35 and over","Scotland","All","Main scheme applicant","All","25"
"2023","Other main scheme choice","35 and over","Scotland","All","Main scheme applicant","All","25"
"2019","Extra","35 and over","Scotland","All","Main scheme applicant","All","5"
"2020","Extra","35 and over","Scotland","All","Main scheme applicant","All","5"
"2022","Extra","35 and over","Scotland","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","35 and over","Scotland","All","Main scheme applicant","All","445"
"2020","Main scheme firm choice","35 and over","Scotland","All","Main scheme applicant","All","485"
"2021","Main scheme firm choice","35 and over","Scotland","All","Main scheme applicant","All","430"
"2022","Main scheme firm choice","35 and over","Scotland","All","Main scheme applicant","All","380"
"2023","Main scheme firm choice","35 and over","Scotland","All","Main scheme applicant","All","335"
"2019","Main scheme Clearing","35 and over","Scotland","All","Main scheme applicant","All","20"
"2020","Main scheme Clearing","35 and over","Scotland","All","Main scheme applicant","All","15"
"2021","Main scheme Clearing","35 and over","Scotland","All","Main scheme applicant","All","15"
"2022","Main scheme Clearing","35 and over","Scotland","All","Main scheme applicant","All","10"
"2023","Main scheme Clearing","35 and over","Scotland","All","Main scheme applicant","All","10"
"2022","Other main scheme choice","21 - 24","Wales","All","Main scheme applicant","All","25"
"2023","Other main scheme choice","21 - 24","Wales","All","Main scheme applicant","All","30"
"2022","Main scheme firm choice","21 - 24","Wales","All","Main scheme applicant","All","430"
"2023","Main scheme firm choice","21 - 24","Wales","All","Main scheme applicant","All","390"
"2022","Main scheme Clearing","21 - 24","Wales","All","Main scheme applicant","All","15"
"2023","Main scheme Clearing","21 - 24","Wales","All","Main scheme applicant","All","15"
"2022","Other main scheme choice","25 - 29","Wales","All","Main scheme applicant","All","10"
"2023","Other main scheme choice","25 - 29","Wales","All","Main scheme applicant","All","20"
"2022","Main scheme firm choice","25 - 29","Wales","All","Main scheme applicant","All","145"
"2023","Main scheme firm choice","25 - 29","Wales","All","Main scheme applicant","All","130"
"2023","Main scheme Clearing","25 - 29","Wales","All","Main scheme applicant","All","10"
"2022","Other main scheme choice","30 - 34","Wales","All","Main scheme applicant","All","5"
"2023","Other main scheme choice","30 - 34","Wales","All","Main scheme applicant","All","5"
"2022","Main scheme firm choice","30 - 34","Wales","All","Main scheme applicant","All","65"
"2023","Main scheme firm choice","30 - 34","Wales","All","Main scheme applicant","All","45"
"2022","Main scheme Clearing","30 - 34","Wales","All","Main scheme applicant","All","5"
"2023","Main scheme Clearing","30 - 34","Wales","All","Main scheme applicant","All","5"
"2022","Other main scheme choice","35 and over","Wales","All","Main scheme applicant","All","5"
"2023","Other main scheme choice","35 and over","Wales","All","Main scheme applicant","All","15"
"2022","Main scheme firm choice","35 and over","Wales","All","Main scheme applicant","All","65"
"2023","Main scheme firm choice","35 and over","Wales","All","Main scheme applicant","All","40"
"2023","Main scheme Clearing","35 and over","Wales","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","21 - 24","Not EU","All","Main scheme applicant","All","5"
"2020","Main scheme firm choice","21 - 24","Not EU","All","Main scheme applicant","All","5"
"2022","Main scheme firm choice","21 - 24","Not EU","All","Main scheme applicant","All","5"
"2023","Main scheme firm choice","21 - 24","Not EU","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","25 - 29","Not EU","All","Main scheme applicant","All","10"
"2020","Main scheme firm choice","25 - 29","Not EU","All","Main scheme applicant","All","5"
"2021","Main scheme firm choice","25 - 29","Not EU","All","Main scheme applicant","All","5"
"2022","Main scheme firm choice","25 - 29","Not EU","All","Main scheme applicant","All","10"
"2023","Main scheme firm choice","25 - 29","Not EU","All","Main scheme applicant","All","10"
"2019","Main scheme firm choice","30 - 34","Not EU","All","Main scheme applicant","All","5"
"2020","Main scheme firm choice","30 - 34","Not EU","All","Main scheme applicant","All","5"
"2021","Main scheme firm choice","30 - 34","Not EU","All","Main scheme applicant","All","5"
"2022","Main scheme firm choice","30 - 34","Not EU","All","Main scheme applicant","All","5"
"2023","Main scheme firm choice","30 - 34","Not EU","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","35 and over","Not EU","All","Main scheme applicant","All","5"
"2022","Main scheme firm choice","35 and over","Not EU","All","Main scheme applicant","All","5"
"2023","Main scheme firm choice","35 and over","Not EU","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","40"
"2020","Main scheme firm choice","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","60"
"2021","Main scheme firm choice","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","20"
"2022","Main scheme firm choice","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","10"
"2023","Main scheme firm choice","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","15"
