"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2020","White","All","Scotland","Female","All","Main scheme application","3225","1700","0.528"
"2021","White","All","Scotland","Female","All","Main scheme application","3850","1635","0.424"
"2022","White","All","Scotland","Female","All","Main scheme application","2640","1415","0.537"
"2023","White","All","Scotland","Female","All","Main scheme application","2105","1195","0.5680000000000001"
"2020","White","All","Wales","Female","All","Main scheme application","10","0"," "
"2021","White","All","Wales","Female","All","Main scheme application","5","0"," "
"2022","White","All","Wales","Female","All","Main scheme application","760","530","0.6970000000000001"
"2023","White","All","Wales","Female","All","Main scheme application","660","455","0.684"
"2019","Black","All","England","Female","All","Main scheme application","5","0"," "
"2019","Black","All","Scotland","Female","All","Main scheme application","20","5"," "
"2020","Black","All","Scotland","Female","All","Main scheme application","30","5"," "
"2021","Black","All","Scotland","Female","All","Main scheme application","20","5"," "
"2022","Black","All","Scotland","Female","All","Main scheme application","10","5"," "
"2023","Black","All","Scotland","Female","All","Main scheme application","30","5"," "
"2022","Black","All","Wales","Female","All","Main scheme application","5","0"," "
"2023","Black","All","Wales","Female","All","Main scheme application","10","5"," "
"2019","Asian","All","England","Female","All","Main scheme application","10","0"," "
"2021","Asian","All","England","Female","All","Main scheme application","15","5"," "
"2022","Asian","All","England","Female","All","Main scheme application","5","0"," "
"2019","Asian","All","Scotland","Female","All","Main scheme application","125","45","0.34900000000000003"
"2020","Asian","All","Scotland","Female","All","Main scheme application","120","50","0.397"
"2021","Asian","All","Scotland","Female","All","Main scheme application","135","50","0.36"
"2022","Asian","All","Scotland","Female","All","Main scheme application","95","40","0.436"
"2023","Asian","All","Scotland","Female","All","Main scheme application","95","40","0.406"
"2022","Asian","All","Wales","Female","All","Main scheme application","20","5"," "
"2023","Asian","All","Wales","Female","All","Main scheme application","20","10"," "
"2019","Mixed","All","England","Female","All","Main scheme application","5","0"," "
"2020","Mixed","All","England","Female","All","Main scheme application","5","0"," "
"2021","Mixed","All","England","Female","All","Main scheme application","5","5"," "
"2022","Mixed","All","England","Female","All","Main scheme application","5","0"," "
"2023","Mixed","All","England","Female","All","Main scheme application","5","5"," "
"2019","Mixed","All","Scotland","Female","All","Main scheme application","50","20","0.396"
"2020","Mixed","All","Scotland","Female","All","Main scheme application","45","25","0.522"
"2021","Mixed","All","Scotland","Female","All","Main scheme application","50","25","0.442"
"2022","Mixed","All","Scotland","Female","All","Main scheme application","55","30","0.547"
"2023","Mixed","All","Scotland","Female","All","Main scheme application","40","25","0.595"
"2022","Mixed","All","Wales","Female","All","Main scheme application","10","10"," "
"2023","Mixed","All","Wales","Female","All","Main scheme application","10","10"," "
"2019","Other","All","Scotland","Female","All","Main scheme application","15","5"," "
"2020","Other","All","Scotland","Female","All","Main scheme application","25","10"," "
"2021","Other","All","Scotland","Female","All","Main scheme application","25","5"," "
"2022","Other","All","Scotland","Female","All","Main scheme application","15","5"," "
"2023","Other","All","Scotland","Female","All","Main scheme application","25","10","0.435"
"2022","Other","All","Wales","Female","All","Main scheme application","10","5"," "
"2023","Other","All","Wales","Female","All","Main scheme application","5","5"," "
"2019","Unknown or Prefer Not To Say","All","Scotland","Female","All","Main scheme application","25","10","0.48"
"2020","Unknown or Prefer Not To Say","All","Scotland","Female","All","Main scheme application","20","5"," "
"2021","Unknown or Prefer Not To Say","All","Scotland","Female","All","Main scheme application","35","10","0.333"
"2022","Unknown or Prefer Not To Say","All","Scotland","Female","All","Main scheme application","15","5"," "
"2023","Unknown or Prefer Not To Say","All","Scotland","Female","All","Main scheme application","15","5"," "
"2023","Unknown or Prefer Not To Say","All","Wales","Female","All","Main scheme application","5","5"," "
"2019","White","All","Northern Ireland","Male","All","Main scheme application","25","5"," "
"2020","White","All","Northern Ireland","Male","All","Main scheme application","15","0"," "
"2021","White","All","Northern Ireland","Male","All","Main scheme application","30","10"," "
"2022","White","All","Northern Ireland","Male","All","Main scheme application","25","10"," "
"2023","White","All","Northern Ireland","Male","All","Main scheme application","10","0"," "
"2019","White","All","England","Male","All","Main scheme application","35","10","0.324"
"2020","White","All","England","Male","All","Main scheme application","35","20","0.514"
"2021","White","All","England","Male","All","Main scheme application","45","15","0.295"
"2022","White","All","England","Male","All","Main scheme application","60","25","0.387"
"2023","White","All","England","Male","All","Main scheme application","55","20","0.357"
"2019","White","All","Scotland","Male","All","Main scheme application","1240","560","0.453"
"2020","White","All","Scotland","Male","All","Main scheme application","1265","570","0.449"
"2021","White","All","Scotland","Male","All","Main scheme application","1525","570","0.372"
"2022","White","All","Scotland","Male","All","Main scheme application","1130","495","0.441"
"2023","White","All","Scotland","Male","All","Main scheme application","855","415","0.487"
"2019","White","All","Wales","Male","All","Main scheme application","5","0"," "
"2020","White","All","Wales","Male","All","Main scheme application","5","0"," "
"2022","White","All","Wales","Male","All","Main scheme application","290","190","0.652"
"2023","White","All","Wales","Male","All","Main scheme application","260","180","0.6970000000000001"
"2019","Black","All","Scotland","Male","All","Main scheme application","10","0"," "
"2020","Black","All","Scotland","Male","All","Main scheme application","15","5"," "
"2021","Black","All","Scotland","Male","All","Main scheme application","15","5"," "
"2022","Black","All","Scotland","Male","All","Main scheme application","15","5"," "
"2023","Black","All","Scotland","Male","All","Main scheme application","5","0"," "
"2019","Asian","All","England","Male","All","Main scheme application","5","5"," "
"2020","Asian","All","England","Male","All","Main scheme application","5","0"," "
"2023","Asian","All","England","Male","All","Main scheme application","5","0"," "
"2019","Asian","All","Scotland","Male","All","Main scheme application","40","15","0.368"
"2020","Asian","All","Scotland","Male","All","Main scheme application","20","15","0.591"
"2021","Asian","All","Scotland","Male","All","Main scheme application","25","10"," "
"2022","Asian","All","Scotland","Male","All","Main scheme application","20","5"," "
"2023","Asian","All","Scotland","Male","All","Main scheme application","20","10"," "
"2022","Asian","All","Wales","Male","All","Main scheme application","5","5"," "
"2023","Asian","All","Wales","Male","All","Main scheme application","10","5"," "
"2022","Mixed","All","England","Male","All","Main scheme application","5","0"," "
"2023","Mixed","All","England","Male","All","Main scheme application","5","0"," "
"2019","Mixed","All","Scotland","Male","All","Main scheme application","15","5"," "
"2020","Mixed","All","Scotland","Male","All","Main scheme application","20","5"," "
"2021","Mixed","All","Scotland","Male","All","Main scheme application","20","5"," "
"2022","Mixed","All","Scotland","Male","All","Main scheme application","20","5"," "
"2023","Mixed","All","Scotland","Male","All","Main scheme application","30","15","0.483"
"2022","Mixed","All","Wales","Male","All","Main scheme application","10","5"," "
"2023","Mixed","All","Wales","Male","All","Main scheme application","5","0"," "
"2019","Other","All","Scotland","Male","All","Main scheme application","5","0"," "
"2020","Other","All","Scotland","Male","All","Main scheme application","10","5"," "
"2021","Other","All","Scotland","Male","All","Main scheme application","10","0"," "
"2022","Other","All","Scotland","Male","All","Main scheme application","10","0"," "
"2023","Other","All","Scotland","Male","All","Main scheme application","5","0"," "
"2023","Other","All","Wales","Male","All","Main scheme application","5","5"," "
"2019","Unknown or Prefer Not To Say","All","Scotland","Male","All","Main scheme application","20","10"," "
"2020","Unknown or Prefer Not To Say","All","Scotland","Male","All","Main scheme application","25","10"," "
"2021","Unknown or Prefer Not To Say","All","Scotland","Male","All","Main scheme application","35","15","0.429"
"2022","Unknown or Prefer Not To Say","All","Scotland","Male","All","Main scheme application","25","15","0.5"
