"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2020","Black","25 - 29","All","All","All","Not main scheme application","10","5"," "
"2021","Black","25 - 29","All","All","All","Not main scheme application","5","0"," "
"2022","Black","25 - 29","All","All","All","Not main scheme application","15","5"," "
"2023","Black","25 - 29","All","All","All","Not main scheme application","15","10","0.733"
"2019","Asian","25 - 29","All","All","All","Not main scheme application","5","0"," "
"2020","Asian","25 - 29","All","All","All","Not main scheme application","5","0"," "
"2023","Asian","25 - 29","All","All","All","Not main scheme application","5","5"," "
"2019","Mixed","25 - 29","All","All","All","Not main scheme application","5","5"," "
"2020","Mixed","25 - 29","All","All","All","Not main scheme application","5","5"," "
"2021","Mixed","25 - 29","All","All","All","Not main scheme application","5","5"," "
"2023","Mixed","25 - 29","All","All","All","Not main scheme application","10","5"," "
"2020","Unknown or Prefer Not To Say","25 - 29","All","All","All","Not main scheme application","5","0"," "
"2019","White","30 - 34","All","All","All","Not main scheme application","45","30","0.681"
"2020","White","30 - 34","All","All","All","Not main scheme application","35","25","0.6940000000000001"
"2021","White","30 - 34","All","All","All","Not main scheme application","25","15","0.739"
"2022","White","30 - 34","All","All","All","Not main scheme application","50","25","0.48"
"2023","White","30 - 34","All","All","All","Not main scheme application","60","45","0.763"
"2019","Black","30 - 34","All","All","All","Not main scheme application","10","5"," "
"2020","Black","30 - 34","All","All","All","Not main scheme application","5","5"," "
"2021","Black","30 - 34","All","All","All","Not main scheme application","10","5"," "
"2022","Black","30 - 34","All","All","All","Not main scheme application","10","10","0.833"
"2023","Black","30 - 34","All","All","All","Not main scheme application","10","5"," "
"2019","Asian","30 - 34","All","All","All","Not main scheme application","5","0"," "
"2023","Asian","30 - 34","All","All","All","Not main scheme application","5","5"," "
"2021","Mixed","30 - 34","All","All","All","Not main scheme application","5","0"," "
"2023","Mixed","30 - 34","All","All","All","Not main scheme application","5","0"," "
"2020","Other","30 - 34","All","All","All","Not main scheme application","5","0"," "
"2019","Unknown or Prefer Not To Say","30 - 34","All","All","All","Not main scheme application","5","5"," "
"2022","Unknown or Prefer Not To Say","30 - 34","All","All","All","Not main scheme application","5","5"," "
"2019","White","35 and over","All","All","All","Not main scheme application","30","20","0.656"
"2020","White","35 and over","All","All","All","Not main scheme application","45","35","0.783"
"2021","White","35 and over","All","All","All","Not main scheme application","30","20","0.621"
"2022","White","35 and over","All","All","All","Not main scheme application","50","25","0.51"
"2023","White","35 and over","All","All","All","Not main scheme application","60","40","0.678"
"2019","Black","35 and over","All","All","All","Not main scheme application","15","10","0.647"
"2020","Black","35 and over","All","All","All","Not main scheme application","10","5"," "
"2021","Black","35 and over","All","All","All","Not main scheme application","15","5"," "
"2022","Black","35 and over","All","All","All","Not main scheme application","15","10"," "
"2023","Black","35 and over","All","All","All","Not main scheme application","35","20","0.6"
"2019","Asian","35 and over","All","All","All","Not main scheme application","5","0"," "
"2020","Asian","35 and over","All","All","All","Not main scheme application","5","5"," "
"2021","Asian","35 and over","All","All","All","Not main scheme application","5","0"," "
"2022","Asian","35 and over","All","All","All","Not main scheme application","5","0"," "
"2023","Asian","35 and over","All","All","All","Not main scheme application","10","10"," "
"2020","Mixed","35 and over","All","All","All","Not main scheme application","5","0"," "
"2023","Mixed","35 and over","All","All","All","Not main scheme application","5","5"," "
"2023","Other","35 and over","All","All","All","Not main scheme application","5","0"," "
"2019","Unknown or Prefer Not To Say","35 and over","All","All","All","Not main scheme application","5","0"," "
"2022","Unknown or Prefer Not To Say","35 and over","All","All","All","Not main scheme application","5","0"," "
"2023","Unknown or Prefer Not To Say","35 and over","All","All","All","Not main scheme application","5","5"," "
"2019","White","17 and under","All","All","All","Main scheme application","10","0"," "
"2020","White","17 and under","All","All","All","Main scheme application","20","0"," "
"2021","White","17 and under","All","All","All","Main scheme application","20","5"," "
"2022","White","17 and under","All","All","All","Main scheme application","25","0"," "
"2023","White","17 and under","All","All","All","Main scheme application","10","5"," "
"2021","Black","17 and under","All","All","All","Main scheme application","5","0"," "
"2023","Black","17 and under","All","All","All","Main scheme application","5","0"," "
"2019","White","18","All","All","All","Main scheme application","1925","605","0.314"
"2020","White","18","All","All","All","Main scheme application","2045","775","0.378"
"2021","White","18","All","All","All","Main scheme application","2640","765","0.289"
"2022","White","18","All","All","All","Main scheme application","2555","725","0.28300000000000003"
"2023","White","18","All","All","All","Main scheme application","2010","710","0.353"
"2019","Black","18","All","All","All","Main scheme application","335","95","0.279"
"2020","Black","18","All","All","All","Main scheme application","370","135","0.36"
"2021","Black","18","All","All","All","Main scheme application","465","145","0.313"
"2022","Black","18","All","All","All","Main scheme application","610","165","0.273"
"2023","Black","18","All","All","All","Main scheme application","570","235","0.41500000000000004"
"2019","Asian","18","All","All","All","Main scheme application","315","75","0.242"
"2020","Asian","18","All","All","All","Main scheme application","345","95","0.268"
"2021","Asian","18","All","All","All","Main scheme application","395","100","0.254"
"2022","Asian","18","All","All","All","Main scheme application","390","85","0.219"
"2023","Asian","18","All","All","All","Main scheme application","365","110","0.301"
"2019","Mixed","18","All","All","All","Main scheme application","100","25","0.245"
"2020","Mixed","18","All","All","All","Main scheme application","105","40","0.369"
"2021","Mixed","18","All","All","All","Main scheme application","135","40","0.292"
"2022","Mixed","18","All","All","All","Main scheme application","140","35","0.234"
"2023","Mixed","18","All","All","All","Main scheme application","115","35","0.313"
"2019","Other","18","All","All","All","Main scheme application","35","10","0.343"
"2020","Other","18","All","All","All","Main scheme application","55","25","0.455"
"2021","Other","18","All","All","All","Main scheme application","50","10","0.25"
"2022","Other","18","All","All","All","Main scheme application","60","20","0.317"
"2023","Other","18","All","All","All","Main scheme application","60","20","0.35000000000000003"
"2019","Unknown or Prefer Not To Say","18","All","All","All","Main scheme application","5","0"," "
"2021","Unknown or Prefer Not To Say","18","All","All","All","Main scheme application","15","5"," "
"2022","Unknown or Prefer Not To Say","18","All","All","All","Main scheme application","10","0"," "
"2023","Unknown or Prefer Not To Say","18","All","All","All","Main scheme application","5","0"," "
"2019","White","19","All","All","All","Main scheme application","770","280","0.362"
"2020","White","19","All","All","All","Main scheme application","725","260","0.358"
"2021","White","19","All","All","All","Main scheme application","875","240","0.276"
"2022","White","19","All","All","All","Main scheme application","795","215","0.273"
"2023","White","19","All","All","All","Main scheme application","635","200","0.313"
"2019","Black","19","All","All","All","Main scheme application","175","55","0.316"
"2020","Black","19","All","All","All","Main scheme application","170","55","0.331"
"2021","Black","19","All","All","All","Main scheme application","240","55","0.226"
"2022","Black","19","All","All","All","Main scheme application","200","25","0.134"
"2023","Black","19","All","All","All","Main scheme application","215","60","0.28"
"2019","Asian","19","All","All","All","Main scheme application","110","20","0.17400000000000002"
"2020","Asian","19","All","All","All","Main scheme application","130","35","0.254"
"2021","Asian","19","All","All","All","Main scheme application","165","40","0.232"
"2022","Asian","19","All","All","All","Main scheme application","185","40","0.20700000000000002"
"2023","Asian","19","All","All","All","Main scheme application","130","35","0.256"
"2019","Mixed","19","All","All","All","Main scheme application","40","15","0.4"
"2020","Mixed","19","All","All","All","Main scheme application","45","15","0.28300000000000003"
"2021","Mixed","19","All","All","All","Main scheme application","60","15","0.22"
"2022","Mixed","19","All","All","All","Main scheme application","60","10"," "
"2023","Mixed","19","All","All","All","Main scheme application","45","15","0.34900000000000003"
"2019","Other","19","All","All","All","Main scheme application","20","10"," "
"2020","Other","19","All","All","All","Main scheme application","25","5"," "
"2021","Other","19","All","All","All","Main scheme application","25","0"," "
"2022","Other","19","All","All","All","Main scheme application","30","5"," "
"2023","Other","19","All","All","All","Main scheme application","20","5"," "
"2019","Unknown or Prefer Not To Say","19","All","All","All","Main scheme application","5","0"," "
"2020","Unknown or Prefer Not To Say","19","All","All","All","Main scheme application","5","0"," "
"2021","Unknown or Prefer Not To Say","19","All","All","All","Main scheme application","5","0"," "
"2022","Unknown or Prefer Not To Say","19","All","All","All","Main scheme application","10","0"," "
"2023","Unknown or Prefer Not To Say","19","All","All","All","Main scheme application","10","5"," "
"2019","White","20","All","All","All","Main scheme application","435","150","0.34700000000000003"
"2020","White","20","All","All","All","Main scheme application","440","160","0.36"
"2021","White","20","All","All","All","Main scheme application","500","135","0.271"
"2022","White","20","All","All","All","Main scheme application","480","130","0.266"
"2023","White","20","All","All","All","Main scheme application","395","130","0.327"
"2019","Black","20","All","All","All","Main scheme application","90","20","0.20500000000000002"
"2020","Black","20","All","All","All","Main scheme application","95","25","0.258"
"2021","Black","20","All","All","All","Main scheme application","110","15","0.153"
"2022","Black","20","All","All","All","Main scheme application","120","20","0.182"
"2023","Black","20","All","All","All","Main scheme application","100","25","0.253"
"2019","Asian","20","All","All","All","Main scheme application","55","10","0.222"
"2020","Asian","20","All","All","All","Main scheme application","60","15","0.258"
"2021","Asian","20","All","All","All","Main scheme application","75","15","0.192"
"2022","Asian","20","All","All","All","Main scheme application","80","10","0.154"
"2023","Asian","20","All","All","All","Main scheme application","75","20","0.301"
"2019","Mixed","20","All","All","All","Main scheme application","30","5"," "
"2020","Mixed","20","All","All","All","Main scheme application","30","15","0.419"
"2021","Mixed","20","All","All","All","Main scheme application","40","10","0.268"
"2022","Mixed","20","All","All","All","Main scheme application","40","10"," "
"2023","Mixed","20","All","All","All","Main scheme application","35","15","0.382"
"2019","Other","20","All","All","All","Main scheme application","15","0"," "
"2020","Other","20","All","All","All","Main scheme application","10","5"," "
"2021","Other","20","All","All","All","Main scheme application","15","0"," "
"2022","Other","20","All","All","All","Main scheme application","15","0"," "
"2023","Other","20","All","All","All","Main scheme application","10","0"," "
"2022","Unknown or Prefer Not To Say","20","All","All","All","Main scheme application","5","0"," "
"2019","White","21 - 24","All","All","All","Main scheme application","1220","445","0.366"
"2020","White","21 - 24","All","All","All","Main scheme application","1270","500","0.393"
"2021","White","21 - 24","All","All","All","Main scheme application","1585","490","0.308"
"2022","White","21 - 24","All","All","All","Main scheme application","1250","355","0.28600000000000003"
"2023","White","21 - 24","All","All","All","Main scheme application","880","310","0.353"
"2019","Black","21 - 24","All","All","All","Main scheme application","155","35","0.23600000000000002"
"2020","Black","21 - 24","All","All","All","Main scheme application","165","55","0.325"
"2021","Black","21 - 24","All","All","All","Main scheme application","195","55","0.276"
"2022","Black","21 - 24","All","All","All","Main scheme application","175","45","0.256"
"2023","Black","21 - 24","All","All","All","Main scheme application","170","40","0.244"
"2019","Asian","21 - 24","All","All","All","Main scheme application","75","30","0.368"
"2020","Asian","21 - 24","All","All","All","Main scheme application","75","25","0.32"
"2021","Asian","21 - 24","All","All","All","Main scheme application","75","10","0.162"
"2022","Asian","21 - 24","All","All","All","Main scheme application","100","20","0.18"
"2023","Asian","21 - 24","All","All","All","Main scheme application","80","25","0.28"
"2019","Mixed","21 - 24","All","All","All","Main scheme application","70","25","0.352"
"2020","Mixed","21 - 24","All","All","All","Main scheme application","75","30","0.41300000000000003"
"2021","Mixed","21 - 24","All","All","All","Main scheme application","85","30","0.36"
"2022","Mixed","21 - 24","All","All","All","Main scheme application","80","25","0.321"
"2023","Mixed","21 - 24","All","All","All","Main scheme application","50","20","0.417"
"2019","Other","21 - 24","All","All","All","Main scheme application","15","5"," "
"2020","Other","21 - 24","All","All","All","Main scheme application","20","10","0.5710000000000001"
"2021","Other","21 - 24","All","All","All","Main scheme application","20","5"," "
"2022","Other","21 - 24","All","All","All","Main scheme application","25","5"," "
"2023","Other","21 - 24","All","All","All","Main scheme application","20","5"," "
"2019","Unknown or Prefer Not To Say","21 - 24","All","All","All","Main scheme application","5","5"," "
"2020","Unknown or Prefer Not To Say","21 - 24","All","All","All","Main scheme application","5","5"," "
"2021","Unknown or Prefer Not To Say","21 - 24","All","All","All","Main scheme application","10","0"," "
"2022","Unknown or Prefer Not To Say","21 - 24","All","All","All","Main scheme application","10","5"," "
"2023","Unknown or Prefer Not To Say","21 - 24","All","All","All","Main scheme application","5","0"," "
"2019","White","25 - 29","All","All","All","Main scheme application","1225","475","0.386"
"2020","White","25 - 29","All","All","All","Main scheme application","1280","560","0.44"
"2021","White","25 - 29","All","All","All","Main scheme application","1750","585","0.334"
"2022","White","25 - 29","All","All","All","Main scheme application","1375","515","0.375"
"2023","White","25 - 29","All","All","All","Main scheme application","950","380","0.399"
"2019","Black","25 - 29","All","All","All","Main scheme application","125","35","0.296"
"2020","Black","25 - 29","All","All","All","Main scheme application","115","45","0.386"
"2021","Black","25 - 29","All","All","All","Main scheme application","150","45","0.307"
"2022","Black","25 - 29","All","All","All","Main scheme application","130","30","0.23700000000000002"
"2023","Black","25 - 29","All","All","All","Main scheme application","110","40","0.34900000000000003"
"2019","Asian","25 - 29","All","All","All","Main scheme application","25","5"," "
"2020","Asian","25 - 29","All","All","All","Main scheme application","45","10","0.25"
"2021","Asian","25 - 29","All","All","All","Main scheme application","40","20","0.429"
"2022","Asian","25 - 29","All","All","All","Main scheme application","40","10","0.28600000000000003"
"2023","Asian","25 - 29","All","All","All","Main scheme application","30","10"," "
"2019","Mixed","25 - 29","All","All","All","Main scheme application","70","30","0.41200000000000003"
"2020","Mixed","25 - 29","All","All","All","Main scheme application","55","30","0.536"
"2021","Mixed","25 - 29","All","All","All","Main scheme application","75","35","0.48"
"2022","Mixed","25 - 29","All","All","All","Main scheme application","40","15","0.39"
"2023","Mixed","25 - 29","All","All","All","Main scheme application","40","20","0.47500000000000003"
"2019","Other","25 - 29","All","All","All","Main scheme application","10","5"," "
"2020","Other","25 - 29","All","All","All","Main scheme application","15","5"," "
"2021","Other","25 - 29","All","All","All","Main scheme application","15","5"," "
"2022","Other","25 - 29","All","All","All","Main scheme application","15","10"," "
"2023","Other","25 - 29","All","All","All","Main scheme application","10","0"," "
"2019","Unknown or Prefer Not To Say","25 - 29","All","All","All","Main scheme application","5","0"," "
"2020","Unknown or Prefer Not To Say","25 - 29","All","All","All","Main scheme application","10","5"," "
"2021","Unknown or Prefer Not To Say","25 - 29","All","All","All","Main scheme application","10","0"," "
"2022","Unknown or Prefer Not To Say","25 - 29","All","All","All","Main scheme application","5","0"," "
"2023","Unknown or Prefer Not To Say","25 - 29","All","All","All","Main scheme application","5","0"," "
"2019","White","30 - 34","All","All","All","Main scheme application","775","305","0.395"
"2020","White","30 - 34","All","All","All","Main scheme application","910","380","0.41600000000000004"
"2021","White","30 - 34","All","All","All","Main scheme application","1280","510","0.399"
"2022","White","30 - 34","All","All","All","Main scheme application","1145","435","0.381"
"2023","White","30 - 34","All","All","All","Main scheme application","835","360","0.433"
"2019","Black","30 - 34","All","All","All","Main scheme application","105","25","0.23800000000000002"
"2020","Black","30 - 34","All","All","All","Main scheme application","110","40","0.389"
"2021","Black","30 - 34","All","All","All","Main scheme application","140","35","0.23900000000000002"
"2022","Black","30 - 34","All","All","All","Main scheme application","115","35","0.316"
"2023","Black","30 - 34","All","All","All","Main scheme application","95","35","0.34400000000000003"
"2019","Asian","30 - 34","All","All","All","Main scheme application","25","5"," "
"2020","Asian","30 - 34","All","All","All","Main scheme application","45","15","0.341"
"2021","Asian","30 - 34","All","All","All","Main scheme application","35","10"," "
"2022","Asian","30 - 34","All","All","All","Main scheme application","45","15","0.326"
"2023","Asian","30 - 34","All","All","All","Main scheme application","30","10"," "
"2019","Mixed","30 - 34","All","All","All","Main scheme application","35","15","0.417"
"2020","Mixed","30 - 34","All","All","All","Main scheme application","35","20","0.541"
"2021","Mixed","30 - 34","All","All","All","Main scheme application","55","15","0.315"
"2022","Mixed","30 - 34","All","All","All","Main scheme application","50","20","0.431"
"2023","Mixed","30 - 34","All","All","All","Main scheme application","40","15","0.405"
"2019","Other","30 - 34","All","All","All","Main scheme application","10","5"," "
"2020","Other","30 - 34","All","All","All","Main scheme application","10","5"," "
"2021","Other","30 - 34","All","All","All","Main scheme application","5","0"," "
"2022","Other","30 - 34","All","All","All","Main scheme application","10","5"," "
"2023","Other","30 - 34","All","All","All","Main scheme application","5","5"," "
"2019","Unknown or Prefer Not To Say","30 - 34","All","All","All","Main scheme application","5","5"," "
"2020","Unknown or Prefer Not To Say","30 - 34","All","All","All","Main scheme application","5","5"," "
"2021","Unknown or Prefer Not To Say","30 - 34","All","All","All","Main scheme application","10","0"," "
"2022","Unknown or Prefer Not To Say","30 - 34","All","All","All","Main scheme application","5","0"," "
"2023","Unknown or Prefer Not To Say","30 - 34","All","All","All","Main scheme application","5","5"," "
"2019","White","35 and over","All","All","All","Main scheme application","790","305","0.386"
"2020","White","35 and over","All","All","All","Main scheme application","915","380","0.417"
"2021","White","35 and over","All","All","All","Main scheme application","1250","435","0.34800000000000003"
"2022","White","35 and over","All","All","All","Main scheme application","1095","420","0.381"
"2023","White","35 and over","All","All","All","Main scheme application","895","405","0.453"
"2019","Black","35 and over","All","All","All","Main scheme application","195","40","0.2"
"2020","Black","35 and over","All","All","All","Main scheme application","230","55","0.25"
"2021","Black","35 and over","All","All","All","Main scheme application","250","45","0.187"
"2022","Black","35 and over","All","All","All","Main scheme application","220","45","0.21"
"2023","Black","35 and over","All","All","All","Main scheme application","245","60","0.253"
"2019","Asian","35 and over","All","All","All","Main scheme application","45","10"," "
"2020","Asian","35 and over","All","All","All","Main scheme application","25","10","0.37"
"2021","Asian","35 and over","All","All","All","Main scheme application","55","15","0.315"
"2022","Asian","35 and over","All","All","All","Main scheme application","50","15","0.308"
"2023","Asian","35 and over","All","All","All","Main scheme application","55","20","0.352"
"2019","Mixed","35 and over","All","All","All","Main scheme application","25","10","0.47800000000000004"
"2020","Mixed","35 and over","All","All","All","Main scheme application","25","15","0.6"
"2021","Mixed","35 and over","All","All","All","Main scheme application","40","10","0.244"
"2022","Mixed","35 and over","All","All","All","Main scheme application","35","10","0.324"
"2023","Mixed","35 and over","All","All","All","Main scheme application","35","15","0.444"
"2019","Other","35 and over","All","All","All","Main scheme application","10","5"," "
"2020","Other","35 and over","All","All","All","Main scheme application","10","5"," "
"2021","Other","35 and over","All","All","All","Main scheme application","10","0"," "
"2022","Other","35 and over","All","All","All","Main scheme application","15","5"," "
"2023","Other","35 and over","All","All","All","Main scheme application","10","0"," "
"2019","Unknown or Prefer Not To Say","35 and over","All","All","All","Main scheme application","10","5"," "
"2020","Unknown or Prefer Not To Say","35 and over","All","All","All","Main scheme application","15","5"," "
"2021","Unknown or Prefer Not To Say","35 and over","All","All","All","Main scheme application","10","0"," "
"2022","Unknown or Prefer Not To Say","35 and over","All","All","All","Main scheme application","5","0"," "
"2023","Unknown or Prefer Not To Say","35 and over","All","All","All","Main scheme application","10","5"," "
"2020","All","17 and under","All","All","All","Not main scheme application","5","0"," "
"2022","All","17 and under","All","All","All","Not main scheme application","5","0"," "
"2019","All","18","All","All","All","Not main scheme application","140","95","0.6910000000000001"
"2020","All","18","All","All","All","Not main scheme application","135","110","0.8130000000000001"
"2021","All","18","All","All","All","Not main scheme application","105","50","0.449"
"2022","All","18","All","All","All","Not main scheme application","215","125","0.5750000000000001"
"2023","All","18","All","All","All","Not main scheme application","190","160","0.8230000000000001"
"2019","All","19","All","All","All","Not main scheme application","65","45","0.712"
"2020","All","19","All","All","All","Not main scheme application","40","25","0.659"
"2021","All","19","All","All","All","Not main scheme application","55","20","0.393"
"2022","All","19","All","All","All","Not main scheme application","70","40","0.549"
"2023","All","19","All","All","All","Not main scheme application","100","75","0.716"
"2019","All","20","All","All","All","Not main scheme application","40","25","0.561"
"2020","All","20","All","All","All","Not main scheme application","35","20","0.636"
"2021","All","20","All","All","All","Not main scheme application","40","15","0.333"
"2022","All","20","All","All","All","Not main scheme application","40","20","0.5"
"2023","All","20","All","All","All","Not main scheme application","70","50","0.743"
"2019","All","21 - 24","All","All","All","Not main scheme application","120","70","0.593"
"2020","All","21 - 24","All","All","All","Not main scheme application","85","50","0.593"
"2021","All","21 - 24","All","All","All","Not main scheme application","80","40","0.513"
"2022","All","21 - 24","All","All","All","Not main scheme application","100","50","0.48"
"2023","All","21 - 24","All","All","All","Not main scheme application","120","80","0.648"
"2019","All","25 - 29","All","All","All","Not main scheme application","100","65","0.677"
"2020","All","25 - 29","All","All","All","Not main scheme application","80","50","0.633"
"2021","All","25 - 29","All","All","All","Not main scheme application","70","35","0.529"
"2022","All","25 - 29","All","All","All","Not main scheme application","90","50","0.545"
"2023","All","25 - 29","All","All","All","Not main scheme application","105","75","0.718"
"2019","All","30 - 34","All","All","All","Not main scheme application","70","45","0.676"
"2020","All","30 - 34","All","All","All","Not main scheme application","45","30","0.667"
"2021","All","30 - 34","All","All","All","Not main scheme application","40","20","0.525"
"2022","All","30 - 34","All","All","All","Not main scheme application","65","40","0.5670000000000001"
"2023","All","30 - 34","All","All","All","Not main scheme application","80","60","0.734"
"2019","All","35 and over","All","All","All","Not main scheme application","60","35","0.603"
"2020","All","35 and over","All","All","All","Not main scheme application","65","45","0.734"
"2021","All","35 and over","All","All","All","Not main scheme application","50","25","0.49"
"2022","All","35 and over","All","All","All","Not main scheme application","75","35","0.493"
"2023","All","35 and over","All","All","All","Not main scheme application","115","80","0.667"
"2019","All","17 and under","All","All","All","Main scheme application","10","0"," "
"2020","All","17 and under","All","All","All","Main scheme application","25","0"," "
"2021","All","17 and under","All","All","All","Main scheme application","25","5"," "
"2022","All","17 and under","All","All","All","Main scheme application","25","0"," "
"2023","All","17 and under","All","All","All","Main scheme application","15","5"," "
"2019","All","18","All","All","All","Main scheme application","2715","810","0.299"
"2020","All","18","All","All","All","Main scheme application","2925","1065","0.364"
"2021","All","18","All","All","All","Main scheme application","3700","1065","0.28800000000000003"
"2022","All","18","All","All","All","Main scheme application","3765","1030","0.273"
"2023","All","18","All","All","All","Main scheme application","3125","1115","0.357"
"2019","All","19","All","All","All","Main scheme application","1115","375","0.339"
"2020","All","19","All","All","All","Main scheme application","1100","370","0.336"
"2021","All","19","All","All","All","Main scheme application","1370","350","0.256"
"2022","All","19","All","All","All","Main scheme application","1280","295","0.232"
"2023","All","19","All","All","All","Main scheme application","1055","320","0.302"
"2019","All","20","All","All","All","Main scheme application","620","190","0.305"
"2020","All","20","All","All","All","Main scheme application","640","215","0.336"
"2021","All","20","All","All","All","Main scheme application","740","180","0.244"
"2022","All","20","All","All","All","Main scheme application","745","170","0.231"
"2023","All","20","All","All","All","Main scheme application","615","190","0.312"
"2019","All","21 - 24","All","All","All","Main scheme application","1545","545","0.352"
"2020","All","21 - 24","All","All","All","Main scheme application","1615","625","0.388"
"2021","All","21 - 24","All","All","All","Main scheme application","1970","590","0.299"
"2022","All","21 - 24","All","All","All","Main scheme application","1635","455","0.277"
"2023","All","21 - 24","All","All","All","Main scheme application","1205","405","0.334"
"2019","All","25 - 29","All","All","All","Main scheme application","1460","545","0.375"
"2020","All","25 - 29","All","All","All","Main scheme application","1520","660","0.434"
"2021","All","25 - 29","All","All","All","Main scheme application","2045","695","0.34"
"2022","All","25 - 29","All","All","All","Main scheme application","1610","585","0.363"
"2023","All","25 - 29","All","All","All","Main scheme application","1145","445","0.389"
"2019","All","30 - 34","All","All","All","Main scheme application","960","360","0.376"
"2020","All","30 - 34","All","All","All","Main scheme application","1115","460","0.41500000000000004"
"2021","All","30 - 34","All","All","All","Main scheme application","1525","575","0.377"
"2022","All","30 - 34","All","All","All","Main scheme application","1375","515","0.376"
"2023","All","30 - 34","All","All","All","Main scheme application","1015","425","0.42"
"2019","All","35 and over","All","All","All","Main scheme application","1070","370","0.34600000000000003"
"2020","All","35 and over","All","All","All","Main scheme application","1225","475","0.387"
"2021","All","35 and over","All","All","All","Main scheme application","1620","510","0.316"
"2022","All","35 and over","All","All","All","Main scheme application","1425","500","0.35000000000000003"
"2023","All","35 and over","All","All","All","Main scheme application","1250","505","0.406"
"2019","White","All","All","All","All","Not main scheme application","385","265","0.685"
"2020","White","All","All","All","All","Not main scheme application","340","240","0.712"
"2021","White","All","All","All","All","Not main scheme application","290","145","0.507"
"2022","White","All","All","All","All","Not main scheme application","385","195","0.504"
"2023","White","All","All","All","All","Not main scheme application","415","305","0.737"
"2019","Black","All","All","All","All","Not main scheme application","110","65","0.596"
"2020","Black","All","All","All","All","Not main scheme application","80","50","0.646"
"2021","Black","All","All","All","All","Not main scheme application","80","25","0.338"
"2022","Black","All","All","All","All","Not main scheme application","150","85","0.561"
"2023","Black","All","All","All","All","Not main scheme application","185","135","0.726"
"2019","Asian","All","All","All","All","Not main scheme application","50","30","0.549"
"2020","Asian","All","All","All","All","Not main scheme application","40","25","0.684"
"2021","Asian","All","All","All","All","Not main scheme application","35","15","0.378"
"2022","Asian","All","All","All","All","Not main scheme application","70","45","0.667"
"2023","Asian","All","All","All","All","Not main scheme application","110","80","0.725"
"2019","Mixed","All","All","All","All","Not main scheme application","25","15","0.6"
"2020","Mixed","All","All","All","All","Not main scheme application","15","10","0.625"
"2021","Mixed","All","All","All","All","Not main scheme application","20","10","0.5"
"2022","Mixed","All","All","All","All","Not main scheme application","30","15","0.533"
"2023","Mixed","All","All","All","All","Not main scheme application","50","35","0.6880000000000001"
"2019","Other","All","All","All","All","Not main scheme application","10","5"," "
"2020","Other","All","All","All","All","Not main scheme application","5","5"," "
"2021","Other","All","All","All","All","Not main scheme application","10","5"," "
"2022","Other","All","All","All","All","Not main scheme application","15","5"," "
"2023","Other","All","All","All","All","Not main scheme application","15","10"," "
"2019","Unknown or Prefer Not To Say","All","All","All","All","Not main scheme application","10","10"," "
"2020","Unknown or Prefer Not To Say","All","All","All","All","Not main scheme application","5","5"," "
"2021","Unknown or Prefer Not To Say","All","All","All","All","Not main scheme application","5","0"," "
"2022","Unknown or Prefer Not To Say","All","All","All","All","Not main scheme application","15","10","0.75"
"2023","Unknown or Prefer Not To Say","All","All","All","All","Not main scheme application","15","10","0.75"
"2019","White","All","All","All","All","Main scheme application","7150","2565","0.359"
"2020","White","All","All","All","All","Main scheme application","7605","3015","0.396"
"2021","White","All","All","All","All","Main scheme application","9905","3165","0.319"
"2022","White","All","All","All","All","Main scheme application","8720","2795","0.321"
"2023","White","All","All","All","All","Main scheme application","6610","2500","0.378"
"2019","Black","All","All","All","All","Main scheme application","1180","305","0.258"
"2020","Black","All","All","All","All","Main scheme application","1255","415","0.329"
"2021","Black","All","All","All","All","Main scheme application","1560","400","0.256"
"2022","Black","All","All","All","All","Main scheme application","1580","375","0.23800000000000002"
"2023","Black","All","All","All","All","Main scheme application","1510","495","0.329"
"2019","Asian","All","All","All","All","Main scheme application","645","155","0.24"
"2020","Asian","All","All","All","All","Main scheme application","730","200","0.276"
"2021","Asian","All","All","All","All","Main scheme application","835","210","0.249"
"2022","Asian","All","All","All","All","Main scheme application","890","195","0.22"
"2023","Asian","All","All","All","All","Main scheme application","765","225","0.293"
"2019","Mixed","All","All","All","All","Main scheme application","365","125","0.34500000000000003"
"2020","Mixed","All","All","All","All","Main scheme application","375","160","0.429"
"2021","Mixed","All","All","All","All","Main scheme application","495","160","0.32"
"2022","Mixed","All","All","All","All","Main scheme application","450","125","0.278"
"2023","Mixed","All","All","All","All","Main scheme application","360","135","0.38"
"2019","Other","All","All","All","All","Main scheme application","110","35","0.33"
"2020","Other","All","All","All","All","Main scheme application","145","60","0.424"
"2021","Other","All","All","All","All","Main scheme application","140","30","0.21"
"2022","Other","All","All","All","All","Main scheme application","170","50","0.298"
"2023","Other","All","All","All","All","Main scheme application","135","40","0.299"
"2019","Unknown or Prefer Not To Say","All","All","All","All","Main scheme application","40","10","0.308"
"2020","Unknown or Prefer Not To Say","All","All","All","All","Main scheme application","45","20","0.41300000000000003"
"2021","Unknown or Prefer Not To Say","All","All","All","All","Main scheme application","60","15","0.213"
"2022","Unknown or Prefer Not To Say","All","All","All","All","Main scheme application","50","10","0.212"
"2023","Unknown or Prefer Not To Say","All","All","All","All","Main scheme application","45","15","0.304"
"2019","All","All","All","All","All","Not main scheme application","590","385","0.652"
