"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2023","Asian","35 and over","England","All","All","Main scheme application","450","225","0.502"
"2019","Asian","35 and over","Scotland","All","All","Main scheme application","55","35","0.611"
"2020","Asian","35 and over","Scotland","All","All","Main scheme application","55","40","0.7020000000000001"
"2021","Asian","35 and over","Scotland","All","All","Main scheme application","55","25","0.421"
"2022","Asian","35 and over","Scotland","All","All","Main scheme application","50","30","0.612"
"2023","Asian","35 and over","Scotland","All","All","Main scheme application","55","35","0.643"
"2019","Asian","35 and over","Wales","All","All","Main scheme application","20","5"," "
"2020","Asian","35 and over","Wales","All","All","Main scheme application","25","10","0.423"
"2021","Asian","35 and over","Wales","All","All","Main scheme application","20","15","0.667"
"2022","Asian","35 and over","Wales","All","All","Main scheme application","20","10","0.6"
"2023","Asian","35 and over","Wales","All","All","Main scheme application","5","0"," "
"2019","Mixed","35 and over","England","All","All","Main scheme application","130","50","0.392"
"2020","Mixed","35 and over","England","All","All","Main scheme application","215","100","0.467"
"2021","Mixed","35 and over","England","All","All","Main scheme application","250","105","0.418"
"2022","Mixed","35 and over","England","All","All","Main scheme application","215","100","0.47000000000000003"
"2023","Mixed","35 and over","England","All","All","Main scheme application","240","105","0.442"
"2019","Mixed","35 and over","Scotland","All","All","Main scheme application","10","5"," "
"2020","Mixed","35 and over","Scotland","All","All","Main scheme application","15","10"," "
"2021","Mixed","35 and over","Scotland","All","All","Main scheme application","15","10"," "
"2022","Mixed","35 and over","Scotland","All","All","Main scheme application","15","10"," "
"2023","Mixed","35 and over","Scotland","All","All","Main scheme application","15","5"," "
"2019","Mixed","35 and over","Wales","All","All","Main scheme application","5","0"," "
"2020","Mixed","35 and over","Wales","All","All","Main scheme application","5","5"," "
"2021","Mixed","35 and over","Wales","All","All","Main scheme application","5","0"," "
"2022","Mixed","35 and over","Wales","All","All","Main scheme application","15","10","0.733"
"2023","Mixed","35 and over","Wales","All","All","Main scheme application","10","5"," "
"2019","Other","35 and over","England","All","All","Main scheme application","70","35","0.514"
"2020","Other","35 and over","England","All","All","Main scheme application","110","45","0.42"
"2021","Other","35 and over","England","All","All","Main scheme application","105","45","0.41100000000000003"
"2022","Other","35 and over","England","All","All","Main scheme application","115","45","0.391"
"2023","Other","35 and over","England","All","All","Main scheme application","110","40","0.378"
"2019","Other","35 and over","Scotland","All","All","Main scheme application","10","0"," "
"2020","Other","35 and over","Scotland","All","All","Main scheme application","10","5"," "
"2021","Other","35 and over","Scotland","All","All","Main scheme application","10","5"," "
"2022","Other","35 and over","Scotland","All","All","Main scheme application","10","5"," "
"2023","Other","35 and over","Scotland","All","All","Main scheme application","5","0"," "
"2019","Other","35 and over","Wales","All","All","Main scheme application","5","5"," "
"2021","Other","35 and over","Wales","All","All","Main scheme application","5","0"," "
"2023","Other","35 and over","Wales","All","All","Main scheme application","5","5"," "
"2019","Unknown or Prefer Not To Say","35 and over","England","All","All","Main scheme application","85","40","0.482"
"2020","Unknown or Prefer Not To Say","35 and over","England","All","All","Main scheme application","115","60","0.496"
"2021","Unknown or Prefer Not To Say","35 and over","England","All","All","Main scheme application","120","50","0.393"
"2022","Unknown or Prefer Not To Say","35 and over","England","All","All","Main scheme application","135","50","0.385"
"2023","Unknown or Prefer Not To Say","35 and over","England","All","All","Main scheme application","115","50","0.448"
"2019","Unknown or Prefer Not To Say","35 and over","Scotland","All","All","Main scheme application","10","5"," "
"2020","Unknown or Prefer Not To Say","35 and over","Scotland","All","All","Main scheme application","20","10","0.55"
"2021","Unknown or Prefer Not To Say","35 and over","Scotland","All","All","Main scheme application","15","10"," "
"2022","Unknown or Prefer Not To Say","35 and over","Scotland","All","All","Main scheme application","15","10","0.625"
"2023","Unknown or Prefer Not To Say","35 and over","Scotland","All","All","Main scheme application","15","10","0.647"
"2021","Unknown or Prefer Not To Say","35 and over","Wales","All","All","Main scheme application","5","0"," "
"2022","Unknown or Prefer Not To Say","35 and over","Wales","All","All","Main scheme application","5","5"," "
"2023","Unknown or Prefer Not To Say","35 and over","Wales","All","All","Main scheme application","10","5"," "
"2019","All","17 and under","England","All","All","Not main scheme application","5","0"," "
"2022","All","17 and under","England","All","All","Not main scheme application","5","0"," "
"2023","All","17 and under","England","All","All","Not main scheme application","10","5"," "
"2019","All","17 and under","Scotland","All","All","Not main scheme application","5","5"," "
"2020","All","17 and under","Scotland","All","All","Not main scheme application","15","10","0.786"
"2021","All","17 and under","Scotland","All","All","Not main scheme application","5","5"," "
"2022","All","17 and under","Scotland","All","All","Not main scheme application","15","10"," "
"2023","All","17 and under","Scotland","All","All","Not main scheme application","20","15","0.9440000000000001"
"2019","All","18","Northern Ireland","All","All","Not main scheme application","60","45","0.758"
"2020","All","18","Northern Ireland","All","All","Not main scheme application","90","75","0.8220000000000001"
"2021","All","18","Northern Ireland","All","All","Not main scheme application","95","70","0.742"
"2022","All","18","Northern Ireland","All","All","Not main scheme application","115","95","0.809"
"2023","All","18","Northern Ireland","All","All","Not main scheme application","160","125","0.775"
"2019","All","18","England","All","All","Not main scheme application","855","715","0.836"
"2020","All","18","England","All","All","Not main scheme application","1200","1065","0.889"
"2021","All","18","England","All","All","Not main scheme application","1130","905","0.8"
"2022","All","18","England","All","All","Not main scheme application","1295","1020","0.787"
"2023","All","18","England","All","All","Not main scheme application","1250","1085","0.866"
"2019","All","18","Scotland","All","All","Not main scheme application","100","50","0.49"
"2020","All","18","Scotland","All","All","Not main scheme application","95","75","0.787"
"2021","All","18","Scotland","All","All","Not main scheme application","65","35","0.516"
"2022","All","18","Scotland","All","All","Not main scheme application","110","70","0.627"
"2023","All","18","Scotland","All","All","Not main scheme application","85","65","0.767"
"2019","All","18","Wales","All","All","Not main scheme application","45","40","0.8260000000000001"
"2020","All","18","Wales","All","All","Not main scheme application","60","50","0.79"
"2021","All","18","Wales","All","All","Not main scheme application","80","55","0.731"
"2022","All","18","Wales","All","All","Not main scheme application","85","60","0.723"
"2023","All","18","Wales","All","All","Not main scheme application","45","35","0.795"
"2019","All","19","Northern Ireland","All","All","Not main scheme application","30","20","0.645"
"2020","All","19","Northern Ireland","All","All","Not main scheme application","40","30","0.8160000000000001"
"2021","All","19","Northern Ireland","All","All","Not main scheme application","35","30","0.811"
"2022","All","19","Northern Ireland","All","All","Not main scheme application","45","35","0.783"
"2023","All","19","Northern Ireland","All","All","Not main scheme application","55","40","0.755"
"2019","All","19","England","All","All","Not main scheme application","520","435","0.838"
"2020","All","19","England","All","All","Not main scheme application","580","485","0.833"
"2021","All","19","England","All","All","Not main scheme application","575","440","0.76"
"2022","All","19","England","All","All","Not main scheme application","635","465","0.731"
"2023","All","19","England","All","All","Not main scheme application","620","500","0.807"
"2019","All","19","Scotland","All","All","Not main scheme application","45","30","0.622"
"2020","All","19","Scotland","All","All","Not main scheme application","40","30","0.769"
"2021","All","19","Scotland","All","All","Not main scheme application","30","15","0.419"
"2022","All","19","Scotland","All","All","Not main scheme application","65","45","0.6880000000000001"
"2023","All","19","Scotland","All","All","Not main scheme application","75","55","0.743"
"2019","All","19","Wales","All","All","Not main scheme application","35","25","0.75"
"2020","All","19","Wales","All","All","Not main scheme application","30","25","0.8130000000000001"
"2021","All","19","Wales","All","All","Not main scheme application","40","25","0.711"
"2022","All","19","Wales","All","All","Not main scheme application","35","25","0.771"
"2023","All","19","Wales","All","All","Not main scheme application","35","25","0.758"
"2019","All","20","Northern Ireland","All","All","Not main scheme application","20","10","0.611"
"2020","All","20","Northern Ireland","All","All","Not main scheme application","20","15","0.727"
"2021","All","20","Northern Ireland","All","All","Not main scheme application","15","10"," "
"2022","All","20","Northern Ireland","All","All","Not main scheme application","30","25","0.8130000000000001"
"2023","All","20","Northern Ireland","All","All","Not main scheme application","25","20","0.75"
"2019","All","20","England","All","All","Not main scheme application","290","225","0.785"
"2020","All","20","England","All","All","Not main scheme application","330","260","0.796"
"2021","All","20","England","All","All","Not main scheme application","335","230","0.684"
"2022","All","20","England","All","All","Not main scheme application","370","250","0.679"
"2023","All","20","England","All","All","Not main scheme application","415","325","0.78"
"2019","All","20","Scotland","All","All","Not main scheme application","30","20","0.677"
"2020","All","20","Scotland","All","All","Not main scheme application","30","20","0.633"
"2021","All","20","Scotland","All","All","Not main scheme application","15","10"," "
"2022","All","20","Scotland","All","All","Not main scheme application","35","20","0.667"
"2023","All","20","Scotland","All","All","Not main scheme application","50","35","0.771"
"2019","All","20","Wales","All","All","Not main scheme application","15","10","0.786"
"2020","All","20","Wales","All","All","Not main scheme application","20","15","0.75"
"2021","All","20","Wales","All","All","Not main scheme application","20","15","0.75"
"2022","All","20","Wales","All","All","Not main scheme application","10","10"," "
"2023","All","20","Wales","All","All","Not main scheme application","15","15","0.765"
"2019","All","21 - 24","Northern Ireland","All","All","Not main scheme application","15","15","0.875"
"2020","All","21 - 24","Northern Ireland","All","All","Not main scheme application","25","15","0.5650000000000001"
"2021","All","21 - 24","Northern Ireland","All","All","Not main scheme application","45","30","0.63"
"2022","All","21 - 24","Northern Ireland","All","All","Not main scheme application","55","40","0.755"
"2023","All","21 - 24","Northern Ireland","All","All","Not main scheme application","45","30","0.711"
"2019","All","21 - 24","England","All","All","Not main scheme application","725","570","0.79"
"2020","All","21 - 24","England","All","All","Not main scheme application","925","735","0.798"
"2021","All","21 - 24","England","All","All","Not main scheme application","675","465","0.687"
"2022","All","21 - 24","England","All","All","Not main scheme application","805","535","0.661"
"2023","All","21 - 24","England","All","All","Not main scheme application","820","600","0.732"
"2019","All","21 - 24","Scotland","All","All","Not main scheme application","75","50","0.64"
"2020","All","21 - 24","Scotland","All","All","Not main scheme application","115","80","0.687"
"2021","All","21 - 24","Scotland","All","All","Not main scheme application","55","25","0.464"
"2022","All","21 - 24","Scotland","All","All","Not main scheme application","125","80","0.642"
"2023","All","21 - 24","Scotland","All","All","Not main scheme application","115","90","0.791"
"2019","All","21 - 24","Wales","All","All","Not main scheme application","40","25","0.675"
"2020","All","21 - 24","Wales","All","All","Not main scheme application","60","45","0.717"
"2021","All","21 - 24","Wales","All","All","Not main scheme application","55","40","0.745"
"2022","All","21 - 24","Wales","All","All","Not main scheme application","40","30","0.707"
"2023","All","21 - 24","Wales","All","All","Not main scheme application","30","25","0.867"
"2019","All","25 - 29","Northern Ireland","All","All","Not main scheme application","5","5"," "
"2020","All","25 - 29","Northern Ireland","All","All","Not main scheme application","15","5"," "
"2021","All","25 - 29","Northern Ireland","All","All","Not main scheme application","25","15","0.625"
"2022","All","25 - 29","Northern Ireland","All","All","Not main scheme application","30","20","0.714"
"2023","All","25 - 29","Northern Ireland","All","All","Not main scheme application","25","15","0.652"
"2019","All","25 - 29","England","All","All","Not main scheme application","595","445","0.754"
"2020","All","25 - 29","England","All","All","Not main scheme application","880","675","0.767"
"2021","All","25 - 29","England","All","All","Not main scheme application","690","490","0.71"
"2022","All","25 - 29","England","All","All","Not main scheme application","660","440","0.669"
"2023","All","25 - 29","England","All","All","Not main scheme application","605","425","0.7010000000000001"
"2019","All","25 - 29","Scotland","All","All","Not main scheme application","80","45","0.5630000000000001"
"2020","All","25 - 29","Scotland","All","All","Not main scheme application","100","60","0.608"
"2021","All","25 - 29","Scotland","All","All","Not main scheme application","55","30","0.547"
"2022","All","25 - 29","Scotland","All","All","Not main scheme application","90","55","0.596"
"2023","All","25 - 29","Scotland","All","All","Not main scheme application","90","70","0.764"
"2019","All","25 - 29","Wales","All","All","Not main scheme application","35","30","0.757"
"2020","All","25 - 29","Wales","All","All","Not main scheme application","55","40","0.755"
"2021","All","25 - 29","Wales","All","All","Not main scheme application","45","25","0.5740000000000001"
"2022","All","25 - 29","Wales","All","All","Not main scheme application","45","25","0.545"
"2023","All","25 - 29","Wales","All","All","Not main scheme application","35","20","0.629"
"2019","All","30 - 34","Northern Ireland","All","All","Not main scheme application","5","5"," "
"2020","All","30 - 34","Northern Ireland","All","All","Not main scheme application","5","5"," "
"2021","All","30 - 34","Northern Ireland","All","All","Not main scheme application","15","10"," "
"2022","All","30 - 34","Northern Ireland","All","All","Not main scheme application","30","25","0.9"
"2023","All","30 - 34","Northern Ireland","All","All","Not main scheme application","20","15","0.833"
"2019","All","30 - 34","England","All","All","Not main scheme application","455","350","0.773"
"2020","All","30 - 34","England","All","All","Not main scheme application","670","495","0.739"
"2021","All","30 - 34","England","All","All","Not main scheme application","540","365","0.677"
"2022","All","30 - 34","England","All","All","Not main scheme application","520","340","0.649"
"2023","All","30 - 34","England","All","All","Not main scheme application","570","400","0.704"
"2019","All","30 - 34","Scotland","All","All","Not main scheme application","55","30","0.537"
"2020","All","30 - 34","Scotland","All","All","Not main scheme application","65","30","0.46"
"2021","All","30 - 34","Scotland","All","All","Not main scheme application","45","25","0.5"
"2022","All","30 - 34","Scotland","All","All","Not main scheme application","95","55","0.546"
"2023","All","30 - 34","Scotland","All","All","Not main scheme application","75","45","0.63"
"2019","All","30 - 34","Wales","All","All","Not main scheme application","30","20","0.75"
"2020","All","30 - 34","Wales","All","All","Not main scheme application","40","25","0.632"
"2021","All","30 - 34","Wales","All","All","Not main scheme application","30","20","0.655"
"2022","All","30 - 34","Wales","All","All","Not main scheme application","20","15","0.619"
"2023","All","30 - 34","Wales","All","All","Not main scheme application","15","10","0.706"
"2019","All","35 and over","Northern Ireland","All","All","Not main scheme application","15","10"," "
"2020","All","35 and over","Northern Ireland","All","All","Not main scheme application","10","5"," "
"2021","All","35 and over","Northern Ireland","All","All","Not main scheme application","25","15","0.6"
"2022","All","35 and over","Northern Ireland","All","All","Not main scheme application","25","25","1"
"2023","All","35 and over","Northern Ireland","All","All","Not main scheme application","25","20","0.917"
"2019","All","35 and over","England","All","All","Not main scheme application","1335","995","0.747"
"2020","All","35 and over","England","All","All","Not main scheme application","1825","1280","0.7020000000000001"
"2021","All","35 and over","England","All","All","Not main scheme application","1490","990","0.665"
"2022","All","35 and over","England","All","All","Not main scheme application","1585","1000","0.631"
"2023","All","35 and over","England","All","All","Not main scheme application","1800","1235","0.686"
"2019","All","35 and over","Scotland","All","All","Not main scheme application","105","70","0.657"
"2020","All","35 and over","Scotland","All","All","Not main scheme application","120","75","0.627"
"2021","All","35 and over","Scotland","All","All","Not main scheme application","70","30","0.444"
"2022","All","35 and over","Scotland","All","All","Not main scheme application","165","100","0.601"
"2023","All","35 and over","Scotland","All","All","Not main scheme application","175","110","0.64"
"2019","All","35 and over","Wales","All","All","Not main scheme application","35","20","0.647"
"2020","All","35 and over","Wales","All","All","Not main scheme application","45","25","0.587"
"2021","All","35 and over","Wales","All","All","Not main scheme application","45","30","0.66"
"2022","All","35 and over","Wales","All","All","Not main scheme application","30","20","0.71"
"2023","All","35 and over","Wales","All","All","Not main scheme application","35","25","0.676"
"2019","All","17 and under","Northern Ireland","All","All","Main scheme application","5","0"," "
"2021","All","17 and under","Northern Ireland","All","All","Main scheme application","5","0"," "
"2022","All","17 and under","Northern Ireland","All","All","Main scheme application","5","0"," "
"2019","All","17 and under","England","All","All","Main scheme application","10","5"," "
"2020","All","17 and under","England","All","All","Main scheme application","15","5"," "
"2021","All","17 and under","England","All","All","Main scheme application","20","5"," "
"2022","All","17 and under","England","All","All","Main scheme application","25","5"," "
"2023","All","17 and under","England","All","All","Main scheme application","35","10"," "
"2019","All","17 and under","Scotland","All","All","Main scheme application","50","20","0.429"
"2020","All","17 and under","Scotland","All","All","Main scheme application","45","20","0.404"
"2021","All","17 and under","Scotland","All","All","Main scheme application","65","20","0.292"
"2022","All","17 and under","Scotland","All","All","Main scheme application","65","30","0.455"
"2023","All","17 and under","Scotland","All","All","Main scheme application","50","25","0.51"
"2019","All","18","Northern Ireland","All","All","Main scheme application","910","285","0.314"
"2020","All","18","Northern Ireland","All","All","Main scheme application","920","400","0.435"
"2021","All","18","Northern Ireland","All","All","Main scheme application","1160","420","0.364"
"2022","All","18","Northern Ireland","All","All","Main scheme application","1130","370","0.327"
"2023","All","18","Northern Ireland","All","All","Main scheme application","915","275","0.299"
"2019","All","18","England","All","All","Main scheme application","6805","3735","0.549"
"2020","All","18","England","All","All","Main scheme application","7535","4510","0.598"
"2021","All","18","England","All","All","Main scheme application","9545","5510","0.577"
"2022","All","18","England","All","All","Main scheme application","9840","5045","0.513"
"2023","All","18","England","All","All","Main scheme application","8110","4105","0.506"
"2019","All","18","Scotland","All","All","Main scheme application","1150","580","0.503"
"2020","All","18","Scotland","All","All","Main scheme application","1075","615","0.5730000000000001"
"2021","All","18","Scotland","All","All","Main scheme application","1305","720","0.553"
"2022","All","18","Scotland","All","All","Main scheme application","1205","630","0.524"
"2023","All","18","Scotland","All","All","Main scheme application","955","500","0.523"
"2019","All","18","Wales","All","All","Main scheme application","510","290","0.5630000000000001"
"2020","All","18","Wales","All","All","Main scheme application","560","340","0.608"
"2021","All","18","Wales","All","All","Main scheme application","650","365","0.561"
"2022","All","18","Wales","All","All","Main scheme application","625","285","0.453"
"2023","All","18","Wales","All","All","Main scheme application","455","240","0.532"
"2019","All","19","Northern Ireland","All","All","Main scheme application","395","155","0.392"
"2020","All","19","Northern Ireland","All","All","Main scheme application","375","195","0.515"
"2021","All","19","Northern Ireland","All","All","Main scheme application","410","170","0.417"
"2022","All","19","Northern Ireland","All","All","Main scheme application","335","110","0.332"
"2023","All","19","Northern Ireland","All","All","Main scheme application","250","95","0.379"
"2019","All","19","England","All","All","Main scheme application","3355","1775","0.53"
"2020","All","19","England","All","All","Main scheme application","3400","1860","0.547"
"2021","All","19","England","All","All","Main scheme application","3875","1940","0.501"
"2022","All","19","England","All","All","Main scheme application","3895","1780","0.457"
"2023","All","19","England","All","All","Main scheme application","3330","1500","0.451"
"2019","All","19","Scotland","All","All","Main scheme application","525","315","0.595"
"2020","All","19","Scotland","All","All","Main scheme application","525","330","0.631"
"2021","All","19","Scotland","All","All","Main scheme application","555","310","0.561"
"2022","All","19","Scotland","All","All","Main scheme application","480","250","0.525"
"2023","All","19","Scotland","All","All","Main scheme application","480","265","0.555"
"2019","All","19","Wales","All","All","Main scheme application","335","190","0.5730000000000001"
"2020","All","19","Wales","All","All","Main scheme application","280","165","0.595"
"2021","All","19","Wales","All","All","Main scheme application","290","165","0.5660000000000001"
"2022","All","19","Wales","All","All","Main scheme application","250","115","0.466"
"2023","All","19","Wales","All","All","Main scheme application","180","95","0.52"
"2019","All","20","Northern Ireland","All","All","Main scheme application","200","75","0.384"
"2020","All","20","Northern Ireland","All","All","Main scheme application","185","100","0.551"
"2021","All","20","Northern Ireland","All","All","Main scheme application","180","65","0.371"
"2022","All","20","Northern Ireland","All","All","Main scheme application","185","75","0.398"
"2023","All","20","Northern Ireland","All","All","Main scheme application","155","60","0.403"
"2019","All","20","England","All","All","Main scheme application","1895","980","0.517"
"2020","All","20","England","All","All","Main scheme application","2120","1180","0.557"
"2021","All","20","England","All","All","Main scheme application","2280","1070","0.46900000000000003"
"2022","All","20","England","All","All","Main scheme application","2135","965","0.452"
"2023","All","20","England","All","All","Main scheme application","2025","960","0.47500000000000003"
"2019","All","20","Scotland","All","All","Main scheme application","320","170","0.525"
"2020","All","20","Scotland","All","All","Main scheme application","355","215","0.608"
"2021","All","20","Scotland","All","All","Main scheme application","375","210","0.5640000000000001"
"2022","All","20","Scotland","All","All","Main scheme application","315","200","0.631"
"2023","All","20","Scotland","All","All","Main scheme application","245","135","0.547"
"2019","All","20","Wales","All","All","Main scheme application","160","80","0.484"
"2020","All","20","Wales","All","All","Main scheme application","160","95","0.584"
"2021","All","20","Wales","All","All","Main scheme application","190","90","0.47900000000000004"
"2022","All","20","Wales","All","All","Main scheme application","125","70","0.5650000000000001"
"2023","All","20","Wales","All","All","Main scheme application","115","65","0.547"
"2019","All","21 - 24","Northern Ireland","All","All","Main scheme application","345","155","0.455"
"2020","All","21 - 24","Northern Ireland","All","All","Main scheme application","315","155","0.49"
"2021","All","21 - 24","Northern Ireland","All","All","Main scheme application","425","160","0.38"
"2022","All","21 - 24","Northern Ireland","All","All","Main scheme application","300","110","0.359"
"2023","All","21 - 24","Northern Ireland","All","All","Main scheme application","250","100","0.402"
"2019","All","21 - 24","England","All","All","Main scheme application","4210","2335","0.554"
"2020","All","21 - 24","England","All","All","Main scheme application","4725","2815","0.595"
"2021","All","21 - 24","England","All","All","Main scheme application","5460","2740","0.502"
"2022","All","21 - 24","England","All","All","Main scheme application","4580","2120","0.462"
"2023","All","21 - 24","England","All","All","Main scheme application","3640","1710","0.47000000000000003"
"2019","All","21 - 24","Scotland","All","All","Main scheme application","880","540","0.612"
"2020","All","21 - 24","Scotland","All","All","Main scheme application","965","585","0.608"
"2021","All","21 - 24","Scotland","All","All","Main scheme application","1050","610","0.578"
"2022","All","21 - 24","Scotland","All","All","Main scheme application","875","505","0.578"
"2023","All","21 - 24","Scotland","All","All","Main scheme application","750","445","0.594"
"2019","All","21 - 24","Wales","All","All","Main scheme application","420","260","0.622"
"2020","All","21 - 24","Wales","All","All","Main scheme application","435","265","0.605"
"2021","All","21 - 24","Wales","All","All","Main scheme application","490","265","0.539"
"2022","All","21 - 24","Wales","All","All","Main scheme application","300","150","0.502"
"2023","All","21 - 24","Wales","All","All","Main scheme application","210","120","0.557"
"2019","All","25 - 29","Northern Ireland","All","All","Main scheme application","205","95","0.464"
"2020","All","25 - 29","Northern Ireland","All","All","Main scheme application","190","90","0.464"
"2021","All","25 - 29","Northern Ireland","All","All","Main scheme application","250","80","0.331"
"2022","All","25 - 29","Northern Ireland","All","All","Main scheme application","175","55","0.312"
"2023","All","25 - 29","Northern Ireland","All","All","Main scheme application","145","50","0.34700000000000003"
"2019","All","25 - 29","England","All","All","Main scheme application","3520","2010","0.5700000000000001"
"2020","All","25 - 29","England","All","All","Main scheme application","4230","2540","0.6"
"2021","All","25 - 29","England","All","All","Main scheme application","5170","2785","0.539"
"2022","All","25 - 29","England","All","All","Main scheme application","3855","2025","0.525"
"2023","All","25 - 29","England","All","All","Main scheme application","2935","1490","0.507"
"2019","All","25 - 29","Scotland","All","All","Main scheme application","850","530","0.624"
"2020","All","25 - 29","Scotland","All","All","Main scheme application","1030","635","0.619"
"2021","All","25 - 29","Scotland","All","All","Main scheme application","1180","705","0.597"
"2022","All","25 - 29","Scotland","All","All","Main scheme application","895","570","0.634"
"2023","All","25 - 29","Scotland","All","All","Main scheme application","680","415","0.612"
"2019","All","25 - 29","Wales","All","All","Main scheme application","400","230","0.5730000000000001"
"2020","All","25 - 29","Wales","All","All","Main scheme application","440","255","0.582"
"2021","All","25 - 29","Wales","All","All","Main scheme application","450","260","0.582"
"2022","All","25 - 29","Wales","All","All","Main scheme application","330","190","0.5690000000000001"
"2023","All","25 - 29","Wales","All","All","Main scheme application","200","105","0.522"
"2019","All","30 - 34","Northern Ireland","All","All","Main scheme application","160","65","0.391"
"2020","All","30 - 34","Northern Ireland","All","All","Main scheme application","140","65","0.457"
"2021","All","30 - 34","Northern Ireland","All","All","Main scheme application","165","60","0.378"
"2022","All","30 - 34","Northern Ireland","All","All","Main scheme application","140","35","0.261"
"2023","All","30 - 34","Northern Ireland","All","All","Main scheme application","110","40","0.369"
"2019","All","30 - 34","England","All","All","Main scheme application","2600","1470","0.5640000000000001"
"2020","All","30 - 34","England","All","All","Main scheme application","3370","1985","0.59"
"2021","All","30 - 34","England","All","All","Main scheme application","4145","2145","0.518"
"2022","All","30 - 34","England","All","All","Main scheme application","3545","1855","0.523"
"2023","All","30 - 34","England","All","All","Main scheme application","2710","1360","0.502"
"2019","All","30 - 34","Scotland","All","All","Main scheme application","660","385","0.582"
"2020","All","30 - 34","Scotland","All","All","Main scheme application","735","445","0.604"
"2021","All","30 - 34","Scotland","All","All","Main scheme application","885","510","0.5740000000000001"
"2022","All","30 - 34","Scotland","All","All","Main scheme application","745","450","0.603"
"2023","All","30 - 34","Scotland","All","All","Main scheme application","580","375","0.652"
"2019","All","30 - 34","Wales","All","All","Main scheme application","260","160","0.624"
"2020","All","30 - 34","Wales","All","All","Main scheme application","305","175","0.578"
"2021","All","30 - 34","Wales","All","All","Main scheme application","330","190","0.5750000000000001"
"2022","All","30 - 34","Wales","All","All","Main scheme application","270","145","0.535"
"2023","All","30 - 34","Wales","All","All","Main scheme application","190","125","0.67"
"2019","All","35 and over","Northern Ireland","All","All","Main scheme application","175","75","0.425"
"2020","All","35 and over","Northern Ireland","All","All","Main scheme application","160","85","0.541"
"2021","All","35 and over","Northern Ireland","All","All","Main scheme application","200","60","0.296"
"2022","All","35 and over","Northern Ireland","All","All","Main scheme application","185","60","0.335"
"2023","All","35 and over","Northern Ireland","All","All","Main scheme application","145","45","0.317"
"2019","All","35 and over","England","All","All","Main scheme application","6255","3240","0.518"
"2020","All","35 and over","England","All","All","Main scheme application","8870","4880","0.55"
"2021","All","35 and over","England","All","All","Main scheme application","10270","4865","0.47400000000000003"
"2022","All","35 and over","England","All","All","Main scheme application","9490","4535","0.47800000000000004"
"2023","All","35 and over","England","All","All","Main scheme application","8730","4340","0.497"
"2019","All","35 and over","Scotland","All","All","Main scheme application","1080","560","0.518"
"2020","All","35 and over","Scotland","All","All","Main scheme application","1375","785","0.5730000000000001"
"2021","All","35 and over","Scotland","All","All","Main scheme application","1455","800","0.55"
"2022","All","35 and over","Scotland","All","All","Main scheme application","1245","760","0.612"
"2023","All","35 and over","Scotland","All","All","Main scheme application","1130","740","0.656"
"2019","All","35 and over","Wales","All","All","Main scheme application","400","215","0.543"
"2020","All","35 and over","Wales","All","All","Main scheme application","415","230","0.549"
"2021","All","35 and over","Wales","All","All","Main scheme application","450","245","0.543"
"2022","All","35 and over","Wales","All","All","Main scheme application","355","195","0.552"
"2023","All","35 and over","Wales","All","All","Main scheme application","295","155","0.526"
"2019","White","All","Northern Ireland","All","All","Not main scheme application","145","105","0.724"
"2020","White","All","Northern Ireland","All","All","Not main scheme application","195","145","0.741"
"2021","White","All","Northern Ireland","All","All","Not main scheme application","245","165","0.676"
"2022","White","All","Northern Ireland","All","All","Not main scheme application","315","255","0.8130000000000001"
"2023","White","All","Northern Ireland","All","All","Not main scheme application","330","255","0.775"
"2019","White","All","England","All","All","Not main scheme application","2025","1685","0.8320000000000001"
"2020","White","All","England","All","All","Not main scheme application","3015","2485","0.8240000000000001"
"2021","White","All","England","All","All","Not main scheme application","2315","1725","0.744"
"2022","White","All","England","All","All","Not main scheme application","2305","1685","0.731"
"2023","White","All","England","All","All","Not main scheme application","2120","1655","0.78"
"2019","White","All","Scotland","All","All","Not main scheme application","410","240","0.582"
"2020","White","All","Scotland","All","All","Not main scheme application","490","320","0.656"
"2021","White","All","Scotland","All","All","Not main scheme application","295","140","0.48"
"2022","White","All","Scotland","All","All","Not main scheme application","595","360","0.603"
"2023","White","All","Scotland","All","All","Not main scheme application","550","385","0.704"
"2019","White","All","Wales","All","All","Not main scheme application","200","150","0.758"
"2020","White","All","Wales","All","All","Not main scheme application","265","195","0.723"
"2021","White","All","Wales","All","All","Not main scheme application","270","190","0.704"
"2022","White","All","Wales","All","All","Not main scheme application","220","150","0.673"
"2023","White","All","Wales","All","All","Not main scheme application","150","110","0.72"
"2020","Black","All","Northern Ireland","All","All","Not main scheme application","5","0"," "
"2021","Black","All","Northern Ireland","All","All","Not main scheme application","5","5"," "
"2022","Black","All","Northern Ireland","All","All","Not main scheme application","5","5"," "
"2023","Black","All","Northern Ireland","All","All","Not main scheme application","10","5"," "
"2019","Black","All","England","All","All","Not main scheme application","1790","1290","0.721"
"2020","Black","All","England","All","All","Not main scheme application","2085","1470","0.705"
"2021","Black","All","England","All","All","Not main scheme application","1955","1300","0.664"
"2022","Black","All","England","All","All","Not main scheme application","2300","1470","0.639"
"2023","Black","All","England","All","All","Not main scheme application","2605","1835","0.705"
"2019","Black","All","Scotland","All","All","Not main scheme application","45","25","0.553"
