"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2020","Main scheme firm choice","All","Northern Ireland","All","All","Main scheme application","95"
"2021","Main scheme firm choice","All","Northern Ireland","All","All","Main scheme application","95"
"2022","Main scheme firm choice","All","Northern Ireland","All","All","Main scheme application","100"
"2023","Main scheme firm choice","All","Northern Ireland","All","All","Main scheme application","65"
"2019","Other main scheme choice","All","England","All","All","Main scheme application","75"
"2020","Other main scheme choice","All","England","All","All","Main scheme application","205"
"2021","Other main scheme choice","All","England","All","All","Main scheme application","125"
"2022","Other main scheme choice","All","England","All","All","Main scheme application","115"
"2023","Other main scheme choice","All","England","All","All","Main scheme application","90"
"2019","Main scheme firm choice","All","England","All","All","Main scheme application","2590"
"2020","Main scheme firm choice","All","England","All","All","Main scheme application","3020"
"2021","Main scheme firm choice","All","England","All","All","Main scheme application","3250"
"2022","Main scheme firm choice","All","England","All","All","Main scheme application","2850"
"2023","Main scheme firm choice","All","England","All","All","Main scheme application","2770"
"2019","Main scheme insurance choice","All","England","All","All","Main scheme application","85"
"2020","Main scheme insurance choice","All","England","All","All","Main scheme application","95"
"2021","Main scheme insurance choice","All","England","All","All","Main scheme application","85"
"2022","Main scheme insurance choice","All","England","All","All","Main scheme application","55"
"2023","Main scheme insurance choice","All","England","All","All","Main scheme application","60"
"2020","Other main scheme choice","All","Scotland","All","All","Main scheme application","5"
"2021","Other main scheme choice","All","Scotland","All","All","Main scheme application","5"
"2022","Other main scheme choice","All","Scotland","All","All","Main scheme application","10"
"2019","Main scheme firm choice","All","Scotland","All","All","Main scheme application","235"
"2020","Main scheme firm choice","All","Scotland","All","All","Main scheme application","270"
"2021","Main scheme firm choice","All","Scotland","All","All","Main scheme application","220"
"2022","Main scheme firm choice","All","Scotland","All","All","Main scheme application","240"
"2023","Main scheme firm choice","All","Scotland","All","All","Main scheme application","250"
"2020","Other main scheme choice","All","Wales","All","All","Main scheme application","5"
"2021","Other main scheme choice","All","Wales","All","All","Main scheme application","10"
"2022","Other main scheme choice","All","Wales","All","All","Main scheme application","10"
"2023","Other main scheme choice","All","Wales","All","All","Main scheme application","15"
"2019","Main scheme firm choice","All","Wales","All","All","Main scheme application","145"
"2020","Main scheme firm choice","All","Wales","All","All","Main scheme application","175"
"2021","Main scheme firm choice","All","Wales","All","All","Main scheme application","180"
"2022","Main scheme firm choice","All","Wales","All","All","Main scheme application","175"
"2023","Main scheme firm choice","All","Wales","All","All","Main scheme application","160"
"2020","Other main scheme choice","All","Not EU","All","All","Main scheme application","5"
"2023","Other main scheme choice","All","Not EU","All","All","Main scheme application","5"
"2019","Main scheme firm choice","All","Not EU","All","All","Main scheme application","10"
"2020","Main scheme firm choice","All","Not EU","All","All","Main scheme application","10"
"2021","Main scheme firm choice","All","Not EU","All","All","Main scheme application","15"
"2022","Main scheme firm choice","All","Not EU","All","All","Main scheme application","15"
"2023","Main scheme firm choice","All","Not EU","All","All","Main scheme application","15"
"2022","Other main scheme choice","All","EU (excluding UK)","All","All","Main scheme application","5"
"2019","Main scheme firm choice","All","EU (excluding UK)","All","All","Main scheme application","20"
"2020","Main scheme firm choice","All","EU (excluding UK)","All","All","Main scheme application","20"
"2021","Main scheme firm choice","All","EU (excluding UK)","All","All","Main scheme application","15"
"2022","Main scheme firm choice","All","EU (excluding UK)","All","All","Main scheme application","5"
"2023","Main scheme firm choice","All","EU (excluding UK)","All","All","Main scheme application","15"
"2019","All","All","Northern Ireland","All","All","Not main scheme application","20"
"2020","All","All","Northern Ireland","All","All","Not main scheme application","10"
"2021","All","All","Northern Ireland","All","All","Not main scheme application","5"
"2022","All","All","Northern Ireland","All","All","Not main scheme application","5"
"2023","All","All","Northern Ireland","All","All","Not main scheme application","10"
"2019","All","All","England","All","All","Not main scheme application","330"
"2020","All","All","England","All","All","Not main scheme application","280"
"2021","All","All","England","All","All","Not main scheme application","170"
"2022","All","All","England","All","All","Not main scheme application","305"
"2023","All","All","England","All","All","Not main scheme application","515"
"2019","All","All","Scotland","All","All","Not main scheme application","15"
"2020","All","All","Scotland","All","All","Not main scheme application","25"
"2021","All","All","Scotland","All","All","Not main scheme application","10"
"2022","All","All","Scotland","All","All","Not main scheme application","15"
"2023","All","All","Scotland","All","All","Not main scheme application","10"
"2019","All","All","Wales","All","All","Not main scheme application","20"
"2020","All","All","Wales","All","All","Not main scheme application","25"
"2021","All","All","Wales","All","All","Not main scheme application","20"
"2022","All","All","Wales","All","All","Not main scheme application","35"
"2023","All","All","Wales","All","All","Not main scheme application","35"
"2021","All","All","EU (excluding UK)","All","All","Not main scheme application","5"
"2023","All","All","EU (excluding UK)","All","All","Not main scheme application","5"
"2019","All","All","Northern Ireland","All","All","Main scheme application","70"
"2020","All","All","Northern Ireland","All","All","Main scheme application","95"
"2021","All","All","Northern Ireland","All","All","Main scheme application","95"
"2022","All","All","Northern Ireland","All","All","Main scheme application","105"
"2023","All","All","Northern Ireland","All","All","Main scheme application","65"
"2019","All","All","England","All","All","Main scheme application","2745"
"2020","All","All","England","All","All","Main scheme application","3315"
"2021","All","All","England","All","All","Main scheme application","3460"
"2022","All","All","England","All","All","Main scheme application","3020"
"2023","All","All","England","All","All","Main scheme application","2920"
"2019","All","All","Scotland","All","All","Main scheme application","235"
"2020","All","All","Scotland","All","All","Main scheme application","280"
"2021","All","All","Scotland","All","All","Main scheme application","225"
"2022","All","All","Scotland","All","All","Main scheme application","250"
"2023","All","All","Scotland","All","All","Main scheme application","250"
"2019","All","All","Wales","All","All","Main scheme application","145"
"2020","All","All","Wales","All","All","Main scheme application","180"
"2021","All","All","Wales","All","All","Main scheme application","190"
"2022","All","All","Wales","All","All","Main scheme application","185"
"2023","All","All","Wales","All","All","Main scheme application","175"
"2019","All","All","Not EU","All","All","Main scheme application","10"
"2020","All","All","Not EU","All","All","Main scheme application","15"
"2021","All","All","Not EU","All","All","Main scheme application","15"
"2022","All","All","Not EU","All","All","Main scheme application","15"
"2023","All","All","Not EU","All","All","Main scheme application","20"
"2019","All","All","EU (excluding UK)","All","All","Main scheme application","20"
"2020","All","All","EU (excluding UK)","All","All","Main scheme application","25"
"2021","All","All","EU (excluding UK)","All","All","Main scheme application","15"
"2022","All","All","EU (excluding UK)","All","All","Main scheme application","10"
"2023","All","All","EU (excluding UK)","All","All","Main scheme application","15"
"2019","Extra","18","All","All","All","Not main scheme application","20"
"2020","Extra","18","All","All","All","Not main scheme application","15"
"2021","Extra","18","All","All","All","Not main scheme application","20"
"2022","Extra","18","All","All","All","Not main scheme application","25"
"2023","Extra","18","All","All","All","Not main scheme application","15"
"2020","Direct Clearing","18","All","All","All","Not main scheme application","5"
"2023","Direct Clearing","18","All","All","All","Not main scheme application","5"
"2019","RPA","18","All","All","All","Not main scheme application","5"
"2023","RPA","18","All","All","All","Not main scheme application","5"
"2019","Main scheme Clearing","18","All","All","All","Not main scheme application","75"
"2020","Main scheme Clearing","18","All","All","All","Not main scheme application","90"
"2021","Main scheme Clearing","18","All","All","All","Not main scheme application","30"
"2022","Main scheme Clearing","18","All","All","All","Not main scheme application","100"
"2023","Main scheme Clearing","18","All","All","All","Not main scheme application","140"
"2019","Extra","19","All","All","All","Not main scheme application","5"
"2020","Extra","19","All","All","All","Not main scheme application","5"
"2021","Extra","19","All","All","All","Not main scheme application","10"
"2022","Extra","19","All","All","All","Not main scheme application","5"
"2023","Extra","19","All","All","All","Not main scheme application","5"
"2019","Direct Clearing","19","All","All","All","Not main scheme application","5"
"2020","Direct Clearing","19","All","All","All","Not main scheme application","5"
"2021","Direct Clearing","19","All","All","All","Not main scheme application","5"
"2022","Direct Clearing","19","All","All","All","Not main scheme application","5"
"2023","Direct Clearing","19","All","All","All","Not main scheme application","15"
"2019","RPA","19","All","All","All","Not main scheme application","5"
"2022","RPA","19","All","All","All","Not main scheme application","5"
"2023","RPA","19","All","All","All","Not main scheme application","10"
"2019","Main scheme Clearing","19","All","All","All","Not main scheme application","35"
"2020","Main scheme Clearing","19","All","All","All","Not main scheme application","20"
"2021","Main scheme Clearing","19","All","All","All","Not main scheme application","10"
"2022","Main scheme Clearing","19","All","All","All","Not main scheme application","25"
"2023","Main scheme Clearing","19","All","All","All","Not main scheme application","40"
"2020","Extra","20","All","All","All","Not main scheme application","5"
"2021","Extra","20","All","All","All","Not main scheme application","5"
"2023","Extra","20","All","All","All","Not main scheme application","5"
"2019","Direct Clearing","20","All","All","All","Not main scheme application","5"
"2020","Direct Clearing","20","All","All","All","Not main scheme application","5"
"2022","Direct Clearing","20","All","All","All","Not main scheme application","5"
"2023","Direct Clearing","20","All","All","All","Not main scheme application","15"
"2019","RPA","20","All","All","All","Not main scheme application","5"
"2022","RPA","20","All","All","All","Not main scheme application","5"
"2023","RPA","20","All","All","All","Not main scheme application","10"
"2019","Main scheme Clearing","20","All","All","All","Not main scheme application","15"
"2020","Main scheme Clearing","20","All","All","All","Not main scheme application","10"
"2021","Main scheme Clearing","20","All","All","All","Not main scheme application","5"
"2022","Main scheme Clearing","20","All","All","All","Not main scheme application","10"
"2023","Main scheme Clearing","20","All","All","All","Not main scheme application","20"
"2019","Extra","21 - 24","All","All","All","Not main scheme application","5"
"2020","Extra","21 - 24","All","All","All","Not main scheme application","5"
"2021","Extra","21 - 24","All","All","All","Not main scheme application","5"
"2022","Extra","21 - 24","All","All","All","Not main scheme application","5"
"2023","Extra","21 - 24","All","All","All","Not main scheme application","5"
"2019","Direct Clearing","21 - 24","All","All","All","Not main scheme application","15"
"2020","Direct Clearing","21 - 24","All","All","All","Not main scheme application","20"
"2021","Direct Clearing","21 - 24","All","All","All","Not main scheme application","10"
"2022","Direct Clearing","21 - 24","All","All","All","Not main scheme application","15"
"2023","Direct Clearing","21 - 24","All","All","All","Not main scheme application","30"
"2019","RPA","21 - 24","All","All","All","Not main scheme application","15"
"2020","RPA","21 - 24","All","All","All","Not main scheme application","10"
"2021","RPA","21 - 24","All","All","All","Not main scheme application","5"
"2022","RPA","21 - 24","All","All","All","Not main scheme application","5"
"2023","RPA","21 - 24","All","All","All","Not main scheme application","15"
"2019","Main scheme Clearing","21 - 24","All","All","All","Not main scheme application","35"
"2020","Main scheme Clearing","21 - 24","All","All","All","Not main scheme application","20"
"2021","Main scheme Clearing","21 - 24","All","All","All","Not main scheme application","25"
"2022","Main scheme Clearing","21 - 24","All","All","All","Not main scheme application","25"
"2023","Main scheme Clearing","21 - 24","All","All","All","Not main scheme application","25"
"2019","Extra","25 - 29","All","All","All","Not main scheme application","5"
"2021","Extra","25 - 29","All","All","All","Not main scheme application","5"
"2022","Extra","25 - 29","All","All","All","Not main scheme application","5"
"2023","Extra","25 - 29","All","All","All","Not main scheme application","5"
"2019","Direct Clearing","25 - 29","All","All","All","Not main scheme application","10"
"2020","Direct Clearing","25 - 29","All","All","All","Not main scheme application","15"
"2021","Direct Clearing","25 - 29","All","All","All","Not main scheme application","10"
"2022","Direct Clearing","25 - 29","All","All","All","Not main scheme application","10"
"2023","Direct Clearing","25 - 29","All","All","All","Not main scheme application","30"
"2019","RPA","25 - 29","All","All","All","Not main scheme application","15"
"2020","RPA","25 - 29","All","All","All","Not main scheme application","5"
"2021","RPA","25 - 29","All","All","All","Not main scheme application","5"
"2022","RPA","25 - 29","All","All","All","Not main scheme application","5"
"2023","RPA","25 - 29","All","All","All","Not main scheme application","15"
"2019","Main scheme Clearing","25 - 29","All","All","All","Not main scheme application","40"
"2020","Main scheme Clearing","25 - 29","All","All","All","Not main scheme application","25"
"2021","Main scheme Clearing","25 - 29","All","All","All","Not main scheme application","20"
"2022","Main scheme Clearing","25 - 29","All","All","All","Not main scheme application","25"
"2023","Main scheme Clearing","25 - 29","All","All","All","Not main scheme application","30"
"2019","Extra","30 - 34","All","All","All","Not main scheme application","5"
"2023","Extra","30 - 34","All","All","All","Not main scheme application","5"
"2019","Direct Clearing","30 - 34","All","All","All","Not main scheme application","10"
"2020","Direct Clearing","30 - 34","All","All","All","Not main scheme application","15"
"2021","Direct Clearing","30 - 34","All","All","All","Not main scheme application","5"
"2022","Direct Clearing","30 - 34","All","All","All","Not main scheme application","10"
"2023","Direct Clearing","30 - 34","All","All","All","Not main scheme application","15"
"2019","RPA","30 - 34","All","All","All","Not main scheme application","10"
"2022","RPA","30 - 34","All","All","All","Not main scheme application","10"
"2023","RPA","30 - 34","All","All","All","Not main scheme application","15"
"2019","Main scheme Clearing","30 - 34","All","All","All","Not main scheme application","25"
"2020","Main scheme Clearing","30 - 34","All","All","All","Not main scheme application","15"
"2021","Main scheme Clearing","30 - 34","All","All","All","Not main scheme application","15"
"2022","Main scheme Clearing","30 - 34","All","All","All","Not main scheme application","15"
"2023","Main scheme Clearing","30 - 34","All","All","All","Not main scheme application","25"
"2022","Extra","35 and over","All","All","All","Not main scheme application","5"
"2023","Extra","35 and over","All","All","All","Not main scheme application","5"
"2019","Direct Clearing","35 and over","All","All","All","Not main scheme application","5"
"2020","Direct Clearing","35 and over","All","All","All","Not main scheme application","20"
"2021","Direct Clearing","35 and over","All","All","All","Not main scheme application","5"
"2022","Direct Clearing","35 and over","All","All","All","Not main scheme application","10"
"2023","Direct Clearing","35 and over","All","All","All","Not main scheme application","25"
"2019","RPA","35 and over","All","All","All","Not main scheme application","10"
"2020","RPA","35 and over","All","All","All","Not main scheme application","5"
"2021","RPA","35 and over","All","All","All","Not main scheme application","5"
"2022","RPA","35 and over","All","All","All","Not main scheme application","5"
"2023","RPA","35 and over","All","All","All","Not main scheme application","20"
"2019","Main scheme Clearing","35 and over","All","All","All","Not main scheme application","20"
"2020","Main scheme Clearing","35 and over","All","All","All","Not main scheme application","25"
"2021","Main scheme Clearing","35 and over","All","All","All","Not main scheme application","15"
"2022","Main scheme Clearing","35 and over","All","All","All","Not main scheme application","20"
"2023","Main scheme Clearing","35 and over","All","All","All","Not main scheme application","30"
"2021","Main scheme firm choice","17 and under","All","All","All","Main scheme application","5"
"2023","Main scheme firm choice","17 and under","All","All","All","Main scheme application","5"
"2019","Other main scheme choice","18","All","All","All","Main scheme application","10"
"2020","Other main scheme choice","18","All","All","All","Main scheme application","10"
"2021","Other main scheme choice","18","All","All","All","Main scheme application","25"
"2022","Other main scheme choice","18","All","All","All","Main scheme application","25"
"2023","Other main scheme choice","18","All","All","All","Main scheme application","10"
"2019","Main scheme firm choice","18","All","All","All","Main scheme application","755"
"2020","Main scheme firm choice","18","All","All","All","Main scheme application","1015"
"2021","Main scheme firm choice","18","All","All","All","Main scheme application","1005"
"2022","Main scheme firm choice","18","All","All","All","Main scheme application","990"
"2023","Main scheme firm choice","18","All","All","All","Main scheme application","1070"
"2019","Main scheme insurance choice","18","All","All","All","Main scheme application","50"
"2020","Main scheme insurance choice","18","All","All","All","Main scheme application","50"
"2021","Main scheme insurance choice","18","All","All","All","Main scheme application","40"
"2022","Main scheme insurance choice","18","All","All","All","Main scheme application","25"
"2023","Main scheme insurance choice","18","All","All","All","Main scheme application","40"
"2019","Other main scheme choice","19","All","All","All","Main scheme application","5"
"2020","Other main scheme choice","19","All","All","All","Main scheme application","10"
"2021","Other main scheme choice","19","All","All","All","Main scheme application","5"
"2022","Other main scheme choice","19","All","All","All","Main scheme application","10"
"2023","Other main scheme choice","19","All","All","All","Main scheme application","10"
"2019","Main scheme firm choice","19","All","All","All","Main scheme application","370"
"2020","Main scheme firm choice","19","All","All","All","Main scheme application","350"
"2021","Main scheme firm choice","19","All","All","All","Main scheme application","340"
"2022","Main scheme firm choice","19","All","All","All","Main scheme application","290"
"2023","Main scheme firm choice","19","All","All","All","Main scheme application","305"
"2019","Main scheme insurance choice","19","All","All","All","Main scheme application","10"
"2020","Main scheme insurance choice","19","All","All","All","Main scheme application","15"
"2021","Main scheme insurance choice","19","All","All","All","Main scheme application","10"
"2023","Main scheme insurance choice","19","All","All","All","Main scheme application","5"
"2019","Other main scheme choice","20","All","All","All","Main scheme application","5"
"2020","Other main scheme choice","20","All","All","All","Main scheme application","10"
"2021","Other main scheme choice","20","All","All","All","Main scheme application","10"
"2022","Other main scheme choice","20","All","All","All","Main scheme application","10"
"2023","Other main scheme choice","20","All","All","All","Main scheme application","10"
"2019","Main scheme firm choice","20","All","All","All","Main scheme application","185"
"2020","Main scheme firm choice","20","All","All","All","Main scheme application","210"
"2021","Main scheme firm choice","20","All","All","All","Main scheme application","165"
"2022","Main scheme firm choice","20","All","All","All","Main scheme application","160"
"2023","Main scheme firm choice","20","All","All","All","Main scheme application","185"
"2020","Main scheme insurance choice","20","All","All","All","Main scheme application","5"
"2021","Main scheme insurance choice","20","All","All","All","Main scheme application","5"
"2022","Main scheme insurance choice","20","All","All","All","Main scheme application","5"
"2019","Other main scheme choice","21 - 24","All","All","All","Main scheme application","20"
"2020","Other main scheme choice","21 - 24","All","All","All","Main scheme application","55"
"2021","Other main scheme choice","21 - 24","All","All","All","Main scheme application","25"
"2022","Other main scheme choice","21 - 24","All","All","All","Main scheme application","20"
"2023","Other main scheme choice","21 - 24","All","All","All","Main scheme application","15"
"2019","Main scheme firm choice","21 - 24","All","All","All","Main scheme application","525"
"2020","Main scheme firm choice","21 - 24","All","All","All","Main scheme application","565"
"2021","Main scheme firm choice","21 - 24","All","All","All","Main scheme application","560"
"2022","Main scheme firm choice","21 - 24","All","All","All","Main scheme application","435"
"2023","Main scheme firm choice","21 - 24","All","All","All","Main scheme application","390"
"2019","Main scheme insurance choice","21 - 24","All","All","All","Main scheme application","15"
"2020","Main scheme insurance choice","21 - 24","All","All","All","Main scheme application","15"
"2021","Main scheme insurance choice","21 - 24","All","All","All","Main scheme application","10"
"2022","Main scheme insurance choice","21 - 24","All","All","All","Main scheme application","5"
"2023","Main scheme insurance choice","21 - 24","All","All","All","Main scheme application","5"
"2019","Other main scheme choice","25 - 29","All","All","All","Main scheme application","10"
"2020","Other main scheme choice","25 - 29","All","All","All","Main scheme application","60"
"2021","Other main scheme choice","25 - 29","All","All","All","Main scheme application","30"
"2022","Other main scheme choice","25 - 29","All","All","All","Main scheme application","25"
"2023","Other main scheme choice","25 - 29","All","All","All","Main scheme application","20"
"2019","Main scheme firm choice","25 - 29","All","All","All","Main scheme application","540"
"2020","Main scheme firm choice","25 - 29","All","All","All","Main scheme application","600"
"2021","Main scheme firm choice","25 - 29","All","All","All","Main scheme application","665"
"2022","Main scheme firm choice","25 - 29","All","All","All","Main scheme application","555"
"2023","Main scheme firm choice","25 - 29","All","All","All","Main scheme application","435"
"2019","Main scheme insurance choice","25 - 29","All","All","All","Main scheme application","5"
"2020","Main scheme insurance choice","25 - 29","All","All","All","Main scheme application","10"
"2021","Main scheme insurance choice","25 - 29","All","All","All","Main scheme application","5"
"2022","Main scheme insurance choice","25 - 29","All","All","All","Main scheme application","5"
"2019","Other main scheme choice","30 - 34","All","All","All","Main scheme application","10"
"2020","Other main scheme choice","30 - 34","All","All","All","Main scheme application","35"
"2021","Other main scheme choice","30 - 34","All","All","All","Main scheme application","30"
"2022","Other main scheme choice","30 - 34","All","All","All","Main scheme application","20"
"2023","Other main scheme choice","30 - 34","All","All","All","Main scheme application","15"
"2019","Main scheme firm choice","30 - 34","All","All","All","Main scheme application","345"
"2020","Main scheme firm choice","30 - 34","All","All","All","Main scheme application","425"
"2021","Main scheme firm choice","30 - 34","All","All","All","Main scheme application","540"
"2022","Main scheme firm choice","30 - 34","All","All","All","Main scheme application","490"
"2023","Main scheme firm choice","30 - 34","All","All","All","Main scheme application","415"
"2019","Main scheme insurance choice","30 - 34","All","All","All","Main scheme application","5"
"2020","Main scheme insurance choice","30 - 34","All","All","All","Main scheme application","5"
"2021","Main scheme insurance choice","30 - 34","All","All","All","Main scheme application","10"
"2022","Main scheme insurance choice","30 - 34","All","All","All","Main scheme application","10"
"2019","Other main scheme choice","35 and over","All","All","All","Main scheme application","20"
"2020","Other main scheme choice","35 and over","All","All","All","Main scheme application","40"
"2021","Other main scheme choice","35 and over","All","All","All","Main scheme application","20"
"2022","Other main scheme choice","35 and over","All","All","All","Main scheme application","25"
"2023","Other main scheme choice","35 and over","All","All","All","Main scheme application","35"
"2019","Main scheme firm choice","35 and over","All","All","All","Main scheme application","350"
"2020","Main scheme firm choice","35 and over","All","All","All","Main scheme application","435"
"2021","Main scheme firm choice","35 and over","All","All","All","Main scheme application","490"
"2022","Main scheme firm choice","35 and over","All","All","All","Main scheme application","470"
"2023","Main scheme firm choice","35 and over","All","All","All","Main scheme application","470"
"2020","Main scheme insurance choice","35 and over","All","All","All","Main scheme application","5"
"2021","Main scheme insurance choice","35 and over","All","All","All","Main scheme application","5"
"2022","Main scheme insurance choice","35 and over","All","All","All","Main scheme application","5"
"2023","Main scheme insurance choice","35 and over","All","All","All","Main scheme application","5"
"2019","All","18","All","All","All","Not main scheme application","95"
"2020","All","18","All","All","All","Not main scheme application","110"
"2021","All","18","All","All","All","Not main scheme application","50"
"2022","All","18","All","All","All","Not main scheme application","125"
"2023","All","18","All","All","All","Not main scheme application","160"
"2019","All","19","All","All","All","Not main scheme application","45"
"2020","All","19","All","All","All","Not main scheme application","30"
"2021","All","19","All","All","All","Not main scheme application","20"
"2022","All","19","All","All","All","Not main scheme application","40"
"2023","All","19","All","All","All","Not main scheme application","75"
"2019","All","20","All","All","All","Not main scheme application","25"
"2020","All","20","All","All","All","Not main scheme application","20"
"2021","All","20","All","All","All","Not main scheme application","15"
"2022","All","20","All","All","All","Not main scheme application","20"
"2023","All","20","All","All","All","Not main scheme application","50"
"2019","All","21 - 24","All","All","All","Not main scheme application","70"
"2020","All","21 - 24","All","All","All","Not main scheme application","55"
"2021","All","21 - 24","All","All","All","Not main scheme application","40"
"2022","All","21 - 24","All","All","All","Not main scheme application","50"
"2023","All","21 - 24","All","All","All","Not main scheme application","80"
"2019","All","25 - 29","All","All","All","Not main scheme application","65"
"2020","All","25 - 29","All","All","All","Not main scheme application","50"
"2021","All","25 - 29","All","All","All","Not main scheme application","40"
"2022","All","25 - 29","All","All","All","Not main scheme application","50"
"2023","All","25 - 29","All","All","All","Not main scheme application","75"
"2019","All","30 - 34","All","All","All","Not main scheme application","45"
"2020","All","30 - 34","All","All","All","Not main scheme application","30"
"2021","All","30 - 34","All","All","All","Not main scheme application","20"
"2022","All","30 - 34","All","All","All","Not main scheme application","40"
"2023","All","30 - 34","All","All","All","Not main scheme application","60"
"2019","All","35 and over","All","All","All","Not main scheme application","35"
"2020","All","35 and over","All","All","All","Not main scheme application","45"
"2021","All","35 and over","All","All","All","Not main scheme application","25"
"2022","All","35 and over","All","All","All","Not main scheme application","35"
"2023","All","35 and over","All","All","All","Not main scheme application","80"
"2021","All","17 and under","All","All","All","Main scheme application","5"
"2023","All","17 and under","All","All","All","Main scheme application","5"
"2019","All","18","All","All","All","Main scheme application","815"
"2020","All","18","All","All","All","Main scheme application","1075"
"2021","All","18","All","All","All","Main scheme application","1075"
"2022","All","18","All","All","All","Main scheme application","1035"
"2023","All","18","All","All","All","Main scheme application","1120"
"2019","All","19","All","All","All","Main scheme application","380"
"2020","All","19","All","All","All","Main scheme application","375"
"2021","All","19","All","All","All","Main scheme application","355"
"2022","All","19","All","All","All","Main scheme application","300"
"2023","All","19","All","All","All","Main scheme application","320"
"2019","All","20","All","All","All","Main scheme application","195"
"2020","All","20","All","All","All","Main scheme application","220"
"2021","All","20","All","All","All","Main scheme application","180"
"2022","All","20","All","All","All","Main scheme application","175"
"2023","All","20","All","All","All","Main scheme application","195"
"2019","All","21 - 24","All","All","All","Main scheme application","555"
"2020","All","21 - 24","All","All","All","Main scheme application","635"
"2021","All","21 - 24","All","All","All","Main scheme application","595"
"2022","All","21 - 24","All","All","All","Main scheme application","460"
"2023","All","21 - 24","All","All","All","Main scheme application","410"
"2019","All","25 - 29","All","All","All","Main scheme application","555"
"2020","All","25 - 29","All","All","All","Main scheme application","665"
"2021","All","25 - 29","All","All","All","Main scheme application","700"
"2022","All","25 - 29","All","All","All","Main scheme application","590"
"2023","All","25 - 29","All","All","All","Main scheme application","455"
"2019","All","30 - 34","All","All","All","Main scheme application","360"
"2020","All","30 - 34","All","All","All","Main scheme application","465"
"2021","All","30 - 34","All","All","All","Main scheme application","575"
"2022","All","30 - 34","All","All","All","Main scheme application","520"
"2023","All","30 - 34","All","All","All","Main scheme application","430"
"2019","All","35 and over","All","All","All","Main scheme application","375"
"2020","All","35 and over","All","All","All","Main scheme application","475"
"2021","All","35 and over","All","All","All","Main scheme application","515"
"2022","All","35 and over","All","All","All","Main scheme application","500"
"2023","All","35 and over","All","All","All","Main scheme application","510"
"2019","Extra","All","All","All","All","Not main scheme application","40"
"2020","Extra","All","All","All","All","Not main scheme application","25"
"2021","Extra","All","All","All","All","Not main scheme application","40"
"2022","Extra","All","All","All","All","Not main scheme application","45"
"2023","Extra","All","All","All","All","Not main scheme application","45"
"2019","Direct Clearing","All","All","All","All","Not main scheme application","50"
"2020","Direct Clearing","All","All","All","All","Not main scheme application","80"
"2021","Direct Clearing","All","All","All","All","Not main scheme application","30"
"2022","Direct Clearing","All","All","All","All","Not main scheme application","50"
"2023","Direct Clearing","All","All","All","All","Not main scheme application","135"
"2019","RPA","All","All","All","All","Not main scheme application","55"
"2020","RPA","All","All","All","All","Not main scheme application","25"
"2021","RPA","All","All","All","All","Not main scheme application","20"
"2022","RPA","All","All","All","All","Not main scheme application","35"
"2023","RPA","All","All","All","All","Not main scheme application","90"
"2019","Main scheme Clearing","All","All","All","All","Not main scheme application","240"
"2020","Main scheme Clearing","All","All","All","All","Not main scheme application","210"
"2021","Main scheme Clearing","All","All","All","All","Not main scheme application","125"
"2022","Main scheme Clearing","All","All","All","All","Not main scheme application","220"
"2023","Main scheme Clearing","All","All","All","All","Not main scheme application","305"
"2019","Other main scheme choice","All","All","All","All","Main scheme application","80"
"2020","Other main scheme choice","All","All","All","All","Main scheme application","215"
"2021","Other main scheme choice","All","All","All","All","Main scheme application","140"
"2022","Other main scheme choice","All","All","All","All","Main scheme application","135"
"2023","Other main scheme choice","All","All","All","All","Main scheme application","110"
"2019","Main scheme firm choice","All","All","All","All","Main scheme application","3070"
"2020","Main scheme firm choice","All","All","All","All","Main scheme application","3595"
"2021","Main scheme firm choice","All","All","All","All","Main scheme application","3775"
"2022","Main scheme firm choice","All","All","All","All","Main scheme application","3390"
"2023","Main scheme firm choice","All","All","All","All","Main scheme application","3275"
"2019","Main scheme insurance choice","All","All","All","All","Main scheme application","85"
"2020","Main scheme insurance choice","All","All","All","All","Main scheme application","100"
"2021","Main scheme insurance choice","All","All","All","All","Main scheme application","85"
"2022","Main scheme insurance choice","All","All","All","All","Main scheme application","55"
"2023","Main scheme insurance choice","All","All","All","All","Main scheme application","60"
"2019","All","All","All","All","All","Not main scheme application","385"
"2020","All","All","All","All","All","Not main scheme application","340"
"2021","All","All","All","All","All","Not main scheme application","215"
"2022","All","All","All","All","All","Not main scheme application","355"
"2023","All","All","All","All","All","Not main scheme application","580"
"2019","All","All","All","All","All","Main scheme application","3235"
"2020","All","All","All","All","All","Main scheme application","3910"
"2021","All","All","All","All","All","Main scheme application","4000"
"2022","All","All","All","All","All","Main scheme application","3580"
"2023","All","All","All","All","All","Main scheme application","3445"
"2020","Direct Clearing","18","England","Female","Not main scheme applicant","All","5"
"2023","Direct Clearing","18","England","Female","Not main scheme applicant","All","5"
"2019","RPA","18","England","Female","Not main scheme applicant","All","5"
"2023","RPA","18","England","Female","Not main scheme applicant","All","5"
"2019","Direct Clearing","19","England","Female","Not main scheme applicant","All","5"
"2020","Direct Clearing","19","England","Female","Not main scheme applicant","All","5"
"2021","Direct Clearing","19","England","Female","Not main scheme applicant","All","5"
"2022","Direct Clearing","19","England","Female","Not main scheme applicant","All","5"
"2023","Direct Clearing","19","England","Female","Not main scheme applicant","All","15"
