"Year","MEM quintile","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants","Population estimate","Entry rate"
"2019","Quintile 3","All","All","All","Main scheme applicant","All","36750","112010","0.328"
"2019","Quintile 4","All","All","All","Main scheme applicant","All","50230","120200","0.418"
"2019","Quintile 5","All","All","All","Main scheme applicant","All","70920","124290","0.5710000000000001"
"2020","Quintile 1","All","All","All","Main scheme applicant","All","14760","106620","0.138"
"2020","Quintile 2","All","All","All","Main scheme applicant","All","26980","100580","0.268"
"2020","Quintile 3","All","All","All","Main scheme applicant","All","39440","111240","0.355"
"2020","Quintile 4","All","All","All","Main scheme applicant","All","53860","119940","0.449"
"2020","Quintile 5","All","All","All","Main scheme applicant","All","74630","124720","0.598"
"2021","Quintile 1","All","All","All","Main scheme applicant","All","15470","111600","0.139"
"2021","Quintile 2","All","All","All","Main scheme applicant","All","29250","103600","0.28200000000000003"
"2021","Quintile 3","All","All","All","Main scheme applicant","All","42270","114040","0.371"
"2021","Quintile 4","All","All","All","Main scheme applicant","All","57630","124310","0.464"
"2021","Quintile 5","All","All","All","Main scheme applicant","All","80120","130060","0.616"
"2022","Quintile 1","All","All","All","Main scheme applicant","All","16770","118730","0.14100000000000001"
"2022","Quintile 2","All","All","All","Main scheme applicant","All","30060","106520","0.28200000000000003"
"2022","Quintile 3","All","All","All","Main scheme applicant","All","42660","116190","0.367"
"2022","Quintile 4","All","All","All","Main scheme applicant","All","57600","126370","0.456"
"2022","Quintile 5","All","All","All","Main scheme applicant","All","78920","133310","0.592"
"2023","Quintile 1","All","All","All","Main scheme applicant","All","16700","128990","0.129"
"2023","Quintile 2","All","All","All","Main scheme applicant","All","28320","108290","0.262"
"2023","Quintile 3","All","All","All","Main scheme applicant","All","39990","118620","0.337"
"2023","Quintile 4","All","All","All","Main scheme applicant","All","54640","129090","0.423"
"2023","Quintile 5","All","All","All","Main scheme applicant","All","76140","141650","0.538"
"2006","All","All","All","All","Not main scheme applicant","All","2160","609900","0.004"
"2007","All","All","All","All","Not main scheme applicant","All","2210","605210","0.004"
"2008","All","All","All","All","Not main scheme applicant","All","2330","621070","0.004"
"2009","All","All","All","All","Not main scheme applicant","All","1830","620540","0.003"
"2010","All","All","All","All","Not main scheme applicant","All","870","622120","0.001"
"2011","All","All","All","All","Not main scheme applicant","All","960","609430","0.002"
"2012","All","All","All","All","Not main scheme applicant","All","1850","610500","0.003"
"2013","All","All","All","All","Not main scheme applicant","All","2160","601060","0.004"
"2014","All","All","All","All","Not main scheme applicant","All","1970","595290","0.003"
"2015","All","All","All","All","Not main scheme applicant","All","2200","607340","0.004"
"2016","All","All","All","All","Not main scheme applicant","All","2260","600130","0.004"
"2017","All","All","All","All","Not main scheme applicant","All","2810","594670","0.005"
"2018","All","All","All","All","Not main scheme applicant","All","3300","581530","0.006"
"2019","All","All","All","All","Not main scheme applicant","All","4030","567350","0.007"
"2020","All","All","All","All","Not main scheme applicant","All","5410","563100","0.01"
"2021","All","All","All","All","Not main scheme applicant","All","3610","583590","0.006"
"2022","All","All","All","All","Not main scheme applicant","All","3250","601110","0.005"
"2023","All","All","All","All","Not main scheme applicant","All","3260","626630","0.005"
"2006","All","All","All","All","Main scheme applicant","All","150210","609900","0.246"
"2007","All","All","All","All","Main scheme applicant","All","151630","605210","0.251"
"2008","All","All","All","All","Main scheme applicant","All","163460","621070","0.263"
"2009","All","All","All","All","Main scheme applicant","All","168820","620540","0.272"
"2010","All","All","All","All","Main scheme applicant","All","170570","622120","0.274"
"2011","All","All","All","All","Main scheme applicant","All","177520","609430","0.291"
"2012","All","All","All","All","Main scheme applicant","All","171020","610500","0.28"
"2013","All","All","All","All","Main scheme applicant","All","177750","601060","0.296"
"2014","All","All","All","All","Main scheme applicant","All","183250","595290","0.308"
"2015","All","All","All","All","Main scheme applicant","All","192580","607340","0.317"
"2016","All","All","All","All","Main scheme applicant","All","195600","600130","0.326"
"2017","All","All","All","All","Main scheme applicant","All","197660","594670","0.332"
"2018","All","All","All","All","Main scheme applicant","All","194890","581530","0.335"
"2019","All","All","All","All","Main scheme applicant","All","197550","567350","0.34800000000000003"
"2020","All","All","All","All","Main scheme applicant","All","209660","563100","0.372"
"2021","All","All","All","All","Main scheme applicant","All","224750","583590","0.385"
"2022","All","All","All","All","Main scheme applicant","All","226010","601110","0.376"
"2023","All","All","All","All","Main scheme applicant","All","215780","626630","0.34400000000000003"
"2006","Quintile 1","18","England","Female","All","All","2950","42390","0.07"
"2006","Quintile 2","18","England","Female","All","All","7650","51320","0.149"
"2006","Quintile 3","18","England","Female","All","All","12740","56980","0.224"
"2006","Quintile 4","18","England","Female","All","All","23390","75810","0.308"
"2006","Quintile 5","18","England","Female","All","All","37240","74640","0.499"
"2007","Quintile 1","18","England","Female","All","All","3140","41510","0.076"
"2007","Quintile 2","18","England","Female","All","All","7750","50280","0.154"
"2007","Quintile 3","18","England","Female","All","All","12950","56350","0.23"
"2007","Quintile 4","18","England","Female","All","All","23920","75780","0.316"
"2007","Quintile 5","18","England","Female","All","All","37400","74670","0.501"
"2008","Quintile 1","18","England","Female","All","All","3440","40890","0.084"
"2008","Quintile 2","18","England","Female","All","All","8930","51350","0.17400000000000002"
"2008","Quintile 3","18","England","Female","All","All","14350","57490","0.25"
"2008","Quintile 4","18","England","Female","All","All","26100","77920","0.335"
"2008","Quintile 5","18","England","Female","All","All","39940","77850","0.513"
"2009","Quintile 1","18","England","Female","All","All","3750","40330","0.093"
"2009","Quintile 2","18","England","Female","All","All","9330","52120","0.179"
"2009","Quintile 3","18","England","Female","All","All","14920","57610","0.259"
"2009","Quintile 4","18","England","Female","All","All","26880","78070","0.34400000000000003"
"2009","Quintile 5","18","England","Female","All","All","39980","77760","0.514"
"2010","Quintile 1","18","England","Female","All","All","3680","40000","0.092"
"2010","Quintile 2","18","England","Female","All","All","9320","51220","0.182"
"2010","Quintile 3","18","England","Female","All","All","14580","57360","0.254"
"2010","Quintile 4","18","England","Female","All","All","26870","78170","0.34400000000000003"
"2010","Quintile 5","18","England","Female","All","All","39920","78770","0.507"
"2011","Quintile 1","18","England","Female","All","All","4020","39000","0.10300000000000001"
"2011","Quintile 2","18","England","Female","All","All","9520","49480","0.192"
"2011","Quintile 3","18","England","Female","All","All","15470","56120","0.276"
"2011","Quintile 4","18","England","Female","All","All","28080","77630","0.362"
"2011","Quintile 5","18","England","Female","All","All","41010","77160","0.531"
"2012","Quintile 1","18","England","Female","All","All","3960","38370","0.10300000000000001"
"2012","Quintile 2","18","England","Female","All","All","9430","48400","0.195"
"2012","Quintile 3","18","England","Female","All","All","15030","55890","0.269"
"2012","Quintile 4","18","England","Female","All","All","27310","78630","0.34700000000000003"
"2012","Quintile 5","18","England","Female","All","All","40200","78460","0.512"
"2013","Quintile 1","18","England","Female","All","All","4300","37910","0.113"
"2013","Quintile 2","18","England","Female","All","All","10030","47180","0.213"
"2013","Quintile 3","18","England","Female","All","All","15820","54920","0.28800000000000003"
"2013","Quintile 4","18","England","Female","All","All","28470","77090","0.369"
"2013","Quintile 5","18","England","Female","All","All","41010","78070","0.525"
"2014","Quintile 1","18","England","Female","All","All","4920","38260","0.129"
"2014","Quintile 2","18","England","Female","All","All","10600","46110","0.23"
"2014","Quintile 3","18","England","Female","All","All","16490","53530","0.308"
"2014","Quintile 4","18","England","Female","All","All","29210","76360","0.383"
"2014","Quintile 5","18","England","Female","All","All","41310","77390","0.534"
"2015","Quintile 1","18","England","Female","All","All","5430","39660","0.137"
"2015","Quintile 2","18","England","Female","All","All","11330","46570","0.243"
"2015","Quintile 3","18","England","Female","All","All","17790","54570","0.326"
"2015","Quintile 4","18","England","Female","All","All","31350","77870","0.403"
"2015","Quintile 5","18","England","Female","All","All","43510","79680","0.546"
"2016","Quintile 1","18","England","Female","All","All","5440","39810","0.137"
"2016","Quintile 2","18","England","Female","All","All","11330","44630","0.254"
"2016","Quintile 3","18","England","Female","All","All","17810","52740","0.338"
"2016","Quintile 4","18","England","Female","All","All","32080","77300","0.41500000000000004"
"2016","Quintile 5","18","England","Female","All","All","44290","78790","0.562"
"2017","Quintile 1","18","England","Female","All","All","5600","38580","0.145"
"2017","Quintile 2","18","England","Female","All","All","11680","44030","0.265"
"2017","Quintile 3","18","England","Female","All","All","17450","51410","0.339"
"2017","Quintile 4","18","England","Female","All","All","32600","76960","0.424"
"2017","Quintile 5","18","England","Female","All","All","45210","79370","0.5700000000000001"
"2018","Quintile 1","18","England","Female","All","All","5530","37730","0.146"
"2018","Quintile 2","18","England","Female","All","All","11360","42420","0.268"
"2018","Quintile 3","18","England","Female","All","All","17190","49210","0.34900000000000003"
"2018","Quintile 4","18","England","Female","All","All","32930","76430","0.431"
"2018","Quintile 5","18","England","Female","All","All","44660","78400","0.5700000000000001"
"2019","Quintile 1","18","England","Female","All","All","5710","35990","0.159"
"2019","Quintile 2","18","England","Female","All","All","11390","41220","0.276"
"2019","Quintile 3","18","England","Female","All","All","17420","48110","0.362"
"2019","Quintile 4","18","England","Female","All","All","33520","74760","0.448"
"2019","Quintile 5","18","England","Female","All","All","45410","77610","0.585"
"2020","Quintile 1","18","England","Female","All","All","6200","34970","0.177"
"2020","Quintile 2","18","England","Female","All","All","12200","40040","0.305"
"2020","Quintile 3","18","England","Female","All","All","18730","47330","0.396"
"2020","Quintile 4","18","England","Female","All","All","36280","74620","0.486"
"2020","Quintile 5","18","England","Female","All","All","48000","78010","0.615"
"2021","Quintile 1","18","England","Female","All","All","6420","37060","0.17300000000000001"
"2021","Quintile 2","18","England","Female","All","All","12870","40780","0.316"
"2021","Quintile 3","18","England","Female","All","All","19900","48670","0.40900000000000003"
"2021","Quintile 4","18","England","Female","All","All","38140","76990","0.495"
"2021","Quintile 5","18","England","Female","All","All","51180","81310","0.629"
"2022","Quintile 1","18","England","Female","All","All","7020","40190","0.17500000000000002"
"2022","Quintile 2","18","England","Female","All","All","12900","41760","0.309"
"2022","Quintile 3","18","England","Female","All","All","20130","49710","0.405"
"2022","Quintile 4","18","England","Female","All","All","38400","78620","0.488"
"2022","Quintile 5","18","England","Female","All","All","50630","83390","0.607"
"2023","Quintile 1","18","England","Female","All","All","6880","44850","0.153"
"2023","Quintile 2","18","England","Female","All","All","11980","42390","0.28300000000000003"
"2023","Quintile 3","18","England","Female","All","All","18850","51160","0.368"
"2023","Quintile 4","18","England","Female","All","All","36270","80310","0.452"
"2023","Quintile 5","18","England","Female","All","All","48580","113710","0.427"
"2006","Quintile 1","18","England","Male","All","All","5630","83090","0.068"
"2006","Quintile 2","18","England","Male","All","All","10930","71120","0.154"
"2006","Quintile 3","18","England","Male","All","All","14690","64560","0.227"
"2006","Quintile 4","18","England","Male","All","All","13960","44530","0.313"
"2006","Quintile 5","18","England","Male","All","All","23200","45470","0.51"
"2007","Quintile 1","18","England","Male","All","All","5730","81030","0.07100000000000001"
"2007","Quintile 2","18","England","Male","All","All","11040","70630","0.156"
"2007","Quintile 3","18","England","Male","All","All","14570","64320","0.227"
"2007","Quintile 4","18","England","Male","All","All","14120","45000","0.314"
"2007","Quintile 5","18","England","Male","All","All","23220","45650","0.509"
"2008","Quintile 1","18","England","Male","All","All","6390","82640","0.077"
"2008","Quintile 2","18","England","Male","All","All","11880","72790","0.163"
"2008","Quintile 3","18","England","Male","All","All","15630","67120","0.233"
"2008","Quintile 4","18","England","Male","All","All","15030","46480","0.323"
"2008","Quintile 5","18","England","Male","All","All","24100","46540","0.518"
"2009","Quintile 1","18","England","Male","All","All","6950","82020","0.085"
"2009","Quintile 2","18","England","Male","All","All","12840","72740","0.177"
"2009","Quintile 3","18","England","Male","All","All","16440","66570","0.247"
"2009","Quintile 4","18","England","Male","All","All","15330","46350","0.331"
"2009","Quintile 5","18","England","Male","All","All","24240","46970","0.516"
"2010","Quintile 1","18","England","Male","All","All","7300","81890","0.089"
"2010","Quintile 2","18","England","Male","All","All","12890","72190","0.178"
"2010","Quintile 3","18","England","Male","All","All","16870","67420","0.25"
"2010","Quintile 4","18","England","Male","All","All","15790","47660","0.331"
"2010","Quintile 5","18","England","Male","All","All","24210","47450","0.51"
"2011","Quintile 1","18","England","Male","All","All","7550","80150","0.094"
"2011","Quintile 2","18","England","Male","All","All","13450","70750","0.19"
"2011","Quintile 3","18","England","Male","All","All","17680","66320","0.267"
"2011","Quintile 4","18","England","Male","All","All","16530","46350","0.357"
"2011","Quintile 5","18","England","Male","All","All","25180","46480","0.542"
"2012","Quintile 1","18","England","Male","All","All","7470","78200","0.095"
"2012","Quintile 2","18","England","Male","All","All","13090","70550","0.185"
"2012","Quintile 3","18","England","Male","All","All","16890","67670","0.25"
"2012","Quintile 4","18","England","Male","All","All","15410","47330","0.326"
"2012","Quintile 5","18","England","Male","All","All","24090","46990","0.513"
"2013","Quintile 1","18","England","Male","All","All","8080","77300","0.105"
"2013","Quintile 2","18","England","Male","All","All","13900","68920","0.202"
"2013","Quintile 3","18","England","Male","All","All","17610","66210","0.266"
"2013","Quintile 4","18","England","Male","All","All","16010","46600","0.34400000000000003"
"2013","Quintile 5","18","England","Male","All","All","24660","46850","0.526"
"2014","Quintile 1","18","England","Male","All","All","8630","76540","0.113"
"2014","Quintile 2","18","England","Male","All","All","14630","67700","0.216"
"2014","Quintile 3","18","England","Male","All","All","18480","65900","0.281"
"2014","Quintile 4","18","England","Male","All","All","16410","46540","0.353"
"2014","Quintile 5","18","England","Male","All","All","24530","46970","0.522"
"2015","Quintile 1","18","England","Male","All","All","9080","78610","0.116"
"2015","Quintile 2","18","England","Male","All","All","15120","68600","0.22"
"2015","Quintile 3","18","England","Male","All","All","19010","66960","0.28400000000000003"
"2015","Quintile 4","18","England","Male","All","All","16880","46990","0.359"
"2015","Quintile 5","18","England","Male","All","All","25290","47850","0.529"
"2016","Quintile 1","18","England","Male","All","All","9000","79180","0.114"
"2016","Quintile 2","18","England","Male","All","All","15240","66540","0.229"
"2016","Quintile 3","18","England","Male","All","All","19830","66300","0.299"
"2016","Quintile 4","18","England","Male","All","All","17310","47040","0.368"
"2016","Quintile 5","18","England","Male","All","All","25530","47810","0.534"
"2017","Quintile 1","18","England","Male","All","All","8810","77810","0.113"
"2017","Quintile 2","18","England","Male","All","All","15340","65600","0.234"
"2017","Quintile 3","18","England","Male","All","All","20060","66130","0.303"
"2017","Quintile 4","18","England","Male","All","All","17600","47030","0.374"
"2017","Quintile 5","18","England","Male","All","All","26130","47750","0.547"
"2018","Quintile 1","18","England","Male","All","All","8580","75270","0.114"
"2018","Quintile 2","18","England","Male","All","All","14860","63590","0.234"
"2018","Quintile 3","18","England","Male","All","All","19770","65310","0.303"
"2018","Quintile 4","18","England","Male","All","All","17390","46130","0.377"
"2018","Quintile 5","18","England","Male","All","All","25910","47040","0.551"
"2019","Quintile 1","18","England","Male","All","All","8730","72110","0.121"
"2019","Quintile 2","18","England","Male","All","All","15200","61550","0.247"
"2019","Quintile 3","18","England","Male","All","All","20210","63890","0.316"
"2019","Quintile 4","18","England","Male","All","All","17680","45440","0.389"
"2019","Quintile 5","18","England","Male","All","All","26320","46680","0.5640000000000001"
"2020","Quintile 1","18","England","Male","All","All","9330","71660","0.13"
"2020","Quintile 2","18","England","Male","All","All","15810","60540","0.261"
"2020","Quintile 3","18","England","Male","All","All","21900","63910","0.343"
"2020","Quintile 4","18","England","Male","All","All","18890","45320","0.417"
"2020","Quintile 5","18","England","Male","All","All","27740","46710","0.594"
"2021","Quintile 1","18","England","Male","All","All","9660","74530","0.13"
"2021","Quintile 2","18","England","Male","All","All","17110","62810","0.272"
"2021","Quintile 3","18","England","Male","All","All","23200","65370","0.355"
"2021","Quintile 4","18","England","Male","All","All","20370","47320","0.431"
"2021","Quintile 5","18","England","Male","All","All","29480","48740","0.605"
"2022","Quintile 1","18","England","Male","All","All","10310","78540","0.131"
"2022","Quintile 2","18","England","Male","All","All","17810","64760","0.275"
"2022","Quintile 3","18","England","Male","All","All","23220","66480","0.34900000000000003"
"2022","Quintile 4","18","England","Male","All","All","19960","47750","0.418"
"2022","Quintile 5","18","England","Male","All","All","28890","49920","0.579"
"2023","Quintile 1","18","England","Male","All","All","10400","84140","0.124"
"2023","Quintile 2","18","England","Male","All","All","16960","65890","0.257"
"2023","Quintile 3","18","England","Male","All","All","21840","67460","0.324"
"2023","Quintile 4","18","England","Male","All","All","19100","48790","0.391"
"2023","Quintile 5","18","England","Male","All","All","28190","27940","1.0090000000000001"
"2006","All","18","England","Female","All","All","83960","301140","0.279"
"2007","All","18","England","Female","All","All","85150","298590","0.28500000000000003"
"2008","All","18","England","Female","All","All","92750","305500","0.304"
"2009","All","18","England","Female","All","All","94850","305890","0.31"
"2010","All","18","England","Female","All","All","94370","305520","0.309"
"2011","All","18","England","Female","All","All","98100","299380","0.328"
"2012","All","18","England","Female","All","All","95910","299760","0.32"
"2013","All","18","England","Female","All","All","99640","295170","0.338"
"2014","All","18","England","Female","All","All","102540","291640","0.352"
"2015","All","18","England","Female","All","All","109410","298340","0.367"
"2016","All","18","England","Female","All","All","110950","293270","0.378"
"2017","All","18","England","Female","All","All","112530","290350","0.388"
"2018","All","18","England","Female","All","All","111670","284190","0.393"
"2019","All","18","England","Female","All","All","113440","277690","0.40900000000000003"
"2020","All","18","England","Female","All","All","121410","274970","0.442"
"2021","All","18","England","Female","All","All","128530","284810","0.451"
"2022","All","18","England","Female","All","All","129080","293670","0.44"
"2023","All","18","England","Female","All","All","122550","332410","0.369"
"2006","All","18","England","Male","All","All","68400","308760","0.222"
"2007","All","18","England","Male","All","All","68690","306620","0.224"
"2008","All","18","England","Male","All","All","73040","315570","0.231"
"2009","All","18","England","Male","All","All","75800","314650","0.241"
"2010","All","18","England","Male","All","All","77070","316600","0.243"
"2011","All","18","England","Male","All","All","80380","310050","0.259"
"2012","All","18","England","Male","All","All","76950","310740","0.248"
"2013","All","18","England","Male","All","All","80270","305890","0.262"
"2014","All","18","England","Male","All","All","82680","303650","0.272"
"2015","All","18","England","Male","All","All","85380","309000","0.276"
"2016","All","18","England","Male","All","All","86910","306870","0.28300000000000003"
"2017","All","18","England","Male","All","All","87940","304320","0.289"
"2018","All","18","England","Male","All","All","86510","297340","0.291"
"2019","All","18","England","Male","All","All","88140","289670","0.304"
"2020","All","18","England","Male","All","All","93670","288130","0.325"
"2021","All","18","England","Male","All","All","99830","298780","0.334"
"2022","All","18","England","Male","All","All","100190","307450","0.326"
"2023","All","18","England","Male","All","All","96490","294220","0.328"
"2006","Quintile 1","All","England","Female","All","All","2950","42390","0.07"
"2006","Quintile 2","All","England","Female","All","All","7650","51320","0.149"
"2006","Quintile 3","All","England","Female","All","All","12740","56980","0.224"
"2006","Quintile 4","All","England","Female","All","All","23390","75810","0.308"
"2006","Quintile 5","All","England","Female","All","All","37240","74640","0.499"
"2007","Quintile 1","All","England","Female","All","All","3140","41510","0.076"
"2007","Quintile 2","All","England","Female","All","All","7750","50280","0.154"
"2007","Quintile 3","All","England","Female","All","All","12950","56350","0.23"
"2007","Quintile 4","All","England","Female","All","All","23920","75780","0.316"
"2007","Quintile 5","All","England","Female","All","All","37400","74670","0.501"
"2008","Quintile 1","All","England","Female","All","All","3440","40890","0.084"
"2008","Quintile 2","All","England","Female","All","All","8930","51350","0.17400000000000002"
"2008","Quintile 3","All","England","Female","All","All","14350","57490","0.25"
"2008","Quintile 4","All","England","Female","All","All","26100","77920","0.335"
"2008","Quintile 5","All","England","Female","All","All","39940","77850","0.513"
"2009","Quintile 1","All","England","Female","All","All","3750","40330","0.093"
"2009","Quintile 2","All","England","Female","All","All","9330","52120","0.179"
"2009","Quintile 3","All","England","Female","All","All","14920","57610","0.259"
"2009","Quintile 4","All","England","Female","All","All","26880","78070","0.34400000000000003"
"2009","Quintile 5","All","England","Female","All","All","39980","77760","0.514"
"2010","Quintile 1","All","England","Female","All","All","3680","40000","0.092"
"2010","Quintile 2","All","England","Female","All","All","9320","51220","0.182"
"2010","Quintile 3","All","England","Female","All","All","14580","57360","0.254"
"2010","Quintile 4","All","England","Female","All","All","26870","78170","0.34400000000000003"
"2010","Quintile 5","All","England","Female","All","All","39920","78770","0.507"
"2011","Quintile 1","All","England","Female","All","All","4020","39000","0.10300000000000001"
"2011","Quintile 2","All","England","Female","All","All","9520","49480","0.192"
"2011","Quintile 3","All","England","Female","All","All","15470","56120","0.276"
"2011","Quintile 4","All","England","Female","All","All","28080","77630","0.362"
"2011","Quintile 5","All","England","Female","All","All","41010","77160","0.531"
"2012","Quintile 1","All","England","Female","All","All","3960","38370","0.10300000000000001"
"2012","Quintile 2","All","England","Female","All","All","9430","48400","0.195"
"2012","Quintile 3","All","England","Female","All","All","15030","55890","0.269"
"2012","Quintile 4","All","England","Female","All","All","27310","78630","0.34700000000000003"
"2012","Quintile 5","All","England","Female","All","All","40200","78460","0.512"
"2013","Quintile 1","All","England","Female","All","All","4300","37910","0.113"
"2013","Quintile 2","All","England","Female","All","All","10030","47180","0.213"
"2013","Quintile 3","All","England","Female","All","All","15820","54920","0.28800000000000003"
"2013","Quintile 4","All","England","Female","All","All","28470","77090","0.369"
"2013","Quintile 5","All","England","Female","All","All","41010","78070","0.525"
"2014","Quintile 1","All","England","Female","All","All","4920","38260","0.129"
"2014","Quintile 2","All","England","Female","All","All","10600","46110","0.23"
"2014","Quintile 3","All","England","Female","All","All","16490","53530","0.308"
"2014","Quintile 4","All","England","Female","All","All","29210","76360","0.383"
"2014","Quintile 5","All","England","Female","All","All","41310","77390","0.534"
"2015","Quintile 1","All","England","Female","All","All","5430","39660","0.137"
"2015","Quintile 2","All","England","Female","All","All","11330","46570","0.243"
"2015","Quintile 3","All","England","Female","All","All","17790","54570","0.326"
"2015","Quintile 4","All","England","Female","All","All","31350","77870","0.403"
"2015","Quintile 5","All","England","Female","All","All","43510","79680","0.546"
"2016","Quintile 1","All","England","Female","All","All","5440","39810","0.137"
"2016","Quintile 2","All","England","Female","All","All","11330","44630","0.254"
"2016","Quintile 3","All","England","Female","All","All","17810","52740","0.338"
"2016","Quintile 4","All","England","Female","All","All","32080","77300","0.41500000000000004"
"2016","Quintile 5","All","England","Female","All","All","44290","78790","0.562"
"2017","Quintile 1","All","England","Female","All","All","5600","38580","0.145"
"2017","Quintile 2","All","England","Female","All","All","11680","44030","0.265"
"2017","Quintile 3","All","England","Female","All","All","17450","51410","0.339"
"2017","Quintile 4","All","England","Female","All","All","32600","76960","0.424"
"2017","Quintile 5","All","England","Female","All","All","45210","79370","0.5700000000000001"
"2018","Quintile 1","All","England","Female","All","All","5530","37730","0.146"
"2018","Quintile 2","All","England","Female","All","All","11360","42420","0.268"
"2018","Quintile 3","All","England","Female","All","All","17190","49210","0.34900000000000003"
"2018","Quintile 4","All","England","Female","All","All","32930","76430","0.431"
"2018","Quintile 5","All","England","Female","All","All","44660","78400","0.5700000000000001"
"2019","Quintile 1","All","England","Female","All","All","5710","35990","0.159"
"2019","Quintile 2","All","England","Female","All","All","11390","41220","0.276"
"2019","Quintile 3","All","England","Female","All","All","17420","48110","0.362"
"2019","Quintile 4","All","England","Female","All","All","33520","74760","0.448"
"2019","Quintile 5","All","England","Female","All","All","45410","77610","0.585"
"2020","Quintile 1","All","England","Female","All","All","6200","34970","0.177"
"2020","Quintile 2","All","England","Female","All","All","12200","40040","0.305"
"2020","Quintile 3","All","England","Female","All","All","18730","47330","0.396"
"2020","Quintile 4","All","England","Female","All","All","36280","74620","0.486"
"2020","Quintile 5","All","England","Female","All","All","48000","78010","0.615"
"2021","Quintile 1","All","England","Female","All","All","6420","37060","0.17300000000000001"
"2021","Quintile 2","All","England","Female","All","All","12870","40780","0.316"
"2021","Quintile 3","All","England","Female","All","All","19900","48670","0.40900000000000003"
"2021","Quintile 4","All","England","Female","All","All","38140","76990","0.495"
"2021","Quintile 5","All","England","Female","All","All","51180","81310","0.629"
"2022","Quintile 1","All","England","Female","All","All","7020","40190","0.17500000000000002"
"2022","Quintile 2","All","England","Female","All","All","12900","41760","0.309"
"2022","Quintile 3","All","England","Female","All","All","20130","49710","0.405"
"2022","Quintile 4","All","England","Female","All","All","38400","78620","0.488"
"2022","Quintile 5","All","England","Female","All","All","50630","83390","0.607"
"2023","Quintile 1","All","England","Female","All","All","6880","44850","0.153"
"2023","Quintile 2","All","England","Female","All","All","11980","42390","0.28300000000000003"
"2023","Quintile 3","All","England","Female","All","All","18850","51160","0.368"
"2023","Quintile 4","All","England","Female","All","All","36270","80310","0.452"
"2023","Quintile 5","All","England","Female","All","All","48580","113710","0.427"
"2006","Quintile 1","All","England","Male","All","All","5630","83090","0.068"
"2006","Quintile 2","All","England","Male","All","All","10930","71120","0.154"
"2006","Quintile 3","All","England","Male","All","All","14690","64560","0.227"
"2006","Quintile 4","All","England","Male","All","All","13960","44530","0.313"
"2006","Quintile 5","All","England","Male","All","All","23200","45470","0.51"
"2007","Quintile 1","All","England","Male","All","All","5730","81030","0.07100000000000001"
"2007","Quintile 2","All","England","Male","All","All","11040","70630","0.156"
"2007","Quintile 3","All","England","Male","All","All","14570","64320","0.227"
"2007","Quintile 4","All","England","Male","All","All","14120","45000","0.314"
"2007","Quintile 5","All","England","Male","All","All","23220","45650","0.509"
"2008","Quintile 1","All","England","Male","All","All","6390","82640","0.077"
"2008","Quintile 2","All","England","Male","All","All","11880","72790","0.163"
"2008","Quintile 3","All","England","Male","All","All","15630","67120","0.233"
"2008","Quintile 4","All","England","Male","All","All","15030","46480","0.323"
"2008","Quintile 5","All","England","Male","All","All","24100","46540","0.518"
"2009","Quintile 1","All","England","Male","All","All","6950","82020","0.085"
"2009","Quintile 2","All","England","Male","All","All","12840","72740","0.177"
"2009","Quintile 3","All","England","Male","All","All","16440","66570","0.247"
"2009","Quintile 4","All","England","Male","All","All","15330","46350","0.331"
"2009","Quintile 5","All","England","Male","All","All","24240","46970","0.516"
"2010","Quintile 1","All","England","Male","All","All","7300","81890","0.089"
"2010","Quintile 2","All","England","Male","All","All","12890","72190","0.178"
"2010","Quintile 3","All","England","Male","All","All","16870","67420","0.25"
"2010","Quintile 4","All","England","Male","All","All","15790","47660","0.331"
"2010","Quintile 5","All","England","Male","All","All","24210","47450","0.51"
"2011","Quintile 1","All","England","Male","All","All","7550","80150","0.094"
"2011","Quintile 2","All","England","Male","All","All","13450","70750","0.19"
"2011","Quintile 3","All","England","Male","All","All","17680","66320","0.267"
"2011","Quintile 4","All","England","Male","All","All","16530","46350","0.357"
"2011","Quintile 5","All","England","Male","All","All","25180","46480","0.542"
"2012","Quintile 1","All","England","Male","All","All","7470","78200","0.095"
"2012","Quintile 2","All","England","Male","All","All","13090","70550","0.185"
"2012","Quintile 3","All","England","Male","All","All","16890","67670","0.25"
"2012","Quintile 4","All","England","Male","All","All","15410","47330","0.326"
"2012","Quintile 5","All","England","Male","All","All","24090","46990","0.513"
"2013","Quintile 1","All","England","Male","All","All","8080","77300","0.105"
"2013","Quintile 2","All","England","Male","All","All","13900","68920","0.202"
"2013","Quintile 3","All","England","Male","All","All","17610","66210","0.266"
"2013","Quintile 4","All","England","Male","All","All","16010","46600","0.34400000000000003"
"2013","Quintile 5","All","England","Male","All","All","24660","46850","0.526"
"2014","Quintile 1","All","England","Male","All","All","8630","76540","0.113"
"2014","Quintile 2","All","England","Male","All","All","14630","67700","0.216"
"2014","Quintile 3","All","England","Male","All","All","18480","65900","0.281"
"2014","Quintile 4","All","England","Male","All","All","16410","46540","0.353"
"2014","Quintile 5","All","England","Male","All","All","24530","46970","0.522"
"2015","Quintile 1","All","England","Male","All","All","9080","78610","0.116"
"2015","Quintile 2","All","England","Male","All","All","15120","68600","0.22"
"2015","Quintile 3","All","England","Male","All","All","19010","66960","0.28400000000000003"
"2015","Quintile 4","All","England","Male","All","All","16880","46990","0.359"
