"Year","Domicile UK International","Domicile","Domicile named country","Age group","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","UK","Wales","Wales","35 and over","Male","Not main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Nigeria","35 and over","Male","Not main scheme applicant","All","5","5"," ","0"
"2021","International","Not EU","Nigeria","35 and over","Male","Not main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Not Known","35 and over","Male","Not main scheme applicant","All","5","5"," ","0"
"2019","UK","England","England","17 and under","Female","Main scheme applicant","All","10","5"," ","0"
"2020","UK","England","England","17 and under","Female","Main scheme applicant","All","15","5"," ","0"
"2021","UK","England","England","17 and under","Female","Main scheme applicant","All","20","5"," ","0"
"2022","UK","England","England","17 and under","Female","Main scheme applicant","All","20","5"," ","0"
"2023","UK","England","England","17 and under","Female","Main scheme applicant","All","30","10"," ","0"
"2019","UK","Northern Ireland","Northern Ireland","17 and under","Female","Main scheme applicant","All","5","0"," ","0"
"2022","UK","Northern Ireland","Northern Ireland","17 and under","Female","Main scheme applicant","All","5","0"," ","0"
"2019","UK","Scotland","Scotland","17 and under","Female","Main scheme applicant","All","50","20","0.458","0"
"2020","UK","Scotland","Scotland","17 and under","Female","Main scheme applicant","All","45","25","0.5","0"
"2021","UK","Scotland","Scotland","17 and under","Female","Main scheme applicant","All","60","20","0.367","0"
"2022","UK","Scotland","Scotland","17 and under","Female","Main scheme applicant","All","65","30","0.439","0"
"2023","UK","Scotland","Scotland","17 and under","Female","Main scheme applicant","All","50","30","0.633","0"
"2019","International","EU (excluding UK)","Ireland","17 and under","Female","Main scheme applicant","All","45","5"," ","0"
"2020","International","EU (excluding UK)","Ireland","17 and under","Female","Main scheme applicant","All","45","10","0.244","0"
"2021","International","EU (excluding UK)","Ireland","17 and under","Female","Main scheme applicant","All","50","5"," ","0"
"2022","International","EU (excluding UK)","Ireland","17 and under","Female","Main scheme applicant","All","45","5"," ","0"
"2023","International","EU (excluding UK)","Ireland","17 and under","Female","Main scheme applicant","All","45","5"," ","0"
"2019","International","EU (excluding UK)","Spain","17 and under","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Spain","17 and under","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","EU (excluding UK)","Spain","17 and under","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Canada","17 and under","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Hong Kong","17 and under","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Hong Kong","17 and under","Female","Main scheme applicant","All","10","0"," ","0"
"2022","International","Not EU","Hong Kong","17 and under","Female","Main scheme applicant","All","10","5"," ","0"
"2021","International","Not EU","India","17 and under","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","India","17 and under","Female","Main scheme applicant","All","10","0"," ","0"
"2023","International","Not EU","India","17 and under","Female","Main scheme applicant","All","10","0"," ","0"
"2019","International","Not EU","Nigeria","17 and under","Female","Main scheme applicant","All","10","0"," ","0"
"2020","International","Not EU","Nigeria","17 and under","Female","Main scheme applicant","All","20","5"," ","0"
"2021","International","Not EU","Nigeria","17 and under","Female","Main scheme applicant","All","30","0"," ","0"
"2022","International","Not EU","Nigeria","17 and under","Female","Main scheme applicant","All","70","5"," ","0"
"2023","International","Not EU","Nigeria","17 and under","Female","Main scheme applicant","All","85","10"," ","0"
"2021","International","Not EU","United Arab Emirates","17 and under","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","United States of America","17 and under","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","United States of America","17 and under","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","United States of America","17 and under","Female","Main scheme applicant","All","5","0"," ","0"
"2019","UK","England","England","18","Female","Main scheme applicant","All","6890","4240","0.615","0"
"2020","UK","England","England","18","Female","Main scheme applicant","All","7685","5285","0.6880000000000001","0"
"2021","UK","England","England","18","Female","Main scheme applicant","All","9570","6130","0.641","0"
"2022","UK","England","England","18","Female","Main scheme applicant","All","9795","5720","0.584","0"
"2023","UK","England","England","18","Female","Main scheme applicant","All","8165","4865","0.596","0"
"2019","UK","Northern Ireland","Northern Ireland","18","Female","Main scheme applicant","All","855","315","0.37","0"
"2020","UK","Northern Ireland","Northern Ireland","18","Female","Main scheme applicant","All","875","455","0.523","0"
"2021","UK","Northern Ireland","Northern Ireland","18","Female","Main scheme applicant","All","1085","465","0.428","0"
"2022","UK","Northern Ireland","Northern Ireland","18","Female","Main scheme applicant","All","1080","445","0.41300000000000003","0"
"2023","UK","Northern Ireland","Northern Ireland","18","Female","Main scheme applicant","All","865","365","0.424","0"
"2019","UK","Scotland","Scotland","18","Female","Main scheme applicant","All","1115","595","0.534","0"
"2020","UK","Scotland","Scotland","18","Female","Main scheme applicant","All","1050","655","0.622","0"
"2021","UK","Scotland","Scotland","18","Female","Main scheme applicant","All","1255","710","0.5660000000000001","0"
"2022","UK","Scotland","Scotland","18","Female","Main scheme applicant","All","1170","660","0.5640000000000001","0"
"2023","UK","Scotland","Scotland","18","Female","Main scheme applicant","All","915","520","0.5680000000000001","0"
"2019","UK","Wales","Wales","18","Female","Main scheme applicant","All","510","310","0.612","0"
"2020","UK","Wales","Wales","18","Female","Main scheme applicant","All","555","370","0.671","0"
"2021","UK","Wales","Wales","18","Female","Main scheme applicant","All","655","400","0.613","0"
"2022","UK","Wales","Wales","18","Female","Main scheme applicant","All","620","315","0.506","0"
"2023","UK","Wales","Wales","18","Female","Main scheme applicant","All","435","255","0.589","0"
"2019","International","EU (excluding UK)","Belgium","18","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","EU (excluding UK)","Belgium","18","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","France","18","Female","Main scheme applicant","All","5","5"," ","0"
"2020","International","EU (excluding UK)","France","18","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","EU (excluding UK)","France","18","Female","Main scheme applicant","All","5","5"," ","0"
"2022","International","EU (excluding UK)","France","18","Female","Main scheme applicant","All","5","5"," ","0"
"2023","International","EU (excluding UK)","France","18","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Greece","18","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Ireland","18","Female","Main scheme applicant","All","170","30","0.178","0"
"2020","International","EU (excluding UK)","Ireland","18","Female","Main scheme applicant","All","210","75","0.34600000000000003","0"
"2021","International","EU (excluding UK)","Ireland","18","Female","Main scheme applicant","All","245","60","0.251","0"
"2022","International","EU (excluding UK)","Ireland","18","Female","Main scheme applicant","All","245","50","0.203","0"
"2023","International","EU (excluding UK)","Ireland","18","Female","Main scheme applicant","All","200","50","0.258","0"
"2019","International","EU (excluding UK)","Italy","18","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Italy","18","Female","Main scheme applicant","All","5","5"," ","0"
"2021","International","EU (excluding UK)","Italy","18","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","EU (excluding UK)","Italy","18","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","EU (excluding UK)","Italy","18","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Netherlands","18","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Netherlands","18","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Poland","18","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Poland","18","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Portugal","18","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Portugal","18","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Romania","18","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Romania","18","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","EU (excluding UK)","Romania","18","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Spain","18","Female","Main scheme applicant","All","10","0"," ","0"
"2020","International","EU (excluding UK)","Spain","18","Female","Main scheme applicant","All","5","5"," ","0"
"2021","International","EU (excluding UK)","Spain","18","Female","Main scheme applicant","All","10","0"," ","0"
"2022","International","EU (excluding UK)","Spain","18","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","EU (excluding UK)","Spain","18","Female","Main scheme applicant","All","5","5"," ","0"
"2021","International","EU (excluding UK)","Lithuania","18","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","Guernsey","18","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","Jersey","18","Female","Main scheme applicant","All","5","5"," ","0"
"2020","International","Not EU","Jersey","18","Female","Main scheme applicant","All","5","5"," ","0"
